"","Alive","Death","ODN","ODF","REL","BUP","BUPC","MET","METC","ABS"
"366",0,0.349996722190222,0.00692432145116422,0.306167774571356,0.123116542604027,0.0224020984308567,0.0122244897731128,0.085188913111428,0.0921800469751136,0.00179909089271981
"367",0,0.351728483767039,0.00687651537303887,0.306535719406892,0.122329366268642,0.0222674597703862,0.0121501037114931,0.0846929993742035,0.0916298727012589,0.00178947962704718
"368",0,0.353449554644604,0.0068290727151103,0.306901125706553,0.121548493545775,0.02213353622314,0.0120761607756336,0.0841995441845636,0.0910826319953492,0.00177988020927068
"369",0,0.355160006140003,0.00678198873339007,0.30726401266219,0.120773767979032,0.0220003411506945,0.0120026678624205,0.0837085595085423,0.090538360738821,0.00177029522490629
"370",0,0.356859908760949,0.00673525891943254,0.307624399224419,0.120005048954237,0.0218678852314431,0.0119296295162998,0.0832200556580439,0.0899970866444652,0.00176072709070912
"371",0,0.358549332254165,0.00668887896938643,0.307982304113568,0.119242208971832,0.0217361769113352,0.0118570485145732,0.0827340413744703,0.0894588308308882,0.00175117805978295
"372",0,0.36022834564601,0.00664284476394503,0.308337745829548,0.118485131548781,0.0216052227632762,0.0117849262866988,0.0822505239244888,0.0889236090086675,0.00174165022858387
"373",0,0.362066044749966,0.00659313867268624,0.308690527899098,0.117655100981937,0.021465924719201,0.0117079234539168,0.0817358797980484,0.0883535689596295,0.00173189076551736
"374",0,0.363891434589152,0.0065439811949807,0.309040679677131,0.116833438522175,0.0213272106569383,0.0116311951077586,0.0812238377628238,0.0877860941953287,0.00172212829371166
"375",0,0.365704608059852,0.00649525803049259,0.309388224402642,0.116019762012171,0.0211891421016278,0.0115548210528729,0.0807144227764653,0.087221395939393,0.00171236562448452
"376",0,0.367505656049155,0.00644694884348026,0.309733184226512,0.115213721814377,0.0210517603129456,0.011478851185716,0.0802076510747915,0.086659620461439,0.00170260603158366
"377",0,0.369294667826075,0.00639904136428648,0.310075580643104,0.114415031914313,0.0209150978026886,0.011403316900299,0.0797035393463748,0.0861008714070715,0.00169285279578735
"378",0,0.371071731266233,0.00635152850271361,0.310415434767404,0.113623447874854,0.0207791802704207,0.0113282393310578,0.0792021030446445,0.0855452258532149,0.00168310908945796
"379",0,0.372836933000006,0.00630440423443819,0.310752767392048,0.112838758051158,0.0206440282176921,0.0112536329371749,0.0787033559856261,0.0849927422524242,0.00167337792943268
"380",0,0.37459035852127,0.00625766309927075,0.311087599017515,0.112060776125893,0.0205096580097351,0.0111795076000904,0.0782073102049192,0.0844434652625246,0.0016636621587816
"381",0,0.376332092271743,0.0062112999542007,0.311419949869092,0.111289336000416,0.0203760826572631,0.0111058699269292,0.0777139759537504,0.0838974289247462,0.00165396444185902
"382",0,0.378062217708851,0.00616530990389801,0.311749839910131,0.110524288037061,0.0202433124109685,0.0110327241169491,0.0772233617595684,0.0833546588863848,0.00164428726618812
"383",0,0.379780817361774,0.00611968826874526,0.31207728885359,0.10976549624013,0.0201113552265009,0.010960072562333,0.0767354745164119,0.0828151740225325,0.00163463294798342
"384",0,0.381487972878649,0.00607443056393368,0.312402316172453,0.109012836085821,0.0199802171353305,0.010887916278642,0.0762503195871584,0.0822789876584203,0.00162500363959207
"385",0,0.383357938465662,0.0060254359363474,0.312724721913496,0.108185437631912,0.0198405028149712,0.0108107478884373,0.0757330858609173,0.0817069928010896,0.00161513668716738
"386",0,0.385214332779225,0.00597701674294945,0.313044536866735,0.107366932602771,0.0197014416428393,0.0107338905203002,0.075218726380649,0.0811378524705111,0.00160526999401904
"387",0,0.387057266038216,0.00592905534746304,0.313361785527774,0.106556917696825,0.0195630964049959,0.0106574260621836,0.0747072646358777,0.08057178180579,0.00159540648087539
"388",0,0.38888684607447,0.00588153058027861,0.31367649125948,0.105755024261902,0.0194255089607095,0.0105814055069988,0.0741987150523605,0.0800089287643577,0.00158554953944309
"389",0,0.390703178781263,0.00583442952982769,0.313988676733858,0.10496094985944,0.0192887121039497,0.0105058607490971,0.073693092470438,0.0794493972081882,0.00157570256393796
"390",0,0.392506368371938,0.00578774457873505,0.314298364215326,0.104174435419724,0.0191527315736493,0.0104308130876957,0.0731904104129583,0.0788932635075233,0.00156586883245097
"391",0,0.394296517551066,0.00574146920679566,0.31460557561942,0.103395256066978,0.0190175877258544,0.0103562769298684,0.0726906806784865,0.0783405847628234,0.00155605145870785
"392",0,0.39607372764051,0.00569559747943416,0.314910332544137,0.102623213361345,0.0188832966350224,0.0102822619582437,0.0721939132004426,0.0777914038073135,0.00154625337355193
"393",0,0.397838098677485,0.00565012379570492,0.315212656287776,0.101858129985333,0.0187498709053489,0.0102087744785922,0.0717001160488393,0.0772457525008083,0.00153647732011288
"394",0,0.399589729493697,0.00560504281686485,0.315512567862977,0.101099845834578,0.0186173202879374,0.0101358183157945,0.0712092954978554,0.0767036540342911,0.00152672585600469
"395",0,0.40132871778089,0.00556034943312251,0.315810088008968,0.100348215083573,0.0184856521635996,0.0100633954351429,0.0707214561234947,0.0761651246119505,0.00151700135925908
"396",0,0.403055160146192,0.00551603874170698,0.31610523720264,0.0996031039255958,0.0183548719279607,0.00999150638746755,0.0702366009129626,0.0756301747192513,0.0015073060362227
"397",0,0.404946152459379,0.00546798371739725,0.316397815094271,0.0987825913037607,0.0182154104284338,0.00991454900870293,0.0697191742313231,0.0750589531285303,0.00149737062820124
"398",0,0.406822248333127,0.00542052904385188,0.316687853807103,0.097971487571264,0.0180766789786092,0.00983794462862438,0.0692049138898279,0.0744909042278787,0.00148743951971467
"399",0,0.408683578182071,0.00537355519629646,0.316975379068909,0.0971693703240395,0.0179387407052451,0.00976177604580269,0.0686938410541459,0.0739262436958993,0.00147751572759154
"400",0,0.410530269595596,0.00532704033192785,0.317260415438712,0.0963758537481797,0.0178016373963281,0.0096860945638824,0.0681859675822257,0.073365118604153,0.00146760273899566
"401",0,0.412362447846513,0.00528097095160685,0.317542986753229,0.0955906201676886,0.0176654015533876,0.00961093203141211,0.0676813056830866,0.0728076309767307,0.00145770403634526
"402",0,0.41418023618585,0.00523533889632943,0.317823116412612,0.0948133966722637,0.0175300584547966,0.00953630949708868,0.0671798661662572,0.0722538547375454,0.00144782297725719
"403",0,0.415983756038918,0.00519013712450178,0.318100827440231,0.0940439456471776,0.0173956278673923,0.00946224098540625,0.066681658038277,0.071703844112099,0.00143796274599787
