"n_inc_costs_TOTAL_6mo","n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_TOTAL_life","n_inc_costs_HEALTH_SECTOR_6mo","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_costs_HEALTH_SECTOR_life","n_inc_qalys_TOTAL_6mo","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr","n_inc_qalys_TOTAL_life","n_inc_costs_TX_6mo","n_inc_costs_TX_1yr","n_inc_costs_TX_5yr","n_inc_costs_TX_10yr","n_inc_costs_TX_life","n_inc_costs_HRU_6mo","n_inc_costs_HRU_1yr","n_inc_costs_HRU_5yr","n_inc_costs_HRU_10yr","n_inc_costs_HRU_life","n_inc_costs_CRIMINAL_6mo","n_inc_costs_CRIMINAL_1yr","n_inc_costs_CRIMINAL_5yr","n_inc_costs_CRIMINAL_10yr","n_inc_costs_CRIMINAL_life"
-5715.81462795548,-8113.87783208902,-12925.4388487616,-14483.6776797643,-16791.5350387377,-1095.22004557721,-1779.52306423171,-3664.44266992533,-4122.42731520483,-4336.56816077884,0.00506200004276353,0.00785022354027776,-0.00391922559076052,-0.0268301846426118,-0.0715912582057516,-1296.2250587076,-2224.06039892507,-4863.89678136651,-5396.25473787317,-5744.78517786559,201.002130571988,444.521632915066,1199.18404450121,1273.34895542078,1407.30333613671,-4620.59458237828,-6334.35476785731,-9260.99617883626,-10361.2503645594,-12454.9668779589
-3278.1920947521,-4661.84467034886,-7142.36979752139,-8686.66708604421,-12011.8816466791,-849.107038977402,-1375.77905036411,-3013.30719224118,-3566.21609883077,-3913.57406502569,-0.00137227651283955,-0.00501373163392227,-0.0517816568234895,-0.0989600707025042,-0.177633484232302,-1344.30030382292,-2389.11345162998,-5747.67278071668,-6579.61274271135,-7260.70692132799,495.18665663368,1013.30294076234,2733.83484189845,3012.36716426079,3344.96790188136,-2429.0850557747,-3286.06561998475,-4129.06260528021,-5120.45098721344,-8098.30758165341
3216.37146798938,4697.22824902611,8903.96030410271,10281.1603540089,11154.6422598147,-1238.88585739886,-2077.48088813162,-4241.85926603133,-4510.43841159521,-4562.64309116654,-0.00270816420655118,-0.00367221829481446,-0.000661159281766466,0.0044612831940416,0.00354401470393562,-1087.07997439807,-1806.14056282874,-3628.25725449977,-3860.61308362646,-3901.76554139039,-151.800110288764,-271.315196672494,-613.257017314254,-649.172160692448,-659.606431470471,4455.25732538824,6774.70913715773,13145.819570134,14791.5987656041,15717.2853509812
4972.56016359042,8017.99495966803,15757.1421247009,16461.6773721374,14565.2067156039,-1138.81336259958,-1975.00476664765,-4490.33328712885,-5095.36454241635,-5393.09837955711,-0.00926451161555114,-0.0175471248070195,-0.0710893298252913,-0.115639931719143,-0.19616383661935,-1312.29040244143,-2382.43485325353,-5772.48442634231,-6553.74496777276,-7224.92652147108,173.471331358147,407.400745464899,1281.60296817117,1457.2646275336,1829.38990251596,6111.37352619,9992.99972631568,20247.4754118298,21557.0419145537,19958.3050951611
1882.25370214838,3234.19213246864,6006.31705646722,4281.63355848208,-1362.65580453438,-401.546316407081,-512.366847315172,-1585.83496706464,-2344.88088137268,-2872.11772752955,0.00601391126938583,0.0057696106521522,-0.0585826080821645,-0.148812652999959,-0.311337480032929,-1450.65007701568,-2641.63691924666,-6363.21509295509,-7382.9385320051,-8513.26756773746,1049.0878465233,2129.19388601302,4776.23151812207,5035.92541717507,5636.7121897718,2283.80001855546,3746.55897978381,7592.15202353185,6626.51443985474,1509.46192299516
618.768800283671,1593.6643070458,3941.01934759878,2798.99486586466,-826.351123766392,-868.809450252962,-1259.72577168019,-2791.49144090759,-3478.50616553081,-4063.01024060056,0.00520945667517314,0.00413878200570938,-0.0389028241391918,-0.0911967409043646,-0.187613715276257,-1475.41646056914,-2614.47655959584,-5668.62948051574,-6376.18318320144,-7154.37092935076,606.595413993821,1354.70197439374,2876.5867547403,2896.85200175098,3090.23291396971,1487.57825053663,2853.39007872599,6732.51078850636,6277.50103139546,3236.65911683417
6037.31647235354,9101.8948013534,15001.8399640507,15042.8583812269,13234.7750924095,-1108.66497540894,-1793.19903806418,-3785.73693650456,-4315.53427405817,-4603.31129299151,0.0132333903024211,0.0175861963473303,-0.00256689592568771,-0.0391880831800906,-0.111560304776365,-1323.21500863546,-2325.46393123105,-5216.25773183775,-5847.1237908841,-6449.36013590962,214.541589813962,532.229448078372,1430.01178186498,1530.63679064615,1844.23821402832,7145.98144776249,10895.0938394176,18787.5769005552,19358.3926552851,17838.0863854011
-1288.66850116071,-1989.97659356763,-2226.04661080356,-2037.92119730025,-3265.5238473707,-1176.81395160883,-2001.21342498424,-4278.89476233064,-4726.86297268817,-4870.6944109184,0.0173331436476641,0.0272520052581749,0.0345952039076258,0.0131170988031712,-0.0389433219795343,-1307.38778168934,-2303.74006177063,-5191.31799218065,-5740.67717706321,-6147.79790526796,130.566386686994,302.493154457563,911.890312714952,1012.75717142017,1275.06558078047,-111.85454955188,11.2368314166051,2052.84815152708,2688.94177538791,1605.1705635477
-1280.7580840444,-1317.71093606819,-240.865898876669,-479.196505305532,-2343.09538387734,-1134.96595618875,-1913.32820524984,-4018.25767384952,-4494.28316545361,-4617.34525306821,0.010972842726421,0.0134242569317305,-0.0131310174484494,-0.0544793514065356,-0.146818489295057,-1223.60809172272,-2191.72093044931,-4810.9775050715,-5358.79616828467,-5912.31425628188,88.621435713882,278.304998006903,791.532804093964,862.259710749819,1290.87163326711,-145.79212785565,595.61726918165,3777.39177497286,4015.08666014811,2274.24986919091
1628.24650253243,2446.92160863151,3734.60599063242,3065.03210185352,1046.65839233546,-980.666212687453,-1564.50167040554,-3110.88700846745,-3508.55760092046,-3715.02158841694,0.00506988436379108,0.00674479469299594,-0.0128336806841651,-0.045280581624545,-0.112017719044019,-1306.0049726263,-2245.62575377786,-4865.03835648032,-5402.56195365895,-5821.92392403538,325.333813792191,681.103356682567,1753.83771906204,1893.42257171733,2105.78701905784,2608.91271521988,4011.42327903704,6845.49299909988,6573.58970277398,4761.67998075241
