"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-104985.134104271,-86484.7950142136,-33671.9486963117,-11963.5832665171,7703.17548888822,-176866.796191706,-243760.886748513,300667.885326965,106593.36134934,47224.3749499781
206026.574588282,275448.270049151,1047548.15351979,-778787.216710146,-140903.778217011,-126885.294647459,-134277.886539015,-393927.082148342,299011.526161013,61055.0402832973
3741762.69454833,3203385.17767802,1219543.60692963,736127.631863944,411080.227421372,380650.551392553,353381.570822878,152549.446308797,91985.1612696487,49466.2940974876
5968496.4402839,14907374.3242062,-847620.947889906,-377479.44684958,-168488.778186629,-776964.872034466,-1945388.96092965,120420.336674515,60278.3645187251,32959.1776748288
-683161.041072247,-535836.714204199,-184678.965893488,-103255.927758158,-43240.3725854554,282257.9892607,239412.719594967,96691.8347267215,62426.6949251825,38425.5742318744
639243.613911788,262070.880137705,8434.73675549492,16002.1781628012,30413.257769953,543758.129445905,372867.862028501,133254.35963272,83549.8184085253,46049.6412112329
21367.9370037914,-136906.589498028,-72752.9741520951,-34305.6751323624,-5468.17171098647,1373833.27775791,651874.568594477,123561.821044351,67323.9688754733,33554.3078824638
-457448.933245635,-391117.774926072,-185086.099097983,-114005.011691226,-55308.7580840787,96051.6493494888,82767.4272297688,39241.5985330862,26337.9411582979,15619.3442514203
979815.508199846,608738.933269864,123361.784585907,72561.064909092,50554.9183613068,491148.470309547,365653.555208681,132714.789290974,81826.61434699,43482.7788884953
1019475.93481741,1110382.58965093,-1973622.37063446,-375036.22783808,-113720.421812296,-246360.774412342,-281479.347531373,571500.544177555,119861.597921492,44218.587462873
2422030.21246255,1588938.23074138,356914.077156855,209996.989747353,129047.308797103,442185.080573532,326885.401528225,92302.2067916875,52374.0446228606,27281.1621482581
-2587112.43486568,-1643136.69576875,-463558.142267664,-242175.567618551,-107756.18249566,455799.412576083,278071.422524491,77250.3720874698,44394.0794509577,24075.1411686458
-25622.7348369825,233856.033272796,-390422.106884378,-140524.245648983,-40274.5805297056,-381702.662757357,-470884.649534479,258006.542270235,91659.2045867867,36373.2920032167
249204.087409877,419597.32203461,-310666.302610816,-107687.270701022,-34164.0844950713,-269256.248625793,-336060.882217914,181392.697166306,70781.9265531372,32154.6701475968
-2052754.39201137,2919200.83592559,164083.801922149,97178.9708623893,64360.6477272918,-648448.574955144,1049739.72566796,69951.872215733,38609.2954296262,20286.6139452956
-445583.224166958,-722770.28180006,14783.8468578649,10093.3199470619,18518.0899941906,-371644.824478911,-837468.186729147,110199.10688127,54069.6100444537,26674.5150897726
-497294.524068832,-429601.572362422,-151714.357161647,-76599.2413150065,-26380.894273944,156082.994574311,89172.9870326574,26186.0400326238,17776.3317310553,11599.7337780842
-20445494.3818961,-6114025.17097283,-645115.291655024,-294959.742423867,-122381.034277152,5875917.79282036,1636556.46576383,155728.218741384,75919.2331882946,36996.8648905491
-834359.977569646,-797658.991277984,-1195962.97027217,-6995511.77104241,549404.244872074,-225341.892083919,-219906.685995918,-367401.831994574,-2215269.60704947,167198.372786817
-635797.798647288,-1515646.40396366,244363.169815911,129666.235052286,81044.4431241296,-206633.878831636,-519901.70405367,94649.780664843,48061.9454189395,24178.0592343024
-150247.856054309,-164750.414104062,-101126.772864418,-51417.3222184054,-9579.25624093266,138660.629336075,117464.633178439,53827.7312177855,34749.7159166306,20492.2363343787
209145.703777447,92198.9175722828,-41646.4452397598,-21492.2096496167,2972.00321621005,446978.674537504,443355.114860946,175724.943096538,102608.117732431,53044.0584182128
919420.473873252,1233760.51258141,-2800479.78196887,-686255.670380458,-234761.92581379,-93999.0518294533,-124604.570430466,290364.190973734,76290.5614811366,29277.1622305544
-1302946.69945293,-2810759.39569314,442970.770520291,231808.677250557,133098.50307676,-352888.505894499,-876269.579178939,178680.427240677,93064.1575658866,45927.7043949544
340972.17208608,479068.960287631,-173453.772189247,-50469.1652554769,-6139.41668383275,-92286.7545178011,-129899.660026811,67011.0851081939,29761.1564761573,14646.6687034009
-675787.537603975,-720274.962215028,-8403421.53269375,810871.830322562,268073.992241175,-148884.496739462,-179537.126430524,-2548190.84630415,244061.726507835,71146.2805662957
101554.952959785,106344.4089052,610429.155491497,-151547.143121415,-15683.275311294,-107023.52723545,-121517.110620901,-730246.264580506,213233.622520683,60723.900151305
445497.960151421,426062.464312891,1491465.54537482,-715870.451136563,-151204.650360481,-133309.885906837,-142992.146001002,-584162.174874206,292703.91199803,71636.2037487746
769115.833773781,766790.530165393,1492621.59237431,-25809493.6316436,-508524.959498687,-473153.121993694,-436808.864459912,-732726.757427585,12371047.1015471,251319.481039862
273013.393859119,334053.776273535,-134462.722711447,-50376.4858652655,-8301.55767366388,-290233.164323734,-474528.557269061,235583.727516882,98615.6894961155,41635.1341262542
-801145.541242575,-831571.338786169,381598.038220696,145189.970329103,76736.8773991445,-392184.1452508,-508708.37385084,360662.898366512,137242.913169967,59473.8597701876
191625.945584028,254989.611604685,644071.381068031,5700738.20439481,-292078.39155746,-99893.4656387079,-110702.014015883,-227100.887389948,-2035638.10067659,115538.570833588
741646.841566289,709041.340424398,438205.691488894,302677.980017472,190047.709805469,97709.3427020221,102503.545416775,71912.7015219242,49703.0481383994,29078.8674715412
-513206.845724994,-592801.001228536,1609022.2459123,347151.740882937,143994.818547922,-145622.460852887,-180084.547190344,531165.046303851,112148.572387934,40510.7449298835
909072.992471687,1458292.35079124,-516831.649637228,-198782.953857126,-69167.1395428631,-121810.917653042,-214797.932498039,95779.7911146859,44071.9383016909,21886.0725412889
103556.581883276,157629.398310118,756228.981138789,-568759.953020197,-95262.6285085766,-150273.064484213,-156234.57359531,-500250.695769271,401782.755435206,87869.9632794043
2182053.66514696,2612674.18870748,-1606618.2165021,-547230.954544534,-193247.413907398,-205778.264887978,-277327.84756693,184131.352272486,64745.4172200851,25749.1017661151
114046.191206884,155629.148520153,2829771.52950127,-227190.935611294,-50074.4773563994,-84996.5027466719,-98529.7063889963,-1548126.95064352,142522.624412245,47238.286780626
-8955687.97345933,-20745086.1742301,1763858.16351946,832068.864629808,402183.604702572,-555268.950424149,-1316559.35870399,108822.503314128,50656.432881261,23245.6425235485
-736474.076592242,-1142587.83810189,268512.173966162,124989.020166871,70784.2797015312,-226234.269803074,-395835.206367257,108492.888036886,47239.1965745489,20780.2520009319
6791040.54693275,2557437.0048322,205988.738398376,99837.0046143429,59762.0187595868,3383168.36427863,1497712.48398154,207821.057676929,106494.72654973,50687.6917131393
408518.535280434,368747.759061671,212363.088291888,160596.234306093,117016.600626919,126672.605763994,121422.466079083,83822.2226278013,64961.0524559639,43597.1400033074
-125746.750067318,406777.872580265,-452577.518680491,-182272.106516322,-57916.7929458651,-470704.648181277,-756585.968563421,249966.730109217,105354.038993282,46877.1820931879
1244850.93314131,1293319.86983078,745562.220802966,471791.71820041,270469.837004094,150374.078147475,163266.681698657,97280.0946774848,60688.6158798778,32684.8428831046
-401434.869226055,-373661.48317808,-417559.7337042,-604580.045204752,-13485855.6614669,-85597.2470071362,-89657.0692745043,-121864.93135291,-178105.235800758,-3797933.52872808
73149.6077025985,-89658.2207424802,-76945.3100588719,-34382.5031329767,199.617508609902,208215.060115764,156359.700126366,57656.7947401643,37516.4821491554,22947.8191152623
2606792.88775936,-1333489.10697543,-234267.719314033,-114757.310539912,-37866.6263585064,-1257672.0304496,343130.138188598,48448.2277012135,30871.978428481,18495.3630456958
377408.473027548,294431.809620236,91854.6492930872,55800.8146295118,41526.3831555902,214969.322589742,214836.999380026,129357.062120467,83438.6713088608,44465.6839541258
-209455.959350619,-169735.889595946,-171731.088640717,531935.016029852,78974.0067833211,-121074.686734807,-131407.639509769,-291294.190232718,889322.988259995,86994.6037750617
80294.1446047203,101293.959592037,199959.945252112,1577186.75014134,-50291.8037768218,-98108.5774433971,-105251.559089513,-175480.63556582,-1562940.30189083,84504.3572718212
321991.392799038,292788.63735956,194329.219691881,158655.895277272,125776.078767172,43847.356732231,45152.7509693988,38219.3959567173,31231.3339780954,22069.8945922973
-435420.31102622,-463178.846148656,-2292098.87808394,634939.104755256,194293.871772203,-97941.9723225739,-108934.705652122,-592260.32594754,164318.717915078,46362.7002418207
-52643.0720408914,60882.9314041899,-692712.702547411,-149856.955933245,-36450.092977276,-283702.125325497,-324683.292537447,865014.508110699,178872.406396863,63827.6558701291
-105044.586057162,-208247.171684625,225745.71524567,113668.733118876,69346.1087390324,-325775.738370218,-422614.440143235,211604.676836363,82025.9180334835,35330.8100045255
-148331.065402533,-279122.773374785,184901.649245249,89857.6484589843,59568.1509429166,-293017.572190204,-416169.210065756,194250.150467073,75595.2364352901,32628.6615881135
-329997.360776714,-349194.7828897,24134.1788656345,29648.0865950401,41380.0590386377,-120170.823401053,-178481.03081723,41913.1185508844,25311.5421528631,17361.4040776111
-427613.426104289,-377837.061628212,-173120.425723927,-98025.5424983461,-43028.3482432481,67989.1214715048,50429.6906188709,23170.6492227158,16829.081567326,11428.2409731075
