"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-9516876.17055239,-22691009.21815,2305052.58983316,1110743.35578706,556475.480246337,-669299.114666701,-1705108.62667077,187800.289518055,90235.1047499749,43235.1535205479
-179163.797648647,-149229.280959702,-42373.3139241065,-10341.5345538075,11976.9461542587,-19267.5985299084,-22649.4942713731,-1559.00917074456,3442.65198534275,5389.67706204758
704229.657525823,420745.761675125,110635.969998004,79439.3982853755,63827.387251241,303468.630946067,223422.107753011,73640.4565830558,44655.5665018889,25142.6517323478
-1078340.15886978,-1340603.56629288,2140850.44507341,537883.22073445,212956.383298739,-278863.531946638,-360738.574202309,623217.665899104,153578.920475392,53918.651782803
344244.660568793,472780.26350014,-430002.032712481,-171264.326291144,-57983.6101859611,-806163.40539873,-908919.104565986,540642.771512716,209280.24357704,88219.972088512
1157163.62945875,2274850.67169904,-291862.09287293,-109218.665495547,-33221.1509853393,-318587.261329083,-581929.086214313,76572.9545371739,33855.6991126171,15347.2987243321
865705.367568278,3523581.03288702,-244314.571655781,-104252.989874223,-34427.5693984786,-349758.793931757,-1263587.06479485,90403.9598800809,47386.9679832052,25037.9390808404
-86469.2997092704,-192302.190806898,11863.5535936182,5291.25824660294,15136.5756552529,-333486.039064542,-652591.868796238,136848.96768824,64329.0033235786,32390.3517731505
301300.645856161,274813.47907008,150172.158472543,117416.509089339,92219.970320934,148790.375956824,147802.221767391,84278.1546918322,60516.0636932715,39196.7907674065
-865680.928424415,-887039.4760123,-1793065.91596555,4212934.90837933,472121.986853133,-138637.22014584,-157587.644887161,-388561.993352193,927132.817359057,96237.3776974067
1031008.13208838,1097476.17724444,-2254718.04439194,-433573.30573132,-136217.59711742,-165046.826196278,-189966.287720944,472455.942853034,102343.06565894,39842.2235465457
-305222.040689974,-376201.841758855,254815.208452515,114950.975670679,74672.3924949057,-118143.504994142,-157949.043445187,107865.865633636,41353.7797806061,19372.0961433292
-30672.6566401781,-77578.4067597897,-90058.1999144655,-55882.7817935906,-19681.4122358152,105152.948532369,109885.544366423,75653.4675456745,53203.2367684834,31433.7724240066
359646.585752934,652021.616964695,-232546.610440276,-93302.3299188606,-29464.9827169635,-190990.867649837,-328852.800108223,111285.689990162,49328.9600380151,22136.5308193556
856485.75277859,742078.043329965,344848.485750498,231710.907955656,149878.119322484,148075.308758572,136975.062164473,76230.7176232032,52037.109117297,30416.472295559
-426744.251316529,-511265.728550825,275290.08571772,105875.252767002,63620.6825559919,-143376.324095947,-212315.69558495,181682.589124477,69621.0074077114,31399.8598050992
-416941.110997105,-332632.272282931,-133294.995782062,-66732.785706833,-12341.2700849557,660140.944449994,407782.321512379,117414.995006866,68218.7073743589,31904.738266442
762361.971397436,764108.577177844,1680479.36627078,-2515264.46846845,-353618.494640175,-52200.7733008268,-60833.0118946944,-177375.412939523,291844.82594794,45895.7223496182
3956977.01547464,25334660.3779943,-270001.971187014,-118711.514765933,-44979.2591037339,-1632570.66961183,-10308279.7504514,113560.144773473,58503.2677804802,32319.049305405
-184354.110959874,-191877.619555056,-1008220.58169426,195870.304493727,75363.0514544367,-129894.388950929,-153940.236945551,-1216393.81114234,242707.862944696,72111.320479669
1241845.43420854,786229.913361419,129812.475867103,74072.5473281881,54088.435207424,483909.938583856,392533.468738155,130690.059718608,77208.6587089964,42521.5958654078
365954.87284157,189325.760628543,16280.6998496281,16482.3886552876,22746.404330458,243878.025681583,202186.835828724,64517.3362955631,38894.7240702473,22152.7349661421
-1721456.29642036,-756546.823528904,-109645.554382725,-42874.9072984008,-3631.16340907615,655080.851522449,341364.996086385,79122.9905027253,44562.5300414223,23208.8222980688
1269707.54329037,937850.017236029,319333.835955931,187016.022037172,108326.958844266,378590.216312759,295772.155673828,109331.772478135,62932.6544667981,32032.0077246539
14923.9695407811,35788.1029056787,-120500.066528323,-24368.1474745312,7254.4052800379,-103656.377407169,-138760.752970028,245886.930922047,74345.9032195793,32448.2565001828
-590912.921588674,-623443.432240724,-1043582.43196171,-9065260.72211168,535220.521192948,-92832.5968745404,-107823.038420202,-219297.890741227,-1944491.8418826,108216.891571147
-62115.3829898776,3524.06720169898,342483.622234234,-2249910.01463058,-106698.105820601,-115423.396326674,-131223.751876523,-326821.609496739,2067279.68759802,126566.152566807
735527.417458988,549666.391901296,208392.254683196,143710.128319627,99040.2375272326,165898.705844992,148538.797186916,70279.3540621321,45660.2141113687,27109.1891498118
348578.024528545,315381.670779912,145333.234509728,103556.926291228,76677.748354497,162630.216838081,173179.113759383,105056.49693138,68157.3729998571,38217.8751905719
-426288.622366196,-391799.832091369,-502500.6539371,-3428465.06880978,340390.626422044,-85553.7687695941,-100595.490390403,-216543.401194462,-1481058.71824018,125410.431106888
8548350.2513582,4574521.56172491,357530.552890246,203188.04962106,133234.930888723,2306319.19277162,1516895.06370124,140823.331437813,70041.7304354292,34849.2166256516
306215.622121871,367533.903037627,-650678.814223833,-143027.317128078,-30275.1201300711,-249516.174417658,-308588.292559855,552463.999224392,141030.144409259,52619.4318191186
312474.925664326,423421.691543918,-1309545.80357674,-266141.859561299,-77880.9729405056,-97544.874253486,-128636.585345447,376933.003279366,83666.66748793,31454.1115745109
12888.9528685289,56339.1679178246,388158.357353428,-317226.280188609,-36272.9628731676,-131310.882442569,-136630.785799379,-369221.480797837,308011.801500861,60731.9869556254
23632.9487825221,30210.3854065155,70689.3456519467,96289.6685995353,152577.201331827,-88850.3235208897,-91204.9347181767,-103007.599878843,-117977.582900934,-192253.064498271
2108331.67224795,2784161.02012223,-1041224.95101075,-440491.772449764,-187329.989815671,-477797.39527883,-698970.374527398,305729.920661242,134367.43075827,60716.4185632976
-1035410.04257675,-1274901.21587292,1296749.06832821,484650.190295616,236857.381784411,-196982.799930717,-265893.262182074,303595.949229534,110792.963325978,48572.1181726127
1778569.45985635,399269.668536767,-91831.201914835,-59366.5989341092,-16721.2752956544,2621777.76511987,1121633.76781026,208410.305001499,118369.784492377,62945.7635367018
-547309.446821599,-586687.888793332,2064823.15588131,359198.589958352,164593.599774362,-77295.1411313813,-93805.036674946,424604.611666947,72735.7671539398,28176.7465985899
-166645.371128768,-142125.744058156,-62156.265479231,-30186.805694872,-4444.49428657888,55774.3592732544,46689.2501452797,26336.7040115994,19250.5314375609,13118.8701940971
265369.994540061,664989.829129098,-112418.694884516,-43625.9471600566,-5529.93728382488,-308260.670586182,-710926.609979802,107780.186263481,52352.3772394351,26460.9523128195
161502.084932599,214781.531106002,2698131.23048032,-334905.653846079,-76009.4526612149,-119018.893413817,-128400.44091121,-1193439.20257393,157549.660545112,47745.3867416608
265970.699461342,109519.284346876,-89385.4002956204,-65285.6062250574,-21501.5418964716,308683.855247561,279867.459038144,150785.004498648,99598.5363749629,57144.2064049451
1310122.06838231,1821687.0770438,-1200280.20756149,-445282.941412253,-175998.434413569,-208663.715747487,-280602.534657767,184008.744727942,73806.2508872575,34071.0170441175
1282243.18138058,-15946.0492174551,-136763.009938676,-72337.470459776,-21579.8494821273,3930405.18199885,1093639.48174038,198262.721739905,99552.2280397534,46744.0318649531
-295241.431007681,-312280.770267514,-170650.358520621,-102734.794670382,-42654.5771629237,169830.87742205,169794.42407942,82119.5940577735,51189.0684083653,28161.2773314372
275181.048652122,2119285.40335014,-105630.903507957,-38353.7786933865,1120.04166804044,-399666.280680737,-2423007.824073,103933.866822669,54892.5187369321,28925.4005496672
72551229.5866057,33010661.7084264,3372470.03328694,1680804.51149178,839271.619610403,4344006.59925029,1978229.74027224,201193.629692506,100450.173664368,48921.2691448274
413150.621045715,355738.559755545,135993.261996529,86128.9642528404,57960.162594383,182559.166525737,188658.089155081,100952.693494204,64167.1383223558,35941.2694754499
-61357.1507419352,-82549.1318754439,-278333.54066509,1478953.71915006,141572.493447032,-90972.6435416015,-101938.938890718,-250260.291541787,1180449.09487552,90687.1593287183
97774.8289836419,154645.358076634,640889.060628192,-650133.551327368,-89608.9105312016,-88034.6069945349,-97911.9222429232,-274856.218467408,289722.649182728,53219.9534203739
1840255.55081086,1820112.07015397,9723141.76253384,-2110986.6018748,-521077.026477321,-374583.451920065,-402385.81754269,-2354915.08325789,518860.41845842,133636.735563063
-308937.4381181,-325853.589965501,-1214564.29815795,357976.771118728,127499.90159241,-102061.528148357,-122375.921946114,-680185.987899373,199578.483777886,54203.7235188134
-11567214.5543444,304189.626878113,6177.60543932109,16538.2199075556,25050.7367848301,-11198861.3536266,695423.483889141,81779.511469312,44533.0678015369,23578.287428208
-1155514.51722964,-1188909.20755647,-428784.678128896,-238736.399766178,-113024.165443797,453700.329321306,392425.921435748,113347.019939861,65642.1674336676,36239.2013134254
471734.74078203,470315.048500426,926862.965183935,-2963351.25488485,-278791.057169791,-79795.0793657799,-94129.8044180644,-248020.975272407,858144.607766463,91045.0574779807
664698.027263178,591865.510408328,1334896.99875063,-970297.397937795,-178464.51342737,-130275.871970352,-128613.458023207,-342933.905890142,263985.723950579,54472.0170844773
-419906.944172164,-399763.471080856,-4023520.97537661,328617.222838258,108461.811986469,-417069.061793092,-430908.432527986,-4882983.87921403,391329.215555396,109369.195934983
-26549800.981489,2563412.93781215,163441.060230826,95072.4517512163,64384.7723856001,-14516538.3199844,1659822.79142914,145740.607894823,78972.3461816033,41105.0265157207
1892029.24917789,1687487.83302641,2142495.49632332,10396160.9002498,-908803.519571513,-308883.313262427,-288439.836361506,-393379.614585628,-1913409.94108532,171860.55523549
800982.742726709,1141557.11475457,-1178806.38390417,-375221.97079428,-131305.908116086,-197709.196275908,-281261.408234037,290845.258638655,96130.231492915,36839.2941687292
-7834784.52110972,-26889398.0617495,897990.160723855,433793.534683817,223054.408164983,-739449.970942216,-2569709.41191882,86195.9724025104,42248.6205633025,20605.597919472
5195966.42514531,2077088.51826481,324321.839821149,176635.139777184,108377.457677681,2847950.16693378,982612.689130563,124918.356040948,63637.8103561906,32494.8437167522
1549332.95365781,737751.912246229,126143.309147865,69552.4739713025,47030.7759635101,731432.786392009,414235.408086455,116839.886773036,68307.4277370377,35299.2251471732
-122472.774611196,-106973.155544277,-97559.2836915738,-144986.168727597,654173.851162057,-102851.260682073,-101865.855545681,-136301.173858187,-215712.559708308,809114.793136139
-254794.974799423,-234466.09609769,142445.703619911,45601.7756875836,37703.5634029666,-132368.888036806,-163076.984842073,266843.891647621,78390.4134596866,34506.1677639284
441549.442056817,371301.270548242,84414.2008631767,52799.854943021,41393.521108078,359823.454488132,357651.919221965,118067.808191592,64636.651366084,32831.5802265624
360950.51031743,276497.924095589,60057.6511212964,37537.3747708072,34789.9124730775,179157.204923506,169253.090261398,76927.6292130498,47689.4010607417,26811.6539439949
129452.087826149,220536.631364679,-741068.314593279,-140307.808344296,-35108.8843488647,-84550.0823938618,-99216.3621695676,236204.256343065,49983.8796358612,18519.626568533
-436389.961849435,-397496.60164576,-322102.636800937,-303751.552795698,-411522.735694579,-117566.962976788,-113362.000945999,-111580.631274123,-111635.05329362,-152822.31332157
-4312612.33817301,65707179.9218688,475177.918086856,237891.82239493,130576.726918045,-1702990.9627516,26397381.1463347,207312.535161926,103429.127616849,49597.0833817103
-374019.952972882,-539394.263055886,319131.967307853,127745.624927469,71073.6379408984,-155408.586581635,-257141.968963607,203810.686318911,81520.1053396489,36607.7442449483
5378008.01955203,309132.761172841,-37434.0874000095,-14434.0623126598,11769.7994368672,4831164.77974817,562503.070506677,92442.408167511,51674.0042645932,26085.7553688377
-475324.053332807,-597935.72189414,429245.126464058,146283.933609168,75275.8775692978,-173952.639267649,-255771.757837653,263268.836597176,94730.9216569385,40355.493735757
33043.0676917617,-15018.4504671916,59726.9419969089,37140.8138873076,34863.0096475224,-140286.77371249,-190842.159377943,118277.677338314,44618.8222277127,19513.9597614296
2644852.0192211,1937985.7388022,661683.122820101,406239.786593092,241170.8104517,199237.351865142,159484.253552862,64403.1669079647,40103.7162590579,21867.7980760672
-569036.261548223,-546761.347979339,-1430284.99515273,1120513.97821141,255498.321386735,-119987.692831203,-128287.68598315,-387265.36668698,299816.7926139,61290.5943000841
-173816.585465823,-157077.793118049,75304.9478924302,43180.430445331,38435.1100244711,-78460.6796065836,-99422.1607039677,87531.1040496205,36312.2793455725,18671.9473067938
-6411098.96362219,1240370.2376772,48688.3547383731,23257.1386937923,20748.9641380452,-6041171.42908919,1521817.05516204,147701.615440679,76975.1341748019,37391.8283958776
-54250.9612291226,35073.8616864836,-242946.087593669,-46809.5733154244,3362.1084751074,-112042.022998545,-139212.073137313,221219.526211469,61575.6477087023,25048.206760949
-105636.177191933,-35849.4147340857,414705.313699352,-170059.500170904,-21902.4572390345,-225322.047355242,-221684.949917135,-849897.60034252,302176.196322085,74045.3883252744
269030.737672949,289774.66130449,229001.848464807,178227.868403455,122926.196704194,169591.64118894,179078.757474138,171466.581655479,147848.520996013,100592.83969173
-354001.350165432,-452437.371528793,-2236741.33107887,1350635.69916373,343744.61352837,-77943.3301012007,-90570.9561760737,-365539.350117569,209169.2124133,48114.7200547007
7427717.37732728,-446557.873997685,-84183.2850964177,-36725.5213745209,-3270.51788299948,-16381818.4170425,600953.806244683,77475.3161194558,43526.4498438196,23931.7096602587
-1828937.77317361,-1326584.94938615,-267963.774830582,-126860.418238519,-48098.7428851391,507347.728143707,389286.97893997,97789.2127455235,54301.2889605845,28875.1679328394
-536937.655442605,-508231.51072662,-607713.309540497,-1306669.55930306,764099.32570264,-139878.972072398,-137158.180570633,-178012.351909726,-377109.678423264,201283.71114816
-129119.145151211,-130912.50594699,-35886.6789882904,-4497.77418461558,14336.5695407849,189719.244049468,136920.810510526,55951.8123587393,38184.2071048557,25736.432401065
-2894134.46589039,-4070246.12963114,1429584.69064669,631390.593617498,306928.962130282,-335374.461113369,-517015.294247379,201191.200880658,88218.3464114006,39881.9564521751
-438017.968549211,-392892.225533927,-195711.659146792,-117700.819973221,-55004.8084518427,61988.7692428169,57053.4238914357,34775.2278345686,25009.2912048343,16213.5866352123
28834187.8014334,5085064.45193621,742174.599495324,403828.986416847,220288.160878989,4450374.67612112,847976.812827006,135411.31800882,72949.813387591,36996.1297545254
958928.059176686,1323144.78981348,-863864.96270437,-304753.127573255,-111866.943465917,-152188.730404523,-239226.117215299,195188.250311043,74563.3749952829,31527.8270803394
147221.328292907,153945.112879236,4884921.14509943,-113618.365247439,-17951.3264034094,-127710.428426014,-151812.443599755,-5877026.98479062,158202.824835796,49540.0892409095
-2668973.12807175,-1604911.68302211,-447784.737969592,-254998.388716754,-126763.557137806,426231.151211549,283273.447102175,96819.5736300673,60620.811270964,34222.050963187
-638277.05503419,-566164.01035178,-233612.380766853,-128516.896753003,-55423.5505827423,114680.767343684,103088.145803806,46309.6284412323,28615.1593297641,15681.8310544393
6994881.94048884,11565762.5561207,-1233536.25799701,-516222.240316039,-202964.240120896,-1420241.1015037,-2427578.87954927,261064.232693997,110735.928540333,47454.6220604344
323446.605649831,324284.939818801,1408954.99750705,-430839.343010665,-94440.6766844979,-188616.786216898,-190340.645661115,-826330.571222843,266595.203945189,70734.9433068382
-20070.6490625361,-2376.85651436144,-374198.043659164,-27035.4874507736,5052.41557635346,-68389.1537764538,-85258.5660113452,924934.719191017,88485.9189945192,31683.0380390299
3104815.52496679,4247379.93077959,-1165275.72178644,-436708.387123371,-162267.274304211,-742515.724815595,-1005778.57852401,267609.570156898,108950.851730981,49977.1087321963
300434.28639106,134200.106079783,507.897949047963,3233.13449303821,14313.8106506299,507864.563622273,366570.271971945,132150.782098778,81447.3684555775,46424.3101031532
-585027.186884685,-1400865.76764077,94157.5057695488,48850.1022622438,35243.4926604501,-340787.002530195,-1027610.6894409,116375.765545949,56651.2151235936,27015.745510265
-1807.23929821339,42915.8365355076,264958.619954122,2561367.65971707,-142525.007469915,-166563.232187121,-163794.125104301,-282065.153226999,-2409111.31533447,151026.054482668
270859.123452868,345046.871518923,-110433483.627738,-383132.575202342,-101052.096023753,-84011.6998328797,-106878.282100078,34413758.7309151,131051.564863808,43839.9647058804
1103928.5188121,1347151.81117274,-1269753.39310247,-364467.671864018,-122890.539116861,-241812.102417009,-300936.812251495,295282.134010133,90935.5049521632,37049.4092331762
467755.710759987,634862.452650987,-298265.295106944,-113092.48603557,-36476.9279653189,-321771.72627205,-495454.022283326,294763.893295949,120500.642607782,53039.6171411738
360009.695631756,522882.343894518,-535483.310408058,-181610.381883742,-53956.2489476848,-140929.147839166,-199371.279534256,179231.491017335,65598.57002138,27844.8862953204
-464661.913373725,-460807.880592972,-523280.88359665,-803000.518686191,1241923.63854142,-146309.792867186,-153997.019410838,-213091.724176027,-343279.871755945,517028.152022649
