"n_inc_costs_TOTAL_6mo","n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_TOTAL_life","n_inc_costs_HEALTH_SECTOR_6mo","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_costs_HEALTH_SECTOR_life","n_inc_qalys_TOTAL_6mo","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr","n_inc_qalys_TOTAL_life","n_inc_costs_TX_6mo","n_inc_costs_TX_1yr","n_inc_costs_TX_5yr","n_inc_costs_TX_10yr","n_inc_costs_TX_life","n_inc_costs_HRU_6mo","n_inc_costs_HRU_1yr","n_inc_costs_HRU_5yr","n_inc_costs_HRU_10yr","n_inc_costs_HRU_life","n_inc_costs_CRIMINAL_6mo","n_inc_costs_CRIMINAL_1yr","n_inc_costs_CRIMINAL_5yr","n_inc_costs_CRIMINAL_10yr","n_inc_costs_CRIMINAL_life"
-791.142159131423,-1047.19794139427,-1137.82475245494,-1631.32480621751,-3245.30015584873,-1262.27628267148,-2010.89245166309,-4059.23913768589,-4551.47932388009,-4812.63846583312,-0.00744661575626254,-0.0123091514488848,-0.0448503487462037,-0.0735523877097517,-0.123360908265456,-1060.05383751698,-1829.52410831979,-4015.22104421447,-4488.37908504202,-4844.85347437926,-202.226480613624,-181.388769558009,-44.3317793981769,-63.6488357671624,31.2392250953853,471.134123540054,963.694510268822,2921.41438523096,2920.15451766257,1567.33830998442
6901.47292919979,11442.8870095704,24006.7633531879,25463.8208750042,22229.0520744043,-977.565472807363,-1758.35708078727,-3998.1940625191,-4522.90116249681,-4744.38021560488,-0.00109297511490908,-0.00438556768253673,-0.0580682880658525,-0.119866411853117,-0.250792530158074,-1401.17101235421,-2561.04954065409,-5896.03172013372,-6697.70915137968,-7821.27646243986,423.590664203192,802.624802636903,1896.88556432389,2173.06972102429,3073.7004959698,7879.03840200715,13201.2440903577,28004.957415707,29986.722037501,26973.4322900092
2046.69825991607,3784.18575078422,9030.39430574725,8725.95461988734,5461.8237564888,-1111.84342098143,-1833.88629951354,-3977.48160502636,-4584.86568548866,-4831.81872725478,0.00584243288283254,0.00646970157267757,-0.0330276035652259,-0.090830423853725,-0.207366014552463,-1535.63007492482,-2743.45209466949,-6359.93146845146,-7211.69704972278,-8027.2205131368,423.775290557483,909.512107619167,2381.62956920669,2625.32731351403,3192.48941231634,3158.54168089749,5618.07205029777,13007.8759107736,13310.820305376,10293.6424837435
1645.70331954451,1954.5608985211,3080.68739543244,2641.23952255858,-924.218958061538,-1278.5635119305,-2203.76672009515,-4751.75188245825,-5312.49704580195,-5464.3242248919,0.00148424666537289,0.00167134852860973,-0.0343297777916822,-0.0835114062974638,-0.17786310882291,-1434.45989084931,-2589.1633466016,-6002.00446437552,-6771.66816652811,-7524.10111222305,155.878424974004,385.310478143277,1248.91948443933,1456.6111398827,2054.79376588376,2924.26683147502,4158.32761861625,7832.43927789071,7953.73656836053,4540.10526683042
14.8609277032647,503.957707891186,3092.23936254888,3285.32854866315,1879.73230878299,-1136.29918321778,-1817.12558060309,-3801.04256480842,-4302.10041914029,-4601.79410043365,0.0111741756409154,0.0174821675096859,0.013673311096404,-0.0112408152101482,-0.0667255924176633,-1257.1165850516,-2176.44226546425,-4849.42887970138,-5412.86498999149,-5841.03910377978,120.815665528861,359.30804331871,1048.25288329602,1110.56710719862,1238.99645981971,1151.16011092104,2321.08328849428,6893.2819273573,7587.42896780345,6481.52640921669
801.318167632131,1693.57548800793,4133.35727893775,3754.14244825579,1739.67493020336,-1140.99574176102,-1908.04457451439,-3908.37232720719,-4348.31902973675,-4423.94634600829,0.0105930178340786,0.0142143431605334,-0.00354415955674936,-0.0343477898466169,-0.096170193518919,-1347.29387401403,-2322.91641433198,-4824.50643396025,-5331.26173297154,-5783.07119923466,206.283736999371,414.81539052399,915.527562649359,981.970525022571,1357.55849209563,1942.31390939315,3601.62006252232,8041.72960614495,8102.46147799253,6163.62127621169
-1803.92337348013,-2015.97753006744,-1790.43681480631,-3190.72742260993,-7037.78790795698,-969.821928541032,-1651.14145114006,-3816.51523467505,-4368.21591037435,-4449.37700431682,0.00428392573827885,0.00440348626662301,-0.0270757129548329,-0.0744908650881371,-0.168951329430799,-1193.69996331138,-2109.33521279197,-5059.28989979532,-5809.09159528457,-6397.93797509342,223.872754791976,458.169967156561,1242.38444763635,1440.12575251543,1947.03822195824,-834.101444939097,-364.836078927387,2026.07841986875,1177.48848776441,-2588.41090364015
79.6858709383232,795.603926078977,3894.76567240157,3977.20174870742,1869.98862401769,-1197.73345510743,-2040.07138033096,-4279.59091568795,-4751.19323572607,-4965.26904774623,-0.00170062501713308,-0.00375073334934206,-0.0352473554013115,-0.0710192417519284,-0.14225718230678,-1468.21270114966,-2574.67443033579,-5574.9350035958,-6200.06462922702,-6886.93279319011,270.46956853943,534.55763136291,1294.69989349437,1447.69444110289,1919.40285867317,1277.41932604575,2835.67530640994,8174.3565880895,8728.39498443346,6835.25767176383
-983.246233227357,-1785.96520067534,-4194.25930853255,-5001.81448736083,-6446.31488489022,-1119.77139108124,-1824.06505702837,-3668.82368168121,-3971.80388430533,-4065.1865235453,-0.00190423860284838,-0.00343059618777009,-0.0220621663298446,-0.0396440602937922,-0.0729572973450843,-1214.72206131268,-2084.58274180831,-4446.77659866952,-4857.51193703191,-5113.41166174222,94.9471746919164,260.500980567776,777.64287661898,885.065773465361,1047.00291892883,136.525157853883,38.0998563530375,-525.435626851366,-1030.01060305553,-2381.12836134486
-5259.17400336625,-7838.78828831363,-13625.4533209342,-15302.1662209799,-17814.1690969729,-932.365458844015,-1612.87936248788,-3603.86088478183,-4071.08626210982,-4202.21581060093,0.00701209239810452,0.00888413848910541,-0.0119125440431147,-0.041694272796418,-0.0944663355703099,-1231.2389989382,-2161.30465909783,-4944.44087672303,-5577.54007284691,-6048.17790924163,298.862525338506,548.378661941685,1339.87732591969,1505.06062413198,1843.25428811451,-4326.80854452224,-6225.90892582575,-10021.5924361523,-11231.07995887,-13611.9532863719
2612.60386727518,3885.5710833682,6947.98184941996,6957.27652798861,5187.12560597493,-1052.09199362076,-1780.46295595114,-3766.32584479749,-4183.36567685035,-4281.28126765287,0.00130280593406529,0.00104306868640835,-0.0221063691602708,-0.0553551788495801,-0.125755330045902,-1154.63646852727,-2021.98976122511,-4556.22743822832,-5106.83961509068,-5568.29214755446,102.536076809158,241.490261741089,789.337874263458,922.386940620105,1285.02213107195,3664.69586089594,5666.03403931933,10714.3076942175,11140.642204839,9468.4068736278
-3514.45541037424,-4968.96947961531,-8103.99046874669,-9646.19647615802,-13041.6452107558,-1099.7306753917,-1798.30595932433,-3705.95387531014,-4197.83529826869,-4461.56358961717,-0.00669264812967763,-0.0126600936877341,-0.060661085469333,-0.111656412757581,-0.215195376518578,-1372.30573472299,-2420.96565440145,-5563.701703714,-6359.74307297663,-7220.01614145861,272.568279195152,622.626759686261,1857.17187961979,2160.73659056727,2755.82090686109,-2414.72473498254,-3170.66352029098,-4398.03659343655,-5448.36117788931,-8580.08162113861
-2355.88928636901,-3544.99325160496,-5740.53022815334,-5736.36564644647,-5888.86422863835,-1086.32565621395,-1791.50645383836,-3580.73509251122,-3820.07879287298,-3883.909255985,0.0025420973564439,0.00510171191693964,0.0102651620164278,0.00760748151887825,-0.00877525353386055,-1105.6640583188,-1834.66303324838,-3724.50468684099,-4019.18320975135,-4192.23832432707,19.3430020204944,43.1747514180711,143.961045042175,199.433821438426,308.96266085963,-1269.56363015506,-1753.48679776659,-2159.79513564213,-1916.2868535735,-2004.95497265339
-1683.97058900734,-2246.55260746776,-2446.50025684405,-2971.24515390641,-5737.67641802732,-998.882568095079,-1690.12893373234,-3789.09264948706,-4283.81142353023,-4551.12478592133,0.00390580679309571,0.00360186406390728,-0.0274098243916119,-0.0678770340974708,-0.15239015424455,-1440.94293042584,-2535.65108978058,-5811.93507548599,-6561.27986835884,-7289.60851288705,442.054019900681,845.493582944255,2022.41915519203,2276.69143018259,2737.03215342997,-685.08802091226,-556.423673735417,1342.59239264301,1312.56626962384,-1186.55163210595
-3906.89382400495,-5772.67520503166,-11379.0823347766,-14133.0146864033,-17801.5670073251,-1109.66299811338,-1777.07698195713,-3738.67026171263,-4319.56372076579,-4614.39584910418,0.00899010635097608,0.0110141398862411,-0.0208152100913619,-0.066131216031831,-0.145289186507863,-1260.74322974757,-2158.2306464712,-4685.70265728376,-5290.42611614224,-5833.74646529485,151.077684514341,381.140310751591,946.84474362027,970.587249224132,1219.02926076176,-2797.23082589157,-3995.59822307454,-7640.412073064,-9813.45096563752,-13187.1711582209
-8583.26953308675,-13796.3952482392,-30549.1760055225,-35697.6579905128,-38946.7839318491,-989.368866487623,-1745.17903948667,-4330.36272985494,-5034.57554316249,-5303.94813436418,-0.00174121897023011,-0.00332783082122312,-0.0146171350382227,-0.0279924728591832,-0.0626882759563401,-1006.16257696057,-1778.18025612048,-4497.05221546608,-5283.54011209145,-5750.72007793524,16.7938617373597,33.0009210740182,166.624835682132,248.757262810133,446.005471013501,-7593.90066659912,-12051.2162087525,-26218.8132756675,-30663.0824473503,-33642.8357974848
-1315.52587847023,-1368.34849992303,109.62142673874,-1163.0278417689,-7022.26052537456,-869.771418906416,-1547.23441055003,-3880.45009020824,-4696.20677939782,-5074.0614835523,0.00331157883440641,0.00292699699458798,-0.0400941518287463,-0.104181171249465,-0.237645625475357,-1390.30755113538,-2561.57078696415,-6672.2951189241,-7949.86338198462,-9215.00954011169,520.523466499194,1014.27673482146,2790.84993581978,3251.69741815654,4136.77951931882,-445.75445956381,178.885910627003,3990.07151694699,3533.17893762895,-1948.19904182217
-1436.74638498489,-1814.26010686916,-2014.81446291207,-2781.75235647592,-5745.39571020752,-1238.45157968648,-2026.564034761,-4207.02986091448,-4804.30284311521,-5210.74918304829,0.0010878742708556,-0.00127492213177838,-0.0471962073874099,-0.101641527540992,-0.212017123481202,-1578.87008384979,-2786.75079500967,-6301.59690764218,-7164.36561981982,-8094.18213372626,340.400770252716,760.107765337681,2093.37719604205,2357.76944422851,2878.99405724496,-198.294805298407,212.303927891835,2192.21539800242,2022.55048663929,-534.646527159202
-6116.866398723,-9494.3341283416,-19004.9599695917,-22201.9037637279,-26271.0110520241,-1158.81246927885,-1981.07558711577,-4423.73572924953,-5023.01649309022,-5283.58860358779,0.00100643935773242,-0.00232808254492012,-0.0504323953395716,-0.106040424202233,-0.217367850037343,-1413.37470654146,-2546.59545752771,-6075.46924426177,-6924.42826669755,-7775.43873531921,254.54982572624,565.465187049049,1650.83983752731,1899.59458260366,2488.18658164373,-4958.05392944415,-7513.25854122584,-14581.2242403421,-17178.8872706376,-20987.4224484363
-5717.23695233363,-8687.73388853563,-15631.0693963538,-18224.1831199928,-22510.9647334234,-614.93601651139,-921.49082725723,-2029.55395289689,-2521.56796844279,-2973.14759722224,-0.00573153755044825,-0.0119796718452566,-0.0681122601379944,-0.126559417390431,-0.231760601241589,-1320.01163110845,-2337.85721697548,-5474.73632025148,-6243.70296758136,-6903.46281882813,705.065195829465,1416.31407607879,3444.26461757254,3720.31299082338,3926.45195095011,-5102.30093582224,-7766.2430612784,-13601.5154434569,-15702.6151515501,-19537.8171362011
