"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-71052.2073184287,-224860.782791849,-165978.268425501,-87005.1028794442,-87005.1028794442,105924.836996376,78468.9677350291,25873.4286034078,17854.0068192479,17854.0068192479
-1377611.52167076,-2209867.60262972,321713.860318851,182959.29054881,182959.29054881,-313362.28271813,-571697.328097224,105711.689652785,55973.6091965207,55973.6091965207
-2348455.39336486,-2938679.84294186,-790507.985884642,-381916.76097296,-381916.76097296,785405.775151005,621237.077115147,113190.933902577,59984.5543358929,59984.5543358929
-10913.1536713092,755201.391883638,-1427066.80650226,-540514.275249449,-540514.275249449,-362228.34127242,-495786.646210762,360232.166061696,138670.768415976,138670.768415976
-557379.895840634,-749278.404176194,-491580.138209262,-307301.399936383,-307301.399936383,273565.870857897,253464.090792108,103901.684043994,63849.9708236402,63849.9708236402
25556.9363671368,-151422.603300729,-267577.389884638,-171499.802370134,-171499.802370134,128736.554917785,119975.613797227,63162.8338663575,42210.1102314754,42210.1102314754
-854576.067801825,-993651.261638985,-461142.819684465,-260882.210784144,-260882.210784144,403207.019637562,274735.312104965,74063.1399493788,43774.2759639283,43774.2759639283
-586432.952488021,-600059.811112798,-278598.207739871,-149393.318547686,-149393.318547686,131408.072656742,90318.5200424568,32279.8026930958,21968.741963608,21968.741963608
956245.643318472,1390263.43464885,-2038932.38967572,-583451.685561843,-583451.685561843,-185714.696148409,-230409.275819771,267533.049960073,80895.7784077067,80895.7784077067
-382279.675361285,-493462.849780551,-404296.017176215,-264927.299364274,-264927.299364274,111544.279364533,97904.8430277238,50115.0906768409,34633.3640369606,34633.3640369606
435973.738624126,565297.277611805,5287168.77984697,-798328.32826079,-798328.32826079,-111961.631088631,-122156.158861386,-883337.494373498,137959.314911027,137959.314911027
5384308.19941143,27762431.3065575,-823003.135667339,-373842.833964112,-373842.833964112,-1247592.72155799,-5332610.69802014,127711.905687117,63375.1724536718,63375.1724536718
-869223.63571738,-756631.546104255,-83562.6495699419,-15779.2797855597,-15779.2797855597,-445522.97556897,-798404.921754906,123738.210495118,55763.9641519398,55763.9641519398
973938.235749983,1789066.18574639,-1229248.05737153,-451412.551985209,-451412.551985209,-77893.6611895123,-103708.324095586,55503.6971486612,25607.3580407401,25607.3580407401
3748344.89175962,15726609.1329279,-1016925.63259727,-431491.908392169,-431491.908392169,-1138225.98480425,-3627983.14133962,163662.99536543,75262.4632216345,75262.4632216345
-9389200.69355518,-1641218.9739393,-335248.364558186,-149422.449952764,-149422.449952764,5502821.00431354,450618.777686945,59745.2506712676,34302.5776127126,34302.5776127126
1482884.42571025,13104598.1350681,-597143.580783864,-234623.093457123,-234623.093457123,-205919.896616638,-705050.890155416,19079.8913044567,14062.4064790582,14062.4064790582
-1004090.1816329,-880873.488041961,-344232.921456461,-176674.8050649,-176674.8050649,309309.271129292,206507.665171678,63938.7733767373,38235.3098577181,38235.3098577181
-230524.893722282,-346162.552764046,-208682.003647349,-114053.575206187,-114053.575206187,110309.554886422,94122.4312848633,35170.145224279,21095.3738699929,21095.3738699929
8675.56848928122,-88175.4799635114,-134560.397057007,-82452.1513777141,-82452.1513777141,68685.1274978024,61731.578627405,36080.0922753969,27845.7424283884,27845.7424283884
-728481.768600806,-891667.87163278,-371078.701140161,-188079.156404112,-188079.156404112,633548.889729332,396657.353287391,96838.8601778991,55609.438344644,55609.438344644
163674.941685572,281996.018897241,797638.722635408,1975660.95559091,1975660.95559091,-137971.222300032,-156335.8129245,-268915.555893024,-647138.905857697,-647138.905857697
528765.109193758,803160.449362639,9026600.80143908,-1473803.88854303,-1473803.88854303,-164571.802323415,-181497.454355744,-1363967.98231255,226954.331773,226954.331773
477704.809896735,832981.836109686,-5138855.12052296,-878816.764459355,-878816.764459355,-174242.909989417,-205054.399566336,799027.007683135,138393.300064373,138393.300064373
-408009.171256888,-393585.972252113,-629772.407494875,1285370.73907795,1285370.73907795,-81872.5083010294,-94855.8572654754,-276158.434613794,573360.056200312,573360.056200312
48850.1918393767,2049720.61621491,-759993.129953353,-329920.048270516,-329920.048270516,-273165.484638449,-601849.468459992,89928.3375303445,43518.3641268687,43518.3641268687
229422.125744331,361783.394397275,6120343.50523887,-499758.337137053,-499758.337137053,-50133.190058892,-54699.8442102146,-698382.471650669,68271.3171151746,68271.3171151746
-4312479.3854692,-2631784.43323205,-731127.787175994,-364532.736070052,-364532.736070052,637522.804583922,294560.201389379,64888.9845528315,36583.2184808164,36583.2184808164
-20927079.3245773,-2006851.60762953,-394180.663249498,-189260.926499623,-189260.926499623,3153143.86201941,194056.943953365,28704.2767067244,18954.8350198001,18954.8350198001
-1855058.91519484,-2131059.61927009,-1090808.23076836,-620882.98734687,-620882.98734687,128776.91233283,108572.748899951,43569.4529847977,27116.763093705,27116.763093705
-764244.308286664,-800482.444172367,-442515.00129141,-252710.236135515,-252710.236135515,265427.491413063,240860.065550078,108204.406825132,66365.39442455,66365.39442455
76760.9182216034,252764.531911632,-3742607.0904062,-373567.910225047,-373567.910225047,-122463.930339092,-142940.794788199,1029316.69551846,110455.173950159,110455.173950159
4299644.95550787,90520616.8874048,-1235977.54028677,-593519.78009664,-593519.78009664,-609155.930902319,-9432906.81384822,98752.2032125693,51126.6293621731,51126.6293621731
-1944749.802102,-1693222.36399528,-599112.914797839,-307815.957328517,-307815.957328517,305206.218100202,189064.301436114,47951.5061238443,28693.6024438887,28693.6024438887
1255791.5678947,-93823.5820494173,-275312.94144745,-147670.893494959,-147670.893494959,1923423.90509664,783557.353266363,160867.915713187,88005.105990079,88005.105990079
77477.3776530083,192219.759840652,888121.145388421,-2010849.04800995,-2010849.04800995,-88620.0155315381,-95880.0948030493,-221669.939951685,537552.015959112,537552.015959112
274553.03398071,442043.885757165,1473788.76342284,-7780255.92507831,-7780255.92507831,-89125.9504914426,-95684.0834949884,-195066.003322397,1022208.85921124,1022208.85921124
1638192.1163453,4302135.92251606,-499109.563416121,-192360.457379602,-192360.457379602,-326060.837847042,-678353.232846921,72273.4602716376,35203.169098984,35203.169098984
27267348.6438073,-14384207.3268859,-1604676.86018313,-746825.628000199,-746825.628000199,-4425501.73702182,1463010.79082754,105204.305438403,51590.8691493189,51590.8691493189
4399198.48720945,-7338662.28478028,-657335.875080709,-339144.107968314,-339144.107968314,-624334.594284218,851366.155546745,64283.7659356863,36885.0836555824,36885.0836555824
-191936.074439217,-102513.113417337,-977509.641667321,-114818.734389582,-114818.734389582,-178613.655211817,-211600.624855393,1112006.79128038,134252.774251618,134252.774251618
79969.638295951,1051762.52934383,-733700.258768014,-357140.081859284,-357140.081859284,-987235.734901538,-1196917.84805447,295205.368704152,139215.093875257,139215.093875257
5780205.07845008,-304044367.208147,-1330565.47631964,-656573.412969087,-656573.412969087,-1077906.69016544,45247963.2481116,144251.055087414,72239.8305461039,72239.8305461039
387032.097545628,701448.236364888,-1053909.48762397,-298559.534116014,-298559.534116014,-129213.483458382,-164138.609461176,161901.39493845,50326.5178646895,50326.5178646895
1721743.88518984,6191811.45868477,-706104.765276871,-332457.875244448,-332457.875244448,-213964.471774618,-605173.336379256,50290.1871546072,25306.5511233456,25306.5511233456
23593.5654137397,193977.880778423,1387102.58268156,-2119481.00364544,-2119481.00364544,-105605.029802888,-114309.056230069,-299711.857665213,464837.70385893,464837.70385893
183047.099421145,297019.444580184,1177216.65582954,-6777482.0535571,-6777482.0535571,-82566.2965456385,-95611.4361240458,-243218.530352307,1461767.79617109,1461767.79617109
16208.619670426,159058.886569858,11762853.4655393,-373800.622713566,-373800.622713566,-103500.81227855,-114335.762571243,-3234564.6447826,111469.962229195,111469.962229195
553301.48586722,1088362.00695048,-4566797.87196082,-1044935.07843277,-1044935.07843277,-295624.233714583,-355226.19083073,952614.646065615,219559.418451963,219559.418451963
-47976.5736003629,-231826.231888078,-275679.791294489,-189230.421772732,-189230.421772732,185584.447505165,165591.855103164,95080.4840425471,69213.7184901566,69213.7184901566
1451978.98891698,1815203.69859662,-2169156.01642274,-639125.664320621,-639125.664320621,-142447.934277557,-168074.934182566,179316.076279549,57080.3106512058,57080.3106512058
-453239.937020635,-22827.5224936282,-2248681.23655295,-616985.432250611,-616985.432250611,-541272.970041579,-619809.753419395,1212945.70259689,295744.323831694,295744.323831694
481497.873506888,124916.99180691,-225391.336622385,-145285.937901225,-145285.937901225,124528.534462923,116368.066960782,54022.7929664755,34638.2280916857,34638.2280916857
7135587.30420359,3493003.3983356,407075.241238736,220315.8398812,220315.8398812,2031819.16663567,1266506.449603,270850.683808165,152861.179240687,152861.179240687
429795.711717344,601969.235817936,1423076.33603886,5166719.44828053,5166719.44828053,-87221.592680351,-94118.9424031094,-160428.88923427,-585596.895582883,-585596.895582883
1142724.75684246,3198085.38106025,-804462.713773432,-337787.884035942,-337787.884035942,-261101.651635117,-431780.690390525,61961.644806537,28351.1422382729,28351.1422382729
-118228.414940925,-94676.5963271612,-183232.899314698,594799.328587955,594799.328587955,-68455.7962288258,-68450.8046766085,-141169.356940537,328231.750586662,328231.750586662
-333860.196215156,-263135.704496808,-1296717.22413824,77714.5342071466,77714.5342071466,-113548.366791554,-136511.629007236,-3812009.05556817,154487.916953898,154487.916953898
339830.876061772,580299.637820426,-1068084.020261,-279141.501229523,-279141.501229523,-96829.6062312849,-122386.614704992,194035.76216531,62431.0361939723,62431.0361939723
29195.937002384,-248071.953597944,-305572.128729549,-169885.755327909,-169885.755327909,128391.590054625,109709.558098213,54899.424044949,36472.5623339062,36472.5623339062
1598259.81413668,-5019896.1854094,-540705.10200054,-260014.367547935,-260014.367547935,-656917.659273309,943536.429781873,60134.4546434427,33489.4243548903,33489.4243548903
602401.678691863,767640.687252532,2402313.39737261,-6169857.91280179,-6169857.91280179,-139386.261562583,-147662.028872307,-349631.548937475,905812.591124681,905812.591124681
96906.6096939082,310508.559489457,2187854.88273294,-1256463.32878737,-1256463.32878737,-82242.619864732,-95638.3481369143,-358461.51889792,217019.33196512,217019.33196512
-341362.689389573,-337004.545461541,-218433.281114734,-143244.558498655,-143244.558498655,143595.370486357,101045.216919027,42121.0767483258,29235.9217101739,29235.9217101739
-3672128.31238618,-2417371.36001044,-534833.883365393,-252210.280574891,-252210.280574891,757591.834227808,355208.693493765,56630.9657126212,31003.8912033416,31003.8912033416
-1958019.28963385,-2996081.23485596,-1210698.68778932,-608136.616598283,-608136.616598283,414601.747442201,409840.062496612,116663.909477705,62647.6080917344,62647.6080917344
-231326.00515799,-415543.304433189,-359580.426255164,-215866.889474596,-215866.889474596,132242.827738356,113486.444161108,55389.9124060729,37349.7664696222,37349.7664696222
-1873599.85739443,-2068833.45647111,-1251131.02577781,-740979.571835638,-740979.571835638,246971.271419029,197215.358644027,81983.3469121252,49858.6387556196,49858.6387556196
31063.4801040208,456836.825394866,-1512826.96425981,-396375.404064007,-396375.404064007,-304958.355591848,-342366.340346006,507523.495849419,138177.300375259,138177.300375259
510737.955264115,4362780.94028301,-864512.002153042,-407635.607437907,-407635.607437907,-570110.961547277,-1429218.57197149,132364.885838856,65174.1570826409,65174.1570826409
1052286.16681858,1735838.43421561,-929621.364263263,-353266.855250767,-353266.855250767,-346049.658267714,-508142.98155393,231424.660018423,93730.492348093,93730.492348093
985868.654856711,1812498.64650256,-42067259.2416897,-2300605.05296971,-2300605.05296971,-150921.49060359,-193576.298867961,3368207.02007068,196971.599852744,196971.599852744
-431872.606742884,-547917.671535001,-420762.323930033,-269386.49179814,-269386.49179814,63642.8737931031,54884.6647710218,28267.2858757836,20289.6760383848,20289.6760383848
617524.814241523,1185053.69789365,-661045.103302211,-228364.98893775,-228364.98893775,-157091.799458032,-218512.724587407,102465.367056907,44876.346582118,44876.346582118
24553.4705413336,80142.1703388294,310881.876064108,625074.231745298,625074.231745298,-100732.64366951,-106660.697774777,-162200.529689425,-313448.931386275,-313448.931386275
628960.395192226,3599291.37455204,-514943.673003816,-223472.635694971,-223472.635694971,-338535.74300984,-1119173.43902844,110079.022388426,55430.1006541977,55430.1006541977
267197.221146517,636058.315186079,-687683.866087307,-224273.033568073,-224273.033568073,-181978.539959864,-249674.519756034,166483.090902572,63743.015471269,63743.015471269
-452970.479220727,-543506.419437104,-489010.744948042,-336671.794777995,-336671.794777995,191655.615260638,181360.134474994,108691.512496661,74573.4230098842,74573.4230098842
74190.0072628459,-293467.395248813,-305874.21436067,-154672.83794003,-154672.83794003,382668.573329992,278913.468578307,87651.5174226206,49453.1463607796,49453.1463607796
-923424.99676679,-953611.014720394,-467575.989474748,-265953.936184585,-265953.936184585,84333.4327393286,72956.8775306969,31911.0428698685,20825.400559211,20825.400559211
-2202973.74016572,-1535244.4170894,-374055.25281643,-168573.382627573,-168573.382627573,217818.693900913,114633.176710757,29504.0486016775,19186.3597917502,19186.3597917502
106475.333318328,6497.22852542458,-87609.7425271254,-46400.0832635516,-46400.0832635516,77313.89224434,71726.1388229888,40952.2073779064,28858.9217161858,28858.9217161858
-1971806.9347696,-1245597.85619778,-357213.787735964,-174470.457747002,-174470.457747002,419669.389867797,183721.850191321,41572.5227733199,24662.9210597282,24662.9210597282
3507018.49398531,-7632035.20058346,-502344.762984789,-218991.573803823,-218991.573803823,-2380530.50425778,3225106.78510696,125240.044014752,60216.1341068556,60216.1341068556
-13435507.8637677,-5244351.58455176,-476932.908723814,-216986.602497488,-216986.602497488,5770370.34210386,1953374.90469803,123290.736400919,59684.8238399929,59684.8238399929
583578.603352441,1040730.43878918,-13451262.4152571,-1312705.65029016,-1312705.65029016,-102988.447567249,-122692.769099973,1031434.99015517,104089.037783797,104089.037783797
-6343901.90956886,-3670916.71378123,-972605.465681335,-519118.062153125,-519118.062153125,1144821.55097975,455347.672235108,89422.0220965384,51455.0377791364,51455.0377791364
187851.34114207,797014.93507745,-915205.411558521,-344576.222527874,-344576.222527874,-171880.778314443,-246665.045632483,131339.99786072,52021.0807397384,52021.0807397384
737285.708325579,1707738.52974329,-1066247.10732075,-419535.091939568,-419535.091939568,-134245.667762423,-229691.089756895,107361.924253332,48095.875782038,48095.875782038
1653914.72803873,3813625.85581348,-1575561.16837334,-638579.861463015,-638579.861463015,-176587.215406003,-297518.332669339,83795.8356541377,36623.4849314527,36623.4849314527
-22988603.8305478,-1425762.25214077,-361074.325243282,-186134.150640534,-186134.150640534,20847324.3209711,793262.361587429,118476.440148777,64693.3032510193,64693.3032510193
185428.624517238,493748.710004439,5858927.83601174,-1537408.9015116,-1537408.9015116,-166199.574553454,-187856.38932661,-1041217.63120233,277286.084582982,277286.084582982
652359.498864099,14960705.5689365,-760469.089881148,-387640.155293978,-387640.155293978,-506957.036060402,-5171617.03638909,159407.419895315,88656.428951619,88656.428951619
-239043.90630556,-118301.428634291,945589.135055964,-205237.604366095,-205237.604366095,-92769.5422505101,-111490.296993082,-741615.676908529,184844.174904089,184844.174904089
-1055362.35635808,-1244545.18216159,-538799.638809589,-278495.902804294,-278495.902804294,354192.96702117,289299.335542737,88662.8412425768,49944.361915972,49944.361915972
6093536.44368871,31216332.8790961,-2227492.15716277,-928449.927380963,-928449.927380963,-3748480.27433915,-11161414.3414433,447854.067049078,179965.042610803,179965.042610803
-749383.359340893,-851161.224774447,-441237.518834213,-234467.106451635,-234467.106451635,132537.574153911,93621.3555873502,30175.9228916804,19016.550244103,19016.550244103
2101716.30838098,6022039.03260517,-1804296.82457417,-813757.065152026,-813757.065152026,-268443.964649624,-540672.420278749,118115.981157029,56555.1261695522,56555.1261695522
559458.577125315,931125.886358971,-2038257.62895967,-505714.701612867,-505714.701612867,-250915.802672316,-281774.86550247,389783.168998957,103285.717613138,103285.717613138
-1316620.45636498,-1077780.40686468,-454577.998257671,-260845.479570705,-260845.479570705,438311.77257951,302491.634834025,99969.596707778,60681.6943122536,60681.6943122536
-367173.310035761,-410702.735032714,-145902.313955808,-60574.9130902238,-60574.9130902238,166169.677820504,81734.3914075901,16648.3659000017,11773.989105758,11773.989105758
-427246.737909239,-190226.237259155,-149889.99545354,-37457.3091367165,-37457.3091367165,-477531.371901456,-660308.892302956,293612.076480716,117052.644519177,117052.644519177
-264321.519259086,-195004.907050067,97381.1293808673,-22821.0016464767,-22821.0016464767,-165488.411316665,-188175.88423925,-1338419.39548562,290731.106777968,290731.106777968
369302.084044096,679628.991195588,-3830966.75845,-728658.857642014,-728658.857642014,-156695.803250394,-193863.722477298,678224.074169617,130721.946911415,130721.946911415
-385860.057227233,-559561.972714041,-664434.381265729,-497496.018355875,-497496.018355875,136494.204764561,147912.07084497,117309.092146663,86283.6678368246,86283.6678368246
1067958.1232464,1837358.49574727,-1025742.731484,-383085.244574241,-383085.244574241,-331203.160593227,-480652.768353516,211319.91052587,84060.0289730616,84060.0289730616
305402.292787618,526961.402794711,-105521042.128545,-712278.842679763,-712278.842679763,-133340.415135715,-152106.793658042,19601729.1683595,136977.696302554,136977.696302554
-2716166.78090634,-3167468.60423635,-1373300.28105956,-747723.986892756,-747723.986892756,503068.601866903,385270.582868346,112457.559465711,63725.9398894607,63725.9398894607
-1913.06658460698,259557.340432593,15686358.9494662,-908910.46355833,-908910.46355833,-163040.452566038,-190359.345863247,-4160767.91088729,238756.034378568,238756.034378568
317966.99570646,1118304.53904847,-659751.200438118,-285549.174796878,-285549.174796878,-177573.943098408,-319608.069992935,100134.824845952,45751.6360788359,45751.6360788359
210651.389283358,471521.401146152,6348857.65966901,-1286231.81349191,-1286231.81349191,-102570.054430898,-119804.899061477,-920884.702221922,188713.100831302,188713.100831302
-404075.63873267,-731494.754533685,-667636.179404907,-400573.900406062,-400573.900406062,129313.222790168,136684.577834307,82957.5340459561,55742.7030786191,55742.7030786191
259764.295487742,446168.549552664,-6236970.66175184,-502710.886117963,-502710.886117963,-102149.958081805,-122494.063679913,1094635.75542153,98008.0115201711,98008.0115201711
-1009892.05857912,-1542224.95259461,-1376951.61739145,-788052.821745895,-788052.821745895,296573.597366262,317974.859924639,171830.910409437,94751.5617752336,94751.5617752336
99093.7326846609,-103545.85796068,-138910.59086826,-75213.3349827975,-75213.3349827975,358315.547594333,279434.408921868,106589.553802621,66529.5442564676,66529.5442564676
302417.843082745,433697.284192184,1312182.1496951,3317292.55960975,3317292.55960975,-186491.157913415,-195937.733767711,-347824.949437903,-834474.306866347,-834474.306866347
306551.715308008,468848.24823817,1675307.91815682,-3503881.84306415,-3503881.84306415,-99742.2708550785,-110898.60975364,-276439.613050413,589528.396294586,589528.396294586
700171.684268145,1255743.97240834,-1099639.60677023,-370068.391381888,-370068.391381888,-153642.999718011,-189221.869808455,109513.505953489,38848.0130266477,38848.0130266477
259224.662405658,2240503.46115507,-306676.479589095,-114912.666236568,-114912.666236568,-163796.639990373,-445131.561240112,33679.3285524715,20007.5630649612,20007.5630649612
-78552.8654855559,-268707.113622502,-218415.947374037,-111144.125617903,-111144.125617903,126924.408745439,92799.2642679697,34822.066827783,23190.78580588,23190.78580588
-121937.805129486,22084.8327170538,-629621.906861995,-113379.5992247,-113379.5992247,-73808.1678033697,-84457.555491808,169954.176336607,44531.6614741349,44531.6614741349
-3156531.02691322,-2734499.83619431,-1001488.39935341,-509960.431766228,-509960.431766228,1038415.19494662,494174.366327787,106981.42267362,56867.6503022131,56867.6503022131
115147.741932334,269687.694593854,-472668.735010496,-107714.00144939,-107714.00144939,-53593.0781657396,-73445.4033589953,114035.271604269,41196.8462957792,41196.8462957792
-1727287.68709333,-1712983.21628156,-704146.609042014,-373327.027394617,-373327.027394617,193582.761055433,142807.71880808,44104.9008733225,25461.6132317993,25461.6132317993
-7106042.45554015,-4894937.71169143,-1203025.76623173,-600477.83041377,-600477.83041377,1351965.7590561,717659.011869705,126307.336227416,65401.1398614973,65401.1398614973
-3511442.46023904,-4383485.29122074,-1155975.13110504,-561323.619136004,-561323.619136004,1342454.48200454,1249695.23391361,189691.558470479,92077.5452718567,92077.5452718567
-1848171.64058522,-1998147.95202199,-724259.254727234,-382670.987054807,-382670.987054807,562629.510126388,390231.968127633,102744.804948549,59754.6180876256,59754.6180876256
230442.946157461,1289090.26316105,-202067.042447253,-79667.0653550251,-79667.0653550251,-227596.911334642,-564973.896052914,50615.0565218996,26341.8420051511,26341.8420051511
-787079.120610781,-825159.29904672,-418352.865564779,-230400.300439137,-230400.300439137,111053.594199892,81319.9029254011,31710.5667824636,21201.296267748,21201.296267748
165765.675386832,430257.557439495,12688367.0319843,-1119023.53525486,-1119023.53525486,-137200.39691533,-153656.467143078,-2214111.11573744,200699.067401252,200699.067401252
-920722.24272094,-1108414.72090308,-567204.511289332,-305294.388390052,-305294.388390052,320564.133004177,186171.850530536,55058.2322888881,33914.6860231627,33914.6860231627
