"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
24553.4705413336,80142.1703388294,310881.876064108,625074.231745298,-467768.894947096,-100732.64366951,-106660.697774777,-162200.529689425,-313448.931386275,286644.240210026
628960.395192226,3599291.37455204,-514943.673003816,-223472.635694971,-67898.1780075549,-338535.74300984,-1119173.43902844,110079.022388426,55430.1006541977,27930.7650709368
267197.221146517,636058.315186079,-687683.866087307,-224273.033568073,-53082.4462469217,-181978.539959864,-249674.519756034,166483.090902572,63743.015471269,29330.2047992498
-452970.479220727,-543506.419437104,-489010.744948042,-336671.794777995,-167977.383043134,191655.615260638,181360.134474994,108691.512496661,74573.4230098842,43305.6015297679
74190.0072628459,-293467.395248813,-305874.21436067,-154672.83794003,-36249.2853710223,382668.573329992,278913.468578307,87651.5174226206,49453.1463607796,26149.4181561474
-923424.99676679,-953611.014720394,-467575.989474748,-265953.936184585,-105966.410284197,84333.4327393286,72956.8775306969,31911.0428698685,20825.400559211,12157.538351292
-2202973.74016572,-1535244.4170894,-374055.25281643,-168573.382627573,-54381.7506280608,217818.693900913,114633.176710757,29504.0486016775,19186.3597917502,12464.1233525266
106475.333318328,6497.22852542458,-87609.7425271254,-46400.0832635516,3845.45334139136,77313.89224434,71726.1388229888,40952.2073779064,28858.9217161858,17898.8587245291
-1971806.9347696,-1245597.85619778,-357213.787735964,-174470.457747002,-58641.2525678565,419669.389867797,183721.850191321,41572.5227733199,24662.9210597282,14086.6819372536
3507018.49398531,-7632035.20058346,-502344.762984789,-218991.573803823,-61819.7070540427,-2380530.50425778,3225106.78510696,125240.044014752,60216.1341068556,28874.2396874741
-13435507.8637677,-5244351.58455176,-476932.908723814,-216986.602497488,-66499.2671856035,5770370.34210386,1953374.90469803,123290.736400919,59684.8238399929,29163.5324793402
583578.603352441,1040730.43878918,-13451262.4152571,-1312705.65029016,-392403.752493078,-102988.447567249,-122692.769099973,1031434.99015517,104089.037783797,37538.5844296213
-6343901.90956886,-3670916.71378123,-972605.465681335,-519118.062153125,-230707.826509492,1144821.55097975,455347.672235108,89422.0220965384,51455.0377791364,28041.257925108
187851.34114207,797014.93507745,-915205.411558521,-344576.222527874,-105952.792322289,-171880.778314443,-246665.045632483,131339.99786072,52021.0807397384,23264.9094093087
737285.708325579,1707738.52974329,-1066247.10732075,-419535.091939568,-139793.532412074,-134245.667762423,-229691.089756895,107361.924253332,48095.875782038,23341.3322352783
1653914.72803873,3813625.85581348,-1575561.16837334,-638579.861463015,-219825.678362294,-176587.215406003,-297518.332669339,83795.8356541377,36623.4849314527,17041.2662124849
-22988603.8305478,-1425762.25214077,-361074.325243282,-186134.150640534,-57496.6597017174,20847324.3209711,793262.361587429,118476.440148777,64693.3032510193,31721.1066606171
185428.624517238,493748.710004439,5858927.83601174,-1537408.9015116,-363977.831686024,-166199.574553454,-187856.38932661,-1041217.63120233,277286.084582982,80902.929621979
652359.498864099,14960705.5689365,-760469.089881148,-387640.155293978,-145134.295521183,-506957.036060402,-5171617.03638909,159407.419895315,88656.428951619,45170.8420147406
-239043.90630556,-118301.428634291,945589.135055964,-205237.604366095,4602.61288417271,-92769.5422505101,-111490.296993082,-741615.676908529,184844.174904089,52007.6313648498
-1055362.35635808,-1244545.18216159,-538799.638809589,-278495.902804294,-105012.755588393,354192.96702117,289299.335542737,88662.8412425768,49944.361915972,26277.0970633622
6093536.44368871,31216332.8790961,-2227492.15716277,-928449.927380963,-308122.083505574,-3748480.27433915,-11161414.3414433,447854.067049078,179965.042610803,68335.2233364438
-749383.359340893,-851161.224774447,-441237.518834213,-234467.106451635,-76694.8121059514,132537.574153911,93621.3555873502,30175.9228916804,19016.550244103,10888.3051119921
2101716.30838098,6022039.03260517,-1804296.82457417,-813757.065152026,-317285.361354996,-268443.964649624,-540672.420278749,118115.981157029,56555.1261695522,26430.6954262319
559458.577125315,931125.886358971,-2038257.62895967,-505714.701612867,-140058.323813594,-250915.802672316,-281774.86550247,389783.168998957,103285.717613138,39587.4568459273
-1316620.45636498,-1077780.40686468,-454577.998257671,-260845.479570705,-106275.842985798,438311.77257951,302491.634834025,99969.596707778,60681.6943122536,32391.9656289482
-367173.310035761,-410702.735032714,-145902.313955808,-60574.9130902238,-2958.59809807277,166169.677820504,81734.3914075901,16648.3659000017,11773.989105758,8108.05492157956
-427246.737909239,-190226.237259155,-149889.99545354,-37457.3091367165,20879.8301099694,-477531.371901456,-660308.892302956,293612.076480716,117052.644519177,50955.076774818
-264321.519259086,-195004.907050067,97381.1293808673,-22821.0016464767,43649.5402871566,-165488.411316665,-188175.88423925,-1338419.39548562,290731.106777968,83162.8192376194
369302.084044096,679628.991195588,-3830966.75845,-728658.857642014,-229542.218880762,-156695.803250394,-193863.722477298,678224.074169617,130721.946911415,51190.3517818645
-385860.057227233,-559561.972714041,-664434.381265729,-497496.018355875,-264274.50012992,136494.204764561,147912.07084497,117309.092146663,86283.6678368246,51424.6622795813
1067958.1232464,1837358.49574727,-1025742.731484,-383085.244574241,-120479.934182789,-331203.160593227,-480652.768353516,211319.91052587,84060.0289730616,35407.8173226467
305402.292787618,526961.402794711,-105521042.128545,-712278.842679763,-174174.534031122,-133340.415135715,-152106.793658042,19601729.1683595,136977.696302554,43093.9547658628
-2716166.78090634,-3167468.60423635,-1373300.28105956,-747723.986892756,-323572.706739795,503068.601866903,385270.582868346,112457.559465711,63725.9398894607,32548.2971805761
-1913.06658460698,259557.340432593,15686358.9494662,-908910.46355833,-233653.045596835,-163040.452566038,-190359.345863247,-4160767.91088729,238756.034378568,73944.4996541914
317966.99570646,1118304.53904847,-659751.200438118,-285549.174796878,-86561.5782749833,-177573.943098408,-319608.069992935,100134.824845952,45751.6360788359,20954.9281560149
210651.389283358,471521.401146152,6348857.65966901,-1286231.81349191,-319858.63095003,-102570.054430898,-119804.899061477,-920884.702221922,188713.100831302,54758.0843421913
-404075.63873267,-731494.754533685,-667636.179404907,-400573.900406062,-168015.356166295,129313.222790168,136684.577834307,82957.5340459561,55742.7030786191,33365.8551180578
259764.295487742,446168.549552664,-6236970.66175184,-502710.886117963,-120232.013750219,-102149.958081805,-122494.063679913,1094635.75542153,98008.0115201711,34845.8152348751
-1009892.05857912,-1542224.95259461,-1376951.61739145,-788052.821745895,-327827.002410081,296573.597366262,317974.859924639,171830.910409437,94751.5617752336,44440.4844082786
99093.7326846609,-103545.85796068,-138910.59086826,-75213.3349827975,-12579.8008631695,358315.547594333,279434.408921868,106589.553802621,66529.5442564676,36882.3956875717
302417.843082745,433697.284192184,1312182.1496951,3317292.55960975,-1765665.95136845,-186491.157913415,-195937.733767711,-347824.949437903,-834474.306866347,474823.241051827
306551.715308008,468848.24823817,1675307.91815682,-3503881.84306415,-400651.512229651,-99742.2708550785,-110898.60975364,-276439.613050413,589528.396294586,77413.0984457259
700171.684268145,1255743.97240834,-1099639.60677023,-370068.391381888,-103231.802237193,-153642.999718011,-189221.869808455,109513.505953489,38848.0130266477,15754.9372352277
259224.662405658,2240503.46115507,-306676.479589095,-114912.666236568,-8911.22058597213,-163796.639990373,-445131.561240112,33679.3285524715,20007.5630649612,12594.0475844637
-78552.8654855559,-268707.113622502,-218415.947374037,-111144.125617903,-27533.868096043,126924.408745439,92799.2642679697,34822.066827783,23190.78580588,14759.9579575469
-121937.805129486,22084.8327170538,-629621.906861995,-113379.5992247,17649.7034458453,-73808.1678033697,-84457.555491808,169954.176336607,44531.6614741349,20126.29578709
-3156531.02691322,-2734499.83619431,-1001488.39935341,-509960.431766228,-201273.771943387,1038415.19494662,494174.366327787,106981.42267362,56867.6503022131,27633.7084247043
115147.741932334,269687.694593854,-472668.735010496,-107714.00144939,-5020.71108705398,-53593.0781657396,-73445.4033589953,114035.271604269,41196.8462957792,20580.8801666309
-1727287.68709333,-1712983.21628156,-704146.609042014,-373327.027394617,-143973.788205131,193582.761055433,142807.71880808,44104.9008733225,25461.6132317993,12450.2086009079
-7106042.45554015,-4894937.71169143,-1203025.76623173,-600477.83041377,-254293.95394488,1351965.7590561,717659.011869705,126307.336227416,65401.1398614973,32886.4303591159
-3511442.46023904,-4383485.29122074,-1155975.13110504,-561323.619136004,-192061.644660675,1342454.48200454,1249695.23391361,189691.558470479,92077.5452718567,42244.2195696748
-1848171.64058522,-1998147.95202199,-724259.254727234,-382670.987054807,-157314.067203844,562629.510126388,390231.968127633,102744.804948549,59754.6180876256,32508.6523860768
230442.946157461,1289090.26316105,-202067.042447253,-79667.0653550251,-7688.66802037174,-227596.911334642,-564973.896052914,50615.0565218996,26341.8420051511,13504.9229095954
-787079.120610781,-825159.29904672,-418352.865564779,-230400.300439137,-87320.0763783957,111053.594199892,81319.9029254011,31710.5667824636,21201.296267748,13262.9132769572
165765.675386832,430257.557439495,12688367.0319843,-1119023.53525486,-269832.836432655,-137200.39691533,-153656.467143078,-2214111.11573744,200699.067401252,62730.3636363406
-920722.24272094,-1108414.72090308,-567204.511289332,-305294.388390052,-106221.051371968,320564.133004177,186171.850530536,55058.2322888881,33914.6860231627,18905.6325838294
-120310.782315981,-91907.0755680172,-28690.7572646212,-15724.3933880301,88882.2156550491,-145750.093617007,-153499.587184824,-213213.539175264,-379557.919537189,308398.632605734
422074.188047796,880880.336835802,-802099.359496066,-292655.231411904,-86438.9190815488,-242929.250900247,-335697.427768343,176785.876610424,70107.7494359624,31422.6717189443
