"","1","2","3"
"REL_NI_2_HIV",0.00050189599358466,0.000561534218112703,0.000654304317596741
"ODN_NI_2_HIV",0.00050189599358466,0.000561534218112703,0.000654304317596741
"ODF_NI_2_HIV",0,0,0
"MET_INJ_2_HIV",0.000199045490540461,0.000222775445277745,0.000259721762981261
"METC_INJ_2_HIV",0.000995842843646394,0.00111353367868147,0.00129633672247353
"BUP_INJ_2_HIV",0.000199045490540461,0.000222775445277745,0.000259721762981261
"BUPC_INJ_2_HIV",0.000995842843646394,0.00111353367868147,0.00129633672247353
"ABS_INJ_2_HIV",2.95443567360953e-05,3.30730772112524e-05,3.85698693982894e-05
"REL_INJ_2_HIV",0.00182266318855409,0.00203609039473291,0.00236676515254492
"ODN_INJ_2_HIV",0.00182266318855409,0.00203609039473291,0.00236676515254492
