"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-214900.271720753,-184828.843270507,-2204703.85973501,77521.7110547971,40758.2872716001,-82603.4080695495,-95703.4980976819,-2837653.16790511,104458.539558213,32492.7361322646
-165651.231009949,-116176.12175235,-35993.1908011412,-11750.1530406357,7596.62076566339,237184.458342143,173427.795308074,65436.2828932476,41178.6861935766,23405.8753185802
-229654.723904516,-206483.400280157,-72647.8438540447,-29390.6047205976,-34.5894938462253,114258.816249687,101900.476193961,44845.4387893978,27849.185833378,15130.7552757963
488522.69501702,601547.404333219,-1944068.52364769,-358958.28379723,-119478.033863146,-108733.283542032,-148627.848427995,569866.626683383,112826.840880916,43247.2500152101
-1313740.03534492,-3106826.03706228,333008.977254567,179091.645367406,110524.268536336,-209762.02056967,-506438.593358621,64896.702079996,36213.1197536396,20778.6433611529
180094.819324283,74403.2532506779,-20409.2047866186,-8611.28675114264,9382.69639481099,77929.0674581252,64406.6735454099,36902.2772238943,26742.8657802379,16659.8752217798
-7119383.05138967,-15727928.4404223,708825.718787668,326568.546836384,174375.201497416,-3079970.55821994,-6774465.07714424,351412.702358077,169585.146871633,82533.8158474123
-2595614.04120796,-1975664.05809531,-705006.295199591,-409245.965240051,-192543.504928434,301746.541723758,225037.92863245,82516.1633471123,51262.4172931674,26874.772519741
406256.876527399,477987.895287966,1427303.38242057,-1707055.12214506,-253978.894456779,-118007.182685926,-135281.481687248,-399959.642570593,497185.76991668,80939.2753518574
12283306.4668913,-22460235.9429011,-611966.335768375,-283712.474038251,-113232.497417289,-1762190.64645109,3476547.75439657,104776.128283488,52076.8139638713,25414.5356673026
312979.280648357,293263.600035967,488968.760795552,-1193305.66690054,-95888.313295081,-143499.248130288,-153426.008482845,-335235.965468171,936459.012884633,100810.664460815
403401.10217493,547731.174962198,-367160.31864756,-107408.821245945,-19745.1424129195,-695426.922400599,-1003521.73589913,702847.307650458,233159.716519856,84932.8600128865
180758.415477716,267294.364599756,-532291.503844261,-132795.013969262,-33564.6466590174,-73630.5607012356,-91528.492553663,152332.548806165,45221.4116595658,19628.4287568712
-158183.248426612,-207279.903695154,-145075.066093726,-86910.9125314409,-33884.5489077411,409191.445637068,315006.43139328,122141.126802201,75850.3558691022,41686.9668097879
-1124982.90385178,-1195917.34008778,3217266.76957368,660744.225032857,288966.445193345,-204773.898990445,-231312.980812191,702437.839431711,142267.843892695,56307.1499710488
-1754482.79971877,-5560790.55061774,333169.009965011,174731.920738325,104753.08472919,-293698.749126001,-1160747.60997256,91130.8602415187,46098.9593264377,23613.7550834121
-365004.390155029,-368400.845955218,-3385629.94200799,377755.133541181,141197.936131159,-99446.7529385077,-128871.701379226,-1969204.52329505,226973.892055272,71890.1062350614
103416.696526898,114919.924074693,61269.5245098368,37544.9551255167,28712.4222454083,150141.634826444,160234.836618689,91544.4160971627,55774.3349316286,29889.267824379
321638.121874833,142201.328267444,26391.902743584,18197.698432351,20840.8372162419,1589499.11430829,612011.888200058,109505.746935362,60223.0343807759,31715.3046200164
-1161937.8518671,-771177.093177641,-215119.630671519,-118768.359332032,-52656.7180837245,583535.80325425,469270.841568637,160789.756984994,93921.4060435294,50088.1605375673
428654.935192347,858931.812904568,-230244.440307034,-94633.9040144157,-31219.1227197595,-122271.600873422,-242650.604067256,75138.3630175423,37134.1679734879,19375.5171826339
256862.727305925,537792.590635434,-1165402.18891454,-397059.249387529,-149245.71794318,-189179.812509318,-271385.30819886,401388.778933139,141541.651848788,62261.0986878704
-567110.680310533,-618365.335978048,13592946.230487,470747.919015868,179483.74657375,-196014.640906658,-237096.129288881,6756438.27156587,232992.530837312,76788.8473671391
18395160.7824403,10448102.07696,1541422.47833855,726180.958480759,338996.282721428,1898723.6629858,1160397.75625524,185394.04690872,86839.1254329178,38481.3606456465
65895.870619901,149361.324697246,-446217.367380996,-93224.5013809963,-15095.5394209558,-237122.783285624,-266710.189186813,477390.311166214,111519.530305103,41450.1272982217
3284125.61201417,3150661.62846402,166569.100414574,87213.3861470963,58895.8984280723,1420873.14674972,1907779.41432843,175687.954377478,79348.447617059,35390.6747053615
1099480.26418529,1108639.39433575,-5765296.04665518,-606768.742441817,-198168.438801978,-110673.487866679,-129995.883225338,962451.418298814,113743.995771241,43427.9139250816
-77301.4158746132,-45040.1162476016,-103124.789010525,-3767.85675141245,15531.9086295194,-97410.2930187496,-130462.351634889,620628.697884307,112360.30013736,41854.3313602052
-1315646.70862169,-695978.184177612,-197952.732259785,-107876.247828912,-41288.3424581763,2074748.69639352,697233.207404881,96760.4469491921,49735.9610172804,25250.779413798
508425.859604865,168966.27504288,15988.8628017189,29340.1092032648,38108.1165713247,68073.9902323264,47269.1628707035,24396.3403820187,17232.0976269655,10949.2550855912
1609623.52655054,849996.397150464,135971.794343607,75970.4875068218,56959.0360894347,494353.480003981,345321.429183377,120239.229747548,71461.3974477838,38172.8005065415
1352422.66847623,962265.935403991,260753.325189983,158606.905966742,101467.155550929,245467.972287846,199260.939145901,66060.730876377,39303.1063330172,21779.3250098454
-2778016.98925447,-1448727.5285884,-346055.90002147,-184451.709862548,-88326.0007748775,175877.354352576,89014.2562348059,31262.6325305706,22226.5875180907,15222.0079944105
-304015.411467629,-262888.936779464,-376812.660198152,221466.875138446,83112.1796849838,-143323.707925668,-162585.587092164,-630094.701205424,375571.386852123,84078.249383591
-1360813.2131004,-2029071.59082092,380820.989669384,170582.093808844,95002.8601003119,-285754.778759978,-491950.106716049,113136.274817556,49346.0341084896,22897.4657201977
-1700994.87367804,-1602309.50097032,-345583.582433912,-178281.592222231,-83290.1540075818,525267.968472076,551382.470455376,143287.399050362,79184.4999282159,42664.116651044
1259104.60636569,1322116.54354759,-829874.816491038,-237082.702055483,-80176.1613296551,-215875.818202587,-248278.506781224,215176.00427398,72753.1617174638,31734.9283617447
372009.370481088,397471.85460751,2244531.17988332,-511442.422519535,-110978.778584999,-232841.47519055,-235651.839615076,-1259195.4485317,297441.321898437,75815.1523827013
-234236.197748948,-204149.311757479,-477990.644290591,326526.573990227,95439.131675208,-135653.388317751,-145980.448910936,-539320.054567432,348868.756574044,77763.4795123884
-931491.751809933,-923265.073755539,-4050912.96450612,1333661.66635681,366839.855533226,-268499.882739437,-295698.026319085,-1630191.17291588,548485.198499779,143229.345732839
176838.649600196,211469.160208037,2151340.66078058,-309079.786390703,-75193.0998810744,-66192.0487711296,-77255.7842823071,-756660.593177837,115628.398732686,36047.3331891771
