"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
9331.39939484918,20448.2747910807,113285.433389759,212089.74045204,459565.484557063,4076.48421138871,7823.64786913169,33152.7918063039,58673.0813681231,135444.470523232,5254.91518346048,12624.626921949,80132.6415834551,153416.659083916,324121.014033831,2925.9080061208,5306.5695489118,19204.4159092969,31912.9178918154,62095.0054159994,1147.13253240816,2510.13162701198,13911.4717003187,26684.8926914937,73118.7425581068,0.360113863051854,0.708384969644874,3.17598667659749,5.58761458492785,11.0694191355702
11201.4823967795,24261.2812703214,125694.375739627,226105.391782129,454435.137169455,5013.75332364547,9908.87735551757,43163.7110497415,75652.7254244352,169005.332659732,6187.72907313401,14352.4039148039,82530.6646898853,150452.666357694,285429.804509723,2807.10089612636,5057.34383416796,18256.1288718123,30007.9074616772,53843.9930294037,2203.20107128926,4844.55644921076,24870.4090876756,45569.4551039096,114917.739333501,0.330879937090226,0.648179537966403,2.8200149913102,4.80957004862643,8.75604566984174
17158.8518995373,34137.736659808,156041.698707186,275155.748037298,551451.915636239,4150.68871977022,7813.45120026996,32170.7369143929,56440.2322318535,131181.251701874,13008.163179767,26324.2854595381,123870.961792794,218715.515805444,420270.663934366,2929.7388303786,5275.47097315796,19203.7097797823,32007.880946179,59659.6477179671,1217.50813922833,2531.04277201198,12930.5129779084,24358.5134902394,71289.8322171996,0.343954818639101,0.673480490209733,2.95790503580667,5.12244905455174,9.72370505811973
11997.4355147074,23725.8035654798,106434.618539862,188563.389600896,391685.080268153,4006.42969746207,7609.39032634913,31657.240153687,55949.048211966,130679.773844027,7991.00581724532,16116.4132391307,74777.3783861753,132614.341388929,261005.306424126,2608.30684586719,4552.18930071227,15243.6578227947,25064.84919034,48060.3365609703,1394.67682392527,3050.23679323274,16376.1594114681,30807.764496791,82385.296626818,0.350408692663646,0.68604257871133,3.02617734458988,5.2747602712636,10.2627422624792
10293.4384738579,22472.1634280607,121811.574803832,226986.989342811,494477.788041232,4152.34157982049,7955.02300329877,34251.8569677321,61161.7475862388,140620.534315979,6141.09689403743,14517.140424762,87559.7178361002,165825.241756572,353857.253725253,2991.913428902,5425.48753692471,20377.8263433183,34822.8788634009,70138.3851295006,1156.97952639144,2522.58274173067,13837.8371371303,26266.2386437291,70261.9582926832,0.321475443006408,0.633747084571582,2.84077387869286,5.00006826194826,10.1615292349626
8524.399249134,18477.7568928875,101060.481014353,190721.617566824,429928.463626363,4097.04072122686,7939.09420735541,35111.1740363427,63348.2096258532,147066.835354509,4427.35852790714,10538.6626855321,65949.3069780104,127373.407940971,282861.628271854,2945.59938498834,5458.26201606889,21643.6153442563,37552.1142210527,77356.0614879221,1148.01578871373,2473.96681409203,13432.4742909224,25725.8362391238,69496.8112830875,0.3598299556487,0.706475507455932,3.17520298598924,5.64261274058537,11.6777524895147
10395.7947744215,21856.8878247104,111712.785815334,205350.016245708,445182.438498033,3792.52523881598,7192.87300414609,30357.950322702,54115.4485152005,126123.233016628,6603.26953560547,14664.0148205643,81354.8354926321,151234.567730507,319059.205481405,2944.86634088243,5374.68135207749,20614.8970939912,35497.5851902571,71837.6196528252,844.216786701924,1811.25257084179,9706.46918200621,18543.6839995942,54058.0818924335,0.365574145733371,0.717621022053582,3.21059864045755,5.66786217122292,11.4481830261584
9982.83515474505,20998.5799838302,108355.358863611,200135.582102526,436077.700686176,4119.13099170806,7920.45527625388,34261.5392922612,61165.7673376226,142873.104573348,5863.70416303699,13078.1247075763,74093.8195713502,138969.814764904,293204.596112827,3097.79425527464,5683.78048248534,21957.686176257,37550.8335958537,74057.5460040184,1017.89684411084,2229.74985040951,12267.7750935364,23542.2433515709,68592.2896459023,0.364907660911199,0.718380098916899,3.22935695195039,5.69775669390025,11.3664990741978
15933.6354272665,31372.8471749074,140697.071306458,248634.119345309,511641.639219531,3983.41438363153,7724.24120686269,34289.4405493774,61535.053433504,145699.887021456,11950.221043635,23648.6059680448,106407.63075708,187099.065911805,365941.752198075,2863.02005775768,5238.0436930929,20535.2177105588,35275.2137894838,68134.5817459434,1116.94719423021,2479.24304428196,13717.6744407756,26186.0782797882,77333.0662497957,0.304481296939095,0.596013131519998,2.62383687601183,4.57296025746687,8.99433276537519
11661.7978717325,23426.4700023361,109535.598912241,196384.703062546,413691.238086957,4118.37497909044,7883.8119233039,33718.3372441509,59950.6554228072,138853.25772692,7543.42289264205,15542.6580790322,75817.2616680906,136434.047639739,274837.980360037,2768.77911054249,5029.19113670645,18834.6690806379,31928.2322040427,61965.1181580924,1346.14303724184,2847.64183347094,14846.5537475851,27946.988595332,76656.4857185097,0.35627281071131,0.701485900169293,3.14192113367118,5.51538319298109,10.8424158597049
9694.57947006545,20646.5170401906,107893.247779153,199961.393908242,433877.652929619,4467.79509097753,8591.90219757734,36718.948791213,65273.575439764,148761.147479248,5226.78437908792,12054.6148426132,71174.2989879404,134687.818468478,285116.505450372,3026.45703113617,5485.69379336075,20040.8748506598,33635.8454621983,66172.4358236103,1437.89752332992,3099.27974398813,16641.7871571442,31564.3242407774,82364.7446736232,0.356821827678826,0.703725456610309,3.18467034182494,5.6418902850937,11.3133594793374
