"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
16426.8013819282,32235.2139047176,138626.215281621,239129.91292966,483706.447540496,2960.15449307391,5876.60851675407,28468.3769524181,53237.8955492009,129736.196025393,13466.6468888542,26358.6053879635,110157.838329203,185892.017380459,353970.251515103,1442.39686053656,2609.22935916661,12360.2950203124,23967.7929659265,53335.1507705825,1514.30179635489,3260.37176360088,16070.0829763455,29192.6754763462,76166.1701045349,0.361972318881169,0.708331884108071,3.12684611172754,5.4739831454723,10.8243447157947
12396.2836622864,26486.1044536809,130679.618188469,230142.829922697,454519.026389052,4020.23220736757,8411.42051227629,39924.76614184,71735.9059518516,164492.574528879,8376.0514549188,18074.6839414046,90754.8520466289,158406.923970845,290026.451860172,1445.00947340824,2645.97559996495,12688.4270011094,23691.0791881276,46796.8094922401,2571.76568480882,5758.44080641629,27198.7633985412,47968.8070613313,117451.168500257,0.332174040438343,0.647168383037124,2.77440421486101,4.70863587042815,8.54934821352622
15348.7282657579,31642.6304282837,151606.832356238,268865.495929678,541351.044647105,2886.5438158564,5655.65885849809,27391.072225676,51055.7252571975,125612.600339856,12462.1844499015,25986.9715697856,124215.760130562,217809.77067248,415738.444307249,1557.764528524,2856.78370878869,13620.8220167841,25687.091712324,52718.9164958395,1325.33012468212,2791.90180197646,13733.1168953427,25293.5780976759,72659.4158649732,0.340656265953751,0.665044532145933,2.90498416912176,5.0257580019533,9.54443570226189
8301.17832193486,18254.8265758184,97281.25999075,178394.981455319,379971.265007337,3103.84739966887,6109.15188038946,28522.9270844647,52473.3995161481,127128.189109332,5197.33092226599,12145.6746954289,68758.3329062853,125921.581939171,252843.075898006,1457.03523617163,2542.25928550062,10907.2932417331,20304.7047446152,43002.3846027094,1643.35484550739,3559.87414074017,17577.4656495977,32090.9767206346,83889.4724405364,0.349780665999626,0.681614773853562,2.98582830467796,5.20216220125132,10.131879177765
8539.57544355353,20528.5389012905,122244.569036526,227737.857435786,493074.644120179,2994.17547057381,5997.60280216915,29960.4754136027,56319.9198577863,135527.528555055,5545.39997297971,14530.9360991213,92284.0936229231,171417.937578,357547.115565125,1526.05864122519,2818.008590008,14319.4925397318,28028.2975322908,62767.7439872097,1464.66711790104,3172.63745046217,15604.7602285499,28219.0222318623,72539.6794973136,0.324227593226468,0.638238316893537,2.83337656007918,4.96863918292452,10.0764125704983
9942.09240027542,21604.3579431093,112314.947558376,203899.745113499,440905.843811377,2920.25091874804,5902.24097007292,30497.7036971459,58078.9136282496,141376.184655691,7021.84148152738,15702.1169730364,81817.24386123,145820.831485249,299529.659155687,1487.74278447461,2794.92026096512,14918.7855692842,29708.1678878838,68382.6366211579,1429.06948468253,3100.39180258774,15542.6183182783,28297.7779656574,72773.3428249178,0.357621431284305,0.697845045682885,3.09966358262405,5.4980283949436,11.3882534580463
13188.5897346643,26430.0550864176,121300.561016673,215042.485228927,452514.655001693,2575.14049008463,5035.5258795048,25444.6787956903,48598.7402993085,120423.141118747,10613.4492445797,21394.5292069128,95855.8822209824,166443.744929619,332091.513882946,1548.63760233293,2862.23780324365,14723.6770046154,28843.9770976902,64484.0346983158,1023.04708214566,2166.28201366974,10683.3637143081,19678.5961117194,55707.788025084,0.360873448030336,0.707925301761687,3.15009970594232,5.55472611647956,11.2333471018713
13667.748004692,27195.7096948409,122018.521036143,214931.223070555,448936.899990942,3101.99595964513,6121.78662769063,29949.5617028106,56179.1175280479,137652.804466799,10565.7520450469,21073.9230671503,92068.9593333322,158752.105542507,311284.095524143,1591.83930893331,3023.99671416238,15468.7330786548,30002.1655471732,65583.0342668203,1506.7114421519,3090.8386779337,14444.2523267529,26103.2029577386,71844.0680793567,0.368673246398493,0.723175428629149,3.20879896362859,5.63267929368949,11.1938860860055
8961.09316746191,21020.0999868387,122866.520255677,228310.532128868,487369.515388472,3162.74367481175,6340.03427201587,31373.8128638482,58182.9285189835,142159.446799369,5798.34949265016,14680.0657148228,91492.707391829,170127.603609885,345210.068589103,1472.62150560976,2811.55868210729,15367.0655471212,29454.9811076097,61543.98031586,1686.66585986526,3521.48005048381,15969.6734327478,28653.2951800088,80381.6398989914,0.308328154149065,0.598404254286366,2.59441267379775,4.51143224131237,8.86713578183101
9171.33740560451,20272.7582838171,105026.837606202,190379.211427748,404124.160182225,3186.72380044324,6295.92288477146,30109.9795453626,55709.7283660499,134296.15798466,5984.61360516128,13976.8353990457,74916.858060839,134669.483061698,269828.002197566,1439.16150826403,2624.27718237256,13267.7221665989,25552.7259338679,54697.6684623901,1744.0932118018,3664.59788944532,16804.2733516682,30080.0794736003,79364.2184054762,0.360646011483741,0.704744581889886,3.09536989202085,5.40580548661614,10.6016709886908
10894.2524657691,22877.3892980746,114324.174926266,206698.224052279,437968.840357931,3394.3649735595,6735.43546703174,32405.2403710605,60329.62441927,143441.698979939,7499.88749220955,16141.9538310429,81918.9345552056,146368.599633009,294527.141377992,1421.28879531887,2586.06251981114,13185.181310009,25888.4584248705,57702.6092760744,1969.62223727545,4142.38702170187,19182.9311065715,34366.154212732,85512.0173974269,0.358215104052793,0.70337952824878,3.14268169259673,5.54471031230892,11.0960777488566
21539.6160709906,39234.3271282535,152576.759603991,261707.387307113,526467.742967437,3138.13024679241,6332.36255777973,31635.35214456,59016.2972948495,144192.552509806,18401.4858241982,32901.9645704738,120941.407459431,202691.090012263,382275.190457631,1576.97111115351,2950.35921425388,15182.8228563153,28907.1017288777,59969.0609266093,1557.70607620822,3375.01772011129,16415.4302005752,30034.3256063154,83986.9320836994,0.313704366702104,0.612260167426443,2.6615744337588,4.59878110716045,8.92141686112545
12961.0859173441,27644.1152976965,141569.366518901,255821.734958375,531038.714118455,3153.93673414061,6356.62190035053,31793.9988369078,59354.6617549414,143094.522804283,9807.1491832035,21287.493397346,109775.367681993,196467.073203433,387944.191314173,1605.39985170234,2978.67055514116,14664.6757427724,28032.5465528294,59092.8269259349,1545.09458156639,3371.00907897314,17092.7283040879,31248.1895224749,83773.5351900508,0.345340528426375,0.676948057647537,2.96070412430003,5.13100818456775,9.91585369905727
12684.9997243407,26251.4726208204,124034.640435581,217953.069799448,439809.639049577,3601.9930747154,7434.08715198614,35859.4399111371,64988.1269512756,153877.029529133,9083.00664962532,18817.3854688342,88175.200524444,152964.942848173,285932.609520444,1371.78479361626,2601.02151212987,14010.3812865473,26465.5934189981,53361.6098379233,2226.74484909049,4826.05130106756,21811.986009944,38448.2043822673,100274.417834612,0.348645775094565,0.682565046647334,2.96682805506206,5.07603715580762,9.43908432008197
15158.8830636387,28735.0849317812,127867.942020096,231883.184180699,498709.081179806,2747.26454408438,5486.31634616117,27379.5232661508,51549.7917364825,126918.794526373,12411.6185195543,23248.7685856201,100488.418753945,180333.392444216,371790.286653434,1571.57965338329,2900.79849773469,13629.6185043976,25728.5037917628,55475.0105540775,1172.23590788203,2578.55797304269,13713.4274548474,25747.8886561179,71222.50398831,0.336337848210929,0.660107911164598,2.92525553724874,5.12561637521912,10.255564536213
