"","Alive","Death","ODN","ODF","REL","BUP","BUPC","MET","METC","ABS"
"0",0,0,0,0,0,1,0,0,0,0
"1",0,0.000324118206846413,0.00355227910315129,0.000196135574615985,0.398875312332217,0.572279244047221,0,0.010086862524612,0.010086862524612,0.00459918568672472
"2",0,0.00708709250311235,0.0490388620155167,0.00290376780187955,0.357498494693296,0.447204598913767,0,0.019709305719226,0.112013688691624,0.00454418966157882
"3",0,0.0497266349596713,0.0342529311306192,0.00479500949052556,0.365970228063952,0.364480353776337,0,0.0242928066584869,0.152006991368581,0.00447504455182793
"4",0,0.0949119281104099,0.0308969710239932,0.00650095516363114,0.350395003712785,0.305882062044579,0,0.0274719825927712,0.179633974294131,0.00430712305769966
"5",0,0.14139185482258,0.0276611468352457,0.00802823800699081,0.332275735421751,0.261204940270133,0,0.0294686866741139,0.195865030728122,0.00410436724106329
"6",0,0.186932657939107,0.02523258815375,0.00942143038655184,0.31252649158162,0.225953777621806,0,0.0307233640679443,0.205320449462071,0.00388924078714962
"7",0,0.230875508988852,0.0232530023155025,0.0107053218934585,0.292647527370322,0.19738921697998,0,0.031447332748653,0.210007704521091,0.00367438518214169
"8",0,0.272871088838767,0.0215439408028214,0.0118948492605805,0.273311669834233,0.173792589750815,0,0.0317865361681087,0.211333441479389,0.00346588386528481
"9",0,0.312781925478987,0.0200296635864372,0.0130007673100394,0.254836750216868,0.154003967575309,0,0.0318402110389167,0.210239963272809,0.0032667515206341
"10",0,0.350576012757113,0.0186619654803773,0.014031169262327,0.237373999142003,0.137206680985489,0,0.0316791942287612,0.207392659703385,0.00307831844054442
"11",0,0.3862805744885,0.0174130716977013,0.0149926147805658,0.220976771228107,0.122805692160437,0,0.0313555912800417,0.203274690868726,0.00290099349592135
"12",0,0,0,0,0,0,0,0,0,0
