"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
20029.1010549661,35977.0884762314,NA,NA,35977.0884762314,2158.80078693625,3443.83119765524,NA,NA,3443.83119765524,17870.3002680299,32533.2572785761,NA,NA,32533.2572785761,1021.94799546458,1412.67215461384,NA,NA,1412.67215461384,1133.52476322889,2025.10870263957,NA,NA,2025.10870263957,0.283123184407638,0.449476219352696,NA,NA,0.449476219352696
23272.3395847473,41643.9948798221,NA,NA,41643.9948798221,2709.79150468727,4697.2486723128,NA,NA,4697.2486723128,20562.54808006,36946.7462075093,NA,NA,36946.7462075093,878.22933542688,1143.28672521148,NA,NA,1143.28672521148,1828.18933733893,3547.59400289151,NA,NA,3547.59400289151,0.294491996105373,0.479071080628824,NA,NA,0.479071080628824
30830.0060068869,54890.4659559259,NA,NA,54890.4659559259,3253.17492655079,5124.95486179648,NA,NA,5124.95486179648,27576.8310803361,49765.5110941294,NA,NA,49765.5110941294,858.315446246826,1126.79314467125,NA,NA,1126.79314467125,2391.52485126526,3992.06033714861,NA,NA,3992.06033714861,0.278789705374927,0.432742638230448,NA,NA,0.432742638230448
33725.0859871348,59081.4673288867,NA,NA,59081.4673288867,3234.73037907208,5073.33984100069,NA,NA,5073.33984100069,30490.3556080627,54008.127487886,NA,NA,54008.127487886,891.858952676302,1182.54548040794,NA,NA,1182.54548040794,2339.6034521421,3885.22682982685,NA,NA,3885.22682982685,0.289814457414671,0.444037878468384,NA,NA,0.444037878468384
23840.3608795068,38645.0018547124,NA,NA,38645.0018547124,2473.20995604252,3691.3810017624,NA,NA,3691.3810017624,21367.1509234643,34953.62085295,NA,NA,34953.62085295,868.922194626449,1099.0307379898,NA,NA,1099.0307379898,1601.04163978488,2586.86363909943,NA,NA,2586.86363909943,0.258823327705153,0.375544447351817,NA,NA,0.375544447351817
17483.507736331,28959.0577638906,NA,NA,28959.0577638906,1862.08860590093,2911.90452662646,NA,NA,2911.90452662646,15621.4191304301,26047.1532372641,NA,NA,26047.1532372641,850.809580903351,1092.90139551632,NA,NA,1092.90139551632,1008.01637590255,1813.33138790521,NA,NA,1813.33138790521,0.285287177823486,0.439146114818508,NA,NA,0.439146114818508
18122.8276930106,31002.7057580875,NA,NA,31002.7057580875,2177.97960478463,3490.97670371331,NA,NA,3490.97670371331,15944.8480882259,27511.7290543742,NA,NA,27511.7290543742,972.23300003985,1325.35772163497,NA,NA,1325.35772163497,1202.39499926071,2159.41286893436,NA,NA,2159.41286893436,0.256204455711514,0.403772989293771,NA,NA,0.403772989293771
35531.006116152,64801.9822736639,NA,NA,64801.9822736639,2568.61990673118,4078.15621973624,NA,NA,4078.15621973624,32962.3862094208,60723.8260539277,NA,NA,60723.8260539277,910.62216660216,1217.31699509269,NA,NA,1217.31699509269,1654.77821706032,2855.42767493599,NA,NA,2855.42767493599,0.281376581659803,0.437303448239177,NA,NA,0.437303448239177
23643.926013032,40681.5728341271,NA,NA,40681.5728341271,2703.6152085309,4322.90324349638,NA,NA,4322.90324349638,20940.3108045011,36358.6695906307,NA,NA,36358.6695906307,840.988428878638,1070.3799084621,NA,NA,1070.3799084621,1859.30247737381,3246.51122617074,NA,NA,3246.51122617074,0.280410751109978,0.433561535847096,NA,NA,0.433561535847096
27087.379583719,46365.3862810985,NA,NA,46365.3862810985,2959.39494523171,4546.74816418371,NA,NA,4546.74816418371,24127.9846384872,41818.6381169147,NA,NA,41818.6381169147,934.905250800799,1229.35067704357,NA,NA,1229.35067704357,2021.15978445538,3311.43985928124,NA,NA,3311.43985928124,0.272551271376133,0.407480403631257,NA,NA,0.407480403631257
