"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-24601.7837741974,17677.6959406127,NA,NA,17677.6959406127,24622.2402080771,20435.5207986743,NA,NA,20435.5207986743
-1486685.02322791,-631074.892675916,NA,NA,-631074.892675916,92755.2540456466,39579.0864239604,NA,NA,39579.0864239604
129587.509882921,132806.752825625,NA,NA,132806.752825625,23317.7840045066,14671.4848337349,NA,NA,14671.4848337349
-110878.791642196,-40083.6618878335,NA,NA,-40083.6618878335,7149.95371723936,7492.49264962726,NA,NA,7492.49264962726
542275.711227307,312612.064498851,NA,NA,312612.064498851,93313.2092776058,39685.80830922,NA,NA,39685.80830922
360611.566556031,269814.760956502,NA,NA,269814.760956502,46050.6665217537,29310.7103381412,NA,NA,29310.7103381412
-792245.147438589,-24501.0700388731,NA,NA,-24501.0700388731,473439.800918741,52135.4038289351,NA,NA,52135.4038289351
234974.113142637,198176.571788986,NA,NA,198176.571788986,29109.0955566926,19737.5099480875,NA,NA,19737.5099480875
653968.780841574,275330.922141351,NA,NA,275330.922141351,101727.662795998,39032.7986544053,NA,NA,39032.7986544053
-1898483.56203526,-114302.196374227,NA,NA,-114302.196374227,290063.754685875,37908.7462291269,NA,NA,37908.7462291269
76078.9886462464,95461.3469072601,NA,NA,95461.3469072601,36596.2165360853,22638.2656686353,NA,NA,22638.2656686353
-240984.118264065,-137950.994093614,NA,NA,-137950.994093614,22272.8217491023,17014.3258806985,NA,NA,17014.3258806985
-94140.1392024146,-18123.8523645749,NA,NA,-18123.8523645749,43820.3468262323,28240.2278419992,NA,NA,28240.2278419992
304581.090657419,227737.398390929,NA,NA,227737.398390929,25880.4307615066,17166.1156174605,NA,NA,17166.1156174605
630368.392793131,262371.373113202,NA,NA,262371.373113202,56151.8618738395,19864.9362719041,NA,NA,19864.9362719041
273019.58130066,224265.278243338,NA,NA,224265.278243338,35598.2193349764,23794.4559000322,NA,NA,23794.4559000322
