"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
11036.1507157888,24309.068127445,133524.605183837,247776.522172302,530369.310459143,4280.88392038617,8137.8521311094,34546.7301802352,61402.7871961225,143047.346128322,6755.26679540267,16171.2159963356,98977.8750036016,186373.73497618,387321.964330821,3098.16980094135,5699.0986755195,22005.5840380041,37557.6067191093,73768.1941786985,1179.27728013854,2431.83716858788,12504.9484104603,23771.8870243128,69051.239582081,0.344325374017977,0.675877315872381,3.0070279030224,5.27105394503933,10.4259601714103
9412.84330238575,21249.5120669574,118318.598898394,217970.067169591,461126.87115947,3957.33158635839,7565.83833373053,32216.5881795083,57256.2634416325,135980.366426378,5455.51171602736,13683.6737332268,86102.0107188862,160713.803727959,325146.504733092,2863.51840939324,5163.02244478073,19065.1309600156,32119.4074074371,61146.0232051165,1090.38322056381,2395.93247723359,13116.1803613083,25066.4875509145,74616.4650255455,0.348105516020741,0.68619002705365,3.07566450824552,5.38566269470903,10.4233479335864
11150.349653083,22995.3998352846,115791.401598453,214926.780338688,480108.005400304,3927.04119577629,7603.70237566184,33929.5223221001,61500.6927519037,143937.554338347,7223.30845730671,15391.6974596228,81861.8792763526,153426.087586784,336170.451061957,2988.5342692187,5568.43911513476,22983.4730151118,40628.851946253,85283.5885942746,935.069321578842,2028.35063893778,10910.3305089198,20800.1556297939,58437.6401856735,0.321071437459329,0.634462759249238,2.88716701671601,5.15127669616765,10.8116736991515
16667.3653731526,33849.7100405252,159164.526131228,280408.44840691,555190.019438787,4136.97123079381,7927.27038494924,33225.3770955741,58288.900850043,135526.472626819,12530.3941423588,25922.4396555759,125939.149035654,222119.547556867,419663.546811968,2880.67239723901,5156.14043362625,18392.0431434144,30338.3701572909,55595.6789651442,1252.85096575634,2764.16871675991,14796.5179692372,27876.1416288196,79692.9797564476,0.342568207596688,0.674948018055953,2.98983937820131,5.16156523821312,9.67568100984603
14026.6254468705,28235.6896847597,133690.410283603,241739.801815265,519846.853922825,4251.71085378206,8199.57537437904,35702.3979092231,64091.4382172316,147616.839685012,9774.91459308848,20036.1143103806,97988.0123743801,177648.363598033,372230.014237813,3043.79015149389,5581.97892980681,21528.6031719606,37109.6423442584,76156.562617645,1204.48546243727,2610.68989437722,14137.9391798746,26909.5074260772,71241.0862592811,0.347361461266497,0.684681572690445,3.0977393038807,5.50594171997871,11.3750204125559
9910.30928438585,22472.8034363595,124987.588697025,230292.16716397,488205.683153874,4134.79936614708,8033.54331491355,35529.3942825263,63563.7658011838,146870.278406945,5775.50991823876,14439.2601214459,89458.1944144987,166728.401362786,341335.404746929,2693.97249327056,4942.96377419841,19642.0800534029,33967.3480230735,66412.5699225011,1437.37032953077,3083.58082864089,15849.7623368169,29519.9155676607,80217.915254792,0.337002033651335,0.662132480949517,2.93755357825533,5.12801842041001,10.0548681608652
9806.03104604569,19706.1450459752,92175.9855924449,165403.228788215,349724.750829555,4469.09774314436,8389.32763514378,33804.2176334492,58922.7191221604,135918.685010054,5336.93330290133,11316.8174108314,58371.7679589957,106480.509666054,213806.065819501,3061.85657121182,5488.0593150646,19214.5378161139,31475.1131985316,59647.6973798069,1403.7892408805,2894.29762561342,14552.9248952843,27373.3214679396,76045.1832901466,0.353060234286175,0.691935711928,3.06425166564909,5.35461897677388,10.4200682501894
11468.1208222505,26093.0143699765,143633.843965742,262347.24642932,546416.919097264,4514.58662852297,8736.95206757235,37903.2172892354,67089.5567460801,152296.168291826,6953.53419372755,17356.0623024042,105730.626676507,195257.68968324,394120.750805438,2733.56530230674,4946.92713591322,18842.1238918422,32010.0862560929,61251.1232050351,1777.58807523068,3783.12485917276,19025.497918566,35008.3757006531,90819.5968096448,0.343651101265069,0.678864819782536,3.0489855334837,5.33510114297909,10.3894129958656
10184.9780585008,23092.0976065052,131888.888552619,245886.969433024,524912.326588803,4060.59909757231,7746.17023832701,32718.7434668592,58036.0631372518,135592.814879444,6124.37896092846,15345.9273681782,99170.1450857595,187850.906295773,389319.511709359,2889.85149987229,5214.99073490166,19032.9190891643,31913.678604845,61867.7216942665,1167.29333654334,2524.19271822763,13648.4742370349,26046.2581855983,73492.570224429,0.349702417308615,0.68655369979599,3.05250127541746,5.34467394652196,10.5102884142326
7974.03434821899,17157.4194848514,92905.8563092961,174623.045612589,390054.987948227,4159.85818453707,8038.3232492859,35414.7701914224,63697.3937308405,148251.464139007,3814.17616368192,9119.09623556547,57491.0861178737,110925.651881748,241803.523809221,2941.91500865112,5475.37874020067,22196.5277760745,38709.025738374,78446.4078445781,1214.5028129009,2556.01479329099,13181.8338697936,24914.3968003705,69581.5802891332,0.343046143900419,0.674072367433493,3.01495392312641,5.31647838949633,10.7128308941719
9783.02614361043,20948.2440700329,109964.974521975,201860.039775861,431322.98496106,3919.13557790481,7493.00276687905,31844.1214041336,56443.9278104311,132202.105000991,5863.89056570562,13455.2413031538,78120.8531178416,145416.11196543,299120.879960069,2882.68743841048,5280.44900920239,20063.7453698216,33958.0324340671,65719.9052135337,1033.01052944612,2205.64258122557,11744.7383464471,22414.6191240235,66258.1581764003,0.33623549308309,0.663762404732403,2.986263970843,5.24420317975084,10.3730139786475
13653.8145295927,27933.4688787763,134778.344523916,242595.71185495,510809.501523066,4232.76343989467,8155.71341092728,36050.755017156,64786.3250135889,150781.247224909,9421.05108969798,19777.755467849,98727.58950676,177809.386841361,360028.254298157,2921.44771941936,5409.22595888881,21747.2552275482,37736.6131456479,75736.9033532755,1307.8684090633,2739.53579486665,14267.0887927606,26976.3187851336,74810.2701552738,0.33413371236151,0.656940215056062,2.92008495252504,5.10108406661354,10.1633891175622
28631.4374876014,53855.0082171117,222442.01124892,389411.222773752,809378.839360525,4281.33645208096,8159.17585667682,34943.323220097,62495.0907049475,143946.953890662,24350.1010355204,45695.8323604349,187498.688028823,326916.132068805,665431.885469863,2681.41789136514,4778.32818744816,17627.8261715751,30248.1831355587,61626.1106098331,1596.47808936885,3373.91493892406,17279.0663904293,32173.1867284817,82097.2726111914,0.318668361823313,0.630185944020282,2.85417767686388,5.05793922002236,10.4264164039897
14296.8266513471,29394.9398705548,143805.592031978,259662.24336016,541416.253649015,4239.47363748771,7980.80777017145,32892.4066456135,57917.6095943617,133816.69726067,10057.3530138594,21414.1321003834,110913.185386365,201744.633765798,407599.556388345,2946.27997127336,5278.18401299943,18806.8970287981,31385.8781862566,60933.409881668,1289.7572687913,2695.71576797854,14049.8292411202,26460.2387361114,72665.6552227814,0.334760693261666,0.659708206288919,2.95834395424261,5.19757610063058,10.2837691051839
8957.52893705841,18695.2856216893,96143.5626144423,179326.113169796,399434.011096832,4416.80847797964,8329.59096408758,34119.9554253296,59918.1059062872,135073.178542622,4540.72045907877,10365.6946576017,62023.6071891127,119408.007263508,264360.83255421,3106.64904494938,5674.56058251731,21062.8301712328,35413.4843077202,70915.0668621744,1306.72129137198,2648.11413935485,13021.1259551219,24431.8773639672,63943.4300845797,0.344944394881759,0.684278678579898,3.1545877378696,5.65786303457193,11.761486083998
14268.5259718166,28883.9152287755,134553.874150893,237885.736297021,479501.451381345,4833.75866243434,9270.41277680985,39058.6427823263,68603.7019838559,155616.317315362,9434.76730938224,19613.5024519657,95495.2313685665,169282.034313165,323885.134065983,2940.41405629506,5206.75573624326,18230.8729170012,30038.8669279593,55776.6605560675,1889.89640840897,4056.70300600968,20791.4578858599,38492.0120927463,99608.1276041671,0.350218065608528,0.684121867436963,2.99204675507041,5.17065727003089,9.7882054047873
17465.967849114,33700.6076117193,146217.444238913,258876.328152198,546337.751246354,4032.09085468745,7694.32284598632,32809.1475486234,58554.9834783852,137225.998113964,13433.8769944265,26006.284765733,113408.296690289,200321.344673813,409111.753132391,2762.91778568797,5042.61355040951,18984.1396311569,32307.1700499177,65036.8817387563,1265.72648537696,2644.75827500554,13788.4406585347,26173.7540390368,71966.2539521703,0.322838721927179,0.637956377308672,2.88708409459875,5.11234866699255,10.4392675071535
16535.2282437158,32906.1063041822,148314.477847395,261020.842059449,533124.111817986,3941.31259603984,7438.24658217307,31211.3993428283,55439.3061910335,131895.455483634,12593.9156476759,25467.8597220091,117103.078504566,205581.535868415,401228.656334352,2706.01277978086,4812.10116700603,17611.9308555964,29836.0600359794,57589.9604358961,1231.84036785273,2619.13670856916,13561.8584092383,25526.7450251422,74070.2763653208,0.350277558725034,0.68766484440465,3.04646700704603,5.31193699790577,10.2981045997268
12406.5443989979,26399.4733003567,135662.862179279,249007.397659781,534455.083101039,4011.39163371692,7735.69334207766,33931.2370828724,60904.8039577452,141702.633988876,8395.15276528095,18663.779958279,101731.625096406,188102.593702036,392752.449112164,2743.01816133664,4994.23821628437,19518.1992318346,33813.852886019,67853.4751810211,1264.93532042725,2734.54036518889,14377.3756250438,27019.7091828955,73629.3607993947,0.351811104358923,0.690728273886586,3.08835245711881,5.44136370468645,10.879050666257
14181.0484929578,27552.712978052,120092.967990003,211656.195538355,440174.915799572,4414.58942754982,8387.84788380129,35245.1985912318,62368.6082689122,143454.090859937,9766.45906540798,19164.8650942507,84847.7693987716,149287.587269442,296720.824939636,2879.96044719823,5182.1516794812,18901.4667459642,31771.1650942883,61617.8412499028,1531.19320821632,3198.79078130111,16308.1282242087,30526.2144594333,81615.6717833636,0.349393345053286,0.689631600559731,3.10752017327292,5.47232929484094,10.851027245761
12958.3595328842,26515.8753867429,128276.125506554,230867.417006731,482193.694331268,4522.10558718894,8846.68481768859,38930.1693136775,69104.8918743274,157561.595405329,8436.25394569525,17669.1905690543,89345.9561928769,161762.525132403,324632.09892594,3069.38617104352,5684.2990646805,21967.3473712653,37097.5911909011,71211.9161737024,1449.28809662439,3155.50158509891,16927.7153108916,31937.5110808441,86125.6596051117,0.325371335117217,0.63941038645813,2.8373711595926,4.94269297297635,9.71022509344285
13487.6219690081,27183.9648476896,125761.661459559,221828.186373523,451274.312048615,4526.31547175308,8690.03264115468,36597.8282361839,64060.8545474784,146110.681184238,8961.30649725503,18493.9322065349,89163.8332233749,157767.331826045,305163.630864378,3020.00225132468,5475.7872002351,20341.6532281729,34034.2043556343,64404.7325526071,1502.87196773103,3207.31474944408,16220.0604333272,29954.2418936273,81470.6266491197,0.32589423104596,0.641295370707708,2.83146858761686,4.89340525751725,9.42765996553841
11988.998950396,26116.7406543325,139624.319065774,255037.216091315,524124.023653513,4156.10156277459,7650.18690788264,29290.8472320588,50399.0199806619,117870.477021383,7832.89738762138,18466.5537464498,110333.471833715,204638.196110653,406253.54663213,3019.88243704968,5298.25569558797,17448.7985409191,28102.6413859168,52770.7033279246,1132.77205763269,2344.97137235518,11805.0698417822,22221.3095073238,64866.268384556,0.320393389490628,0.631396071245427,2.81292055250926,4.90548356763256,9.60045030310202
10382.653611283,22745.5841475565,114665.666683695,201693.74264556,399090.103870131,4877.69519448112,9665.67071726281,41224.8376397062,71285.7418193049,159930.265561416,5504.95841680186,13079.9134302937,73440.8290439886,130408.000826256,239159.838308715,2754.8218390192,4864.44311836428,17182.5728211511,28144.6523066743,50597.1619513447,2119.41077770269,4794.20733395728,24004.7189574423,43065.4468924175,109084.233991324,0.332297010275814,0.648497150270077,2.78093621342136,4.6967197721407,8.52675382237205
