"Total Costs (1-year)","Total Costs (5-year)","Total Costs (10-year)","Total Costs (Lifetime)","Health Sector Costs (1-year)","Health Sector Costs (5-year)","Health Sector Costs (10-year)","Health Sector Costs (Lifetime)","Criminal Costs (1-year)","Criminal Costs (5-year)","Criminal Costs (10-year)","Criminal Costs (Lifetime)","Treatment Costs (1-year)","Treatment Costs (5-year)","Treatment Costs (10-year)","Treatment Costs (Lifetime)","Total QALYs (1-year)","Total QALYs (5-year)","Total QALYs (10-year)","Total QALYs (Lifetime)"
18315.6726370398,86575.7236840922,159257.301030393,383084.770869933,449.039354784081,1945.88217184408,3865.36613514617,14609.2255567118,17866.6332822558,84629.8415122481,155391.934895247,368475.545313221,8.96775164145057,40.0147785785057,72.4812299828422,181.500644049028,0.615097020083808,2.82541097800008,5.14008622323895,12.5139601478014
22190.9136598109,108508.466171666,201505.981821407,476311.025761797,1769.4565310926,9555.18550339481,18320.2229711577,46200.5543075049,20421.4571287183,98953.2806682714,183185.758850249,430110.471454292,9.0990140430221,40.4513143071226,72.872415423134,181.446327308423,0.608744982275439,2.76353909127525,5.00217972359738,12.1776965139051
23635.3868480282,116610.820611822,217775.180189145,525564.226818055,875.497214705022,4331.67925784164,8583.80621685433,28187.0943453162,22759.8896333232,112279.14135398,209191.373972291,497377.132472739,8.94865508017378,39.6279771164014,71.1162549295475,173.267607450879,0.605454374003402,2.79632381463008,5.08360065875167,12.2882957133828
29021.4897423606,132426.444136401,242630.341030337,571661.706589865,1373.1545605881,5517.8814412565,10012.256787924,28913.516149821,27648.3351817725,126908.562695145,232618.084242413,542748.190440044,8.86547458924715,38.9616220687061,69.8505095122643,171.450113857222,0.619998982425192,2.83770015504484,5.14336710222769,12.3238093892779
26965.9992697772,124614.165625783,227700.010362669,533239.190787505,1106.27859407655,4543.70995278095,8330.07637301615,24008.7071140561,25859.7206757006,120070.455673002,219369.933989653,509230.483673449,8.82743845060719,38.9768099179834,70.001444035258,170.104213524506,0.621729264705542,2.84507057073945,5.17016018741203,12.4647663792519
23206.4171886877,107077.100539908,195890.764422436,462043.114012067,3124.34632632363,12012.5789969172,20854.0087964429,51625.7231337489,20082.0708623641,95064.5215429906,175036.755625993,410417.390878319,8.90307787350294,39.3652254418509,70.7703860363957,174.295444017894,0.66175996318859,2.99487787367359,5.41007833298508,12.9727559943222
25853.5070013696,120590.220747314,220850.319681239,517100.632332803,1819.81652709304,7747.36384526912,13925.3120903281,34804.1784325782,24033.6904742766,112842.856902045,206925.007590911,482296.453900225,8.88353332357872,39.4137596136587,70.9458488011912,171.670471302003,0.641837892214043,2.93283953216377,5.32313817937613,12.8073898451904
25059.9618509469,101420.395048573,179492.983998478,421198.555287416,2890.25681548134,13082.1649548333,24037.8424618701,64046.9391969704,22169.7050354656,88338.2300937399,155455.141536608,357151.616090446,8.84738064387485,39.8742156697296,72.3164855066965,183.875190718036,0.57026375738144,2.62303554566953,4.76523421012321,11.5173941786871
27643.9474940113,132072.280419825,243460.644186213,576404.749803591,905.009156180432,4318.60505114701,8556.61344673726,29231.9306789577,26738.9383378309,127753.675368678,234904.030739476,547172.819124633,9.03766316510522,40.4720864915638,73.0614754279698,180.338405678917,0.62353446441027,2.83578549886345,5.1275240898069,12.3345902885965
16912.1700151355,81810.3556446213,151713.70957749,366106.158869816,1431.44720264513,5838.95744926274,10462.9637656189,28162.7052862037,15480.7228124904,75971.3981953585,141250.745811871,337943.453583612,8.94421751832848,39.309073531527,70.4059390678207,171.573321001289,0.59507117035455,2.74287690880984,4.98783704066921,12.1607371719092
15713.7327586042,72674.074149254,133560.28778279,321504.262503893,223.492539981636,972.882830457238,1871.90888977046,6060.27038050202,15490.2402186225,71701.1913187968,131688.37889302,315443.992123391,9.25310173242716,40.490375883048,72.3230894062856,171.707999309432,0.637792119444405,2.93858385513868,5.36774354241973,13.2144170812704
21916.2521847269,103680.215266863,191102.870882053,454941.868220448,699.967180560325,3281.22090984073,6345.09330964847,19961.1557818752,21216.2850041665,100398.994357023,184757.777572405,434980.712438572,8.88145203841041,39.3965616143867,70.7598800417214,173.63734248072,0.585633909180804,2.71590161789612,4.9320673418017,11.8504343249751
24212.5550712529,114266.122626398,210950.038413827,497000.375095591,416.061493811392,1725.72078731257,3331.98544313077,11843.8328758019,23796.4935774415,112540.401839085,207618.052970696,485156.542219789,8.92467003912801,39.0114137941174,69.7056352732283,169.393593625731,0.601720083900686,2.77410521760584,5.03898479375195,12.1760609600011
24905.2449134551,110259.927246094,198571.004037255,465309.1278426,531.624630906847,2489.57789958769,4859.28492175345,15393.0633049828,24373.6202825482,107770.349346506,193711.719115501,449916.064537617,8.90896950734915,39.2686652250591,70.4130402411184,170.691578753945,0.621901673793044,2.84951518457642,5.17298449150156,12.5867880551843
19223.1229398888,80942.6926859109,144420.643798852,344608.117578211,1070.05407529434,4674.45454815651,8799.63930168404,26924.4519252327,18153.0688645944,76268.2381377544,135621.004497168,317683.665652978,8.90188108200831,39.8036341335728,71.8678578591802,179.110114312833,0.63736395465226,2.89709831555225,5.23520829332088,12.5459503131148
26462.0656922861,124385.703852561,228489.365061689,546837.866838592,918.692105733486,4425.60036318998,8719.78699151707,28905.6394143254,25543.3735865527,119960.103489371,219769.578070172,517932.227424266,8.98462862262002,39.8960935055663,71.8728469385263,178.044082999025,0.645380605917574,2.90930641367677,5.25341982257043,12.6514679342993
23458.244997298,112186.700190911,207160.078352605,489998.106970977,2173.86170806456,9343.29489093212,17002.5920760861,44686.9998609765,21284.3832892334,102843.405299979,190157.486276519,445311.10711,8.73362552334072,38.6597338849462,69.5584969668573,172.810920569677,0.609094784697723,2.7750860684847,5.01137584100172,11.9964877560245
24286.97928446,109632.640493835,199806.242411788,479747.180001755,1341.03310941439,7657.96127481825,15340.9083608863,45550.9092104124,22945.9461750456,101974.679219017,184465.334050902,434196.270791343,9.10165925169386,39.794381959399,70.9823263563369,170.562923487606,0.598628503518035,2.7638753070684,5.03064899981226,12.2238362533351
21195.5969406342,94087.4458370071,171926.212076771,408677.365444679,1353.54132112402,6788.29326205062,12995.1075620791,35188.8721402471,19842.0556195102,87299.1525749565,158931.104514692,373488.493304432,8.93762478581988,39.8082169743859,71.5191037754661,174.144764423073,0.593939994881764,2.73089356509414,4.95313334740825,11.9355022633248
25765.512123542,123813.951149353,230381.138930923,547818.324917453,692.482236565855,3525.90968996174,7030.79367986177,23443.9954069205,25073.0298869762,120288.041459391,223350.345251062,524374.329510533,8.97107150285747,39.7499806179297,71.4171794044612,176.413170050057,0.627641916345078,2.83840544216336,5.12445952565657,12.3735760507392
16883.2581263912,84252.787439974,158140.487126581,386262.791345819,1525.8992809451,6237.18089213113,11673.3869082103,35540.8190443729,15357.3588454461,78015.6065478429,146467.100218371,350721.972301446,9.03654601287822,40.0080903178199,71.8131086138854,172.964861291599,0.625872699250743,2.87861387559731,5.23425270913815,12.7603307632348
22742.6915672628,106471.297952719,195884.266872244,465819.036027804,539.313511283343,2468.43190522331,5063.86919805744,20700.5592308526,22203.3780559794,104002.866047496,190820.397674186,445118.476796952,8.93012855193838,38.5544162652268,68.5507939506635,165.728273713435,0.601466700756294,2.73805875605151,4.95109792734616,11.8814489998736
19464.9924153566,91441.5146724035,167858.884257549,400990.185339266,2726.42256273293,12244.8848527194,22436.995891174,58512.4674890454,16738.5698526237,79196.6298196842,145421.888366375,342477.717850221,8.94735566564228,39.7871444249182,71.7758088912976,178.883294967753,0.588822673860158,2.69536842880747,4.89176137703819,11.8933825578794
25414.3230427671,113813.336684382,205427.027649406,480502.035650304,2110.04833595739,8598.7984681424,15618.709884069,44585.2715952722,23304.2747068097,105214.53821624,189808.317765337,435916.764055032,8.82558064925304,39.3234739202156,70.9415854344675,178.080589888942,0.620174697428651,2.82667693534401,5.10785486957732,12.2204837316256
23118.1788397319,111706.466353878,206693.314941389,499915.634097101,1478.19949155186,5962.50929795752,10736.0550549856,29381.319246044,21639.9793481801,105743.957055921,195957.259886403,470534.314851057,8.93080206433157,40.049253188755,72.2769852635387,179.258901688675,0.608958858617146,2.79871914563062,5.08364244866195,12.3442147166056
35225.4032727267,173127.080613543,320988.005726457,750134.314987406,1444.12349142921,7350.74882535459,14150.6281428729,38743.4328395395,33781.2797812975,165776.331788189,306837.377583585,711390.882147867,8.72847697980247,38.398317930166,68.6960778579108,166.899190745299,0.565241466073997,2.60051249261298,4.71414045569072,11.3673647230095
19075.4501567927,89181.4684209166,163938.090563483,392776.338411855,954.805356083576,4551.61353237917,8985.01426870952,30071.1376992032,18120.6448007091,84629.8548885374,154953.076294774,362705.200712652,8.6454239176611,38.2512714160684,68.6744414500679,169.891042895982,0.60571153914568,2.79905863227365,5.08212827573823,12.1536829201004
19190.7129781553,87615.7963095093,160391.65212265,385948.388367033,690.769737243435,3488.90212240847,6795.47367792543,21117.0169575909,18499.9432409118,84126.8941871008,153596.178444724,364831.371409442,9.03039380519547,39.9637090513119,71.8239111198969,174.48330527104,0.637351625197757,2.87465054237267,5.19653732357758,12.5116804234175
26964.7965608795,134856.644452792,251720.666363805,592965.071632407,364.478779320823,1476.00760944362,2942.21226326952,11973.3208234343,26600.3177815586,133380.636843349,248778.454100535,580991.750808972,8.85796297495795,39.2162404242789,70.7092012887585,176.05951384988,0.63254308035329,2.85323399426456,5.15081146944163,12.2847444581929
16469.3834039513,77564.9514476416,142958.192063209,343415.359609924,562.499972433741,2991.39564894108,6031.20761745167,19966.9121366368,15906.8834315175,74573.5557987005,136926.984445758,323448.447473287,8.93202253083517,39.1442923377219,70.1391653037055,170.545267954684,0.636800583579333,2.90782010773245,5.2822384189524,12.8297584392421
23087.9141888826,105154.002449022,191320.503006588,450645.870846614,1483.93662524263,8019.28096660491,15470.4805068651,40366.4218739665,21603.9775636399,97134.721482417,175850.022499723,410279.448972647,8.75837278787788,38.4381496840191,68.949828668483,168.330721073597,0.609261121766411,2.80215389600228,5.09239365141647,12.2942546473392
21062.7147819106,105889.729142427,198869.194874769,483548.3245156,569.633025827006,2494.63283840831,4748.42467401049,14794.8159508842,20493.0817560836,103395.096304018,194120.770200758,468753.508564716,8.96504574827782,39.5178452396288,70.9016864698655,171.530818431865,0.63477300050445,2.88251435416637,5.22163785801224,12.5409367674478
32193.0253356027,147894.037259635,269750.491235604,628812.837633168,1721.53415916571,7327.89733361594,13288.7671717299,34837.2527227048,30471.4911764369,140566.139926019,256461.724063874,593975.584910463,8.85643605495202,38.826438834253,69.3968871693596,169.621783674678,0.611917552484722,2.79019293736558,5.05002272041711,12.1545887748211
22599.3750637593,97023.6507962938,174276.360774442,407383.913098345,3476.32344892015,13561.5260209913,23411.8413394321,54735.2309139729,19123.0516148392,83462.1247753025,150864.51943501,352648.682184372,8.90404061332028,39.2606723541118,70.4686789682626,172.430039260834,0.605465628665719,2.77332521758859,5.02490799885262,12.0645840915402
25908.2775849965,117924.27745356,213385.712141508,495648.716231679,4150.39654360368,16280.8620988076,28344.6747019313,69088.0443744739,21757.8810413928,101643.415354752,185041.037439577,426560.671857205,8.93058361714358,39.872229042277,72.1121026456592,178.93751277897,0.603613431254324,2.77777996584353,5.04765269006746,12.260346171996
18933.3818814864,87976.6954716259,161013.074397515,382976.49165179,668.055454250544,2372.23514112349,4539.34272954677,17554.3235323979,18265.3264272359,85604.4603305024,156473.731667968,365422.168119392,8.66955117627456,38.7472720742255,70.0046597638997,174.429846534932,0.636374216227895,2.86364495386982,5.16741806299409,12.3550666132112
17989.1686901941,84995.3681157566,156587.913665415,378344.936124004,267.416855667969,1169.13871770385,2291.97356482794,8231.00558552808,17721.7518345261,83826.2293980528,154295.940100587,370113.930538476,9.06013587427504,39.7872393316931,71.207118743335,172.043372572183,0.611943704077793,2.75908579505206,4.97245137201978,11.9906271500223
25844.1570480899,114800.418845805,206900.815476838,484543.854958468,3103.50935916687,12768.7691316351,22628.4665203568,56529.8337256109,22740.647688923,102031.64971417,184272.348956481,428014.021232857,8.81594651045429,39.0024144769736,70.0831954651774,173.946764724472,0.569127089028216,2.57691974307762,4.64988893028578,11.0379088609952
32878.3622703283,153657.025065122,280174.754245445,652850.569235366,501.745810642851,2142.31493443799,4164.19704972557,14465.059315772,32376.6164596854,151514.710130684,276010.557195719,638385.509919594,8.87375210751473,39.5023698086667,71.3541245754462,176.429480282162,0.659281749924681,2.98888899304621,5.40392143142342,13.0291744703077
22022.042123932,104942.694668431,193098.441768174,456186.289163881,1542.61714605474,8206.22971715577,15800.7331286935,42598.93305129,20479.4249778773,96736.4649512754,177297.70863948,413587.356112591,8.96436501597379,40.1537796777155,72.6441912237752,179.544370931821,0.624045771486092,2.83030327962052,5.11381226823434,12.2196399666931
26425.0399400968,115781.120446025,208142.908240791,487435.88153401,508.464064593179,2442.41199627477,4917.08280901644,17728.0107758401,25916.5758755037,113338.70844975,203225.825431774,469707.87075817,8.96221009339873,39.7950321982818,71.6793226803715,177.277304866787,0.609285992932954,2.77397209217971,5.02449726033856,12.1851517495592
18464.9421586035,91191.2432511941,172085.69010302,425417.199905578,1990.85560547753,9796.9714012073,19151.0401770934,57795.0320657987,16474.086553126,81394.2718499868,152934.649925927,367622.16783978,8.9976853329926,39.4041647909295,70.2221180356788,167.829774547975,0.622599100374889,2.89749027178754,5.29348348504458,12.9742669211664
22036.1375859863,104322.151813267,193059.493406552,471051.166247636,1060.47526282543,5350.76758877207,10648.0121708365,35156.3047308504,20975.6623231609,98971.384224495,182411.481235715,435894.861516786,9.11040295613534,40.2107628636459,72.0558491039705,175.242897852162,0.63089827351005,2.89419595483545,5.24792807145937,12.67332232264
27321.5721512887,116337.332456528,210303.036480705,489234.851507536,816.689454690061,4069.73251039886,8034.30934123852,25481.9311505745,26504.8826965986,112267.599946129,202268.727139466,463752.920356962,8.86319721553439,39.1940913602865,70.5047438573421,173.353962883963,0.636314210282934,2.9060116862224,5.26280690668893,12.6104593347101
26573.4657309066,129481.209746103,241338.784003572,568545.105063734,538.255371629927,2631.13521567919,5174.36081672263,16922.2772283589,26035.2103592767,126850.074530423,236164.42318685,551622.827835375,8.83539517387984,38.5277269799153,68.7755322740024,168.200151940504,0.606455753856554,2.77053642940771,5.02544318913123,12.1579758399989
23897.4043936276,107690.821770429,196765.628275355,463646.658548113,400.475632355929,1486.84879449502,2826.42864964619,9940.67040477343,23496.9287612717,106203.972975934,193939.199625709,453705.98814334,8.89751377029567,39.1459123088009,70.0390263458764,168.624957685193,0.60673315891298,2.76249291883543,4.99346395610674,12.0066547283754
24388.8183863664,104734.603964321,188185.750113629,444312.920243107,1193.99506089873,5083.43196585009,9272.78985812423,25256.4180373381,23194.8233254677,99651.1719984705,178912.960255505,419056.502205769,8.91704465313984,39.6255527014839,71.456772495408,176.287282868198,0.592551566946883,2.7080024716561,4.92016961445606,11.9388346920061
21834.3088555348,104055.734106922,192766.64737196,462124.033311258,971.107718030371,5257.15330187063,10410.3084138325,30565.4409427976,20863.2011375044,98798.5808050511,182356.338958128,431558.59236846,8.9188056603682,38.9881129949319,69.7063070996574,166.683197372298,0.63499750874112,2.91194785237627,5.28773077873823,12.7050586748056
26439.2667263372,136187.368037241,256725.744645271,619469.991995719,1932.15903777637,8949.88724831814,17590.7047912267,59122.7793518664,24507.1076885608,127237.480788923,239135.039854045,560347.212643853,8.8323216383785,38.7881081622603,69.4268533027958,169.114823157809,0.626010090572132,2.86296163833575,5.18759376194424,12.5158704808019
23761.8084094692,112143.548830049,206514.525451097,482699.745559998,1946.18654073401,10668.4655923355,20666.1833061867,53692.6699047045,21815.6218687352,101475.083237714,185848.34214491,429007.075655293,9.0191832474312,39.8292396168566,71.5187141975231,173.690719026061,0.638178395547996,2.91614413252609,5.28065712365527,12.7139276962517
22420.8999835889,100851.288385267,183612.566224321,437801.243963811,1525.74895274005,8005.83473358634,15418.0369258964,40964.9067301771,20895.1510308489,92845.4536516805,168194.529298424,396836.337233633,9.05135220639625,39.978139498511,71.7626580144768,174.150443652452,0.603766631577795,2.75323557195978,4.99672478191072,12.1319414604529
34974.234355214,180115.890116371,339151.139259865,800728.3479831,613.442053001395,2982.29713035743,5768.80274090808,17609.1622756467,34360.7923022126,177133.592986014,333382.336518957,783119.185707454,8.97797200342272,39.4140957843959,70.4367834594742,171.562967015522,0.593402057665974,2.74523496972932,4.99418292306888,12.1899833854167
20501.7407692326,89472.2246967179,162278.138275344,388116.917477331,1184.95754670898,5425.25414973882,10125.7058424276,28470.2636099763,19316.7832225236,84046.9705469791,152152.432432917,359646.653867355,8.80873609498577,38.4481834395496,68.475030002154,164.918198193137,0.604747760831471,2.74873477474533,4.97395127846833,12.0277924247192
12200.252257695,55401.1828726788,101534.358108723,250424.972397812,1304.90030089297,5729.48323024044,10632.1172014504,30106.9506497355,10895.351956802,49671.6996424384,90902.2409072721,220318.021748077,8.8648957405619,39.0799596950026,70.1802865446722,173.188901991232,0.616005187814459,2.78998629325927,5.03341858909782,12.0188841545641
18355.1414405487,86698.1452776132,159096.139952059,380804.877860383,1227.06162023777,5749.71254101541,10908.5530954379,31577.7577621462,17128.079820311,80948.4327365978,148187.586856621,349227.120098236,8.73095824154746,37.6879786334522,66.8963904364692,160.244671397385,0.640225010024435,2.90668524885105,5.25187365750263,12.5963603304079
25202.0408789445,117658.825169537,214361.46170561,501489.707814962,860.385320394743,4448.64944153931,8805.27516954258,27490.625169818,24341.6555585498,113210.175727998,205556.186536067,473999.082645144,8.89788036742084,39.6658209184002,71.6503324926788,177.480650053576,0.594208804222495,2.73358087532964,4.96094358520616,11.9426487780745
34510.5080484888,164816.187178031,305335.456939316,726232.956904717,1524.35797419563,7707.08962791469,14704.9783107095,38416.0370735611,32986.1500742932,157109.097550116,290630.478628607,687816.919831156,8.94611332268835,39.6852920736101,71.3958826389928,174.188188371907,0.632879187464996,2.88907236324045,5.25271586863324,12.7508964258084
17884.6357638012,84198.5719592747,155756.88900311,377598.908678411,625.273545218777,2885.49403023373,5641.39045030346,18641.8103258592,17259.3622185824,81313.077929041,150115.498552806,358957.098352551,8.89259635600958,39.5394874826041,71.3279243757913,175.208254023121,0.624922012687095,2.8357067939356,5.13526211434227,12.4012890393891
19177.2221094708,102597.757683666,196171.76351098,483344.527414719,1211.10384721006,5293.66466184279,10282.6008272171,34809.5350551244,17966.1182622607,97304.093021823,185889.162683763,448534.992359595,8.96397477109079,39.4251873404973,70.5235786946961,170.883734204819,0.62316816182325,2.84792817744492,5.16731953614659,12.5832343832516
23596.0432370539,107741.516042779,196734.377840065,469300.449185382,1131.9678735277,5940.12361585431,11506.2047749134,31719.5706294466,22464.0753635262,101801.392426924,185228.173065152,437580.878555936,8.82475355168788,39.088633326746,70.2202362571988,171.26337097002,0.630184690165754,2.90155757889617,5.27910244106183,12.8938494680577
22031.7226053265,108615.593627339,203036.822028668,494728.741059513,4433.7435270939,24813.3843052206,47762.4078038406,122746.612098492,17597.9790782326,83802.2093221182,155274.414224827,371982.12896102,8.93738641800473,39.4474819402507,70.7961875214506,173.15060367299,0.632972634145193,2.86697573673623,5.18537231296278,12.5934745220657
21114.4158246901,110282.166421977,208277.741401233,498910.153398308,699.806243351528,2960.08296438699,5693.85096973121,19268.0808127378,20414.6095813386,107322.08345759,202583.890431502,479642.072585571,8.78028944052983,38.7351246043499,69.5477506588156,169.987202883292,0.59064272856916,2.72632188921859,4.96191547130041,12.0459389945226
28799.4109925814,137016.941465296,251893.257907854,586279.840503198,936.881927612629,4762.20966363823,9296.98978045896,28070.5540450794,27862.5290649688,132254.731801658,242596.268127395,558209.286458119,8.66657578449581,38.0217081183446,68.1060253231621,167.01479718758,0.651435767242601,2.93146392128599,5.2763699866505,12.4992512119176
23285.4407482229,104406.01413734,189802.781298071,449615.784619231,656.310393910465,3722.15800729284,7561.11340166973,24503.2856865976,22629.1303543124,100683.856130048,182241.667896402,425112.498932633,9.02111502216011,39.8022233448537,71.5006638056767,174.640258351277,0.636895691614921,2.93828240110225,5.35316140756852,13.0630034609342
24490.1986292168,122973.687299448,229843.98824712,552805.668542271,534.694435003154,2497.32030178478,4946.34983938632,16964.0905110854,23955.5041942136,120476.366997663,224897.638407733,535841.578031186,8.89088045378528,39.3133300169909,70.5702883317661,171.604529959321,0.618789619929704,2.83151979935493,5.13964061406539,12.4867555312574
20784.6359152073,104277.13839343,196198.365969449,475289.301335295,496.828304432034,1929.34194630241,3615.87015454026,11974.8201844542,20287.8076107753,102347.796447127,192582.495814908,463314.48115084,8.8753091818135,39.3770054407777,70.689832184645,172.806586412762,0.599980838721543,2.741551612706,4.96525214467935,11.9750017618628
21865.0599766794,96930.1771891929,176218.974504664,419994.052375225,644.703154808249,2869.56030090807,5710.50474615188,20733.2854173868,21220.3568218712,94060.6168882848,170508.469758512,399260.766957838,8.71808637125677,38.9068772665308,70.2575772421588,174.927320986656,0.648508107123806,2.95264397514448,5.34231121997501,12.8726474557556
17787.9457454665,85625.2461533594,159142.784729926,388266.103157168,453.37372584005,2141.81126098171,4266.95034552732,14600.9199201408,17334.5720196265,83483.4348923777,154875.834384399,373665.183237027,8.98744588078753,39.6253423882956,71.120225308559,171.225215348019,0.621281640469733,2.87364579729018,5.23542709496549,12.8169501997598
32560.4086404446,156346.92476706,289403.470346952,679197.374030523,1456.96125145251,5864.77434399236,10613.2742919594,30152.8587456253,31103.4473889921,150482.150423067,278790.196054993,649044.515284898,8.84709243135761,39.3942360621707,70.9975271563982,176.403068353188,0.651369403060395,2.96137203436635,5.36773803188128,13.0577730382386
27528.014225301,121321.849694156,218803.90547071,512584.569227028,714.796901479916,3481.82959372114,6991.86808680744,24387.009191164,26813.2173238211,117840.020100435,211812.037383902,488197.560035864,8.8665269287685,39.2360102113513,70.4943983031086,172.667098287172,0.622327107877801,2.86144767764392,5.20286381457379,12.6675723483242
20402.0563701528,101538.586992875,191216.762392089,468125.689236709,1146.66416080243,5448.33306378091,10676.8340756564,35213.3736899037,19255.3922093504,96090.2539290942,180539.928316433,432912.315546805,9.16697630087345,40.3533431576276,72.3545348599364,174.850880695561,0.64993091065456,2.93406197634753,5.29427847149769,12.6846190716264
18707.4416450938,82836.2992467932,150293.521794102,359737.505991411,1615.36581721107,6392.06096424612,11267.3869482751,29338.1768825016,17092.0758278827,76444.2382825471,139026.134845827,330399.329108909,8.85579209967313,38.9391442560197,69.7866250425577,170.827599501091,0.612941281498968,2.77608677772122,5.01557652578528,12.095675462844
28622.5553256377,131225.844734381,239415.464461968,558196.968844895,783.887609220094,3935.81234759854,7747.43858852972,24658.7492384636,27838.6677164176,127290.032386783,231668.025873438,533538.219606431,8.84511683529861,38.974588615148,69.9455042042632,170.470595553859,0.618669858789314,2.81443424387718,5.08981734715837,12.1266118389058
28533.7885676795,129978.104926882,236638.449342237,552132.085874519,1673.62973906371,6576.35628209499,11659.2186336156,31433.79429243,26860.1588286158,123401.748644787,224979.230708621,520698.291582089,8.87668672679799,39.0880102941158,69.9684842008502,169.8503308526,0.596143653095298,2.70873292330231,4.90015717881391,11.702526905751
27891.4917797632,124470.259071172,225250.677513816,528869.200070942,585.197778212013,2829.7524062864,5487.37543023317,17232.545116338,27306.2940015512,121640.506664885,219763.302083583,511636.654954604,9.02080807847633,40.1081159816332,72.3970730734387,180.889728336774,0.60320643527509,2.76246990891643,5.01502321562152,12.2937095485748
21001.9144688317,93487.8258106315,169314.77613767,398544.209898476,1510.56302058607,8101.65483804444,15664.2821542591,42201.8083654746,19491.3514482456,85386.170972587,153650.493983411,356342.401533001,8.70906302961369,39.1730454959664,70.927317580428,178.482024081644,0.625629806900318,2.82607289352363,5.09282086478671,12.1704883275146
24518.0215232593,114039.327492779,208767.09536371,488447.105302585,613.527930780485,2278.62341903858,4211.80273956006,14365.0897146261,23904.4935924789,111760.704073741,204555.29262415,474082.015587959,8.87289821174858,38.6521262347841,69.1056732817821,167.387490639646,0.637667471507629,2.89867758547107,5.24761177611891,12.6139041739906
29203.8714042933,153924.924683968,290455.035396353,683205.563150076,2505.53700850484,14033.2433511622,27066.7098173836,69344.7529240428,26698.3343957885,139891.681332805,263388.325578969,613860.810226033,8.73831210963765,38.4178153069138,68.8532502160416,168.874563768138,0.575449739791414,2.62237485367348,4.74048556202602,11.3908081818836
20814.8703998921,100784.451236456,187981.452279318,454137.840098561,2466.19599483078,10674.5253176306,19320.8772606835,49128.7811377544,18348.6744050614,90109.9259188256,168660.575018635,405009.058960807,9.00666659172466,39.7976921736854,71.556379616142,174.636200602117,0.635811838666461,2.89724334148135,5.24967766317317,12.6679781467824
22204.5098069711,95204.9836046324,170673.744854559,399276.737478998,777.870165142865,3942.43238310774,7940.40782687924,27911.897343792,21426.6396418282,91262.5512215247,162733.33702768,371364.840135206,8.78349601753743,38.7299679837602,69.6026912872767,173.995436041899,0.61422833952392,2.79099154656794,5.04901547113513,12.1474768799991
21347.8137386388,106687.306220746,199549.507097068,485209.84762859,1889.80493224351,10289.5204982614,19581.9991000435,50671.4798440538,19458.0088063953,96397.785722485,179967.507997024,434538.367784537,9.2281333807312,41.0485321262362,73.9669604193629,181.394416081156,0.640286442946643,2.93768518017794,5.34965575069207,13.2006223579999
22906.4235551769,111984.489541837,208145.299192259,495723.247051664,3262.11419526083,18683.5042501656,36270.7926425828,90473.0314819658,19644.3093599161,93300.9852916714,171874.506549676,405250.215569698,8.95422056710887,39.9398509733419,71.9851456499472,179.000286827368,0.620297043188877,2.80963719073576,5.07396586884552,12.224720198186
21591.2493814133,95207.1097006129,172970.896386012,410648.009480495,1521.5706331614,7381.25696003321,13804.7263861072,35301.0101907584,20069.6787482519,87825.8527405797,159166.169999904,375346.999289736,9.01716366461511,39.2623341090322,69.9061846330278,166.539201107357,0.615487858566649,2.79373688042818,5.058106109355,12.1800167455373
30888.1873379541,141399.905494187,257882.760099556,600491.250822771,2341.11030234002,10509.0340125537,19491.5672196191,53760.8149709856,28547.0770356141,130890.871481633,238391.192879937,546730.435851786,8.76860432658336,38.1502294047001,68.066779293791,164.226837945228,0.592562886591945,2.68708471369096,4.84143764382398,11.5694395993258
23676.7002569938,115736.794462807,213723.909700958,507311.08096962,589.509910641976,2712.89254266808,5315.61457161435,17712.1824411354,23087.1903463519,113023.901920139,208408.295129344,489598.898528485,8.89602365447871,39.9079565747471,72.1560710704985,179.611534185294,0.599530930069193,2.74292218896511,4.97763067230917,12.0404994027711
34007.8366226213,175325.210306407,327266.170482372,761641.81781366,1891.60757207195,10311.3871175274,19930.795830326,53761.1042199768,32116.2290505494,165013.82318888,307335.374652046,707880.713593683,8.89473013882784,39.3441737203039,70.8709690485913,175.544283581273,0.610144641352063,2.76516192125051,4.9964535973743,12.0111007267241
21067.8315244862,96127.9802195736,175319.630156928,423279.453308543,2075.57696155688,10666.9308429516,20424.1649149718,56496.8300738504,18992.2545629293,85461.0493766219,154895.465241956,366782.623234693,9.12729292598989,40.9373373891718,74.2670732479393,185.351940525758,0.657837640911416,2.97576683916308,5.39072246670597,13.0817808594013
18296.1170761327,83353.199731862,152076.846060186,361639.182900735,1078.80422838358,4101.82005015065,7155.62002082426,18661.1175024046,17217.3128477492,79251.3796817113,144921.226039362,342978.06539833,9.07833787118961,40.2517828461697,72.4704373990423,176.751708269481,0.599384640750102,2.78608592030962,5.08415628706666,12.4542058069777
15683.5198696598,72428.7614814276,132913.304465346,322254.787259525,575.292851228567,3025.88497968411,6105.63895790921,20462.960720082,15108.2270184312,69402.8765017435,126807.665507437,301791.826539443,8.92592067290177,38.9910399191242,69.7470425655288,167.830951300107,0.62720778373612,2.85712372619928,5.18135741305885,12.5434675632126
24391.2319593076,117466.00533941,217054.716221194,520441.221377666,999.532352829602,4684.99215536143,8885.85028841202,25205.6169239864,23391.699606478,112781.013184048,208168.865932782,495235.60445368,9.04847798374826,39.5329092053875,70.6667607570228,169.949278891727,0.611572099748301,2.7960264232433,5.0868336271928,12.5092188522907
