"n_inc_costs_TOTAL_6mo","n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_TOTAL_life","n_inc_costs_HEALTH_SECTOR_6mo","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_costs_HEALTH_SECTOR_life","n_inc_qalys_TOTAL_6mo","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr","n_inc_qalys_TOTAL_life","n_inc_costs_TX_6mo","n_inc_costs_TX_1yr","n_inc_costs_TX_5yr","n_inc_costs_TX_10yr","n_inc_costs_TX_life","n_inc_costs_HRU_6mo","n_inc_costs_HRU_1yr","n_inc_costs_HRU_5yr","n_inc_costs_HRU_10yr","n_inc_costs_HRU_life","n_inc_costs_CRIMINAL_6mo","n_inc_costs_CRIMINAL_1yr","n_inc_costs_CRIMINAL_5yr","n_inc_costs_CRIMINAL_10yr","n_inc_costs_CRIMINAL_life"
2882.92556224673,7893.01032297099,24738.0999579251,26312.8317293962,22078.4227348053,-1117.68521968564,-1824.00373478839,-3583.35490404235,-3969.17847368014,-4147.34257690565,0.00672380774651754,0.00939008837112965,-0.00397524025835461,-0.0316875491990611,-0.0927368912130877,-1115.17776463754,-1881.36433799619,-3874.32217742304,-4319.39637066368,-4759.04619108351,-2.51351569305803,57.331832626382,290.503143212871,349.314985740166,609.901762727503,4000.61078193237,9717.01405775937,28321.4548619674,30282.0102030764,26225.7653117109
3179.03407953652,7144.03340444575,20727.9807532578,22458.2180931306,18896.5779850382,-918.779951370634,-1540.31041047219,-3159.71863323299,-3516.22226638102,-3629.75510598757,0.0172374671464028,0.0255865390005168,0.0251151052949052,0.000814984117977424,-0.0596845879564309,-1208.18342189224,-2043.46665992767,-4310.37675319706,-4837.81563077221,-5312.36652086144,289.39840043972,503.132200165719,1150.25175642094,1320.79008383786,1681.00311443691,4097.81403090715,8684.34381491794,23887.6993864908,25974.4403595115,22526.3330910257
6105.80926481738,12479.1180450833,28423.2144315522,28797.2260914227,21743.8218541994,-845.892732199431,-1239.42437373393,-2079.36694916648,-2474.94622255568,-2949.62220402752,0.00939623016450808,0.0114714602736053,-0.0286687882127579,-0.0823126233977609,-0.186237268606698,-1322.62764074997,-2163.71223088065,-4026.05420262141,-4628.24554121881,-5647.64281291797,476.715504408457,924.207355412459,1945.52625254588,2151.23439456977,2694.70958305984,6951.70199701681,13718.5424188172,30502.5813807187,31272.1723139784,24693.4440582269
-2028.50328503622,-1247.28514599453,3764.48719249316,4211.6890567384,2711.52133655176,-1357.53003379925,-2024.01830718664,-3255.53198988691,-3423.61955251855,-3497.37434607811,-0.00491157328862479,-0.00732460373953858,-0.0193379021541706,-0.0287605790181455,-0.0493754566816325,-1264.10291371738,-1972.14183428647,-3319.72180295644,-3512.22475096492,-3695.72448563005,-93.4276483391359,-51.8799654899094,64.1110187842842,88.4703245423952,198.143978008156,-670.973251236974,776.733161192111,7020.01918238009,7635.30860925693,6208.8956826299
-3299.02013540771,-1965.39696598065,3665.62876472523,3079.67702562117,-1897.34476939926,-1242.76565164152,-1967.10994021133,-3581.68497841416,-3981.93100193129,-4225.35489778488,0.00308858209076102,0.00263132936915123,-0.0224524884894888,-0.0547569711841485,-0.129591457635101,-1391.92283375068,-2307.63512806212,-4449.441065935,-4989.77473845734,-5685.3174991296,149.149940962357,340.493527246014,867.336661713742,1007.068009774,1458.36695389511,-2056.25448376619,1.71297423068609,7247.31374313936,7061.60802755243,2328.01012838574
1636.08630643827,4595.91520198705,11570.1888995155,8967.16077167168,421.632708825404,-711.340492408109,-787.663248739462,-1083.92988035397,-1612.91684140827,-2364.89408195714,0.00168074883629471,-0.00131041712870084,-0.0529817651160234,-0.113599625367296,-0.222543227427229,-1243.88375770085,-2068.91428213982,-4078.19991445746,-4713.34692629094,-5504.16861789118,532.536434510152,1281.22019720928,2993.9268854113,3099.96587109912,3138.84100400667,2347.42679884638,5383.57845072651,12654.1187798694,10580.0776130799,2786.52679078258
3392.4503986547,7089.45384238963,15965.0802464438,15501.5303210427,10906.3042590431,-861.476331675763,-1324.6873206323,-2291.5701726195,-2564.59070319664,-2643.5560401667,-0.0051832736250863,-0.0102175526641363,-0.0464041743898926,-0.0828752756618858,-0.154241498311691,-1104.41567273037,-1792.16402856242,-3379.47458955384,-3777.5335135961,-4250.8640061707,242.929925775154,467.438138135929,1087.44473662025,1212.1237812424,1605.73190300059,4253.92673033046,8414.14116302192,18256.6504190633,18066.1210242393,13549.8602992099
4903.29698682643,8569.37397275669,17139.1516658897,15975.6857680199,10039.3282551183,-741.413198177805,-1120.52279002624,-2123.33973128762,-2539.04766423753,-2824.33495841845,-0.00493750726791631,-0.0101637851581464,-0.0509470500314335,-0.0894359553880895,-0.155113470316483,-1244.49789256351,-2006.4173917982,-3704.25625064278,-4139.76192629134,-4625.71743922917,503.075005255647,885.853450439244,1580.49574457206,1600.06880036648,1800.37750820832,5644.71018500423,9689.89676278294,19262.4913971773,18514.7334322574,12863.6632135368
3493.14517073707,7030.76203600183,16865.5039947975,16934.8711351029,12444.3749523918,-1057.76235469541,-1652.43493109845,-2918.29138757026,-3207.6851971924,-3378.20905760815,-0.006815878506368,-0.0119640983765883,-0.0424513068103658,-0.0701422225767594,-0.126107654318742,-1251.03055830378,-2045.16275970628,-3783.79877463915,-4158.74563610513,-4594.76617215316,193.261921951109,392.697487041649,865.117574423564,950.39128505416,1215.35313379894,4550.90752543248,8683.19696710028,19783.7953823677,20142.5563322953,15822.58401
740.2117862138,3880.37898867486,18427.7583089633,21394.4267613349,20071.5917533301,-1207.04345279015,-1864.4527505708,-3263.06512655536,-3497.32109093035,-3618.90303392077,-0.0026124362043734,-0.00466636432163692,-0.0186115028339273,-0.0311251056177042,-0.0563314064486686,-1035.00540626766,-1686.6363284174,-3303.4020495221,-3609.93463085672,-3790.76816579323,-172.041007006778,-177.829705950254,40.1243949311356,112.191863934346,171.076187574625,1947.25523900395,5744.83173924567,21690.8234355187,24891.7478522653,23690.4947872509
7701.3325480819,13256.9839424778,25790.0661561336,26642.5655078851,23083.9169346446,-673.772615771763,-996.280588683771,-1596.89874145782,-1830.72948856065,-1953.91829099573,-0.000151391054428074,-0.00189037245228685,-0.0318209939576741,-0.0676446778250153,-0.144497013682274,-1288.95543879371,-2060.93163185412,-3728.63701912132,-4198.15842503555,-4845.67541709455,615.170456341978,1064.5997109704,2131.08478686042,2366.1653513644,2889.10290390374,8375.10516385366,14253.2645311616,27386.9648975914,28473.2949964458,25037.8352256403
-372.148396743913,2265.21903716761,14717.5141449141,15785.1204397905,8891.99276661454,-1139.29947318318,-1786.58964680073,-3308.8806701699,-3687.02030565078,-3938.60611436248,0.00474783111592919,0.00676036269376412,-0.0102766714105682,-0.0442887485728107,-0.1217541888422,-1315.77898253594,-2195.33205027637,-4626.37212642382,-5297.4201197955,-6030.19105049052,176.474443165869,408.717537155936,1317.03255230284,1609.4052481469,2089.17123287024,767.15107643927,4051.80868396834,18026.394815084,19472.1407454414,12830.5988809769
5051.9242544158,12199.53789777,29551.3278543978,30079.2372514029,24375.5940079328,-917.017399303747,-1346.94563636482,-2240.97679969284,-2545.12815330565,-2739.60684819546,0.0169055887276283,0.0229117969116581,0.0174877860796592,-0.00142963464226842,-0.0459841329110411,-1255.65930213733,-1972.35184117548,-3510.75199260602,-3900.5041193793,-4352.15123575024,338.641174818086,625.401606014515,1269.76557489685,1355.46952923001,1612.94665568905,5968.94165371954,13546.4835341348,31792.3046540907,32624.3654047087,27115.2008561282
389.191566297766,3292.59647395814,15679.6747587794,17013.5823340386,14084.6892341156,-1239.43655759587,-1925.22415220754,-3444.8863417192,-3725.37200301119,-3838.78454190795,-0.00622690147542382,-0.0104724305056387,-0.0316233691858803,-0.050238898000126,-0.0875951965343891,-1375.66374009457,-2205.76003039625,-4080.86623416659,-4411.22672524891,-4654.56560498063,136.223595212886,280.515847382082,635.629822487112,685.178563693564,814.482018493523,1628.62812389363,5217.82062616567,19124.5611004986,20738.9543370497,17923.4737760236
64.7771136077536,1420.21476320869,5458.05556662317,5107.35506526945,2424.13138790929,-996.687751935772,-1506.84814453516,-2505.04310532169,-2716.17742083658,-2804.67101889508,0.00668732310248937,0.00873620837658251,-0.00275549415939347,-0.021068172348957,-0.0585510702759802,-1069.11241622036,-1692.58969895918,-2998.4989782274,-3241.66630055037,-3486.56788414685,72.4214379953837,185.72688937293,493.266976689054,525.180110499889,681.390038042708,1061.46486554352,2927.06290774386,7963.09867194484,7823.53248610604,5228.8024068044
2776.1792467495,6092.15762708164,14846.7984135125,14366.3730973002,9116.21942109626,-845.639267357342,-1311.07967743757,-2316.60727395501,-2569.63655921104,-2713.32412869789,-0.000206652123103612,-0.00191997775263364,-0.0295234870039232,-0.0609285062886915,-0.124747708220641,-1169.84304897724,-1949.26648877025,-3766.51126933005,-4169.35688850566,-4649.10517644812,324.194911224254,638.148641778032,1449.43045559693,1598.90384929958,1934.35350264386,3621.81851410684,7403.23730451921,17163.4056874676,16936.0096565112,11829.5435497942
140.177427761031,1401.93555805249,6274.39622319938,6024.17474104161,2102.854878732,-1119.86837764942,-1746.49220411568,-3085.17331609048,-3418.45495060785,-3565.92863343141,-0.0058220856218662,-0.0106142855605187,-0.0449556520162351,-0.0791711496447149,-0.148393218160633,-1251.58539882916,-2070.93626955569,-3996.71528672647,-4484.81720655502,-5071.00794734302,131.70522919434,324.394890528789,910.890937771923,1065.13160035648,1502.69275697137,1260.04580541045,3148.42776216817,9359.56953928989,9442.6296916494,5668.78351216344
1144.41388016275,3016.55996709518,9450.54924695453,9919.0596072608,7522.5368090953,-1013.97098545768,-1613.83704323014,-2986.8702338622,-3243.00956742821,-3309.4309012499,0.00761200745201934,0.0095579133366509,-0.00652330638641763,-0.031621713174558,-0.0825119045932059,-1148.5629854258,-1892.16332364428,-3708.0343967812,-4060.62582498686,-4360.07851115645,134.584356305063,278.290275046169,720.624991474186,816.603568454586,1048.76615917873,2158.38486562043,4630.39701032532,12437.4194808167,13162.0691746889,10831.9677103452
7501.12877785356,15685.4576287068,37066.1119230832,38312.4860330976,30850.1417148958,-1140.27350329057,-1824.9389754503,-3417.58585937026,-3816.8081737824,-3976.53350351169,-0.00190043887774594,-0.00663031716069351,-0.0502590995425147,-0.0944599881194037,-0.187054814972313,-1398.7796081191,-2361.98373105254,-4778.94580517624,-5395.1864988776,-6078.50264993545,258.492426559841,536.986133437455,1360.6576912289,1577.1712887926,2099.87819908065,8641.40228114412,17510.3966041571,40483.6977824534,42129.2942068801,34826.6752184075
1907.9605722141,4143.50065739941,8841.05959665781,7730.90824594081,3858.17299988691,-867.480759198667,-1296.73767442177,-2219.47607713051,-2548.02841728339,-2809.32607722958,0.0204610211063027,0.0292801586845161,0.0224307948818652,-0.00626069437672871,-0.0646883159803977,-1140.69661569506,-1842.00383313876,-3422.90798090273,-3813.08525020314,-4257.33772466433,273.212336473321,545.250837049916,1203.27487921395,1264.84610259268,1447.8122370115,2775.44133141276,5440.23833182118,11060.5356737883,10278.9366632242,6667.49907711649
5609.34442715607,10878.3883148957,23829.2422434666,24486.4987408202,21177.6789381907,-1118.95156169869,-1694.30931618835,-2778.32518581035,-2974.85689836467,-3038.48541423888,0.0141352907242137,0.019600467445842,0.0159303550073373,0.000355695565265712,-0.0375921431472488,-1147.30183140657,-1795.60792721109,-3083.55392890122,-3323.3284518927,-3595.79851642745,28.3472907857797,101.287280222392,305.098992718273,348.258243381762,556.974302356364,6728.29598885476,12572.697631084,26607.5674292769,27461.3556391849,24216.1643524293
4293.96772449214,7859.72976045631,18830.7924363222,20272.9181831104,17345.4643444115,-863.587442971247,-1398.40627440852,-2642.16022974942,-2887.19535150514,-3009.53233340851,0.00447414183895867,0.00629508889555908,-0.00363963381710031,-0.0231889657577939,-0.0722935392077844,-1035.76236042916,-1724.68229000834,-3439.01945137179,-3814.87887964783,-4217.03825291048,172.174113138592,326.270283947739,796.737833722684,927.443946333929,1206.95348953582,5157.55516746339,9258.13603486484,21472.9526660716,23160.1135346155,20354.9966778201
6074.16911716591,14967.1034917475,43214.0353051916,45316.959062265,38056.10397031,-965.641477363368,-1593.46541554928,-3178.11654993865,-3495.57209792685,-3496.77821347282,-0.00270435259343743,-0.00487675531565823,-0.0302968654802207,-0.0606963807097873,-0.124355540480089,-1153.54262719592,-1944.39509935445,-3951.25828797235,-4361.89089354664,-4704.22742477658,187.89379655128,350.896750142211,772.701817941905,865.551881751504,1206.11058754427,7039.81059452928,16560.5689072967,46392.1518551303,48812.531160192,41552.8821837825
2264.91824284363,6410.97898724485,18585.3576564607,19397.9921357605,16158.9001027879,-827.366463180271,-1287.60055556548,-2277.42629796837,-2510.2481635832,-2685.4347370858,-0.000453176911117958,-0.00183928914553855,-0.0203931628582921,-0.0413691751074685,-0.083512587347558,-1163.38228947769,-1888.53892090114,-3521.19051740515,-3843.13678958605,-4151.19784994921,336.011044560304,600.916538234669,1243.47490284737,1332.38000622856,1464.84825705408,3092.28470602391,7698.57954281033,20862.783954429,21908.2402993438,18844.3348398735
-973.346988900576,1104.47349168597,10201.433780222,10605.1024423898,6599.15409818292,-1023.22776575913,-1561.85622437066,-2701.78644798356,-2965.33317413396,-3091.36092141905,0.00732630039277615,0.00948404020254101,-0.00431537160315854,-0.0261580436063387,-0.0706473853374607,-1132.01426396163,-1817.56885347885,-3392.97924714711,-3737.74163578779,-4089.99648639106,108.779356744225,255.681061007634,690.763591115465,771.623947381362,997.189143393713,49.8807768585466,2666.32971605662,12903.2202282056,13570.4356165238,9690.51501960203
-933.263226922663,2496.37196758473,15304.7949215621,15383.7674084643,7474.0477991798,-989.982768914371,-1520.54048195659,-2693.96027798067,-3094.23826613203,-3436.304723779,-0.00625386386614685,-0.0105734599782884,-0.0493888577736525,-0.0936194005648572,-0.188294569563798,-1197.04742705653,-1982.61514458123,-3907.88814698546,-4476.62014209659,-5268.68184273066,207.053065981459,462.02640236457,1213.27388490436,1381.18444022919,1830.16698243239,56.719541991708,4016.91244954131,17998.7551995429,18478.0056745964,10910.3525229589
374.062000735819,1915.305427441,6438.82333421975,5382.76703193469,-176.698851389228,-1078.26768091953,-1626.44109948263,-2818.9657896173,-3230.77569268239,-3626.54955878507,0.0110253316100945,0.012977174669649,-0.018168470094432,-0.0641774367604979,-0.161840236317188,-1386.68660878166,-2303.6589355454,-4541.13507285861,-5158.65618100109,-5949.59318212222,308.407922125923,677.168349277048,1721.46519173539,1926.48491305571,2319.89395289759,1452.32968165535,3541.74652692362,9257.78912383705,8613.54272461706,3449.85070739582
1275.58070565736,3912.33175689811,11556.238722265,11224.3209942164,7172.7806873956,-1047.68669642982,-1632.12519514102,-2811.83967903315,-3078.14400785899,-3218.20077980249,0.00954361563506978,0.0117628117714563,-0.0051370051764863,-0.0309202184795989,-0.0859331501817913,-1310.27642632452,-2140.03834475988,-3990.71840262018,-4371.54755408486,-4787.88206638139,262.584059650049,507.887109743333,1178.53553662846,1292.80917223712,1568.59645607873,2323.26740208718,5544.45695203912,14368.0784012982,14302.4650020754,10390.981467198
-4664.35822932146,-5590.12436867278,-4986.21987232761,-5775.5847059511,-8937.62370354624,-1187.55098022802,-1742.16680773246,-2794.83985698866,-3043.05455709534,-3178.95046328154,0.00191973835571574,0.00167630757507553,-0.0153771546593102,-0.0377356176749784,-0.0850207416827455,-1206.77446804472,-1898.25429343961,-3384.97820464603,-3703.16110473567,-4030.80749190414,19.2209823882683,156.075085094145,589.952740246903,659.771274131046,851.211390899116,-3476.80724909344,-3847.95756094031,-2191.38001533897,-2732.53014885582,-5758.67324026476
10852.8021471822,22814.7327954988,56748.4955165999,59025.8155454252,47644.3628816409,-790.688240230268,-1229.35217855957,-2401.32420553241,-2871.53414062089,-3304.32565969738,-0.0105830997565483,-0.0193939803696267,-0.0751570002755355,-0.129081793902188,-0.235704590239258,-1185.05088081317,-2015.88423886326,-4226.71113593171,-4884.22262178837,-5649.58567306751,394.353288163417,786.489767541567,1824.81388110054,2011.62737752251,2342.981893277,11643.4903874125,24044.0849740583,59149.8197221323,61897.349686046,50948.6885413383
2709.93985803351,7451.85570332554,25739.3528440836,27167.5177504325,18258.0250513689,-848.262734421168,-1393.30915725393,-2802.88037548967,-3205.23035902032,-3423.29461675344,-0.00215704226555369,-0.00665187834585423,-0.0565214518487722,-0.112564902237151,-0.230362789067934,-1311.77202027052,-2275.38421872566,-4860.53912994959,-5574.31553109573,-6510.37216122181,463.494808580197,882.009978952902,2056.69653425603,2367.26043206892,3083.54847506803,3558.20259245468,8845.16486057947,28542.2332195732,30372.7481094528,21681.3196681221
6626.84744160855,12119.0338788685,25410.8927038966,26524.7219014391,24534.0609879732,-1059.6789721515,-1610.02908727643,-2786.67607502093,-3020.17887421038,-3081.37349379869,0.00287245526340563,0.00237354107356014,-0.0115329046818431,-0.0271451901903212,-0.0583169713284448,-1070.53922994141,-1679.71306476772,-2983.6965112008,-3226.52610054656,-3436.99207205483,10.856377842983,69.6670251159799,196.814412492866,205.988720560872,354.936505702324,7686.52641376005,13729.0629661449,28197.5687789175,29544.9007756496,27615.4344817719
94.0713821362042,2428.04361695768,9599.04213108885,9718.71383866941,6142.85170289432,-1017.50497954423,-1650.63101357768,-3025.51195666454,-3311.71520463748,-3471.36330469124,0.0100502813960121,0.012262588488228,-0.00829133318840691,-0.0353618561225391,-0.0862139322210709,-1369.57448486384,-2288.37087489302,-4376.85370655088,-4822.26728832597,-5342.38450086433,352.055533076247,637.681867163009,1350.5566373133,1509.06885256883,1868.38967297804,1111.57636168043,4078.67463053537,12624.5540877534,13030.4290433069,9614.21500758559
6969.07729448667,12535.66233859,26565.5811326421,26660.7509096428,22335.1432581937,-959.998912792305,-1500.11500079403,-2742.23455836999,-3092.10665064614,-3308.1334290333,0.00338160873671983,0.00430567980786556,-0.0188454399164928,-0.0496029495130665,-0.105160119843482,-1263.17134180766,-2069.33851618137,-3964.62516212444,-4384.58733257815,-4800.69719888421,303.169699627895,569.211714322513,1222.24335703198,1292.25724832474,1492.21918581668,7929.07620727898,14035.7773393841,29307.8156910121,29752.8575602889,25643.2766872271
4305.99755296695,9405.11130121012,28142.078402149,30756.3332953032,24437.122812553,-886.306449550641,-1452.01315019996,-2993.86291211433,-3407.81221434813,-3637.17465693236,0.00292529895241783,0.0027056761907186,-0.0291127097395756,-0.0761352707620393,-0.185217584596268,-1305.13062199278,-2225.24530906492,-4888.25847738808,-5647.65996054757,-6531.63357329639,418.813850214205,773.184857492733,1893.60086797155,2238.16951212683,2890.69499724431,5192.30400251759,10857.1244514101,31135.9413142634,34164.1455096513,28074.2974694853
