"Total Costs (1-year)","Total Costs (5-year)","Total Costs (10-year)","Total Costs (Lifetime)","Health Sector Costs (1-year)","Health Sector Costs (5-year)","Health Sector Costs (10-year)","Health Sector Costs (Lifetime)","Criminal Costs (1-year)","Criminal Costs (5-year)","Criminal Costs (10-year)","Criminal Costs (Lifetime)","Treatment Costs (1-year)","Treatment Costs (5-year)","Treatment Costs (10-year)","Treatment Costs (Lifetime)","Total QALYs (1-year)","Total QALYs (5-year)","Total QALYs (10-year)","Total QALYs (Lifetime)"
18215.9994978349,93417.845224136,177483.34951184,433528.76048573,384.88604567513,1589.04089935896,3083.87022177368,11154.7459697649,17831.1134521598,91828.804324777,174399.479290066,422374.014515965,8.94429907505836,39.3664683389945,70.5091355654023,171.124156769187,0.600774271381806,2.77692542562246,5.05155889712154,12.2244502660459
14498.9727080659,74136.7154102484,140342.470986421,352351.85355225,523.166393541418,2430.31636232954,4735.60126455827,15011.0518539154,13975.8063145245,71706.3990479189,135606.869721863,337340.801698335,8.98370870905721,39.7625981102271,71.4077667798066,173.058233222923,0.597188581231161,2.76993572952472,5.05189513288063,12.3901157003737
13538.0789538976,61121.8630692017,112509.248628794,282368.599756492,693.794761284706,3391.94168782868,6762.55406818303,23115.65894053,12844.2841926129,57729.921381373,105746.694560611,259252.940815962,8.9248090800109,39.7245655118816,71.5673056698251,177.938933711693,0.581318740208119,2.70356144456498,4.92568320312131,11.9638991724653
21644.680583839,109369.114255471,205377.845535969,501629.909164188,1516.61644375695,6479.73279666579,12026.2904666273,35513.922950443,20128.0641400821,102889.381458805,193351.555069342,466115.986213745,8.71291788271089,38.3894855340487,69.0212562065185,170.631775825934,0.575147098002807,2.65742628794103,4.83920571237303,11.7603206380286
18766.5272616324,94932.321404604,178714.102103857,434390.367081187,1342.48298938363,6550.21371598307,12528.0108661887,35729.6083813224,17424.0442722487,88382.1076886209,166186.091237669,398660.758699865,8.8481846970346,39.4588172887818,71.1677442528859,176.891841247703,0.577938853622578,2.6726239564987,4.85309374038114,11.7237842055983
23615.9324326669,107264.41338184,196070.895107596,472699.868670585,2526.32559509715,11576.7541351763,21446.9690537798,56555.3252108536,21089.6068375698,95687.659246664,174623.926053816,416144.543459731,9.03059966508554,39.6893318719418,70.960287045893,170.735364064355,0.591418333028952,2.74000728898683,4.99370623538196,12.1396438476043
16959.3206032124,79834.9630402519,149261.428808029,363761.368396837,1301.26036214448,6726.98244677087,12927.9587753018,34834.2188453069,15658.060241068,73107.9805934811,136333.470032727,328927.14955153,8.87687936734097,39.5506033270937,71.1268546625631,174.595246683887,0.564819060372022,2.636796989522,4.81188938373639,11.7390852503448
22144.9883942077,112533.087161348,213295.795199343,516629.809304421,1757.33697688702,7183.07939402593,12883.0787267828,34881.3175945632,20387.6514173207,105350.007767323,200412.71647256,481748.491709858,8.89801753945783,39.2743523698411,70.4569783802993,173.627615516285,0.601110997602816,2.74156497023417,4.96453614152902,12.0287672219303
17094.4291609506,84127.6779497483,157342.486419787,384630.783548173,1119.44158741208,4755.50028547673,9237.85343250039,30530.6211780353,15974.9875735386,79372.1776642715,148104.632987287,354100.162370138,8.9338420759058,39.6255213666216,71.1658675161665,171.236235810124,0.623112619686892,2.87460688216425,5.23519422524175,12.8152797483814
16173.3954302844,84250.0606859528,160681.238836049,400507.267664674,899.969330060266,3635.31928959035,6862.1922822879,23781.1221212652,15273.4261002241,80614.7413963625,153819.046553761,376726.145543409,9.02264550316181,39.3244929235634,70.1566878014623,170.09142867414,0.567003472177232,2.63594007699118,4.80503251663015,11.6864474085684
18260.6741215144,86696.557100028,159939.556972919,386168.414382141,2924.55835759171,12781.0955576305,23214.6827930277,59971.923386574,15336.1157639227,73915.4615423974,136724.874179892,326196.490995567,9.03146450373173,40.3993498536203,73.0230591606604,182.339730692136,0.582924211394562,2.67257470598193,4.85130371175282,11.7915850235632
15692.4926268296,81355.2024645994,154117.055748624,381698.397549373,857.858893952529,4416.00694952397,9017.34365814894,32127.5433893049,14834.6337328771,76939.1955150755,145099.712090475,349570.854160068,8.73012893333704,38.631528517546,69.5017636457556,173.81669229115,0.594531324203912,2.72336560759195,4.92557217338707,11.7711784980269
23356.1780794329,114030.873021948,211390.656117479,506531.63586985,1501.35023107056,5791.77533444198,10285.6882467955,28269.9164884868,21854.8278483623,108239.097687506,201104.967870684,478261.719381363,8.70280622550804,38.0878287833874,68.0949970136741,167.377341359317,0.572944107528628,2.64964391166647,4.81365414069776,11.6080720677397
25456.6564502283,139492.223410313,266959.798430331,646375.185952753,2437.89821802371,10663.8958697809,19386.1132255951,48710.3992228788,23018.7582322046,128828.327540532,247573.685204736,597664.786729874,8.75619819212042,38.6490590619373,69.2569081462042,169.176672607103,0.573360872564832,2.62746100921309,4.75822578032139,11.4911337418855
17017.4136279854,82746.9127927875,154056.414514248,373759.887555675,1582.38281374306,6594.94541897961,12191.0882357863,36243.8163626455,15435.0308142423,76151.9673738079,141865.326278462,337516.07119303,8.60787779493729,37.8008097435535,67.718163874593,167.909545393915,0.619823251449736,2.82495865118534,5.10122557653615,12.0783959806997
20176.3593847502,90929.4323806972,165523.840992226,393818.681480694,3313.59822324186,11831.7075047337,19664.9298474035,44904.3191070291,16862.7611615083,79097.7248759635,145858.911144823,348914.362373665,8.92998981921614,38.8055800435509,69.3045389325251,167.827692305365,0.558168117628558,2.59955890950778,4.75388577159168,11.6638078029205
23262.3097433742,119419.719950226,225340.92593112,543639.654548922,370.930053698977,1451.70620422224,2839.57503507384,11218.0129404723,22891.3796896752,117968.013746003,222501.350896046,532421.641608449,9.00940171603454,40.3256042256544,72.9254353368099,180.839004398384,0.575578843129906,2.67284590100986,4.87653026243694,11.8088642908452
15755.4532677101,74330.3818962599,137326.85661214,333170.317316037,2192.46833128699,8512.3376201698,14793.9091947539,36568.4483603553,13562.9849364231,65818.0442760901,122532.947417386,296601.868955681,9.06908400746297,40.1941381150996,72.3060191663413,176.702260885237,0.633164434401373,2.91082346150255,5.30486211729092,12.9938587158333
19306.8683049196,92701.6015792897,171769.661072843,414035.126648794,1507.04852301652,8109.55065017388,15620.2034062412,40646.0186568611,17799.8197819031,84592.0509291158,156149.457666601,373389.107991933,8.7205108758238,38.3448555216467,68.8345270939195,168.273193553383,0.578485718369491,2.6943454317838,4.91676953678397,11.9292254854279
20168.8313048203,103191.190674109,194761.468080705,475033.790050132,562.732901286286,2492.41303250146,4763.16463944845,14932.552483158,19606.0984035341,100698.777641608,189998.303441256,460101.237566974,8.8492892121015,38.9188220272827,69.7887397591645,169.144194141199,0.567752212282972,2.64314218763182,4.82798752425103,11.729898578066
25363.853673557,125217.342089358,234006.675587422,561165.609620187,1314.70245302162,5992.45073973548,11182.9532238603,30709.0880314684,24049.1512205354,119224.891349623,222823.722363562,530456.521588719,8.75217253894966,38.6048820217806,69.178154221693,169.376498251263,0.587987422545795,2.71296745997076,4.93187782435997,11.9337193093543
19471.8548048917,86272.8242698999,157219.771993909,376584.16339995,1149.95849139956,5822.7051965812,11242.4938133178,32171.9554685336,18321.8963134921,80450.1190733187,145977.278180591,344412.207931416,8.96808898117043,39.8018999896287,71.599963863828,175.376276633794,0.580825161809553,2.69026966723604,4.89269381680679,11.8061663234915
17489.9447788147,88077.6330602792,164779.648696256,400328.600649701,1501.38534256745,7251.64287297262,13933.0688709627,41627.9092733241,15988.5594362472,80825.9901873065,150846.579825293,358700.691376377,9.02572728624897,40.5111265280078,73.4188745181495,183.171141725506,0.593984603476167,2.75478910155324,5.0227805552884,12.3171292196446
14854.5981252684,74127.70048039,138898.735578286,340526.844171019,773.768430644909,2743.9342812639,5149.57637806082,18886.2076632472,14080.8296946235,71383.7661991261,133749.159200225,321640.636507772,8.70735780269696,38.8645199327645,70.1782051405857,174.984203021509,0.559271360657214,2.60056048951063,4.74559083409272,11.5486064878799
15082.8626026228,74839.526774264,140376.895860947,348311.739605799,227.968924408079,1026.18345854767,2052.37510836947,7670.65999786866,14854.8936782148,73813.3433157164,138324.520752577,340641.07960793,9.03985840357313,39.7623549025449,71.1641247223535,170.96976345979,0.547927978175073,2.54549733712458,4.63668817523427,11.3380295551029
14302.6221016083,75467.5776212759,144262.351533315,365934.00573665,1539.28789240516,7410.71811562336,14073.2781018042,40095.8510395849,12763.3342092032,68056.8595056525,130189.07343151,325838.154697066,8.80136014331313,38.9834677832105,70.0593447352295,173.489370142765,0.518984441001832,2.41482543161282,4.4005947086988,10.6040333064692
23271.7795210105,119885.63504511,225537.752587102,547229.912531615,486.596248749693,2048.76717211785,3973.79911667,13836.9179264284,22785.1832722608,117836.867872992,221563.953470432,533392.994605186,9.01770940872007,40.3708023086763,73.0432269110656,180.471384088219,0.614420268738165,2.84035097201605,5.17078209797821,12.5893982785898
22238.0981219642,106429.317182565,195851.294241758,460828.959613465,2270.24061624725,10681.7702102364,19753.790689442,50228.7491191378,19967.8575057169,95747.5469723286,176097.503552316,410600.210494327,8.92355555938648,39.6461781030986,71.5671422035171,177.326659241195,0.544211626178473,2.56176071894469,4.68713812005284,11.4146819859709
16067.2914770445,81254.6717622325,153428.204984564,380907.969280774,681.355039520877,3058.17090789774,5944.60080614001,20069.2271602972,15385.9364375237,78196.5008543348,147483.604178424,360838.742120477,8.95304069612107,39.3071038368825,70.4738190736375,173.38007736139,0.56974797240823,2.63599489583186,4.79955658482295,11.7222899881961
14973.380043012,80394.4442885826,155605.837262345,394120.521183964,1873.22466487307,9438.49058923603,18619.9199468572,57060.3300499792,13100.1553781389,70955.9536993465,136985.917315488,337060.191133985,8.94503762090872,39.0050533157796,69.4554150278272,166.708189975503,0.662573212771285,3.02686349725395,5.49175467433227,13.3391064903005
20802.243544995,100568.368470993,187210.355256866,458671.860804009,4018.39093288322,15428.7049221873,26749.481992681,66693.8927869716,16783.8526121118,85139.6635488057,160460.873264185,391977.968017037,8.97004191183812,39.3627209052247,70.4579270193499,172.488953644664,0.588215325147624,2.74688112915512,5.00825595898649,12.2021608953333
26519.0174786299,113022.623988448,204850.584275517,481618.128528871,2998.42718636977,11537.7062311507,19927.1146397285,47848.8499136971,23520.5902922601,101484.917757297,184923.469635789,433769.278615174,8.99125418735501,40.0765769285677,72.2152309664104,176.933021306133,0.596298361252016,2.77708399550563,5.06420559774274,12.2517541745277
23568.2465261655,119347.18755399,226030.90193736,545613.064431345,614.10695494336,2806.87095452406,5408.82923061078,17280.9360631952,22954.1395712222,116540.316599466,220622.072706749,528332.128368149,8.92188240219935,38.8698381818222,69.2443793956084,167.466628197403,0.582598248512621,2.69121225877226,4.90011126543851,11.8810582601383
16842.5157779176,84816.0897736866,161245.119273848,398207.94856338,583.387384851165,2102.55618250599,3803.71791737139,11839.3304553588,16259.1283930664,82713.5335911806,157441.401356477,386368.618108022,8.79319239369432,38.5331941857845,68.8522497017889,165.827168511972,0.583591542440926,2.68111176740934,4.86288662689195,11.7684264303511
18684.7562851807,85623.9289311262,157835.256555649,385616.340536298,690.851412608561,3440.91781759607,6687.1724047136,20351.5920058509,17993.9048725722,82183.0111135301,151148.084150936,365264.748530447,8.9293362632263,39.481853331033,71.0551645477002,174.91265100252,0.542985436234288,2.53177137042896,4.62975241955809,11.3171972486778
14637.1890855258,82111.0578773973,159788.843506164,404768.886526252,1232.24306954694,6462.04570856722,12546.9155663827,35139.0532803328,13404.9460159788,75649.0121688301,147241.927939781,369629.83324592,8.86167125536751,38.3704066714054,68.3295741463502,162.180346341223,0.615926481663537,2.84549801564813,5.17922392367017,12.4591278231036
27659.4108589116,141236.011327321,265274.289697688,635474.667753167,2606.32655836449,11078.7883329881,20890.6121869611,65409.2127704273,25053.0843005471,130157.222994333,244383.677510727,570065.45498274,8.75199638079364,38.3520145190337,68.628144521567,167.668167290388,0.59845869930608,2.77192715688302,5.04416046044003,12.2503142536777
17664.1042261778,90066.1059317559,170560.601955478,413996.222555376,2335.24098360343,11732.0639676442,22172.2592832015,56163.6137641852,15328.8632425744,78334.0419641116,148388.342672276,357832.608791191,9.03585198015059,40.2023628588107,72.3788919519244,176.249440861781,0.582082486912641,2.72658469695649,4.98203637490874,12.1683061842114
16800.7924262867,81433.4585401492,152601.722806348,378450.443759451,1546.79281425598,7924.15306280405,15199.8393246833,40493.5083812494,15253.9996120308,73509.3054773452,137401.883481665,337956.935378202,9.05736561651131,39.8635028503116,71.4211526223659,172.282079210645,0.549421737667253,2.56368044315318,4.68916993314815,11.4839340438833
32058.3036861481,170040.718220793,322784.921263206,767805.61698563,918.1073609244,4047.22142230788,7482.46909542409,20961.9939108424,31140.1963252237,165993.496798485,315302.452167782,746843.623074787,8.96721796746767,39.3005461200708,70.1951338187932,170.581884747281,0.608160194796724,2.79355817228043,5.06981559187648,12.3242085251683
19079.6557642181,84634.1096080151,154609.331430957,374048.160147217,1515.78109143635,6581.17657588206,11960.8953859313,31843.5767634368,17563.8746727818,78052.933032133,142648.436045026,342204.58338378,8.94142581764003,39.2490145096205,70.0459210492386,169.078533917059,0.574604885770125,2.65821062996724,4.84188342287693,11.8335765912318
11438.3586015633,52931.3046958579,97612.4776701484,242128.416965963,1300.90084949974,5812.32925165524,10828.7801364583,30787.6352537351,10137.4577520635,47118.9754442027,86783.6975336901,211340.781712228,8.79199448018324,38.6178262264595,69.3127869372996,171.61786286169,0.559374708281628,2.58700753449821,4.69621005396945,11.2942892981969
16131.7444935159,79113.7359187613,147149.531050323,359656.773661908,2769.35505128559,10860.5281159218,18906.5644421533,46432.0866210895,13362.3894422303,68253.2078028395,128242.966608169,313224.687040819,8.80905952544584,38.4066444511757,68.4081088440495,164.550150104423,0.604614752462984,2.80311469495127,5.10321429567282,12.3893880964288
20079.4213732828,100723.478418848,187992.749220418,454398.95753167,1285.01856322829,5968.12324204182,11255.3291508283,32088.1416667288,18794.4028100545,94755.3551768061,176737.420069589,422310.815864941,8.8646350404208,39.4833445568553,71.2696227732461,176.057494829475,0.576611827507946,2.67639624811098,4.87587729509577,11.8220745234113
27603.8426857135,141916.147808346,269164.086410606,655877.529072813,1268.78606081735,6901.83265147123,13467.6882022693,36123.0361010521,26335.0566248961,135014.315156874,255696.398208337,619754.492971761,8.93567838938497,39.5033512598817,70.9770004326274,172.874695811235,0.564498055611121,2.65171036498221,4.8694546625757,11.9902843348035
16825.6940004681,80661.4102447536,150211.018566533,366942.84788428,591.531807790316,2767.73551719005,5449.55988141921,18232.9524802434,16234.1621926778,77893.6747275636,144761.458685114,348709.895404037,8.96892823024145,39.8053303765527,71.7402122115861,175.581937212259,0.557107010492582,2.60161850933426,4.75859763051907,11.6544823550901
22741.8741602553,116171.829344349,219214.186185392,532051.582896277,2500.40872973011,9656.85835766935,17170.2953743361,47682.9834613097,20241.4654305252,106514.97098668,202043.890811055,484368.599434967,8.94283957015329,39.072656494667,69.6560968712419,167.228432846021,0.57796578553524,2.68603582083579,4.89878852254952,11.9620455372912
19929.9332012995,95041.4669870608,176344.824005785,429393.14109044,1532.49387711745,7329.98940794068,13756.0959922306,36223.3661445689,18397.4393241821,87711.4775791202,162588.728013555,393169.774945871,8.90909223925407,39.3420838827792,70.5955929478022,172.057718111347,0.604347388881797,2.79752605018565,5.09473973400464,12.4259835674135
30974.0764683815,139320.921781584,252397.3090161,590832.771413522,11360.1023202749,48263.1216366107,85206.4623915547,195422.302509942,19613.9741481067,91057.8001449733,167190.846624545,395410.46890358,8.96765502504151,39.3780205541151,70.5193721455165,171.888876419976,0.578690205798715,2.67565155242599,4.87282033079471,11.9424158224142
20882.9860449046,109653.72443013,207207.84302614,494801.534964188,1694.79687649394,6267.53346956921,10931.972379036,29398.5643816047,19188.1891684106,103386.190960561,196275.870647104,465402.970582583,8.74649167617612,38.6165252842463,69.4030053116738,170.577052830788,0.600899556094083,2.7729349983312,5.04881314164367,12.2955492272247
22164.26335963,114112.08983596,215607.93981784,520731.103442511,1602.16894747475,6854.14372640092,12502.3763585044,33782.9467199576,20562.0944121552,107257.946109559,203105.563459336,486948.156722553,8.82449545214274,38.8672678769911,69.6727454609796,170.449695984999,0.579859763733601,2.7055449072973,4.93454809516869,11.9221674203184
22260.6526153446,100927.086793298,184404.026538175,442320.81730649,3708.84130580642,14407.5834398369,24888.5131535268,59562.0002175845,18551.8113095382,86519.5033534608,159515.513384648,382758.817088905,9.21657519390711,40.9969947613116,73.8746630904536,181.642659154611,0.634207897945411,2.92060815370099,5.31556234316162,12.9704401453438
22442.3623314755,118121.029326533,223594.838972641,541730.626252934,542.178666952541,2526.95890284695,5004.12949637561,17142.6069539203,21900.1836645229,115594.070423686,218590.709476265,524588.019299014,8.75263891117931,38.5917023250702,69.2450592625199,168.678818964403,0.592220049974554,2.73327584890368,4.9735358197857,12.0833386150348
20472.5697031569,104860.184858589,198408.109527279,480801.668841604,653.724684778535,2447.72348881043,4438.77195508945,13664.3604860042,19818.8450183784,102412.461369778,193969.337572189,467137.308355599,8.82760821298488,38.6771804771078,69.0846894301813,167.616740809321,0.540224119655728,2.53353955939681,4.62887111294248,11.2800674458728
22604.987107213,99382.7548473358,180027.613680579,426892.353899301,914.62715126305,3783.24758589563,7160.37022487601,23434.363499114,21690.35995595,95599.5072614402,172867.243455703,403457.990400187,8.78826134092689,39.3723103713595,71.2239655693111,177.753876271772,0.617722792452865,2.85508792031904,5.19487232329376,12.6337093965443
19712.4513777726,91933.6540652005,168916.133726939,405922.355792829,627.724069925535,2704.93935006243,5144.94772991014,16254.9810910811,19084.7273078471,89228.7147151381,163771.185997029,389667.374701748,9.0088171951263,39.7988863453815,71.5507275099491,173.767750886997,0.649154080005856,2.96325148230922,5.37381099150763,13.0990856192805
28676.8883074991,143945.572498586,270257.663889687,643350.415343126,733.884490061776,3372.23723627747,6610.65885766181,22405.0585525178,27943.0038174373,140573.335262308,263647.005032025,620945.356790609,8.90056931514007,39.4898773365825,71.060518367223,176.262406546,0.617608391206734,2.82633043777209,5.12958660034551,12.4558562063012
20243.8975019346,96162.6171875284,178628.70134897,437138.690439331,1327.74960856883,5548.27438602886,10262.2975050702,30455.3843785209,18916.1478933658,90614.3428014995,168366.4038439,406683.30606081,8.91497120178813,39.5560434815872,71.1045106931347,173.748265706978,0.590205699771161,2.75142673341392,5.02724485184351,12.3228079998427
21104.6074412638,103848.696811688,195045.715754708,477106.895679276,2112.90918061936,8721.94661905112,15875.2666522852,44976.3544006782,18991.6982606445,95126.7501926367,179170.449102423,432130.541278597,9.09969804859502,40.1150270162307,71.9487913839348,173.469725306611,0.588302635757605,2.7188020709194,4.9456560805206,11.9593550570895
17978.8591754392,80205.3085863366,146128.524283325,352538.345789874,773.772874391867,3640.24371275711,6972.01418405362,21195.1491622226,17205.0863010473,76565.0648735795,139156.510099271,331343.196627652,9.01323482445761,39.7746919524992,71.2706761920418,173.337908117885,0.585029683382078,2.69156081330966,4.88975123908492,11.8683436184157
23817.3107190099,114679.534849871,213091.34356134,510153.974874211,2542.46383722907,9685.27728009618,16748.0698672807,41677.4644014776,21274.8468817809,104994.257569775,196343.273694059,468476.510472734,9.00950572889501,39.9194051107637,71.7738114072461,175.823631112154,0.573177497320188,2.68000922364504,4.89462411344777,11.8711756170767
18920.3755937844,97382.4745578354,185124.789749979,456592.099959675,705.312439993772,3395.19587374933,6697.20616853135,22248.4912547125,18215.0631537906,93987.2786840861,178427.583581448,434343.608704962,8.94139645555199,39.64648078997,71.1646392585154,173.844129057347,0.546595004864844,2.54763106384232,4.65116283203079,11.2764999753613
21267.3016544025,101265.153761715,187719.165359255,455698.923316202,568.788902915766,2817.76997556104,5491.34443959967,17228.7611057665,20698.5127514867,98447.3837861535,182227.820919656,438470.162210436,9.11307603973491,40.6633532883229,73.4386893429424,181.963175694304,0.564662842823882,2.61986122515777,4.77479439592403,11.704901306342
16063.7548677638,77412.7903635527,144272.366914879,351736.674471962,1792.81185109715,9214.41608887768,17557.3923741302,46163.5715191088,14270.9430166666,68198.374274675,126714.974540749,305573.102952854,8.60355856248623,38.4059608203692,69.3446424843775,173.758289521658,0.565199140447691,2.6082203442481,4.73315947050816,11.3939552986026
16980.9831565822,87149.2725010325,165333.940518298,408325.357509385,402.624464632547,1565.40878362248,3054.98690592644,11788.6081482725,16578.3586919497,85583.86371741,162278.953612372,396536.749361113,9.01034317281044,39.8651251691803,71.6362465146533,173.707628632243,0.608079845994536,2.81013992496739,5.11774080823619,12.3997757016827
28954.6111287768,155534.791061333,295058.394985223,696890.407706644,2794.62842627809,15418.5531570141,29575.6125530269,74982.5501441541,26159.9827024987,140116.237904319,265482.782432196,621907.85756249,8.71919623181323,37.9469439262446,67.7180264047921,164.700894262186,0.566932327745936,2.60000536717718,4.7101243659237,11.3361027331341
20892.7437305429,101494.557314426,189596.850303849,458803.266965701,1390.99685368005,7195.59470943273,13856.6213221421,38684.8115003136,19501.7468768629,94298.9626049935,175740.228981706,420118.455465388,9.05067101948457,39.7925073205395,71.3686746366793,173.133977133657,0.606658085042828,2.79568178525935,5.08503123985351,12.3253462999604
17962.0085436934,80988.707882574,148087.042450327,356547.887867547,1446.30546340598,6148.45134520822,11406.2987598612,34174.4207045682,16515.7030802874,74840.2565373657,136680.743690466,322373.467162979,8.78505889968471,39.2250926269379,70.8802155505309,178.532344265787,0.597311453969501,2.74358419729369,4.98402304048856,12.0785106579817
21749.2828047308,109233.722974139,204554.374737454,496208.910251211,2552.45026682221,12956.1624702324,24118.1526749969,60196.9219961853,19196.8325379085,96277.5605039061,180436.222062457,436011.988255026,9.17372367904738,40.4980872620851,72.7286065625849,177.182816738084,0.617848261603327,2.84759277715972,5.19022771165203,12.7808011776676
21086.6109821606,106446.022114876,199744.873285098,480121.115720852,3291.50111899306,19072.6642665449,37090.5211700069,92447.696623439,17795.1098631676,87373.3578483312,162654.352115091,387673.419097413,8.92762337931747,39.6599790433242,71.3941528067446,177.645161414605,0.583992389871524,2.67872580506267,4.85783849808436,11.7751847457471
15020.7034633914,73970.6473061145,140137.068967174,351052.57830312,1305.8389856946,6729.9689998329,12845.9099288208,33742.7546719217,13714.8644776968,67240.6783062816,127291.159038353,317309.823631199,8.98196320460274,38.9155756364951,69.1169145063553,163.421397937474,0.548247671068972,2.56288183891113,4.68588169805038,11.3968458346939
21242.6048121461,108360.634526053,205665.726320565,506730.920030771,1412.87117126416,7505.2044638433,14817.2638998097,45111.2241934945,19829.7336408819,100855.43006221,190848.462420755,461619.695837277,8.8958001437114,38.9599135220397,69.6005586637485,167.55942380068,0.549909264800265,2.5487192207399,4.62762539963215,11.1902239260394
17198.1964347153,94473.9808129009,180327.855654658,442897.748150491,918.14566969195,3939.88108795702,7361.42717637325,22024.1924732528,16280.0507650234,90534.0997249439,172966.428478285,420873.555677238,8.85131251950212,39.4455126139273,71.1572231635126,176.833103236845,0.549175418846556,2.55990200001688,4.67200509074127,11.3572051684372
31617.03348473,165707.262968043,310923.868488898,729499.892323808,1937.86826063681,10352.2114981614,19902.6664344142,53414.2034473789,29679.1652240932,155355.051469882,291021.202054484,676085.688876429,8.90439376460135,39.5364280494513,71.3155497425946,176.867826506603,0.56833714473348,2.6268657427493,4.78186194792259,11.6522408901909
18807.1141735296,88211.0164033317,162387.024522061,396630.301523053,3800.29179868307,16699.9503476294,30236.3324303396,76424.651136782,15006.8223748465,71511.0660557023,132150.692091722,320205.650386271,9.01518210504437,40.3591595329952,73.1878339527164,182.681249526863,0.578896244217614,2.6881585901219,4.91099278883624,12.0411221132745
15178.8867404431,72637.8391131792,134970.136750809,328773.325123357,389.325429286402,1729.31005274041,3354.97188878271,11306.4545360157,14789.5613111567,70908.5290604388,131615.164862026,317466.870587341,9.10203927085286,40.461924720419,72.9255689840162,177.692086349104,0.607624140286796,2.8100639971886,5.11793594780037,12.4597234538802
11353.9298333014,57821.3979467911,109651.148249961,277620.935311863,768.306994051713,3682.70816399726,7139.56608463736,22295.1242691082,10585.6228392496,54138.6897827938,102511.582165323,255325.811042754,8.89283666458777,39.0379537948892,69.9976878313926,169.53716084235,0.58597347060788,2.71969550032385,4.96502096971347,12.1569768809942
22989.3802846739,112838.219188414,209904.215827147,508128.997657429,1354.27911679828,5956.03779556746,10952.3738267438,29201.2692768952,21635.1011678757,106882.181392847,198951.842000403,478927.728380534,9.02762331767709,39.7310315993697,71.1930242527871,171.019026798262,0.575790668777073,2.6727554012803,4.88796429216621,12.0849876230374
19670.6089024999,95848.7283928892,179088.627143266,428009.29948679,3801.53035519587,16706.5387905644,29967.6843858264,72830.7086099911,15869.078547304,79142.1896023248,149120.942757439,355178.590876799,8.77348198738704,38.4990867866486,68.9497855797152,169.668534226366,0.575397150759918,2.6697662452645,4.86133379620618,11.8123003586795
18697.3522217576,93650.65254256,176003.320740774,433239.823443756,4054.78557138847,16499.1171865477,28853.9460144037,68169.1764960594,14642.5666503691,77151.5353560123,147149.37472637,365070.646947697,9.0381768079376,39.4195314337128,70.2299905048591,168.088541516146,0.550945569670709,2.5479838655598,4.63680833941288,11.3588251363172
15499.2693894895,74917.7255589406,140442.585254937,345080.491909528,1071.63306744413,4985.32044056306,9439.33349034237,26430.2461743049,14427.6363220454,69932.4051183775,131003.251764594,318650.245735223,8.88614628844289,39.0707295121964,69.9148081945192,168.527773450039,0.5526728418141,2.54678987403244,4.62859846220086,11.2315618564958
17683.1068703605,89074.7015342424,167443.112068725,408086.726465223,2571.50822699765,11269.3683787348,20396.0720549733,51002.2497110697,15111.5986433628,77805.3331555076,147047.040013752,357084.476754153,8.83552398966743,39.2454182903409,70.6443516662575,174.441654556301,0.561092478260681,2.61993089859546,4.78237833803093,11.6412139948773
17727.1583046114,84850.4704852623,158487.863323136,380284.760090176,554.451497089937,2165.07809237245,4108.43627564885,14380.23233209,17172.7068075214,82685.3923928899,154379.427047487,365904.527758086,8.96418755500692,40.3942921345931,73.0799632675003,181.85975786143,0.580398296066734,2.67663258772686,4.85742418248347,11.714875539117
15994.3063886253,66793.1676117496,121388.940648724,297937.727669742,688.151921131387,2877.65968725045,5618.30825597769,20304.9830891748,15306.1544674939,63915.5079244992,115770.632392746,277632.744580567,8.80054778211604,38.7858444465497,69.4720809751663,169.929735275326,0.575811955927413,2.67085512823743,4.87182501322807,11.8961607554035
18515.6725876173,98300.9639185692,188343.460141274,464830.409846469,1962.78615966991,10168.5567019323,19420.4218456995,52237.2147771161,16552.8864279474,88132.4072166369,168923.038295575,412593.195069353,8.75810128446212,38.3181439322862,68.419028361301,165.790568333856,0.575044153816653,2.63476126166063,4.77409495185159,11.4127692913617
17789.945989209,91595.4595418628,172881.456017194,425298.204545417,2203.59049595417,9365.67050384287,17037.5877257398,46246.5685028608,15586.3554932548,82229.78903802,155843.868291455,379051.636042556,8.98739079922945,39.945927734389,71.9472691721069,176.081831277057,0.597479199152078,2.75270857086649,4.99882438187745,12.1317308464422
18592.1503354764,88310.0418695668,163265.908721718,399149.148094765,1393.62745352923,5631.38930603784,10061.7321209881,26603.768160782,17198.5228819471,82678.6525635289,153204.17660073,372545.379933983,9.22513959334114,41.3355051330672,74.8323099449677,184.27216136036,0.614725872711644,2.85582496940174,5.22047553194481,12.7888626971669
14967.2658407472,75652.183839975,143062.832999608,356086.414539748,560.966056323079,2504.72129637209,4828.00780609651,15803.7687050676,14406.2997844241,73147.4625436029,138234.825193512,340282.645834681,8.99868131833564,39.459368675626,70.618482866234,171.650581037477,0.579035295727654,2.66137344263615,4.8384615097573,11.7510098679077
20360.3385154749,108213.021508014,205853.409780319,509477.050379896,2930.26087033424,15247.3013988355,29687.5675347348,86195.1823693155,17430.0776451407,92965.7201091788,176165.842245584,423281.868010581,8.85812976547921,39.5130735032023,71.2733204635127,177.809460168874,0.571673362056435,2.64832989592229,4.81300002211224,11.6347236313343
