"n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr"
13170.9853050669,23486.6928865537,18019.4593574955,-699.491310371493,-1511.07731312173,-2294.68869251567,-0.0113343370033493,-0.0976818886439696,-0.19643704471002
7736.88755879159,19430.9269987739,16704.1316119037,-1448.6877889212,-2695.34466881453,-3276.10298379803,-0.00317912022654698,-0.0473320330808269,-0.104778045537422
12238.483806442,22122.0818354057,18268.6674622165,-1459.13341811939,-2303.61140085557,-2762.75430022202,-0.00345607744685317,-0.0424908619676163,-0.0845501951843453
1505.23819598449,2940.42798547592,-687.292654074554,197.816365093255,-598.577482230954,-1413.93542548837,-0.0125120862824546,-0.0905046995533665,-0.176433159607421
8346.7841761902,16308.522850981,11093.5575877386,-1008.80546355489,-1977.59387895827,-2904.78459877312,0.0056118437325321,-0.0512277043389124,-0.12574579809309
7513.58829749794,13644.3544935819,9460.20129121956,-2470.40129313561,-4274.90126635292,-4969.93955724851,-0.00113230452047852,-0.0518583499145984,-0.110919130843058
13588.7761861999,25175.0390460489,20009.69226651,-1419.09100033543,-2680.28405470377,-3564.10437955471,-0.0134728437795389,-0.104582224711837,-0.20132832136544
17587.9453098968,37248.3984741135,33833.9962620958,-2508.80497193892,-4451.58775068717,-5547.17902327687,-0.00418941862576772,-0.0782275582246115,-0.170662429934502
6098.71771367008,12635.6221405018,10849.9717509079,-1361.88752530355,-2649.86812842365,-3378.69189172207,-0.00851670891032386,-0.0679341398052959,-0.142334354939106
6646.68989107812,18056.6547615391,13540.1140202637,-1407.9549512183,-2576.31901000597,-3080.70798089157,0.00711584635987761,-0.0442069204522921,-0.11039936038268
1937.04856496239,4729.28761037707,1268.29360588762,-1352.8843882707,-2308.43651010694,-2913.92112213616,0.000595008253809648,-0.051623982376618,-0.118878747933744
6827.28282819397,14839.6292054221,11898.9507954339,-961.788043821653,-1555.14446278239,-1806.85962628728,-0.00650043174192638,-0.0695748442664792,-0.144790561921714
15267.0206743061,27691.2104653345,24009.0589358667,-54.6395932243186,-669.731957897737,-1213.44810826271,-0.000704695759962903,-0.0497657092805568,-0.109744683430594
9812.44370341419,19115.9810558674,16629.697487256,-786.065303563239,-1045.87830147408,-1589.45659209166,-0.0142061419442462,-0.0654075446722144,-0.115552870051343
5039.93014703423,9599.67216738517,4681.96439669502,-1287.66806136253,-2068.94076523788,-2680.34486474841,0.00129700923696563,-0.0405417140114452,-0.0953229927465316
9299.28531742135,16388.8028653188,12319.707476248,-707.115510610895,-1292.86903363365,-2040.76125233367,-0.019105558835004,-0.0905562737577705,-0.159956902802596
3043.43465620276,7011.16279023257,1827.19477303833,-1007.58965096774,-1891.6532718925,-2515.89622499142,0.00158143682546419,-0.0532008360018223,-0.121691928665275
5017.08054591711,8075.38561991265,3198.69535074697,-1106.53562753351,-2291.70865877022,-2881.85918664354,0.00285196576190494,-0.0486723374819999,-0.111389776082094
5054.70863463994,6923.97440775402,2244.02653023315,1043.29083874568,826.892812725986,45.6344639106828,-0.00779679989160253,-0.0722370521059581,-0.13584237758859
7832.8951577784,18202.1103313666,14408.221191066,-1794.7058509715,-3477.14489817637,-4544.69995538081,-0.00828149667739886,-0.0954330717363909,-0.203131827437743
8215.47666328215,13160.5030896048,8981.18387522222,-1797.56531260401,-3183.01480825081,-3864.39718139831,-0.0033099719904629,-0.0821478832335969,-0.170428609102506
8199.25227631271,14467.3577213523,9648.7893048969,-396.594612374594,-1501.74884097977,-2413.34925796962,0.00673069769704993,-0.0627598678613275,-0.154572785187093
7942.52007772595,16809.7326190423,11769.9735903299,-1653.79186553357,-3428.26907355599,-4294.80811737147,-0.00775582440240741,-0.0736390246604768,-0.147704824570736
11944.1413769234,22959.6165677355,18465.4927831732,-1083.58253191829,-1289.33588938111,-2111.86051300395,-0.0160623085662202,-0.103933561758361,-0.198679477743666
7652.48278022269,13223.3691055806,9316.14902653114,-957.242503832842,-1529.69833657369,-1929.95758669158,-0.00138115375489301,-0.0486956889708705,-0.100885556567754
10793.2935946841,25321.2336686086,22416.2378746056,-1420.94791768811,-2617.26948403777,-3257.5005892206,-0.00275074818647003,-0.0714608869162436,-0.161616730234173
5192.09469447852,11114.0775919289,6683.868605258,-1451.43114429246,-2762.32552477516,-3643.86483207811,-0.0271444626250198,-0.104345463341147,-0.177145464672871
4268.59082777692,7696.16447214677,3390.97448012873,-879.60625743427,-1689.51260522868,-2186.44696438735,-0.00309506524033676,-0.0416385702143232,-0.0856119980903367
2915.73779242358,5630.09593433351,1903.8472281213,-1212.73660654487,-2101.2446272598,-2505.75906631552,-0.00263101975495728,-0.0439325611277561,-0.0911712120511305
9539.09215959692,20067.455723018,16748.2643529297,-1515.13341643377,-2803.22221204897,-3368.03400366999,-0.000757242045917539,-0.0504970739262607,-0.114046222464974
6897.9754739054,11819.1403238785,7209.07411708968,-3522.71145188403,-6247.54388274212,-7212.20852831354,-0.000804655026571122,-0.0581744833036875,-0.126158871227404
-1810.81280797371,-1121.86795249605,-4306.26736436953,-1498.80100947259,-2379.7420573479,-2790.53219098647,-0.00666838946440662,-0.038969211648479,-0.0757906005117226
1333.56623450128,2271.31693982781,-730.53655634704,-2440.54648747966,-4034.13039989507,-4895.29311106874,-0.0103125391829382,-0.0666373656400965,-0.127901168000111
8595.07805987184,14020.1740956443,9965.32514595136,-987.945778291903,-1753.72399290772,-2362.70614191031,-0.00731566072088385,-0.0602745513484857,-0.115261244833524
5182.721064604,14455.9888654074,10286.0270683716,-2544.38596517962,-4926.66289379307,-6125.73368851196,-0.019569563299025,-0.107456991124193,-0.213174011863823
2367.68654919638,6408.61567986451,3793.4494057527,-2029.65486957062,-3771.58503795799,-4516.00843204931,-0.00155802209955369,-0.0518514952027491,-0.113729467721575
21861.2004815009,46774.9339780739,46483.9506842929,-624.871842979215,-1499.20113563131,-2099.2500564536,-0.0137248627621023,-0.0903869957988745,-0.176432392403925
5473.10176561763,8507.10412827096,5135.3547200124,97.05504608919,-241.08852987003,-954.031345836338,0.00254022674372922,-0.0474034514498602,-0.105639843839244
10992.7759868176,19149.2818795712,16851.2999055593,-1457.764276449,-2620.13431770097,-3189.80434580125,-0.00398907886992506,-0.0503156762038985,-0.108037696356606
359.751008381529,4652.40895513119,1372.96897102648,-1521.95280863769,-2695.10341314121,-3140.72049303253,-0.00423563934460103,-0.0443951661325377,-0.0954375863998989
12319.036780972,22201.5683172185,18023.0546940158,-314.126520403765,-619.393601815886,-1584.51836235636,-0.015428073792945,-0.108895130617121,-0.209729428413599
9052.55773297658,17125.1603909943,14603.9192523334,-304.759722374088,-1062.43655557438,-1651.62251161486,-0.00766564182455642,-0.0697872353694446,-0.138885777069135
-159.517380642668,1743.6424070526,-65.4339287194889,-2207.02970426697,-3740.29338294716,-4246.12929115198,0.00174486738009683,-0.0210263347644513,-0.0529859996913302
1634.30989020756,2349.57691332686,-4855.58668390161,-443.821135072904,-1239.612752603,-2079.56211186559,-0.0110449727642942,-0.0988150278908075,-0.192571684367848
20001.9029490857,37670.3275346811,33189.5114149376,-798.344201319991,-2155.24275631293,-3042.07352263443,-0.0127464185325424,-0.0988131299488693,-0.195631822401928
1190.33907645544,6563.24836346705,1289.79649080918,-1631.40795085247,-3204.1109232806,-3843.33791505243,-0.00870329652808932,-0.0871780703490552,-0.180083127113662
6033.71124547313,11771.725271355,7015.13686992018,-645.641127336016,-851.650661035637,-1161.03079482657,-0.00441771636648303,-0.064806977349996,-0.128731101849562
-1527.83873207565,1265.62516341015,-2363.72886967042,-2418.56433756773,-4193.20167455379,-4922.86273463753,-0.0107116821431196,-0.0604747471951823,-0.116145517445213
22787.4995227391,46843.894939339,44464.4849651639,-1338.77358006916,-2572.87642068763,-3263.00887878725,0.00865091616488711,-0.049975358061475,-0.132644046897322
6621.88075703692,11747.4054047055,8491.07154280774,-471.438122461292,-1027.64717644382,-1503.89046487111,-0.0046893034713521,-0.0402124941792921,-0.0825648191480859
14600.665089632,29636.2118011514,24333.3388041726,281.692852698024,-516.238649434392,-1259.22440125696,-0.00537422064759052,-0.0670008195597216,-0.139234719091743
7487.62216578475,9932.86180420412,5078.16882924747,-556.866003106774,-1119.92245318111,-1764.53768255314,-0.0154154428706307,-0.0713906044417425,-0.123702044193459
5117.252983367,10840.5316560189,8318.56739187252,-569.286584613826,-927.439947126208,-1644.72699417925,-0.0149776393365544,-0.0716634561284306,-0.133850045960063
4639.05296074138,11637.762039546,7999.76483881916,-1136.50146455416,-1823.46080760124,-2256.97342655575,0.00336669986086979,-0.0274113778316374,-0.0659205565086891
13566.1237036564,21545.2821973183,16059.2084178305,1377.51922676833,1102.85016545711,505.28492141379,-0.0195840731318475,-0.102035459207983,-0.183098691276212
17086.4801239366,32948.3077514477,26903.0779652314,-1134.66295738996,-2061.73199939289,-2720.27050197309,-0.00344482730890527,-0.0838545933852033,-0.180064625382076
-2636.74241062014,-4580.33352768698,-10042.6615634679,-3683.46769058348,-6499.48796629172,-7698.52213737354,-0.00735377413208183,-0.0742824443240337,-0.146317682607362
2807.92353701965,6695.5475861606,3743.61264734709,-1123.41062247761,-1811.7305192537,-2345.54399056099,-0.00959282401256034,-0.0564885239682855,-0.107854737367338
4613.28635222376,9702.50466789817,6653.16260623006,-2005.08404919644,-3738.1031126358,-4345.53925552937,-0.00613428686639683,-0.054621286120685,-0.114380437049626
-3262.90441279989,-3239.25324408116,-5902.78547629301,-1606.59080798327,-3136.85056670763,-3669.02447820742,0.00734241870278973,-0.0167425427898573,-0.0598988917328782
1637.75632246016,2982.94094536721,289.210502389644,-826.465365208536,-1459.32205911917,-1824.76191375557,-0.00282441636773667,-0.046632261590926,-0.0926007638500446
12426.2464706617,22121.7089341615,19179.2284877094,-1738.91443082206,-3074.85640289356,-3674.9753526608,-0.0109798141143534,-0.0643944946759345,-0.12171417029155
5805.08312931874,13485.8272414145,10621.6014854095,-1157.16229548616,-2112.0350364892,-2673.8438335798,0.000456197746502296,-0.0495409080697171,-0.112521447415258
18472.5129235089,33792.5353080861,30502.6595225616,-672.395832849008,-1535.14134073887,-2170.84445181696,-0.00892709534825875,-0.0750477116989354,-0.150715448930512
-1415.76929125935,-847.586925484764,-1375.1323034697,-596.871487154044,-1091.14365824667,-1266.09958771486,-0.0053827022603492,-0.0157437712426249,-0.0301016973334258
6727.36624388724,12865.860481161,7385.18082454836,-3359.43189041587,-5532.43169510969,-6255.83945881629,-0.0120971668495975,-0.0609763809840547,-0.109248253243266
9873.36291758016,24502.2348915028,22485.332603298,-2453.51834597818,-4009.22452759602,-4949.58042347404,0.00768846007417001,-0.0180989396919293,-0.061177019688226
12462.8073411071,21286.4127419885,17987.4163454811,-1386.06549719167,-2438.96811787166,-3008.64880825696,-0.0015000299241098,-0.0500642145021635,-0.106834972542802
3466.04262338578,7767.33672109284,2070.26002571889,-766.225209094015,-1902.0380394607,-2789.51415101899,-0.00802283926751957,-0.091597669359091,-0.191374700253226
14174.0998289846,21628.0768652069,15075.065218484,1072.00907442473,1111.28380396595,156.766293135486,-0.0112487092428165,-0.0818048769009994,-0.152809209073957
11987.6689391063,20146.3882301335,16024.4468016592,-230.629447384365,-977.768061791343,-1613.84625558474,-0.0155305683181176,-0.0807762347502976,-0.146638422551335
2808.2007536383,6375.40724477184,3836.91147268022,-190.992924432207,-702.769705658768,-1052.81608600503,0.0013701520958499,-0.0270655903203219,-0.0639415363654852
1088.72440675834,3901.27467609604,-608.4562330271,-1949.91412812896,-3449.40320047982,-4112.8675045367,0.00170224575100486,-0.0461812879335062,-0.105109674385377
8140.64179764179,11603.0857073282,6945.90021226642,-1510.83493831018,-2799.24263428756,-3684.82442684875,-0.0070088441296956,-0.0775221520555318,-0.154313490448706
6974.26574321897,14373.240970341,9257.18959643831,-529.724028977284,-863.015346690641,-1572.38579293458,-0.0173588004583721,-0.0801940003575869,-0.146419636429569
-96.411685489009,-643.322600606567,-5383.76593800797,-945.891729190652,-1723.26064584617,-2429.06282599155,-0.0227803032387166,-0.0953988158807242,-0.164201807287257
17821.926698566,34445.3956719325,31336.3526453286,-664.351066539715,-1417.03233006319,-2372.43351706895,-0.0262081630095664,-0.142283012499658,-0.260038089202134
5556.24582115027,8746.81317597145,4864.44002621074,-606.684974677458,-1298.58151363918,-1897.04236436515,-0.0089203391869539,-0.073201875911864,-0.139565278378672
15590.6013112606,26548.556987352,21784.0577794405,-1870.41546490614,-3636.28733244038,-4435.97962310648,-0.0149590619106648,-0.0791073983010118,-0.145344385632478
6997.17866169479,14213.4406369207,11987.6121678568,-2396.06491321253,-4235.56465487306,-4915.87180043993,-0.00827005223633448,-0.0528737196078226,-0.107121013079575
8207.29109007016,14815.6533929761,12468.8029542571,-1361.98206171096,-2292.60563085485,-2753.08726575417,-0.0080545746098849,-0.0563388090090449,-0.109989944649234
9701.91579753185,17552.2093011425,14859.6218635573,-623.160859889739,-674.861041855482,-912.954073896544,-0.0105932659729889,-0.0652861688998341,-0.124651557107674
2135.10272662564,4398.81416038412,2685.41256691329,-2135.37917049043,-3578.29781332393,-4026.91959578847,0.00144163700043987,-0.0254035141983908,-0.0618119709623723
12117.0844950188,21241.1507686594,16282.3801196524,-1031.35068174759,-1966.09247308863,-2629.28859493558,-0.00600635238049285,-0.0701533378866879,-0.136356307646539
-203.553546127761,2910.43798793471,643.352960360236,-3072.73149884036,-5508.38095708232,-6291.96779588696,-0.00113226239327568,-0.0362474153824661,-0.085652378538656
11359.6354788275,21689.3564590307,17243.4914027597,-1567.11129585658,-2997.71539453655,-3922.86606353055,-0.0176385236630417,-0.0968598858144829,-0.18380985613938
16124.6000309278,30019.2125140192,27261.1344325693,-1214.5687983855,-2278.28766241821,-2862.32361207667,0.00224226904963987,-0.0484231857518416,-0.114020344820183
5959.5999235958,10527.5021696959,7649.67795428529,153.819231651886,-227.063269748629,-563.192480406608,0.00055783499399964,-0.0290714459543056,-0.0673749283302181
4864.28803588972,11794.9152062202,7111.22627267556,-500.362565494455,-899.080491436871,-1749.65313015056,0.00139921435313806,-0.0527149294335674,-0.121489341689275
1685.65274838322,5347.09829775378,1978.52194815106,-1095.53541605561,-1660.68092309834,-2097.65142979363,-0.00786902995686112,-0.0531945747419584,-0.106996225721057
9641.88331553595,20751.3124211049,16820.4866392644,367.018755669047,930.883079139305,101.107090195859,-0.00970582798549857,-0.0653441604050196,-0.127826746908415
3487.41758911381,6110.58891052508,2895.15749051684,-3060.41137155772,-5358.55383957814,-6326.97664330753,-0.00266668575550855,-0.0627862642175425,-0.135970473030026
19485.3456562903,34930.9905993632,30416.3514431235,-1287.24095423912,-2562.81776640542,-3266.39184761377,-0.00652471424711232,-0.0824674523711653,-0.170000522745268
6966.55185352101,16985.5521184519,14791.5367236939,-1174.3124414182,-2311.75791402862,-2897.03496289752,0.00512174879170657,-0.0309313770305937,-0.0860219395469137
4291.8318336321,8627.34925719461,4995.86528614821,-517.027078174725,-1038.74680883906,-1581.82485016221,-9.13016597064997e-05,-0.0418758653272668,-0.0920431590631221
8414.10667607505,17209.2731831728,12684.2819735552,-1139.13255124592,-2114.94760940162,-2566.86548654774,0.00103747913122088,-0.0528973441696459,-0.118053866255664
2739.54728571562,3808.54794526246,441.088701809989,-3156.83203483186,-5555.835259225,-6310.03121706196,-0.0079976332049585,-0.0602278153962792,-0.112841861990266
11335.3004836268,25365.3688336636,22238.4766136254,-1262.70276430241,-2605.01757388325,-3282.91315606231,-0.0133219735174883,-0.0754267914311244,-0.144239927450736
4629.81061852816,9218.4790573217,4403.03857706935,-702.600484640298,-1845.40702937853,-2975.6725045131,0.000221486084296729,-0.0646260979884064,-0.142158464212973
10974.7644877326,23907.4929204518,21525.1795151687,-455.825742951204,-1431.47918434148,-2058.11244435215,-0.00945523575951823,-0.0600352592489011,-0.119592796893891
22864.0935327698,37935.9354291739,30119.7698173774,90.9414492616343,11.0144905413617,-806.920265527486,-0.0105457626736225,-0.0949097467818518,-0.188286637365779
2028.40034458705,6887.99010778393,3073.69099550607,-2600.08904751404,-4773.60310054546,-5534.72083878695,0.00594511993555757,-0.0523865037152422,-0.12569900523553
9088.05339442873,16012.3338975858,12279.1004840417,254.046043743094,562.947194477747,-352.435575933268,-0.0091074730471471,-0.0795254594225745,-0.167331388215318
2934.047517405,7771.28347171881,6107.36363467545,-1236.16126747957,-2116.82433814784,-2485.53751731773,-0.0114816471786621,-0.0492356469072335,-0.0900267244536241
8257.24465987828,14788.2746724867,9438.29316645814,-362.831714801677,-1146.29748055559,-1892.5114132231,-0.0124323976092005,-0.0897959458208,-0.170538509668468
14861.1183472531,28533.9381476149,24816.9987621186,-1727.57967976833,-3009.00389533366,-3547.49478474152,-0.00748773052409357,-0.0566839548264158,-0.115647735453465
908.101257505819,5896.09492991207,1862.116924859,-1672.7299027491,-2997.40088991883,-3607.55474822484,0.0103380333923653,-0.0306953358054853,-0.0846964626687834
5445.87051192287,12040.1079456888,8106.81112572877,-1724.56984435762,-2852.59622508266,-3444.9310858918,-0.00147596751471979,-0.048347732938407,-0.101763047873433
19541.0840649201,34280.0077104004,29182.5454661583,-1862.05762024329,-4244.8702999997,-5834.02695717537,-0.00728854072107843,-0.0868009921710664,-0.181807967004491
3179.05560326878,9424.61213774671,4886.26596036012,-1042.32943351538,-1132.40416690936,-1883.73832708837,-0.00736160527520235,-0.0763919853086126,-0.158425505761887
4348.32756534212,9913.89117057942,5637.80041390943,-1516.91717993968,-2557.71513956239,-3146.90041857716,-0.0118410212404365,-0.0681721094150864,-0.128521641903729
-2977.21287730796,-3778.13630820482,-5992.12635027611,17.049903423539,-232.763729838607,-673.319185226355,-0.0112526927460741,-0.0584523416567171,-0.110471596192865
11629.0615302792,24216.7813806653,19434.8185477959,-1019.04385231334,-2081.70880931859,-2907.96826918093,-0.014974510326106,-0.106040097634101,-0.204653050818203
2844.56905785806,5873.38669179298,2574.80192185083,-2481.78942580036,-4043.24680677801,-4596.62494792895,-0.00513734461691007,-0.0443496906190464,-0.0911602725772642
7730.2385061625,15731.0605547456,11719.3912202438,-1107.47652585172,-2005.45178613799,-2504.7885889671,-0.00105794198176967,-0.0461826939191772,-0.102672079732338
10425.1848170972,22285.4938349958,16292.2948904496,-1507.52807968868,-2836.79421088228,-3423.850209588,-0.0113814674538689,-0.0784239495251282,-0.154556058151893
10435.4336626053,20328.1924022929,17044.6599488718,-1681.8037511379,-3157.45502580822,-3897.27374807536,0.00367980460821882,-0.0471546548749675,-0.118658436469274
-3536.85815724479,-5578.91826289965,-10032.5129987132,-1978.48421259695,-3546.16685396336,-4406.16041998273,-0.0132375858765628,-0.0818794035348129,-0.152617234868567
10454.9035254267,18334.7303373331,14027.3165475188,-1581.18674950068,-2540.43290761231,-3124.68650037313,-0.0119976372097097,-0.0686825532173767,-0.127116989269986
5281.97123649302,10606.3744077276,7084.17034475104,-1830.92792747096,-3227.76268577609,-4013.59675195871,-0.00237548122950737,-0.0671308311136825,-0.145259803671193
6685.88639177211,15371.3588719557,12327.2244879855,-1608.15914744112,-2847.79392273408,-3581.9740203445,-0.00306010015823122,-0.0767252988407381,-0.163554433056468
11722.3550540053,31051.6952609382,28345.3247299246,-1918.91477052128,-3879.11788250305,-4648.89047532142,-0.0139081365976429,-0.076547690015849,-0.152578596042615
5005.54586347595,12548.5020414869,9701.28169249702,-3289.62573645354,-6142.75190535616,-7128.62140843087,-0.0109606923228379,-0.0626083787918708,-0.122125963088719
6627.57538169029,14215.1364800256,11837.9872312903,-240.488762168623,-377.521684395375,-1031.10446126298,-0.0135566835731277,-0.0736347728795783,-0.135127804515968
2566.98748350491,6867.10505611132,3540.4756497484,-474.120631727294,-1452.4761536568,-2060.71335971711,-0.00384786178485597,-0.0552474104773415,-0.121086534498857
10890.4310671193,17452.033623813,13672.4306050114,-611.427631007316,-1585.9028940139,-2177.71036307142,-0.00954858158462302,-0.0787663317337932,-0.158648596096494
5623.87744794584,13535.4436303632,10020.6406812277,-3087.65799874142,-5192.25517514353,-6147.78232722847,-0.0170290411045871,-0.0816033079286744,-0.151738012118291
7636.68601445941,12185.6187712683,7499.29175724386,-1193.19011637661,-1821.94154063672,-2642.98914754234,-0.00135709421063568,-0.0566604129446864,-0.115405140150927
-1790.93568543306,-1086.77529697929,-2434.32234648208,-1114.88203500469,-1727.60804289935,-2004.66393834472,-0.0130023562733477,-0.0378053654709407,-0.0646003160141024
15306.6795827627,32948.7835163897,28754.8183017835,-1586.25857527611,-2875.16037372077,-3537.22258979947,0.00542709130501229,-0.0427254546389113,-0.110242380277748
5153.69881515522,11412.2239667734,7476.82030129415,-1518.58364615502,-2659.16681674733,-3129.11747192441,-0.00635512399053639,-0.0726998567687658,-0.152361398407606
4871.52597750185,11019.6216864554,5688.95713759738,-2794.74404505657,-4956.00566132407,-5829.69083490012,-0.00567071419843734,-0.0782931730074448,-0.157514615915926
