"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
57390.5297794012,283544.12110402,494705.815885269,937923.664086282,7797.35735497082,40323.488054974,73654.8591534813,181138.633247012,49593.1724244304,243220.633049046,421050.956731788,756785.03083927,2556.31048950839,13097.5833132561,23589.6453615873,44734.4811958871,5234.07271589156,27188.4476940444,49990.5053038765,136190.928263034,0.654222501279299,2.80900834376841,4.76737701084177,8.5388297933965
95558.5976206595,477939.182533371,827510.087135724,1486835.34680981,5188.16529662829,25196.6520444187,44624.8021091501,95320.4252051638,90370.4323240313,452742.530488952,782885.285026574,1391514.92160465,2730.67042784639,12865.5064721129,22371.4028743747,39657.6934717205,2450.62101856068,12296.1272529662,22185.060430641,55468.3738921173,0.677138390718627,2.92301896833355,4.94681820104879,8.62254551255673
60098.8839501153,316753.550330058,562318.922448813,1069506.12266083,4084.65239383795,22202.6928546958,40526.9367218729,89418.054949328,56014.2315562773,294550.857475363,521791.98572694,980088.067711503,2630.43388411269,13958.459033332,25310.0897407388,48634.5958777696,1447.25215758436,8207.80743218761,15144.8903352145,40586.2881730984,0.668639137885937,2.92319424826265,5.01681775760081,9.21468419650908
56355.2299429407,292258.825580279,510883.763776144,925182.549573008,5799.58896646652,28368.9855000166,50485.5323447468,108253.032767257,50555.6409764741,263889.840080263,460398.231431397,816929.51680575,2619.78600339042,11978.1438538562,20865.8916498558,37247.6670374679,3172.88427057648,16355.4032620363,29550.0816961143,70799.4657510151,0.64401541333602,2.76991977203776,4.67820573999376,8.16364406944713
64597.6969875218,341542.044572577,592295.330821644,1043778.70805293,5475.41244278901,25365.7622287837,44288.4212271906,93870.7849952511,59122.2845447328,316176.282343793,548006.909594453,949907.923057682,2602.95408695054,11255.2953488735,19162.8363185902,33093.8103992473,2865.51937649801,14074.0447958163,25053.586503381,60563.6338205769,0.701422515841534,2.98570419516275,4.98679485712584,8.44379216029878
64693.9228856676,344443.831971579,605986.278098948,1109588.52416849,9226.51314248855,42861.9099090877,74681.8688265877,148461.337845358,55467.409743179,301581.922062492,531304.40927236,961127.186323131,2873.72311762221,13988.1673355787,24601.9894015333,44562.265599733,6345.83037249632,28837.5748799865,50009.0324019528,103707.628312053,0.700576180937331,3.0429094336693,5.16366209297024,9.02606503875153
59061.5601555645,325504.457204245,575244.996839267,1059643.36344675,4606.59452875975,22336.5945035739,40894.1239830932,108072.861072741,54454.9656268047,303167.862700671,534350.872856174,951570.502374009,2229.88726243042,9007.49237175754,15475.8946616721,28292.9472190441,2369.76685744669,13292.4884437503,25344.9518755876,79561.1756468792,0.672639185585506,2.85472718208107,4.80704868399823,8.3471365563593
57815.1903156475,289742.559686994,507057.424875485,957509.063890136,4097.44148528803,22514.6276495134,41979.4397612129,105121.9152379,53717.7488303595,267227.93203748,465077.985114272,852387.148652237,2705.57043178965,14227.0743612724,25818.227987156,48729.7800050103,1384.96151010235,8251.82711642507,16090.7360131974,56194.0565377932,0.697456235095238,3.00187051638839,5.13068360195466,9.18791177419198
69913.5146261688,347299.668532666,605265.203728328,1119989.45220675,9001.12191701171,32571.6653962706,54795.4470558984,112457.51155466,60912.3927091571,314728.003136396,550469.756672429,1007531.94065209,2826.23662933384,14268.4355114849,25518.0961595044,47810.3783462859,6168.00616674872,18267.8988024082,29207.8654768346,64443.1039527734,0.676496396154843,2.89609282261751,4.92150477275007,8.86057722631238
65532.3303049237,318038.062240162,552331.875775224,1011831.92941966,10219.7905624766,42255.8482462511,72723.6505543338,145927.330928069,55312.5397424472,275782.213993911,479608.22522089,865904.598491593,2544.68861840333,12193.1139430545,21675.1452810049,39844.5086138345,7668.20785168877,30027.2955252668,50978.6415320419,105877.253415255,0.669298602886243,2.91479488728194,4.96484489002521,8.85319611289717
69306.7554318235,350919.970935615,617685.608915376,1168832.18485196,5540.91989213513,28319.6871030099,51037.2175210367,112210.569809613,63765.8355396884,322600.283832605,566648.391394339,1056621.61504235,2472.65400326737,12855.5345750387,23300.375028143,44514.5764008169,3061.31393546196,15427.4409357923,27663.8513352241,67492.4681549334,0.704854816971004,3.05603793154189,5.24853748461893,9.56483776663332
74662.8882768873,391403.642878434,680547.633133972,1218295.10615406,7379.63270281613,40552.1588327128,72917.775607729,149268.963429385,67283.2555740712,350851.484045721,607629.857526243,1069026.14272468,2690.46717347288,12522.4349217125,21966.3584190425,39097.6928626497,4682.28378838201,27994.3278115765,50881.485154488,109961.77219021,0.660818089784604,2.83671440623069,4.77864991095756,8.26006055527588
57860.3703741264,290712.991231775,505481.30769818,919124.356934063,5511.17053017923,28828.4380630643,52318.9621250961,116668.751662643,52349.1998439471,261884.553168711,453162.345573084,802455.60527142,2447.92865176895,12292.1269853809,21872.8998080983,39753.6436731237,3056.32133402584,16500.1552717756,30374.2734312576,76708.864146716,0.639419138434614,2.72070232591724,4.59011685098248,7.97384113465325
72716.7126909567,369591.693103408,648610.351804816,1218163.39464976,5281.25070783444,27245.4044490841,49131.6719228158,107842.225965004,67435.4619831222,342346.288654324,599478.679882,1110321.16868476,2581.96033324489,13243.1807647498,23827.8637578584,45048.7086915396,2692.33164842813,13965.353138903,25230.3745546304,62586.3532019053,0.659925309885718,2.84245025495283,4.86179708660585,8.89442256186218
86505.238439184,448901.172921848,791431.935286402,1460643.87636124,7492.56661717561,26476.7267672528,44517.5217540009,91053.6037959764,79012.6718220084,422424.446154595,746914.413532401,1369590.27256526,2577.41463734856,11274.0015404982,19645.8174465939,36061.407164563,4908.22288932251,15166.2750331779,24799.3559853153,54797.6227397153,0.674285998462919,2.94461544186413,5.02775069790601,8.99929875311094
67133.2097650371,342351.677591228,587870.955199606,1021910.00982041,6285.59071027086,32676.3611376205,57885.2077782602,121607.158476098,60847.6190547662,309675.316453608,529985.747421346,900302.851344315,2611.63980318421,12413.0683829448,21433.5769828227,36785.1976927215,3667.02666058692,20227.4890814734,36381.1099488954,84610.8665019896,0.641611469604655,2.70279280041945,4.49022888419355,7.54879459174704
57398.5904690471,295599.939922893,512504.280735649,905121.422844933,4737.67177795894,23827.6930102661,42621.4109710805,95032.8425802892,52660.9186910882,271772.246912627,469882.869764568,810088.580264644,2536.53522936464,11347.7909546251,19473.3414781237,33511.1834682652,2194.25955214176,12444.525318001,23078.352385945,61316.421477002,0.64421330430274,2.74652963257639,4.59253895221064,7.74584619696497
50727.1021036113,250648.524676015,435697.07344721,798300.832579082,4514.97832842917,24415.3764193936,44449.9886344121,101926.600515699,46212.1237751821,226233.148256622,391247.084812798,696374.232063382,2569.27561840877,13443.897676028,24155.9394379446,44895.4286026132,1938.68987102982,10933.488609095,20217.9392587057,56813.2296249036,0.658601309004031,2.80876856752794,4.74662143617701,8.38195774947078
60832.2164617866,286488.51922009,495908.562820017,917230.907615053,4813.06215438386,25804.0565841021,47151.5980279105,107536.968432128,56019.1543074028,260684.462635988,448756.964792106,809693.939182925,2694.99714576661,13080.2664023121,23286.242225022,43497.4097289425,2111.19078816628,12688.6316263789,23796.1986967424,63836.5330566688,0.675569439720537,2.92160478018671,4.97450191074062,8.92648763333555
55565.9228494005,290830.633575698,509706.358188928,925370.880712914,10881.2428266755,53392.399557891,93452.2673556592,183825.060660211,44684.6800227251,237438.234017807,416254.090833268,741545.820052703,2535.60795767847,11507.2816730749,20055.6748415513,35913.130654183,8338.73464808888,41849.8930105732,73327.5344694676,147708.264207097,0.649138987494431,2.75891495342017,4.64879891478678,8.10137026134172
74054.5942500663,382143.737767059,669364.181143178,1221801.86015633,4732.88356332917,24544.8958318382,44120.3705840424,95491.1574744777,69321.7106867371,357598.841935221,625243.810559136,1126310.70268185,2472.1547183992,11544.888656029,20272.3235492856,37112.0052806527,2253.82051563416,12964.3840113073,23778.2220411568,58187.0604606029,0.628352220406436,2.68443449160747,4.54033092686826,8.07238959275005
55409.8164564024,287253.386812993,507736.945040843,952742.977593266,3815.3816944718,19266.9823940366,34702.531240646,75776.567956612,51594.4347619306,267986.404418956,473034.413800197,876966.409636654,2533.88715077087,11978.9360470299,21143.4546521711,39373.4265212264,1274.60141572283,7252.69092512076,13489.8799299333,36217.9385529781,0.669976825722073,2.91626126090673,4.99777813788114,9.04852617097824
67928.4063299777,359334.560772725,623015.232588369,1082876.27667439,5949.86868192447,30958.3752413939,54916.9997114754,115205.803700438,61978.5376480532,328376.185531331,568098.232876894,967670.472973948,2517.1288353753,10304.21566952,17288.8854452001,29139.7543230651,3425.87661071706,20619.5322767781,37560.9372937076,85875.1110807145,0.678644289615393,2.8919240286164,4.82416039400276,8.02933619976624
36310.7155271693,195258.375222154,352049.142528586,711592.794332994,4548.84222306527,24792.4905536081,47397.8143475032,143845.344461373,31761.8733041041,170465.884668546,304651.328181082,567747.44987162,2726.55973485492,12717.9029393944,22523.8811895326,41824.8766312842,1815.37526844389,12038.8330770502,24803.1361122791,101820.097587394,0.677853621498685,2.94808972183877,5.04823239308489,9.06650910305181
78705.8793594177,322815.250650693,524653.849005277,879708.76984688,11152.6115552117,40829.2053136481,67547.3128942183,147643.4752591,67553.2678042059,281986.045337045,457106.536111059,732065.294587779,2953.51930696262,15436.8526208714,26190.3164849507,42346.516754156,8192.2308343018,25358.0838623698,41290.7965467239,105088.254088184,0.662476238620521,2.72463010577728,4.42629235865583,7.0664579877906
40015.3443947619,203191.732789628,356494.960727984,660308.54775934,4103.78030887086,21072.3185574699,38349.2877840518,88762.00653735,35911.564085891,182119.414232158,318145.672943932,571546.54122199,2591.35918357773,12452.1819783495,22076.6585498405,40347.1076509482,1505.51652007661,8584.38751475976,16201.8881386676,48208.3264440565,0.698861511585143,3.02343192395733,5.13425806205674,9.01436414997795
60023.359920931,312331.233257067,523531.459828349,853754.95850158,6427.11007097981,31781.556487725,54581.7720601424,113884.422861333,53596.2498499512,280549.676769342,468949.687768207,739870.535640247,2686.55003200639,11909.4364264354,19662.8647092855,31066.0691015539,3733.63204920416,19835.938036269,34847.8275716242,82598.7027098203,0.646157516335506,2.65111538276305,4.26435640452888,6.6370184604056
50906.5030059662,262615.944315387,462056.45239505,849965.767315687,5233.52550971516,26173.307105782,47160.440318885,104431.551810039,45672.977496251,236442.637209605,414896.012076165,745534.215505647,2464.60751502826,10960.7175643367,19103.2997485481,34500.295527786,2761.96295450457,15175.7693926288,27983.7714342727,69726.1299603719,0.675341998758039,2.91025538435865,4.92758027847865,8.59272205328414
43831.8282667088,222069.967624855,375273.503729811,635520.821901441,6474.71168598238,31274.7336352352,54075.0967147812,114775.384493284,37357.1165807264,190795.233989619,321198.40701503,520745.437408157,2910.62072522617,13823.6063692227,23304.9979725176,37905.1533904038,3557.15005905084,17414.6445786113,30698.205247874,76652.2598867645,0.648364090067722,2.68534019298423,4.37804745016506,6.99985112505199
101914.920826822,497178.346460739,862824.823355578,1580820.6933668,5857.65675759945,28817.038233388,51486.8634007593,109412.380932489,96057.2640692226,468361.308227351,811337.959954819,1471408.31243431,2443.07333021661,12391.8382625279,22104.4835874716,40881.7893745073,3407.657987408,16389.0677224705,29311.0495712443,68335.2967671357,0.639931536545741,2.74854737322044,4.67276572205079,8.34640836042487
100976.850722585,470074.165804808,805364.646852336,1463629.65402648,4938.73477013481,25357.8267195052,46122.1647592229,109792.54812486,96038.1159524498,444716.339085303,759242.482093113,1353837.10590162,2861.74819934134,15083.4299362499,26942.0482218105,49282.4876279981,2070.05844684709,10238.1885581393,19108.4214597272,60303.8175159538,0.67661769535986,2.89452472487156,4.90578479655268,8.65920601788503
50496.9685915665,272436.586844379,479546.625125277,867411.550908721,4033.11833998401,18896.7580689457,33752.2151722316,78286.9857835228,46463.8502515825,253539.828775434,445794.409953046,789124.565125198,2248.53711278636,8629.26417693176,14564.4389553203,25885.3486349614,1777.66642617434,10231.9911167061,19117.8307583508,52197.5189386122,0.686537028906864,2.94515703732597,4.97804570234957,8.61553367974999
46366.3207413021,238820.912826256,417568.170556921,765438.893735432,5391.17836593804,27133.6141814198,48645.17411897,110050.311579411,40975.142375364,211687.298644836,368922.996437951,655388.58215602,2476.17860043688,11314.0847759895,19725.9671077299,35405.5716146402,2908.08373540145,15783.6414636256,28848.8080348812,74449.8190657559,0.702676562550893,3.00185927030602,5.0757077181016,8.80508744601607
58297.8256822215,278477.993394001,484293.863381381,901527.289372449,4391.67360123269,21307.6439660909,38312.5416993069,84152.4075106111,53906.1520809888,257170.34942791,445981.321682074,817374.881861838,2503.44710146708,12793.742969737,23047.7889544565,44079.3037257146,1881.33224457644,8478.38425164583,15194.9002276494,39875.4715703009,0.628323500681295,2.71553031224029,4.64078818685279,8.50908054456566
56375.0724979253,297249.301696615,526153.353269242,990234.85589946,5073.9622594046,22456.4647130645,39539.2226820292,84847.1172199928,51301.1102385207,274792.836983551,486614.130587213,905387.738679467,2802.54633565591,13811.0426713923,24503.4030728447,45538.3080383909,2264.49538300736,8609.47611967003,14964.8511865489,39109.9103477015,0.695254533721496,2.99743767010277,5.12716896601482,9.25104522919468
56612.0451683601,277811.827221615,476028.228576104,830849.54873553,8162.96822406843,37967.1778256579,65760.9274389324,132696.774222784,48449.0769442917,239844.649395957,410267.301137172,698152.774512745,2435.27185226257,10597.0480362307,18063.0621501985,31057.4932292462,5720.74280857471,27333.5074489072,47625.547652418,101428.816795936,0.64144734372523,2.70239412538483,4.49464613524264,7.56374602552774
73377.1716042766,336856.331318035,568116.959938365,989899.522626095,6509.55416056203,30927.6870119467,55288.5589160526,134446.933850505,66867.6174437145,305928.644306088,512828.401022313,855452.58877559,2665.46438668452,12864.6511975816,22409.3489553396,38534.6077544562,3837.17524844533,18027.4541426528,32809.3321369595,95705.1645266878,0.663346621447071,2.78598509680744,4.62199651184182,7.63906897647691
60988.4129462635,324677.0849847,550556.587380493,925303.975570189,7712.2107196995,42258.7737438988,73637.5174127926,146347.161874957,53276.202226564,282418.311240801,476919.0699677,778956.813695232,2485.87538713757,11005.280411056,18439.6193794819,30516.3730959495,5219.43182096225,31218.0060645684,55128.6030721428,115617.670337008,0.63967505432565,2.63117057448562,4.28819197662867,6.97756012266663
54750.0850612565,275708.349759111,481362.364054751,883800.363049255,4327.9860472437,21462.2883150654,38836.7459383281,91263.9135683326,50422.0990140128,254246.061444046,442525.618116423,792536.449480922,2373.27124612532,11399.5702679769,20136.9789225578,36731.5068535957,1947.8072369912,10026.6873674967,18628.3531071099,54330.3109598047,0.672306367648777,2.90671063158062,4.94142748632756,8.68850999160366
38459.7053054064,191966.428862315,329777.890276683,601378.090072611,4970.53565638064,25517.8442536809,46579.453440316,126052.656439413,33489.1696490258,166448.584608634,283198.436836367,475325.433633198,2478.47785651872,12136.0609722631,20973.8726127878,35806.1564353399,2485.15941161392,13346.3620401406,25536.2007569206,90035.6984142168,0.689570375365294,2.91157566784196,4.81964511308759,7.9641274843361
69725.8040672695,346883.422398226,605435.841435593,1146309.86966246,5656.39404790661,28436.7020033471,52708.7985208422,138800.143812155,64069.4100193629,318446.720394879,552727.04291475,1007509.72585031,2729.40746460287,14226.5337028903,25929.7788295175,49444.545431934,2920.09462082664,14174.3799111865,26707.8838923478,89143.6853584289,0.690318869478292,2.9684528367341,5.05439119009191,9.08894213129324
37042.1152449342,180714.934528353,320153.157544349,611686.172293344,8051.4867103882,36544.6987000899,65554.7292577564,139722.92610151,28990.628534546,144170.235828263,254598.428286592,471963.246191834,2407.01583901576,12676.0932295317,23083.7590302924,44008.0668716649,5637.50027037298,23831.7056517738,42397.5257469001,95503.3092493939,0.64755756822621,2.78487787384703,4.74479377934782,8.57524612017625
74516.3180899437,394712.830581087,681914.053933662,1202928.40435048,5640.22715336964,30067.312912653,53937.5127756075,117033.800683586,68876.0909365741,364645.517668434,627976.541158054,1085894.6036669,2488.09088741239,11816.7806284259,20681.3265450398,36963.7693354208,3145.26504300775,18215.2972204633,33186.8545474349,79854.4722000925,0.708474710683025,2.97758765882421,4.9605665543445,8.43186308503361
71019.0873258229,334468.894177962,573339.738184521,1051925.71476291,6738.49427832286,29552.0230531796,52193.7389461651,112039.857309647,64280.5930475,304916.871124782,521145.999238356,939885.85745326,2587.08457805738,13661.8871182549,24965.108542524,47826.4233693974,4144.54437540436,15855.0497506339,27159.513891791,64005.4904200175,0.661482387857245,2.86009170746605,4.87391371010976,8.82185089280226
51632.8748918653,257394.294983896,440532.748040936,785350.573966072,5980.46416054616,29625.9600708383,52547.3681563844,120968.096830063,45652.4107313191,227768.334913058,387985.379884552,664382.477136009,2688.77602031285,13200.3345018495,22956.0611708653,39803.7566797896,3284.74715523289,16389.7787110806,29520.9436106736,80949.8673772329,0.69918380394953,2.96702708801524,4.94079570353602,8.32030657639047
58295.4463442875,302106.356416323,515748.078556123,879584.4961233,7499.39641488384,38770.5919258345,67988.6101004399,140421.773503192,50796.0499294036,263335.764490488,447759.468455683,739162.722620108,2686.15640700743,13545.4125279116,23310.40275982,38880.9118983117,4806.26195798169,25188.4955980918,44605.9094497491,101325.053576311,0.623478840688315,2.58654198844984,4.23650145000157,6.88992176480879
80502.4567342846,427891.685309824,757569.415034891,1408147.83628541,4532.24377609591,18803.1118488155,32995.2024001856,73520.7264845911,75970.2129581887,409088.573461008,724574.212634706,1334627.10980082,2349.03598555681,9072.38511162274,15546.8706619521,28332.8527536409,2176.25356911182,9694.09497036382,17375.7000740415,44992.917421057,0.683249756408466,2.98080780729575,5.10840076747445,9.19347233029515
60378.0775834133,300238.441347038,512657.407920265,884225.596481194,5330.71765009293,24232.9198065853,42280.1465731639,93253.3321793914,55047.3599333204,276005.521540452,470377.261347101,790972.264301803,2193.6303391504,9354.710520507,15879.6658919763,27179.9751868095,3130.08373120796,14840.9858698773,26327.2786701622,65865.3340423345,0.667086652047444,2.83085327405643,4.69740326269357,7.80038850037424
72441.3964040984,344516.598829762,598658.428664289,1121389.03040592,6323.30398354346,31108.1663918214,55743.9013592549,119777.378006138,66118.092420555,313408.43243794,542914.527305034,1001611.65239979,3095.55448789501,17225.8422992415,31189.3984260557,58961.3207617255,3220.86312055879,13846.8824417696,24484.6410433757,60616.8511733207,0.665103387911805,2.84749715459304,4.84898644395727,8.77961812333251
58944.5144669132,309989.930120758,550611.393326224,1069332.22927107,5744.31283041899,31627.4509586172,59792.0990220111,152256.653784884,53200.2016364942,278362.479162141,490819.294304213,917075.575486187,2532.594409776,13052.8145141982,23955.1611282244,46339.8155364434,3204.80309270737,18538.3149507638,35764.2139440585,105705.831011842,0.680959246270242,2.91479292741396,4.98143823566507,9.07021325675174
61889.5711748741,292168.527810022,506020.573614435,956288.937632871,8860.86958318845,38734.0944829428,67789.6726630748,142822.08749921,53028.7015916856,253434.433327079,438230.90095136,813466.850133661,3022.01781648972,16978.5066832836,31373.7894902409,60926.0731545937,5831.91026108267,21718.8936126107,36342.273936701,81680.2942291832,0.680467238558854,2.9406836917702,5.03762941164927,9.21117511041362
75092.1096856271,388794.410361448,688009.658943677,1319185.83883977,5854.71864409528,24787.4074670424,43869.849357487,94765.9896547795,69237.3910415318,364007.002894406,644139.80958619,1224419.84918499,2794.70552388278,13694.0928126068,24809.7170456657,48654.1596193095,3053.10070533661,11057.2832470146,18988.7479088664,45915.785341028,0.694080456497558,3.01409145545416,5.18978570812315,9.70113998878662
66804.5870051732,319103.642019214,546852.66117766,970011.701847604,7787.23954313442,41423.9507332231,73307.1748721805,148423.121689673,59017.3474620388,277679.691285991,473545.48630548,821588.580157931,2571.50328122968,13207.8713127975,23201.3091074837,41097.2499086106,5208.71486965482,28178.4239983333,50031.0926780038,107108.422028964,0.675684069472393,2.87600030360098,4.827336125201,8.27028377844441
47918.5041840884,244603.168683738,429831.635251134,800064.336477054,9423.76494176816,47522.5793547239,84001.9150804931,167467.140443223,38494.7392423202,197080.589329014,345829.72017064,632597.196033831,2711.2649028176,12542.4841876521,22182.3826891179,41437.4202819229,6705.58679178413,34944.4971442709,61749.61212229,125833.211292137,0.666692904305523,2.89614991516368,4.94434673481714,8.9007214656939
67591.2130103315,336372.939993438,584025.206514477,1065931.13521172,4768.02930244211,24732.8815951559,44173.432426056,96898.4963732247,62823.1837078894,311640.058398282,539851.774088421,969032.638838494,2986.51304654225,15361.8602935929,27034.8234997702,48749.7355681994,1774.61085153634,9335.97340643203,17070.5811928751,47955.5771598712,0.651257775830671,2.81271821566756,4.76740150104783,8.47611015784863
55945.7051998408,318338.619690988,573105.641296915,1113667.51995971,7315.44497305999,40126.4473701558,73923.5402464269,171893.496776673,48630.2602267808,278212.172320832,499182.101050488,941774.023183035,2733.03234791192,14830.4964324257,27098.7712250437,51951.1925412286,4575.45974824257,25259.0615533605,46750.6101988098,119727.251632395,0.670668530647955,2.87769247279767,4.90636999831135,8.87209595146246
42647.942800996,207466.671892457,358380.694796294,675030.040020271,6387.66907332936,29202.1383292583,52993.6324258917,151597.822061949,36260.2737276666,178264.533563199,305387.062370402,523432.217958321,2772.86197232556,13013.8092356322,22387.773425579,38409.3255251967,3607.87024986825,16152.287709144,30535.2815809378,112990.431096696,0.702036776597376,2.98712268881243,4.99509682281448,8.41307782424444
59324.0415011547,296423.872252348,505546.179471348,863763.880651248,6903.32131932021,30543.3381266707,52137.587515076,105394.173430739,52420.7201818345,265880.534125678,453408.591956272,758369.707220509,2543.32994215997,10627.2067280266,17715.8994333093,29289.7229357161,4353.12222896183,19881.9109424213,34356.5063428441,75926.3006986082,0.65534817423721,2.7893375272607,4.62739386140283,7.6507774598997
53475.2751345153,273899.613762162,476889.312154245,857881.529947144,4748.3921372844,24018.4501129929,42597.8031126295,91766.5932508939,48726.8829972309,249881.163649169,434291.509041615,766114.93669625,2444.16517669752,10428.4035862849,17795.5696048756,31197.1504240668,2297.31581035736,13554.5952712773,24733.166594687,60377.5095765679,0.632261221938224,2.71057829719922,4.56301653336603,7.93814464873789
59713.6550184224,306534.744753584,537313.709571247,991723.046279126,6273.94779513458,27142.4796853224,47735.5821444127,103629.155425723,53439.7072232879,279392.265068262,489578.127426834,888093.890853403,2334.47843133885,11101.609508569,19797.7635195235,37556.5249947022,3932.54632794354,16004.6458545292,27866.0333131489,65865.6933458647,0.673391834851181,2.90833437505283,4.94249519395564,8.84561056738714
58518.3085622581,291913.665185398,507363.508975396,917298.236953626,4934.05367760038,26151.9642034382,46807.5616140921,99649.3784857041,53584.2548846578,265761.700981959,460555.947361304,817648.858467922,2483.64925871181,12234.1904246269,21522.942065705,38746.1263153783,2443.45391757433,13881.0612069525,25211.8991324975,60696.0767799821,0.602164039656648,2.54324292484511,4.27806548674275,7.54370612255597
73045.4328264412,371306.294912486,629661.039797022,1063396.51717491,5285.86395290321,24974.2630020443,43491.0748686451,96957.4746926533,67759.5688735381,346332.031910441,586169.964928376,966439.04248226,2591.04247344303,11331.2288699992,18994.0485338243,31087.7694923079,2687.92610054798,13607.7305102569,24428.2725072771,65665.013756447,0.638817317872854,2.66748280189172,4.38053418133229,7.13474817179879
63362.4476547503,319246.340454471,558081.183007871,1036480.64560584,4831.23402542718,24673.3182565423,44783.5473543012,100209.325784726,58531.2136293232,294573.022197929,513297.635653569,936271.319821119,2672.69643756933,13784.239298188,24908.176084915,47181.516433947,2151.58291475185,10852.815627573,19803.6473178846,52816.524574289,0.664784965120881,2.84226484288555,4.82698962561103,8.7172019556718
62027.2120819733,332738.213003444,590587.448032191,1101738.50707911,6579.85394063072,33400.1592765566,59691.340430318,123761.936181173,55447.3581413426,299338.053726888,530896.107601873,977976.570897932,2515.63457570643,11792.7017482368,20802.3398934457,38399.982999163,4057.36335454224,21572.5864264512,38820.6162659083,85169.6888565544,0.641057550151728,2.7797315510016,4.74417227598879,8.50825427794143
74291.0759303529,394545.423936956,696031.57857282,1305295.97793146,8291.00896484979,53094.3695403239,98715.9964467781,220057.07847518,66000.0669655031,341451.054396632,597315.582126042,1085238.89945628,2643.65515093709,12767.7797632405,22697.7945368224,41788.738588454,5640.46288154053,40291.3633348187,75949.0064656208,178070.574198362,0.672737599956752,2.9205094500912,4.98414411302758,8.88273276091075
46529.3601497536,243153.641907335,423927.370281613,759691.748990355,4811.47105791195,24454.9681575088,43891.2625172086,98640.7051473726,41717.8890918416,218698.673749826,380036.107764404,661051.043842982,2403.9176746215,10867.0616364425,18803.456577525,33004.3314004621,2400.62340163081,13551.5643911164,25015.6888141146,65427.7912185848,0.648688571130776,2.73192005205357,4.56612377294014,7.72944759030906
82453.8091314902,401175.91832784,696089.979144737,1302888.11583274,4274.0858067335,23628.0040881067,43926.5013538748,101256.532289007,78179.7233247566,377547.914239733,652163.477790862,1201631.58354373,2737.10300292576,15095.1581881888,27905.7330832043,54514.0870522978,1530.06537406244,8496.59691777148,15948.5580228828,46532.5352366556,0.694878950821732,3.02730932836201,5.20138667732712,9.52730708367218
57429.2751131349,266705.189401034,449061.994042549,778626.466412276,9361.23457216193,40063.214570006,68084.0086928486,136337.62973574,48068.0405409729,226641.974831028,380977.9853497,642288.836676536,2702.84880878638,13221.0936946384,22958.9676981143,40181.6702738121,6651.50331110328,26806.9822644708,45056.2734689196,95942.4718951249,0.669933232612168,2.81723091629443,4.6656672507973,7.87727757882828
68468.8994226521,354651.580133146,622534.354641956,1177135.54789333,5396.51783693143,26516.6443917097,47984.2707417911,107412.243202996,63072.3815857207,328134.935741436,574550.083900165,1069723.30469033,2695.45637571286,14262.353260164,26128.6201117636,51181.9424405297,2694.18024434246,12218.7530895831,21785.3809298681,56021.3047084048,0.665601724279545,2.87155935807963,4.91640868216563,9.09429452110609
57577.7777594273,313801.566350808,558392.061875903,1048484.96956325,4609.89880619961,22723.2504675638,40809.1157868483,91994.6708912763,52967.8789532277,291078.315883244,517582.946089054,956490.29867197,2655.38427622345,12712.4760176333,22451.6468435322,41412.837499721,1947.59583128354,9975.06837147312,18287.3258106702,50388.4052821203,0.711075521858197,3.09185803834278,5.28031225270845,9.441761434153
81561.6493587008,414612.54270373,719744.122824717,1286226.08512422,9521.8847467287,33334.6419327583,55962.0307759839,119327.765994462,72039.764611972,381277.900770971,663782.092048734,1166898.31912976,2571.63880988476,11549.0330891105,20133.9291109867,36570.3902314087,6943.32564560961,21749.4027466427,35756.1752886974,82545.9377554013,0.670326020746788,2.84310485100248,4.77774431754551,8.29478994252487
71103.2130419608,347839.313507927,571831.870516346,903871.434933117,7106.65593809908,34145.9009575082,58242.4273132687,121508.020223503,63996.5571038617,313693.412550419,513589.443203077,782363.414709614,2514.03696044999,10273.5410047764,16667.0594736176,25806.1174630654,4585.72578486953,23836.8146533003,41505.7802173443,95483.7447760943,0.681541926506911,2.78057797250616,4.43738824238722,6.71006978438537
64069.3146275536,314057.87991992,541907.668362902,991958.283614515,5815.91746888979,26530.3250317754,47288.9355863251,111006.021559528,58253.3971586638,287527.554888145,494618.732776577,880952.262054988,2796.02229884583,14453.5869576629,25867.3905802214,47985.5583782791,3012.96445938511,12040.3644348957,21349.4778121468,62807.5333433022,0.62631569987943,2.65598127167576,4.47087939041771,7.96886339777786
