"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
79789.1248693156,440340.386113808,764926.588515605,1276775.66713696,7344.88623283271,32704.5308146809,56260.1660424065,119586.30664044,72444.2386364829,407635.855299128,708666.422473199,1157189.36049652,4535.81056930652,16200.0184805091,25372.9640672717,38605.5527539745,2802.16201735735,16469.3107486527,30818.4370333362,80766.2966281292,0.650452470026135,2.69627134680571,4.3814638695684,6.87312598500683
47290.5979812496,266456.052644265,482528.264850518,897044.555663201,7016.43754954713,28419.2416876778,48605.8544456217,106161.711011725,40274.1604317025,238036.810956587,433922.410404897,790882.844651475,4681.32183249323,16643.5028231263,26652.3633423454,44146.1700898167,2328.18122227884,11739.5043093127,21881.4770929336,61807.7721354293,0.675612500909109,2.96226380157134,5.02187107842818,8.65041386522115
59848.4158599968,335414.488359624,597286.20262144,1043801.20987504,13657.3430615519,70449.4487833471,124756.363083181,237516.41824895,46191.072798445,264965.039576277,472529.839538259,806284.791626088,4310.69105348837,14690.9816669348,22821.2264306393,35349.1850429457,9339.70994434444,55722.1876285737,101863.006671622,201951.068750078,0.635385711012454,2.70855778489129,4.4828443848305,7.29918104049758
56925.7221175208,289244.150384825,493179.768764733,837780.167043627,8206.12267024833,37608.0515053562,63880.1973609427,128509.722443043,48719.5994472725,251636.098879468,429299.57140379,709270.444600584,4528.94301464096,17052.1619627683,27131.5572499772,42637.656424756,3670.26668930081,20520.1449364119,36678.4079057784,85651.5370880496,0.620355857410622,2.58232105766103,4.2007168709584,6.82422521925816
54322.9184182461,312017.237050583,567736.388802291,1060494.26354816,6642.15593305745,30340.3225565987,53729.1663438434,120642.15679741,47680.7624851887,281676.914493984,514007.222458448,939852.10675075,4528.73371264216,16285.314144196,26105.3500875516,43116.4279998274,2106.50001282488,14019.0972409707,27552.5941183461,77315.2107993463,0.628570684877851,2.72041257885843,4.59025126953228,7.94858496176891
78295.5337852248,413815.980663698,727892.468440425,1353012.76941313,10304.30704843,47246.4038057561,85302.6557539914,238134.426795636,67991.2267367947,366569.576857942,642589.812686434,1114878.34261749,4530.61636627189,16761.018932362,26973.0816686288,43856.6683356505,5766.72381234445,30449.2676598022,58258.6498923424,194062.938186188,0.644238646555009,2.7521364205687,4.57781185242736,7.71125712179481
45755.7029694115,247277.1727433,434748.731809563,761652.430011727,6802.11307398013,31115.7925017995,54169.1732185714,115665.353325496,38953.5898954314,216161.3802415,380579.558590992,645987.076686231,4528.79330050463,16591.9391904579,26501.2458881975,41949.3104318998,2266.33619604716,14487.414775925,27596.1790365474,73502.7988094996,0.678255879881477,2.88775923714139,4.77466657607208,7.74746539437827
47974.8628242506,254226.931302563,459862.582247928,890175.242853724,6800.5749188678,32977.2002087821,59516.3890629292,129811.918800104,41174.2879053828,221249.731093781,400346.193184999,760363.32405362,4358.97955436924,15787.4381878329,26009.2050090072,46533.8398426388,2434.61255156373,17152.5256608037,33432.4507747456,83067.3109519152,0.6694980445041,2.91734893671244,4.99719526943874,9.11221174424209
58820.1506338483,329111.53890115,586445.635360883,1066299.99936366,9230.10827472007,39537.3622793723,68399.369029441,152378.958165756,49590.0423591283,289574.176621777,518046.266331442,913921.041197905,4326.65077388641,16175.2958098899,26323.6121909844,43658.1515807103,4896.51970233407,23326.2990997308,42005.5947093724,108515.221727965,0.661520529163161,2.81932538782728,4.70756539990048,7.96097724489758
62940.1367997393,349487.628786187,630863.934698636,1179396.89678737,5811.60981104024,25405.5468144387,44340.5739112678,93561.3273044284,57128.5269886991,324082.081971748,586523.360787368,1085835.56948294,4131.53400085035,13653.4253762896,21666.9963693534,36691.7025334728,1673.13080814843,11715.4408341052,22600.4579192969,56666.209929421,0.681129839723386,2.97720208779775,5.07898092852658,8.98879550339979
45295.7189586142,234272.088727991,410775.895208089,736995.564124466,8061.34890199324,34632.5325216751,59037.6038047736,122761.226719845,37234.370056621,199639.556206316,351738.291403315,614234.337404621,4834.57007730592,19528.0395400005,32154.2734479661,53042.3816576946,3219.85369581943,15068.9080722717,26813.3927101994,69502.3795952674,0.668893312623367,2.80809449699979,4.64774756420512,7.7793410191841
79216.8075027655,413797.106695247,715128.264604673,1228576.34307944,5905.97350142337,24491.9451613958,42569.0418407432,101270.601114208,73310.8340013421,389305.161533851,672559.22276393,1127305.74196523,3419.6917890571,10854.0871352279,17090.9670468168,27710.4777055749,2479.32975046619,13601.6674911985,25406.702997505,73347.6715302212,0.640184020431862,2.72783505894908,4.5225822289387,7.44968055570328
54910.7375662103,292173.085541336,523163.482184897,966145.931739114,7814.49063900722,37670.0261482132,67217.0696900133,142872.555966584,47096.246927203,254503.059393123,455946.412494883,823273.37577253,4791.0049122268,19736.0355336398,33103.2372939473,56485.6073821668,3016.54065210884,17897.5884337658,34040.9748303344,86162.2878461944,0.683275468170651,2.94716454274716,4.95426107114772,8.48533859864662
68178.3196453487,371819.441331479,659229.39885894,1174794.64825342,6276.30431201496,27523.9218768683,48283.5512095177,113859.250714221,61902.0153333338,344295.51945461,610945.847649422,1060935.3975392,4044.30164367401,13180.0140251122,20444.6636493903,32577.6541488191,2225.11198395264,14308.9549131532,27770.8032992739,81082.8442431607,0.681792496155471,2.94590723675805,4.94099165724615,8.28506964161157
78506.4019938307,464516.34016938,851354.975817763,1605599.26873748,10697.1943341419,54931.2443479739,98518.5996371164,195061.653996212,67809.2076596888,409585.095821406,752836.376180647,1410537.61474127,4431.68706833,15623.9459061322,25182.1030707433,42974.4607232293,6258.58522217774,39271.421116249,73265.5708143218,151889.398687335,0.66958565718798,2.9052381554239,4.9510792714968,8.78865393721951
43677.1222244593,248224.088335238,461223.929019264,930537.355781834,5746.50819250726,25773.8348136554,45664.2984114339,97089.6670157661,37930.614031952,222450.253521583,415559.63060783,833447.688766068,4721.8652361175,19002.2221355411,32254.0833055573,59284.6717588063,1017.76983828441,6736.42230862015,13340.3735703359,37606.1148898025,0.651933770409329,2.82979162283625,4.86850948995952,9.10464078405004
62762.8852785704,346077.367572162,620738.177049668,1157608.81192335,6894.58299376245,31374.7525142715,56128.3588661225,130721.954495608,55868.3022848079,314702.61505789,564609.818183546,1026886.85742774,4386.98657919747,16344.1189047731,27007.3820977813,46978.1549729813,2500.66306778029,14994.9430385167,29050.5760522155,83533.2445873058,0.675722067821865,2.91744187219799,4.94221815473596,8.67551919991269
50014.3788344697,258802.321539627,459731.670679512,845926.34026202,10142.6990764595,39767.3533565921,66903.7933914515,134426.947013104,39871.6797580102,219034.968183034,392827.877288061,711499.393248916,4720.95816120584,17267.0619693022,27981.7789460745,47046.1051751636,5414.85025978947,22465.0546877255,38852.6217844867,87175.6728530112,0.651744343733098,2.85693431729805,4.84742453980358,8.42399781080383
61666.6958658963,359740.619794231,663754.18282371,1271522.20221234,5922.0692585923,24554.7912559747,42427.6919387893,91837.6552670552,55744.626607304,335185.828538257,621326.49088492,1179684.54694529,4310.89140537369,15187.0164097086,24371.2219140063,41324.3903548927,1604.25161140322,9332.11990536274,17985.9806392905,50312.6150840028,0.695404856149957,3.04707973475979,5.2160318798814,9.24843821356496
