"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr"
44260.2409477925,244724.133228573,436029.873247247,7259.23815300542,33906.6217967714,60189.4550254566,37001.0027947871,210817.511431801,375840.418221791,4487.7842019081,16797.2314790786,27677.5040305452,0.633890745042715,2.67968986026842,4.44616767281509
70426.4449890034,339302.87071687,583182.264907502,6831.01190236659,29729.9705973554,51244.5774264189,63595.4330866368,309572.900119514,531937.687481083,4032.4222516951,15279.1082124134,25196.2740730238,0.706461856107818,3.08240262332764,5.19135838046486
43378.099620169,226357.140937684,389813.235003515,5264.21366754177,23357.6165967758,40376.6005390847,38113.8859526272,202999.524340908,349436.63446443,4523.50719225249,17388.1206534924,28201.5762916573,0.637445821843681,2.6768680401798,4.37774168111503
58542.5464046539,289086.048954023,493955.105461402,4964.57989811625,19531.1953861581,32753.0237747998,53577.9665065377,269554.853567865,461202.081686602,4170.7952828676,14609.7991050331,23219.0640615417,0.693267647198809,2.97572118430339,4.91147790244147
57838.0121317153,275915.992228838,468406.942218103,5981.26961737396,23304.8524077157,40513.9628514705,51856.7425143413,252611.139821122,427892.979366632,4315.2264298834,15949.7667192573,25706.9049969402,0.69379427697926,2.96399496397256,4.88807240005467
46733.0588189555,219832.58398978,366071.171142938,5578.87992155858,24184.9987620468,41509.580966674,41154.178897397,195647.585227733,324561.590176264,4670.78875186631,17608.394216952,27902.8911105923,0.634127492289453,2.62054736173945,4.20732597165445
44390.5453186941,221823.878810339,389063.634862803,5857.9257901928,23521.8276927375,40072.2319409647,38532.6195285013,198302.051117602,348991.402921838,4780.28787543844,19141.3402281963,32019.4890968493,0.662714304546581,2.88005304861373,4.8597609862161
38269.3039708422,191069.032980256,325752.868793357,6172.47727437481,24419.7263490611,42669.9356302928,32096.8266964673,166649.306631195,283082.933163064,4375.88293918697,15865.5883200938,25003.2645723781,0.701837234382318,2.9709649090033,4.83897429519076
44422.531499556,220970.895501223,381080.962070997,5723.92066185402,23066.361571114,38786.2868506797,38698.610837702,197904.533930109,342294.675220317,4896.77198122706,18890.3058063448,30813.8615644972,0.692245537600421,3.00905650565336,5.03022163672506
53447.8091582089,272473.882129937,472337.679959318,6004.61701075465,22536.0152591422,37351.2580435671,47443.1921474543,249937.866870794,434986.421915751,4556.42800761211,16503.2393981508,26479.9930881122,0.649891696335458,2.75903115353558,4.54418987742391
49260.9235475282,251334.632642363,441622.390623649,6087.53570428323,29345.1601498552,52023.9745286918,43173.387843245,221989.472492508,389598.416094958,4805.74215101132,18650.0207853144,30871.8278324208,0.698296935606504,3.01980287272788,5.08963935040037
57535.9203139408,284744.35668654,490303.786292437,5273.13777616109,23704.5053998244,42610.4301081781,52262.7825377797,261039.851286716,447693.356184259,4308.45316613636,17158.3552734152,28498.1339959435,0.646660134262403,2.7505752339919,4.55564409002764
48223.4149440959,250594.514721544,444374.541542418,4931.8190723773,20075.6112634766,34924.6008030393,43291.5958717186,230518.903458068,409449.940739378,4561.39928493386,17791.0806627663,29422.3376761621,0.676157714700853,2.94620273903312,4.96822282292821
47770.9557166743,237307.296950082,409125.897204708,6195.51684307066,25092.9534685548,42288.2888858939,41575.4388736037,212214.343481527,366837.608318814,4695.69013796503,19120.9058174909,31486.5495149632,0.627068623218969,2.62276868462794,4.28966120684708
64761.0649429642,321307.545643375,550064.409384248,4413.60148283171,16940.6691976057,28443.1216716323,60347.4634601325,304366.876445769,521621.287712616,4135.25310078532,14904.0293101155,24018.9278949159,0.64079201602931,2.7132886570076,4.4542920840623
58442.8894924297,284310.729615493,481491.639172746,4518.82037280428,17192.739675828,28794.608083237,53924.0691196254,267117.989939665,452697.031089509,3906.67454335501,13649.0673057536,21665.0717590402,0.656809593226099,2.77660927518893,4.54361923301635
54432.2664437839,278436.260779439,479086.252234931,4603.1604246784,17492.8960841239,29369.0088618645,49829.1060191055,260943.364695315,449717.243373066,4264.56908178235,15668.2708410225,25107.2848466393,0.655760501445723,2.78878564562145,4.58419371672876
53944.9561314179,263759.12748592,455676.764996919,7821.24776802384,28511.787077995,46638.2686138121,46123.7083633941,235247.340407925,409038.496383107,4554.99357554694,17693.1889118923,29036.7851871364,0.664586097406701,2.87467440647512,4.80699522955455
60877.3522226496,292498.062475442,497916.197514307,5310.85675567655,21276.5271145127,35994.5668023028,55566.4954669731,271221.535360929,461921.630712004,4267.98582799563,15500.8817550286,25096.9618146878,0.633977888889231,2.67930927710667,4.40266371261998
35672.837693202,173150.067276737,296873.440826256,8098.2191715171,33191.298188545,55394.159672803,27574.6185216849,139958.769088192,241479.281153453,4350.06028229045,17002.9181356779,27821.7001286932,0.702271913086684,3.00805788194686,4.98932229387934
49568.9028384199,247039.276580589,419542.792568345,5302.88109203326,21655.5569908251,36601.0342655472,44266.0217463866,225383.719589764,382941.758302798,4395.22776618286,16348.5930361663,26185.430160058,0.632300941249996,2.63825204928185,4.27839523358852
55234.1551895596,268924.828140271,471815.724507673,6576.69231607751,26801.8827755371,45799.004298781,48657.462873482,242122.945364734,426016.720208892,5029.28609926362,20415.5156822643,34565.0255647297,0.697781715604062,3.05171459126607,5.18996392454534
36169.7409769133,187166.524856498,328971.58476833,6277.11025188537,24704.1095743694,41440.2409408639,29892.6307250279,162462.415282129,287531.343827466,4806.77639007582,19121.4595995137,31635.6092528424,0.675439502010637,2.90775103136125,4.85896403188149
43392.8589825063,250917.625265201,461789.349359953,5136.92499477605,22143.6094258189,39137.6791621015,38255.9339877302,228774.015839382,422651.670197851,4828.7434480053,19826.6436264993,33795.009519392,0.66482783038097,2.90363622920115,4.94902607984902
38543.2058905057,191798.093874317,325559.007459415,7235.08239222186,31680.0522870871,53519.2779342303,31308.1234982838,160118.04158723,272039.729525185,4359.45126373667,15860.2418603666,25260.1090245101,0.674348214652582,2.8526707790625,4.65175201629746
44968.5369427871,221380.628407676,381972.265780425,5234.88920551824,21669.5727374994,36775.9088717746,39733.6477372689,199711.055670177,345196.35690865,4600.00450870124,18270.8571921561,29943.5136685311,0.685148382325009,2.92819804599415,4.85724901048125
54717.0100202922,276384.108887502,480402.262374213,4622.16749044055,18047.9004977555,30800.0431730031,50094.8425298516,258336.208389747,449602.21920121,4258.02052158949,15899.0770024166,25948.0924169902,0.674832123270744,2.93148492338232,4.91965601689492
40389.3662300455,199672.746873647,345408.504707769,5848.81005891998,25851.5138732323,44983.6119924434,34540.5561711256,173821.233000415,300424.892715326,5008.40668825386,20504.1772443292,33976.6614714968,0.66841774226053,2.83276364599072,4.67355359055718
35088.8715662268,186021.739006697,329182.179751366,4756.75794880021,19639.9430844405,33601.8709194131,30332.1136174266,166381.795922257,295580.308831953,4411.00652296199,17166.3896601129,28375.4372828136,0.681602013087302,2.9159376523028,4.85753411033653
50078.3465145822,250970.80440838,426760.340555889,6749.49983250223,25784.9748156386,42805.5389711858,43328.8466820799,225185.829592742,383954.801584703,4158.6828721274,14775.0935551813,23374.3645557806,0.666104455775646,2.78239497748486,4.51056685828491
49815.4712782813,230470.255687211,388056.224772927,5465.11408219558,23106.4732368281,40271.1653072336,44350.3571960857,207363.782450383,347785.059465694,4998.96867224166,19435.3201461073,31284.0020680236,0.63646187550154,2.64818739342646,4.27225742678777
56809.2554898099,294194.680301659,516397.518001072,5677.63137157406,22890.9491271256,38989.7698620945,51131.6241182358,271303.731174533,477407.748138978,4690.83435775399,18660.3698944081,31000.3984139447,0.702616831762234,3.0233772573487,5.05891103037378
48040.4581749011,239180.402897477,415674.691849507,5585.97597406498,22293.8223121963,39228.5027025359,42454.4822008361,216886.580585281,376446.189146971,4663.89167319519,17261.2961938317,27756.2158945263,0.663083934163037,2.83556614041618,4.68741833628771
57044.9499262071,285595.752113509,494809.7170612,6169.54265405694,28608.8154974629,53947.8886082006,50875.4072721501,256986.936616046,440861.828452999,4473.43327384472,17155.1737987055,27890.5459719639,0.606990272404754,2.55069134202029,4.15941468467195
53431.0932065091,266180.189764987,460736.366982006,6781.39437602795,25805.8213468035,43087.2446797882,46649.6988304811,240374.368418184,417649.122302218,4287.16637783931,15802.86864373,25607.2867076575,0.682801332857676,2.91861955544865,4.84187703275782
53961.3066709801,299394.202128892,536921.522876832,5161.84243422463,20997.8594020504,36198.1822942826,48799.4642367555,278396.342726841,500723.340582549,4767.91662432858,18357.0189846929,30361.1653750073,0.684745128849429,3.00837935337781,5.1077339771392
68449.4495573441,346540.85625509,602889.565388339,7177.56525800138,30511.9230186775,52101.7993552513,61271.8842993427,316028.933236413,550787.766033087,4157.21962396129,14999.7492312948,24497.9524672069,0.718040469508229,3.11563758874777,5.24059502167237
69213.8373351561,359817.323312683,633954.13641061,5810.47258318888,23984.3183837269,41057.2335620154,63403.3647519673,335833.004928956,592896.902848594,4630.30098938195,18347.2328057589,30575.6429065957,0.689313237376281,2.98684025495696,5.02300977933638
59223.1549279962,280704.36530341,469901.920406573,6439.64900266451,27530.5077774312,46796.4771288477,52783.5059253317,253173.857525978,423105.443277725,4058.98321236926,15172.7788448471,24561.7163974347,0.645808250728222,2.67766037649728,4.33548372295472
31727.9194236208,171166.062429373,302716.783659349,6916.63390591538,30980.8589624028,53326.0134631069,24811.2855177055,140185.20346697,249390.770196243,4122.73415544701,14964.67331507,24245.2987826612,0.659197860633544,2.82510165125167,4.70727604297488
80977.0491620049,419681.215243122,729677.145349669,5851.46446417526,24448.5054720159,41695.5858081133,75125.5846978296,395232.709771106,687981.559541555,3777.43335470437,13025.6187368997,20979.1303186428,0.627205554949663,2.66847300401139,4.42316467501288
