"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr"
51371.5126380147,261358.289380171,454970.043067629,6794.56681793469,27000.3069588996,45256.5614934424,44576.94582008,234357.982421271,409713.481574187,4276.45903254108,15046.5538567306,24048.3050106468,0.635323907252905,2.71637801396155,4.50099720298829
49275.72756854,258811.177711442,455684.545977676,6289.3636418866,27199.3742146252,46817.0943251438,42986.3639266534,231611.803496816,408867.451652532,4813.11611245436,18922.1045995206,31293.8429956323,0.64570168964967,2.77176380590231,4.62052589371237
51740.7658428955,272673.282162353,481870.047174846,7773.1893840503,33751.4140470031,58484.9408447372,43967.5764588452,238921.86811535,423385.106330109,4711.3782130972,18329.3714416092,30361.8329466986,0.653355035819908,2.82225160243619,4.71950650720759
30352.1249989295,156842.328547086,277962.888998219,6708.38057671035,28923.458727603,49963.7431528676,23643.7444222192,127918.869819483,227999.145845351,4684.64704221052,18551.8759850652,30894.4797289633,0.640053338638572,2.79196500414689,4.71341965548317
67570.5811061884,354168.315879976,625370.82953434,5667.04986435036,23755.7864685102,41162.3493478288,61903.5312418381,330412.529411466,584208.480186511,4140.82838541579,14338.3490631169,22898.9295575797,0.649786705627068,2.81918438124714,4.72500253635886
50396.3579226392,240222.56129565,419083.249154099,6412.89755501652,28426.95961263,49317.0886108831,43983.4603676227,211795.60168302,369766.160543216,4947.38561245455,20748.4437070531,35182.5831017011,0.695300456204588,3.03891064263944,5.14648832008598
42112.3279079548,213489.676717749,374571.437862835,6858.19268660701,31441.8822171958,57916.3820706689,35254.1352213478,182047.794500553,316655.055792167,4542.41087394479,17714.3899765578,29070.2821674432,0.659493226601795,2.825538141059,4.68576500378691
55950.5676438266,295481.27135523,513342.493139855,6667.29849064946,28425.3316704003,48555.5827067178,49283.2691531772,267055.93968483,464786.910433138,4392.68050256423,15589.1884702405,24664.6883346203,0.624100043953582,2.6539212419056,4.36031894131426
45860.0685090479,252715.926271209,449948.423747098,8859.06571426082,41898.4148394078,74108.0055253068,37001.0027947871,210817.511431801,375840.418221791,4487.7842019081,16797.2314790786,27677.5040305452,0.625571590827795,2.65402213854855,4.40695928998643
71544.4896818883,345230.724604244,593513.904885332,7949.05659525148,35657.8244847299,61576.2174042493,63595.4330866368,309572.900119514,531937.687481083,4032.4222516951,15279.1082124134,25196.2740730238,0.697446484796164,3.05271409725254,5.14471546444162
45422.8254826702,236797.400629646,407448.777769489,7308.93953004295,33797.8762887375,58012.1433050589,38113.8859526272,202999.524340908,349436.63446443,4523.50719225249,17388.1206534924,28201.5762916573,0.628911481390781,2.64891128025953,4.3347518525191
60115.2731213113,297738.833791889,508938.128064689,6537.3066147736,28183.980224024,47736.0463780866,53577.9665065377,269554.853567865,461202.081686602,4170.7952828676,14609.7991050331,23219.0640615417,0.684067619081312,2.94457797323512,4.86260844880498
59864.5338892194,286103.001664373,485742.016970997,8007.79137487801,33491.8618432511,57849.0376043644,51856.7425143413,252611.139821122,427892.979366632,4315.2264298834,15949.7667192573,25706.9049969402,0.684633334054585,2.93417042500246,4.84200467044499
49799.8226112959,234424.451097979,389889.710927104,8645.64371389896,38776.8658702458,65328.1207508404,41154.178897397,195647.585227733,324561.590176264,4670.78875186631,17608.394216952,27902.8911105923,0.62534092920958,2.59157340632996,4.1633362148323
45716.8353040053,228650.992170727,401234.447687624,7184.215775504,30348.9410531256,52243.0447657864,38532.6195285013,198302.051117602,348991.402921838,4780.28787543844,19141.3402281963,32019.4890968493,0.652706978900913,2.8440174046156,4.8018844448586
39838.7227984694,199218.52975784,339638.943775738,7741.89610200205,32569.2231266451,56556.0106126735,32096.8266964673,166649.306631195,283082.933163064,4375.88293918697,15865.5883200938,25003.2645723781,0.692401313010105,2.93939152460607,4.79025486733605
45713.8447032951,228034.532140611,393474.167393163,7015.23386559308,30129.9982105018,51179.4921728454,38698.610837702,197904.533930109,342294.675220317,4896.77198122706,18890.3058063448,30813.8615644972,0.682043904397676,2.97123123532346,4.96923724949998
54663.9771361939,278984.207980286,483778.919504719,7220.78498873965,29046.3411094917,48792.4975889684,47443.1921474543,249937.866870794,434986.421915751,4556.42800761211,16503.2393981508,26479.9930881122,0.640555765707546,2.72743694447828,4.49493759167876
50283.2761475125,257149.253511673,452075.902549138,7109.88830426751,35159.781019165,62477.4864541806,43173.387843245,221989.472492508,389598.416094958,4805.74215101132,18650.0207853144,30871.8278324208,0.688323475763026,2.9859679425512,5.03611275110325
58565.944215214,290203.687559481,499680.217885903,6303.16167743427,29163.836272765,51986.8617016441,52262.7825377797,261039.851286716,447693.356184259,4308.45316613636,17158.3552734152,28498.1339959435,0.638056489135436,2.72188950335797,4.51084714395094
49516.3084949811,257551.854395556,456907.005906804,6224.71262326245,27032.9509374884,47457.0651674254,43291.5958717186,230518.903458068,409449.940739378,4561.39928493386,17791.0806627663,29422.3376761621,0.666056371197349,2.91052246570864,4.91145655022257
49640.3468613961,246630.964418851,425151.83366105,8064.90798779239,34416.6209373238,58314.2253422363,41575.4388736037,212214.343481527,366837.608318814,4695.69013796503,19120.9058174909,31486.5495149632,0.617632030668654,2.59021287892429,4.23932248256196
66878.3383853614,332384.291799238,569009.9860172,6530.87492522896,28017.4153534691,47388.6983045843,60347.4634601325,304366.876445769,521621.287712616,4135.25310078532,14904.0293101155,24018.9278949159,0.632997289219173,2.68814504287202,4.41521056113821
59590.7211115713,290351.652822385,491771.188104866,5666.65199194588,23233.6628827201,39074.1570153568,53924.0691196254,267117.989939665,452697.031089509,3906.67454335501,13649.0673057536,21665.0717590402,0.648960534751485,2.75220067773999,4.50616449568359
55718.0854046477,285161.017220879,490741.810716083,5888.97938554224,24217.6525255642,41024.5673430168,49829.1060191055,260943.364695315,449717.243373066,4264.56908178235,15668.2708410225,25107.2848466393,0.646934772996362,2.75972937941732,4.5393854640965
54748.4906217627,268356.490117048,463799.349217102,8624.78225836861,33109.1497091233,54760.8528339953,46123.7083633941,235247.340407925,409038.496383107,4554.99357554694,17693.1889118923,29036.7851871364,0.655363112056985,2.84274082812077,4.75651475850566
62125.3389260684,299045.48769322,509109.99548648,6558.84345909538,27823.9523322909,47188.3647744755,55566.4954669731,271221.535360929,461921.630712004,4267.98582799563,15500.8817550286,25096.9618146878,0.626279239895313,2.6544284121248,4.36387652202451
36481.4150259561,177801.048191847,304941.097521907,8906.7965042712,37842.2791036552,63461.8163684536,27574.6185216849,139958.769088192,241479.281153453,4350.06028229045,17002.9181356779,27821.7001286932,0.69251259325744,2.97330320851644,4.93408235627975
51398.9627453812,256188.655241902,434750.624548407,7132.94099899456,30804.9356521379,51808.8662456082,44266.0217463866,225383.719589764,382941.758302798,4395.22776618286,16348.5930361663,26185.430160058,0.623863266451592,2.61055527918941,4.23595440424062
55909.321075732,272867.961102082,478996.136510296,7251.85820224999,30745.0157373482,52979.4163014038,48657.462873482,242122.945364734,426016.720208892,5029.28609926362,20415.5156822643,34565.0255647297,0.68652768273623,3.00916828257649,5.12002708054182
37101.0196051036,192105.92306282,337568.474367185,7208.38888007565,29643.507780691,50037.1305397194,29892.6307250279,162462.415282129,287531.343827466,4806.77639007582,19121.4595995137,31635.6092528424,0.665723101014028,2.87361217225951,4.80498462775402
44160.9409069528,255461.220592683,470133.418374756,5905.0069192226,26687.2047533018,47481.7481769041,38255.9339877302,228774.015839382,422651.670197851,4828.7434480053,19826.6436264993,33795.009519392,0.654769691285262,2.86816504941151,4.8923254269282
39898.8900502968,198776.782079405,337231.362197385,8590.76655201302,38658.7404921749,65191.6326722,31308.1234982838,160118.04158723,272039.729525185,4359.45126373667,15860.2418603666,25260.1090245101,0.665526344449136,2.82320670500641,4.60604768732709
46257.7774167343,227934.365677234,393295.875148234,6524.12967946539,28223.3100070571,48099.5182395843,39733.6477372689,199711.055670177,345196.35690865,4600.00450870124,18270.8571921561,29943.5136685311,0.675044229950415,2.89199365768396,4.79996462980999
55487.9922276093,280706.950072462,487966.761549553,5393.14969775766,22370.7416827148,38364.5423483435,50094.8425298516,258336.208389747,449602.21920121,4258.02052158949,15899.0770024166,25948.0924169902,0.665968927329282,2.90086502878467,4.87075656559574
42578.6997071415,210381.530576608,364031.077562136,8038.14353601596,36560.2975761932,63606.1848468099,34540.5561711256,173821.233000415,300424.892715326,5008.40668825386,20504.1772443292,33976.6614714968,0.657956387729538,2.79538690594178,4.61494031491995
36015.5052933705,191299.1366087,338565.832788525,5683.39167594396,24917.3406864435,42985.5239565725,30332.1136174266,166381.795922257,295580.308831953,4411.00652296199,17166.3896601129,28375.4372828136,0.671604710532793,2.88125266355097,4.80282889994276
51732.1917956313,259555.024718139,441392.966266779,8403.34511355141,34369.1951253976,57438.1646820756,43328.8466820799,225185.829592742,383954.801584703,4158.6828721274,14775.0935551813,23374.3645557806,0.657401120916608,2.75388458277114,4.46666040133717
51236.1361818971,237875.288608741,400783.936765929,6885.77898581138,30511.5061583574,52998.8773002356,44350.3571960857,207363.782450383,347785.059465694,4998.96867224166,19435.3201461073,31284.0020680236,0.62675545749675,2.61334600325201,4.21806570603886
58049.8733279295,300741.045967486,528007.206314882,6918.24920969367,29437.3147929526,50599.4581759043,51131.6241182358,271303.731174533,477407.748138978,4690.83435775399,18660.3698944081,31000.3984139447,0.692181865938282,2.98734326614909,5.00227519450851
49334.8175812157,245538.352005962,426747.257175976,6880.33538037959,28651.7714206818,50301.0680290049,42454.4822008361,216886.580585281,376446.189146971,4663.89167319519,17261.2961938317,27756.2158945263,0.653791574014499,2.80523706821627,4.64097031720865
58988.3718741003,295269.122544788,511466.543172273,8112.96460195014,38282.1859287413,70604.7147192736,50875.4072721501,256986.936616046,440861.828452999,4473.43327384472,17155.1737987055,27890.5459719639,0.598744975868364,2.52339947380796,4.11748256676449
54926.3432152449,273964.965418519,474215.064320356,8276.64438476374,33590.597000335,56565.9420181376,46649.6988304811,240374.368418184,417649.122302218,4287.16637783931,15802.86864373,25607.2867076575,0.673517515889534,2.88733262581451,4.79283197557461
55070.9138338653,305522.583609157,547957.556576584,6271.44959710981,27126.2408823156,47234.2159940351,48799.4642367555,278396.342726841,500723.340582549,4767.91662432858,18357.0189846929,30361.1653750073,0.674962977709088,2.97449495487125,5.05380881357927
69305.4544018366,351656.855947162,611973.899767557,8033.57010249383,35627.9227107488,61186.1337344692,61271.8842993427,316028.933236413,550787.766033087,4157.21962396129,14999.7492312948,24497.9524672069,0.709170661098407,3.08727103826351,5.19608422564629
70654.5661985983,367352.959220661,647326.789563397,7251.20144663105,31519.9542917047,54429.8867148021,63403.3647519673,335833.004928956,592896.902848594,4630.30098938195,18347.2328057589,30575.6429065957,0.679569391529109,2.95360979484119,4.97073565708986
61596.3180872075,291797.888724476,488543.336428941,8812.81216187577,38624.0311984972,65437.893151216,52783.5059253317,253173.857525978,423105.443277725,4058.98321236926,15172.7788448471,24561.7163974347,0.637555596255317,2.6521460918814,4.29680315464126
32809.2544616422,177352.801222202,313710.111564913,7997.96894393671,37167.5977552317,64319.3413686701,24811.2855177055,140185.20346697,249390.770196243,4122.73415544701,14964.67331507,24245.2987826612,0.650351351456803,2.79638885247167,4.66260226550532
82071.702333899,425998.079874681,740789.712505706,6946.11763606935,30765.370103575,52808.1529641506,75125.5846978296,395232.709771106,687981.559541555,3777.43335470437,13025.6187368997,20979.1303186428,0.620049623971215,2.64670437628465,4.38947977127632
53089.6023921927,268217.576937698,460391.588832282,7206.63834334601,31938.9149405042,55953.7006948417,45882.9640488467,236278.661997194,404437.88813744,4463.5248192868,16538.0830531013,26418.5080819017,0.661139595574853,2.77390824463173,4.51678632110499
64948.8613410386,329435.957112701,573431.969617187,6386.54870374898,28134.603233809,49634.7320990646,58562.3126372896,301301.353878892,523797.237518122,4797.13715059715,18852.4984615119,31043.7566360945,0.640864165996993,2.75125487434664,4.55938036493046
51960.00652193,238501.031062501,399948.937756029,11697.0757198782,46064.1710892491,76577.4848733849,40262.9308020518,192436.859973251,323371.452882644,4550.22811720765,17400.871242938,27909.2060671695,0.66982891736971,2.82230592273913,4.58533725770327
45786.3978647902,228892.231447893,387444.706401588,7503.47194134076,33187.6589935711,56009.6946216045,38282.9259234495,195704.572454322,331435.011779984,4354.85141314505,15583.8531588936,24592.8296259433,0.648442691893079,2.73156287196202,4.44926890185962
50569.0524380634,252764.70075082,442152.219367773,5767.98016920569,23039.02136188,38856.1304162349,44801.0722688577,229725.67938894,403296.088951538,4544.3434099839,16935.8937730158,27753.1769032647,0.68836845026157,2.99747474845921,5.05100911149146
51949.1990982539,256843.047907539,447905.794042994,5796.46433253896,24197.6727753038,41387.7833942581,46152.7347657149,232645.375132235,406518.010648736,4398.36252450288,16504.387807873,26960.1594078035,0.651400857438663,2.83954224338329,4.77224278277665
47038.5453173612,230155.599401698,395221.438062038,5825.99906492986,25254.7933029439,43453.535666237,41212.5462524313,204900.806098755,351767.902395801,3792.73483428542,14286.3367809043,23620.0151032978,0.708110650185266,3.03591492520839,5.06056775664748
50581.8373296256,253995.037909944,440718.495797563,6174.39840694072,26030.1879488478,44173.6665947471,44407.4389226849,227964.849961096,396544.829202816,5006.82465390574,19606.3201326701,32224.274558344,0.64322078197405,2.73221558376522,4.51862719529697
44562.489089799,236106.907865706,413514.130122112,6507.73012116314,28820.1841514194,50053.1201413453,38054.7589686359,207286.723714286,363461.009980766,4770.62011220672,18715.5909876099,30667.5332745141,0.644923435108418,2.77202276257986,4.60044385299777
55967.8571485175,290186.792630354,514358.787695405,5463.04176335271,24053.0181169075,41835.9743633909,50504.8153851647,266133.774513446,472522.813332014,4654.83573835934,19146.3906129636,32309.8698362454,0.625379311984389,2.71729294700139,4.58797894648519
61594.0076059764,299723.726988231,506854.463674794,6252.12746349582,26327.2233791787,44444.319447754,55341.8801424806,273396.503609052,462410.14422704,3903.73721240044,14424.3760464242,23300.9940799545,0.657765507365258,2.76366837199456,4.50995190553111
81656.6134088833,413761.653186463,707394.193460581,9158.57797419293,34284.4372999596,56406.4274831895,72498.0354346904,379477.215886503,650987.765977392,3822.93402484236,13034.5939476853,20627.2535152365,0.651199942802453,2.72722476234466,4.44811985447977
75787.3903480273,388297.348175411,686637.41570485,12936.3018917812,57934.023005041,100002.616375696,62851.0884562462,330363.32517037,586634.799329155,4522.6293366497,18034.8703588459,30289.8543757717,0.623748061582703,2.69794920225932,4.52627182751333
50480.0086730157,258579.979067958,447533.909979396,5769.85155111906,24688.4201134328,41753.1860797263,44710.1571218966,233891.558954526,405780.723899669,4571.09994468442,17914.8409499017,29301.0287359681,0.650319446675421,2.76339304597409,4.54485295781448
53100.6295680213,255274.75846817,442899.73414186,6641.89010779449,28805.9716851297,49676.8781363144,46458.7394602268,226468.78678304,393222.856005546,4979.71368742028,19399.6109398635,32110.6851198884,0.691835170874141,3.01889102201189,5.094910147643
65546.3472344487,320574.984889642,533104.131025003,10044.0770581879,46601.1016616237,78736.9970574794,55502.2701762609,273973.883228019,454367.133967523,4315.37338117347,15864.4425957848,24979.0938664645,0.648486719868354,2.70065507436243,4.33732649866735
53367.993408256,267562.75733674,467328.123042814,6566.13806261708,29062.0648167925,50334.3213820348,46801.8553456389,238500.692519947,416993.801660779,4449.87213838204,17294.9728442911,28636.6305833391,0.632842650228677,2.6947306326336,4.47331058772736
63093.2583249053,308851.27748017,523964.300029726,5935.94644475466,25747.5212277735,43572.4747387098,57157.3118801506,283103.756252396,480391.825291016,4110.12913067834,15038.8308865074,24212.4706169297,0.683638818101133,2.92929258546506,4.83378941376501
58866.5482985255,287751.891768726,490861.880304753,7713.89251344444,31158.5933743417,52169.7040944692,51152.655785081,256593.298394384,438692.176210284,4457.38650498161,16248.6340254818,26024.6621257307,0.67500974081306,2.88051091736542,4.73680102805955
43915.4588977828,210172.185730294,353035.959180355,8539.17071170177,35877.6122614453,60341.5556601051,35376.2881860811,174294.573468848,292694.40352025,4429.82171602309,16354.7860585173,25825.9726154085,0.654712294685724,2.74214952757509,4.41761285121049
64131.7144037352,317387.408309368,542178.028066258,8109.34758734552,36900.0721605906,62934.8900047935,56022.3668163897,280487.336148777,479243.138061465,4309.54509832309,15853.4493366655,25484.2522384219,0.650572493199877,2.75620345500076,4.53029908113542
49382.2157912013,228426.880965373,386950.959336077,7331.44486157065,32373.6853232744,55428.0568151478,42050.7709296307,196053.195642099,331522.902520929,4195.06375171339,15585.2163436575,25112.3385203828,0.642471442968182,2.70122351894415,4.42881245421466
