"","Alive","Death","ODN","ODF","REL","BUP","BUPC","MET","METC","ABS"
"1",0,0.000252141793998906,0.0251004200297733,0.00297960175668535,0.0319998624711751,0.227076032868714,0.226758022869882,0.227076032868714,0.226758022869882,0.0319998624711751
"2",0,0.000513554297988605,0.020742487162477,0.00476100468173827,0.0560910904931437,0.217453456326052,0.21697500268205,0.217453456326052,0.21697500268205,0.0490349453484485
"3",0,0.000776849749908104,0.0179192346478563,0.00631448183971497,0.0739926616367653,0.210125442455545,0.209509242835954,0.210125442455545,0.209509242835954,0.0617274015427589
"4",0,0.00104156452377779,0.0161981573330536,0.00774057130149766,0.0884248734174424,0.204039250617799,0.203299967561258,0.204039250617799,0.203299967561258,0.0719163970661138
"5",0,0.00130753840154219,0.0156041754712213,0.00914404091135354,0.100468914555756,0.198687351676077,0.197910781193274,0.198687351676077,0.197910781193274,0.0802790649214239
"6",0,0.00157478487088913,0.0146582923629443,0.0104523652377143,0.111137490473366,0.194078083719283,0.193252317057622,0.194078083719283,0.193252317057622,0.0875162655012766
"7",0,0.00184305305334576,0.0138415526922779,0.0116891643916612,0.120539600061471,0.189998762731613,0.189119873778593,0.189998762731613,0.189119873778593,0.0938493567808311
"8",0,0.00211220670567736,0.0131865344759891,0.0128706179936627,0.128910537095951,0.186336096857229,0.185401910932144,0.186336096857229,0.185401910932144,0.0994440881499745
"9",0,0.00238215127346864,0.0126578120388863,0.0140073904090061,0.13644009596205,0.183016774854491,0.182026132541728,0.183016774854491,0.182026132541728,0.104426735524151
"10",0,0.00265280957696323,0.0122235278846479,0.0151072197724578,0.143269915201507,0.179987121639589,0.178939518679761,0.179987121639589,0.178939518679761,0.108893246925724
"11",0,0.00292411536672565,0.0118571340596941,0.0161755481893974,0.149507012578983,0.177206624644118,0.176102063785323,0.177206624644118,0.176102063785323,0.112918812946318
"12",0,0.00319600947595411,0.0115438522132501,0.0172167979057391,0.155233080555905,0.174642518999978,0.173481349290588,0.174642518999978,0.173481349290588,0.116562523268021
"13",0,0.00348304973261859,0.0112723786457648,0.0182344713392967,0.160508820775831,0.172266741970322,0.171048158171366,0.172266741970322,0.171048158171366,0.119871479223113
"14",0,0.00377059905263899,0.01103466344013,0.0192314062368025,0.165391290821712,0.17005914186006,0.168784022763901,0.17005914186006,0.168784022763901,0.122885711200794
"15",0,0.00405861241681904,0.0108243979079721,0.0202099251643739,0.169923925283913,0.16800157145042,0.166670921427588,0.16800157145042,0.166670921427588,0.125638153470907
"16",0,0.00434704873652114,0.0106367824354163,0.0211719562611577,0.174142952933504,0.166078695503597,0.164693611720144,0.166078695503597,0.164693611720144,0.128156645185919
"17",0,0.0046358702848166,0.010468112411639,0.0221191213326783,0.178078978554268,0.164277415578866,0.162839062294495,0.164277415578866,0.162839062294495,0.130464961669876
"18",0,0.00492504224363255,0.0103154714702704,0.023052798935203,0.181758146930329,0.162586442585908,0.161096031161511,0.162586442585908,0.161096031161511,0.132583592925728
"19",0,0.00521453233191593,0.010176529542669,0.0239741720232518,0.185203009126466,0.16099596821614,0.159454741440452,0.16099596821614,0.159454741440452,0.134530337662513
"20",0,0.00550431049900124,0.0100494002081537,0.0248842643003154,0.188433182435964,0.159497409588051,0.157906629303463,0.159497409588051,0.157906629303463,0.136320764773538
"21",0,0.00579434866938677,0.00993253780269056,0.0257839683261703,0.191465861155252,0.158083208087169,0.156444145370469,0.158083208087169,0.156444145370469,0.137968577131224
"22",0,0.00608462052831849,0.00982466211448421,0.0266740675511932,0.194316217541537,0.156746668883283,0.155060596226886,0.156746668883283,0.155060596226886,0.139485902044128
"23",0,0.00637510134015495,0.00972470244105141,0.0275552538078206,0.196997720639013,0.155481831449954,0.15375001652683,0.155481831449954,0.15375001652683,0.140883525818393
"24",0,0.00666576779332617,0.00963175546225423,0.0284281413593456,0.199522392768824,0.154283364025401,0.152507064717709,0.154283364025401,0.152507064717709,0.142171085130031
"25",0,0.00697573840183618,0.00954477885566104,0.0292932572630206,0.201893684805934,0.153144662734841,0.151323541646585,0.153144662734841,0.151323541646585,0.143356131910696
"26",0,0.00728585277066696,0.00946342218613858,0.0301510930953767,0.204128614205214,0.152063208044015,0.15019858043804,0.152063208044015,0.15019858043804,0.144447440778494
"27",0,0.00759608987241966,0.00938709905756607,0.0310020916822463,0.206235984031652,0.151035093737712,0.14912824665039,0.151035093737712,0.14912824665039,0.145452054579912
"28",0,0.00790642972542344,0.00931531190888023,0.0318466530413849,0.208223784816116,0.150056770502623,0.148108962711544,0.150056770502623,0.148108962711544,0.14637635407986
"29",0,0.00821685331506172,0.00924762979213288,0.0326851398026777,0.210099298168111,0.149125004433277,0.147137466131783,0.149125004433277,0.147137466131783,0.147226137791897
"30",0,0.00852734252220999,0.00918367498289312,0.0335178816720243,0.211869181892684,0.14823684108816,0.146210773595078,0.14823684108816,0.146210773595078,0.148006689563712
"31",0,0.00883788005877073,0.00912311556678588,0.0343451793916379,0.21353954154861,0.147389574071195,0.145326149649213,0.147389574071195,0.145326149649213,0.148722835993379
"32",0,0.00914844941026038,0.00906565851078018,0.0351673080878023,0.215115992073821,0.146580718073138,0.144481079871661,0.146580718073138,0.144481079871661,0.149378996027739
"33",0,0.00945903478432997,0.00901104384616752,0.0359845201183477,0.216603710769784,0.145807985564405,0.143673247682345,0.145807985564405,0.143673247682345,0.14997922398787
"34",0,0.00976962106436519,0.00895903998296751,0.0367970475256657,0.218007483057297,0.145069266510177,0.14290051416547,0.145069266510177,0.14290051416547,0.150527247018412
"35",0,0.0100801937675334,0.00890943985371295,0.0376051041621753,0.219331742219716,0.144362610648182,0.142160900439102,0.144362610648182,0.142160900439102,0.151026497822294
"36",0,0.0103907390067317,0.0088620576965571,0.0384088875409344,0.220580604090404,0.143686211947339,0.141452572190959,0.143686211947339,0.141452572190959,0.151480143388778
"37",0,0,0,0,0,0,0,0,0,0
