"n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr"
24276.2861868308,NA,NA,2301.65473081708,NA,NA,21974.6314560137,NA,NA,771.025094407938,NA,NA,0.404626895639187,NA,NA
46371.9157219594,NA,NA,2461.58603146571,NA,NA,43910.3296904937,NA,NA,674.660608061685,NA,NA,0.357303466746428,NA,NA
38607.8855634799,NA,NA,2383.02597104251,NA,NA,36224.8595924374,NA,NA,836.451339772523,NA,NA,0.416611282663435,NA,NA
37143.4248138937,NA,NA,2975.57908122977,NA,NA,34167.845732664,NA,NA,830.621322219038,NA,NA,0.364992380089051,NA,NA
35864.1936307727,NA,NA,2458.58348226133,NA,NA,33405.6101485114,NA,NA,797.320612719192,NA,NA,0.373861108396374,NA,NA
40928.6144485093,NA,NA,2717.6318296028,NA,NA,38210.9826189065,NA,NA,785.262995056736,NA,NA,0.424562695865846,NA,NA
36257.1777995356,NA,NA,2626.08811795995,NA,NA,33631.0896815757,NA,NA,956.684854337333,NA,NA,0.422423851129224,NA,NA
28559.4082154849,NA,NA,2409.62123585602,NA,NA,26149.7869796289,NA,NA,909.291764215904,NA,NA,0.369680277927735,NA,NA
23872.2768047583,NA,NA,2066.91552835651,NA,NA,21805.3612764018,NA,NA,813.490612535779,NA,NA,0.37659768140747,NA,NA
19338.376557078,NA,NA,3075.70575812755,NA,NA,16262.6707989504,NA,NA,770.803997131103,NA,NA,0.409024257186169,NA,NA
41800.1506646928,NA,NA,4887.94093286493,NA,NA,36912.2097318279,NA,NA,880.575851913706,NA,NA,0.385402790265735,NA,NA
27265.8129328849,NA,NA,2391.27221856266,NA,NA,24874.5407143223,NA,NA,844.960299117493,NA,NA,0.351196774964193,NA,NA
36042.0224138018,NA,NA,4100.46544070337,NA,NA,31941.5569730984,NA,NA,888.844292632343,NA,NA,0.410202480178305,NA,NA
40772.8867523564,NA,NA,2561.47153325732,NA,NA,38211.4152190991,NA,NA,838.01732348273,NA,NA,0.406212403348451,NA,NA
26347.3948635455,NA,NA,2963.85009607166,NA,NA,23383.5447674739,NA,NA,797.45441919788,NA,NA,0.385749844365749,NA,NA
32374.1680342565,NA,NA,3279.77917602955,NA,NA,29094.3888582269,NA,NA,723.584067137016,NA,NA,0.393546418374723,NA,NA
36560.2722412512,NA,NA,1837.5276345419,NA,NA,34722.7446067093,NA,NA,626.719859863905,NA,NA,0.381928502277747,NA,NA
27288.1181571872,NA,NA,2898.80013418037,NA,NA,24389.3180230068,NA,NA,821.642836514773,NA,NA,0.403928293428741,NA,NA
32232.5686873364,NA,NA,2217.85930949862,NA,NA,30014.7093778377,NA,NA,730.424463837237,NA,NA,0.386899646636884,NA,NA
36580.918319005,NA,NA,5577.2934870159,NA,NA,31003.6248319891,NA,NA,961.943499010374,NA,NA,0.417347330743304,NA,NA
33143.7543733919,NA,NA,2159.05632697134,NA,NA,30984.6980464205,NA,NA,976.98510563231,NA,NA,0.408370022128078,NA,NA
47714.1027151832,NA,NA,1862.35821959695,NA,NA,45851.7444955863,NA,NA,737.018710408242,NA,NA,0.390790057434105,NA,NA
43746.1080061743,NA,NA,2295.26555318664,NA,NA,41450.8424529877,NA,NA,880.144712771148,NA,NA,0.341635460402,NA,NA
36383.9521323733,NA,NA,3360.47076328241,NA,NA,33023.4813690909,NA,NA,725.625861794918,NA,NA,0.381769753044878,NA,NA
29064.2653533477,NA,NA,3337.20495762616,NA,NA,25727.0603957215,NA,NA,749.329507113027,NA,NA,0.382839386047977,NA,NA
36471.0693455248,NA,NA,4237.76167299125,NA,NA,32233.3076725335,NA,NA,842.891510595727,NA,NA,0.437788221789089,NA,NA
18188.0127640837,NA,NA,2250.60102972146,NA,NA,15937.4117343623,NA,NA,707.654500065953,NA,NA,0.383469481811028,NA,NA
41429.9685235356,NA,NA,4107.57739320344,NA,NA,37322.3911303322,NA,NA,740.345477526927,NA,NA,0.37767204813501,NA,NA
30960.5006604234,NA,NA,2960.45085775151,NA,NA,28000.0498026719,NA,NA,804.54447278679,NA,NA,0.405151070322235,NA,NA
34060.6895764458,NA,NA,2675.68380339978,NA,NA,31385.005773046,NA,NA,755.286482640732,NA,NA,0.372821683196203,NA,NA
43854.1264753507,NA,NA,2508.88069737835,NA,NA,41345.2457779724,NA,NA,706.720748660923,NA,NA,0.437113153940601,NA,NA
41505.1401125222,NA,NA,2280.58231350329,NA,NA,39224.5577990189,NA,NA,700.952795164678,NA,NA,0.38381888692334,NA,NA
35651.6042617758,NA,NA,3015.13946542299,NA,NA,32636.4647963528,NA,NA,905.925075773055,NA,NA,0.416331376157673,NA,NA
44948.5884630513,NA,NA,4074.19524615734,NA,NA,40874.393216894,NA,NA,932.07814982705,NA,NA,0.395058649612584,NA,NA
53387.2762492579,NA,NA,2518.82262793569,NA,NA,50868.4536213222,NA,NA,704.678012724225,NA,NA,0.33851994770914,NA,NA
39373.0467702296,NA,NA,4064.73751800381,NA,NA,35308.3092522258,NA,NA,864.354398498589,NA,NA,0.415078235670418,NA,NA
30135.9284376841,NA,NA,3158.71224872245,NA,NA,26977.2161889617,NA,NA,856.211257655975,NA,NA,0.41106630419075,NA,NA
18517.5607232122,NA,NA,1976.56779818661,NA,NA,16540.9929250256,NA,NA,712.035617385519,NA,NA,0.37049301250371,NA,NA
33877.2060309543,NA,NA,3526.68302166452,NA,NA,30350.5230092898,NA,NA,839.526929805073,NA,NA,0.395959932746159,NA,NA
43947.7536867656,NA,NA,4065.7626462906,NA,NA,39881.991040475,NA,NA,1010.78207817896,NA,NA,0.407852571467939,NA,NA
15893.9967873996,NA,NA,3193.87380275307,NA,NA,12700.1229846465,NA,NA,760.204764922333,NA,NA,0.353317157265711,NA,NA
32675.3232597369,NA,NA,2616.83106254455,NA,NA,30058.4921971923,NA,NA,816.034374336147,NA,NA,0.419078581788951,NA,NA
34155.8830659585,NA,NA,2849.16474427586,NA,NA,31306.7183216827,NA,NA,801.812089780317,NA,NA,0.41002935878313,NA,NA
58247.20214051,NA,NA,2139.26300188728,NA,NA,56107.9391386228,NA,NA,706.19003530488,NA,NA,0.403126104857941,NA,NA
35300.8467260296,NA,NA,3292.44557101946,NA,NA,32008.4011550101,NA,NA,763.249439784404,NA,NA,0.36530671268888,NA,NA
29148.2557996529,NA,NA,2595.57167282685,NA,NA,26552.6841268261,NA,NA,675.993778151762,NA,NA,0.384349392496885,NA,NA
31383.6193764065,NA,NA,3904.8817000074,NA,NA,27478.7376763991,NA,NA,776.230479015282,NA,NA,0.374888141158812,NA,NA
50224.925738334,NA,NA,3707.31054793839,NA,NA,46517.6151903956,NA,NA,787.048052872787,NA,NA,0.410907008201412,NA,NA
30351.9315291734,NA,NA,2655.60137567118,NA,NA,27696.3301535022,NA,NA,960.04477721031,NA,NA,0.464544758512498,NA,NA
32431.5505361136,NA,NA,3955.14854998511,NA,NA,28476.4019861285,NA,NA,894.743844392024,NA,NA,0.406728497976652,NA,NA
40170.42603115,NA,NA,2204.26490288419,NA,NA,37966.1611282658,NA,NA,723.085138714535,NA,NA,0.418398427331012,NA,NA
38547.6152932296,NA,NA,3989.26200353729,NA,NA,34558.3532896923,NA,NA,1065.54746866053,NA,NA,0.416091550805632,NA,NA
24347.3767466359,NA,NA,2217.10249479321,NA,NA,22130.2742518427,NA,NA,714.62664577397,NA,NA,0.390943430147843,NA,NA
28192.2350724676,NA,NA,2421.75716043367,NA,NA,25770.4779120339,NA,NA,795.402537410923,NA,NA,0.394235052079676,NA,NA
42088.2298576252,NA,NA,4122.46008049859,NA,NA,37965.7697771266,NA,NA,990.198494067279,NA,NA,0.423084453353684,NA,NA
39188.4406665327,NA,NA,4669.47900703855,NA,NA,34518.9616594941,NA,NA,890.247664770396,NA,NA,0.41125773182056,NA,NA
26422.8108411976,NA,NA,2567.14777913879,NA,NA,23855.6630620588,NA,NA,728.661098458756,NA,NA,0.373679390898939,NA,NA
37212.3926606068,NA,NA,2981.36936529921,NA,NA,34231.0232953076,NA,NA,923.895479864305,NA,NA,0.425968298091885,NA,NA
26520.2353127971,NA,NA,2752.6506042177,NA,NA,23767.5847085794,NA,NA,710.058334804825,NA,NA,0.416048660143617,NA,NA
43971.007949136,NA,NA,2746.79399241994,NA,NA,41224.2139567161,NA,NA,831.611621921526,NA,NA,0.396545630975259,NA,NA
27733.7041744992,NA,NA,3306.99675201286,NA,NA,24426.7074224863,NA,NA,923.52833852859,NA,NA,0.414198282260796,NA,NA
26554.8492394543,NA,NA,2896.04685418694,NA,NA,23658.8023852674,NA,NA,738.765284095637,NA,NA,0.420864527046832,NA,NA
32155.3819885915,NA,NA,2402.62566655498,NA,NA,29752.7563220365,NA,NA,733.932825810864,NA,NA,0.435608838897551,NA,NA
31525.7055048138,NA,NA,2506.43858457428,NA,NA,29019.2669202395,NA,NA,799.62723178853,NA,NA,0.391217226568969,NA,NA
41482.1694961127,NA,NA,2360.44992470126,NA,NA,39121.7195714115,NA,NA,739.585765806075,NA,NA,0.390759796398091,NA,NA
40703.1966085595,NA,NA,4259.7050098805,NA,NA,36443.491598679,NA,NA,743.271328266939,NA,NA,0.378703590084531,NA,NA
34816.8719642669,NA,NA,3514.35200095294,NA,NA,31302.519963314,NA,NA,970.912834108918,NA,NA,0.441230205902449,NA,NA
39652.6594406533,NA,NA,2815.13831973953,NA,NA,36837.5211209138,NA,NA,760.375625664406,NA,NA,0.394013118699944,NA,NA
24333.5137016311,NA,NA,2417.32937265692,NA,NA,21916.1843289742,NA,NA,963.324029429307,NA,NA,0.418992090754337,NA,NA
34431.1847745973,NA,NA,1957.55217025397,NA,NA,32473.6326043433,NA,NA,671.61623143715,NA,NA,0.397093507655894,NA,NA
33928.3964689423,NA,NA,3349.82546086321,NA,NA,30578.571008079,NA,NA,712.860405498309,NA,NA,0.369694281534292,NA,NA
51795.1200231873,NA,NA,3814.15666467985,NA,NA,47980.9633585074,NA,NA,929.271699265363,NA,NA,0.425109973941791,NA,NA
35580.9269445058,NA,NA,4194.56320534531,NA,NA,31386.3637391605,NA,NA,817.772204059657,NA,NA,0.423303502621941,NA,NA
36024.0544647349,NA,NA,3895.97662298707,NA,NA,32128.0778417478,NA,NA,887.836658193253,NA,NA,0.39133809401807,NA,NA
34007.1844965933,NA,NA,3233.96402266096,NA,NA,30773.2204739324,NA,NA,800.067710536008,NA,NA,0.411704421510667,NA,NA
37558.3063038239,NA,NA,2814.74131463645,NA,NA,34743.5649891875,NA,NA,839.794511959596,NA,NA,0.410405305256339,NA,NA
24768.1089897429,NA,NA,2786.04057706087,NA,NA,21982.068412682,NA,NA,715.589145376044,NA,NA,0.377891953794332,NA,NA
34641.3061121043,NA,NA,2882.59982783862,NA,NA,31758.7062842656,NA,NA,754.320902543126,NA,NA,0.431035230942521,NA,NA
47020.8752979594,NA,NA,2580.50156386301,NA,NA,44440.3737340964,NA,NA,767.240226017987,NA,NA,0.397540605574161,NA,NA
41355.844844067,NA,NA,2413.55409648356,NA,NA,38942.2907475834,NA,NA,793.063582659782,NA,NA,0.383781858315326,NA,NA
27456.4641868556,NA,NA,2860.92625459863,NA,NA,24595.537932257,NA,NA,869.491323762276,NA,NA,0.381424917338396,NA,NA
29928.6376104439,NA,NA,3725.78858765241,NA,NA,26202.8490227915,NA,NA,876.568438525906,NA,NA,0.381786708061816,NA,NA
16277.3730863329,NA,NA,2164.4568575561,NA,NA,14112.9162287768,NA,NA,898.423493914312,NA,NA,0.38464894522113,NA,NA
29545.7581909077,NA,NA,3006.38353810419,NA,NA,26539.3746528035,NA,NA,848.704489167835,NA,NA,0.424775429240733,NA,NA
