"n_inc_costs_TOTAL_6mo","n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_TOTAL_life","n_inc_costs_HEALTH_SECTOR_6mo","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_costs_HEALTH_SECTOR_life","n_inc_qalys_TOTAL_6mo","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr","n_inc_qalys_TOTAL_life","n_inc_costs_TX_6mo","n_inc_costs_TX_1yr","n_inc_costs_TX_5yr","n_inc_costs_TX_10yr","n_inc_costs_TX_life","n_inc_costs_HRU_6mo","n_inc_costs_HRU_1yr","n_inc_costs_HRU_5yr","n_inc_costs_HRU_10yr","n_inc_costs_HRU_life","n_inc_costs_CRIMINAL_6mo","n_inc_costs_CRIMINAL_1yr","n_inc_costs_CRIMINAL_5yr","n_inc_costs_CRIMINAL_10yr","n_inc_costs_CRIMINAL_life"
-9611.70464336755,-19035.1663678201,NA,NA,-19035.1663678201,-1540.33866614044,-2400.63827825803,NA,NA,-2400.63827825803,-0.0096434321656223,-0.0327426981864413,NA,NA,-0.0327426981864413,-1018.86026574996,-1677.47990432593,NA,NA,-1677.47990432593,-521.591206354661,-723.797835566089,NA,NA,-723.797835566089,-8071.36597722711,-16634.5280895621,NA,NA,-16634.5280895621
12139.7530128879,18616.9898539583,NA,NA,18616.9898539583,-925.99067816225,-2000.56113178639,NA,NA,-2000.56113178639,-0.0152578275162808,-0.081342600963331,NA,NA,-0.081342600963331,-1400.4875813321,-2683.98826177918,NA,NA,-2683.98826177918,474.499715572117,683.576029561372,NA,NA,683.576029561372,13065.7436910501,20617.5509857447,NA,NA,20617.5509857447
-2900.93954070684,-10550.5902973695,NA,NA,-10550.5902973695,-1572.83548379962,-3119.46635943217,NA,NA,-3119.46635943217,-0.0114827722312609,-0.0720179994558856,NA,NA,-0.0720179994558856,-1401.19627600681,-2748.14443151513,NA,NA,-2748.14443151513,-171.611382771904,-371.071297284494,NA,NA,-371.071297284494,-1328.10405690722,-7431.12393793729,NA,NA,-7431.12393793729
-8476.78408922854,-21402.7849250962,NA,NA,-21402.7849250962,-1760.09544145502,-3356.99872687161,NA,NA,-3356.99872687161,-0.0395090562247438,-0.115011105641305,NA,NA,-0.115011105641305,-1470.52288646949,-2708.21676511855,NA,NA,-2708.21676511855,-289.577637273858,-648.798974908272,NA,NA,-648.798974908272,-6716.68864777353,-18045.7861982246,NA,NA,-18045.7861982246
-7236.79162162557,-15979.2690839447,NA,NA,-15979.2690839447,-1422.75105399815,-2465.77460177965,NA,NA,-2465.77460177965,-0.0466900620976682,-0.102437950589571,NA,NA,-0.102437950589571,-1360.93904171984,-2526.69363128246,NA,NA,-2526.69363128246,-61.9102261762528,60.31652467294,NA,NA,60.31652467294,-5814.04056762742,-13513.494482165,NA,NA,-13513.494482165
-2853.011893782,-9723.82831747366,NA,NA,-9723.82831747366,-1442.89315168002,-2861.79507718486,NA,NA,-2861.79507718486,-0.0472452476082341,-0.130406330710451,NA,NA,-0.130406330710451,-1237.90402181756,-2406.61418383912,NA,NA,-2406.61418383912,-204.979691973164,-455.086930410691,NA,NA,-455.086930410691,-1410.11874210198,-6862.03324028879,NA,NA,-6862.03324028879
1445.06703154074,-2305.7345894776,NA,NA,-2305.7345894776,-337.325112185241,-666.473098402602,NA,NA,-666.473098402602,-0.030123559708058,-0.0854601227972256,NA,NA,-0.0854601227972256,-1390.97841798464,-2583.98761415437,NA,NA,-2583.98761415437,1053.58700941394,1917.14720094049,NA,NA,1917.14720094049,1782.39214372599,-1639.261491075,NA,NA,-1639.261491075
9327.46189585525,13283.9626485032,NA,NA,13283.9626485032,-1.05352908005807,-505.578885244605,NA,NA,-505.578885244605,-0.0381018183251691,-0.121832231606258,NA,NA,-0.121832231606258,-1445.79700372281,-2671.60423591938,NA,NA,-2671.60423591938,1444.72052749464,2165.9751348106,NA,NA,2165.9751348106,9328.5154249353,13789.5415337478,NA,NA,13789.5415337478
3313.86070550629,1058.12711267446,NA,NA,1058.12711267446,-297.657142487768,-984.635600512354,NA,NA,-984.635600512354,-0.0549415386862617,-0.14380625012786,NA,NA,-0.14380625012786,-1501.33821716867,-2804.3423138713,NA,NA,-2804.3423138713,1203.72130124658,1820.0418419912,NA,NA,1820.0418419912,3611.51784799406,2042.76271318681,NA,NA,2042.76271318681
-70.1833715627217,-9514.74702428134,NA,NA,-9514.74702428134,-1323.41592023361,-2990.815817984,NA,NA,-2990.815817984,-0.0718612673884354,-0.208001162747297,NA,NA,-0.208001162747297,-1581.41880359015,-3145.30003695408,NA,NA,-3145.30003695408,258.109163447878,155.21622851223,NA,NA,155.21622851223,1253.23254867089,-6523.93120629735,NA,NA,-6523.93120629735
-7342.20131985949,-22002.2141494238,NA,NA,-22002.2141494238,-1449.22312960032,-2780.84374528587,NA,NA,-2780.84374528587,-0.0325010146874292,-0.115154053286298,NA,NA,-0.115154053286298,-1553.08905519495,-2896.17811532125,NA,NA,-2896.17811532125,103.932344528177,115.778050287479,NA,NA,115.778050287479,-5892.97819025917,-19221.3704041379,NA,NA,-19221.3704041379
1491.10679594539,-2316.64394442425,NA,NA,-2316.64394442425,-1492.3466543174,-2678.05406702587,NA,NA,-2678.05406702587,-0.0606097025171516,-0.131048975624815,NA,NA,-0.131048975624815,-1289.71869889244,-2357.27477624693,NA,NA,-2357.27477624693,-202.756454903299,-321.518799735557,NA,NA,-321.518799735557,2983.45345026279,361.410122601617,NA,NA,361.410122601617
14922.2911767445,27421.7554883725,NA,NA,27421.7554883725,-931.011537357675,-1719.80860428299,NA,NA,-1719.80860428299,-0.0100372916546539,-0.0434524583478473,NA,NA,-0.0434524583478473,-1287.23973654443,-2288.3814603421,NA,NA,-2288.3814603421,356.202555178632,568.422474335619,NA,NA,568.422474335619,15853.3027141022,29141.5640926554,NA,NA,29141.5640926554
-3436.98595979924,-13838.1851799901,NA,NA,-13838.1851799901,-618.44614739127,-1528.73795703155,NA,NA,-1528.73795703155,-0.0265225094833945,-0.104197903235836,NA,NA,-0.104197903235836,-1335.2387378874,-2458.54105757601,NA,NA,-2458.54105757601,716.812938097547,929.985243558653,NA,NA,929.985243558653,-2818.53981240797,-12309.4472229586,NA,NA,-12309.4472229586
7193.33156301079,7814.7014722292,NA,NA,7814.7014722292,-463.857758427366,-1460.73463805663,NA,NA,-1460.73463805663,-0.0648756309161767,-0.19495976924706,NA,NA,-0.19495976924706,-1381.09617364378,-2720.31499133708,NA,NA,-2720.31499133708,917.252132020567,1259.88753120232,NA,NA,1259.88753120232,7657.18932143816,9275.43611028582,NA,NA,9275.43611028582
-11449.9801239678,-28275.7928313661,NA,NA,-28275.7928313661,-1970.27889948104,-3589.58537283495,NA,NA,-3589.58537283495,-0.0211146837059208,-0.0904501010755777,NA,NA,-0.0904501010755777,-1546.09041702463,-2986.66668847285,NA,NA,-2986.66668847285,-424.194979400718,-602.915219568925,NA,NA,-602.915219568925,-9479.70122448678,-24686.2074585312,NA,NA,-24686.2074585312
-15417.5902982246,-32818.1771299694,NA,NA,-32818.1771299694,-1968.85062831796,-3565.12772048605,NA,NA,-3565.12772048605,-0.0427540093776471,-0.121632252489181,NA,NA,-0.121632252489181,-1381.97320352041,-2576.35938084667,NA,NA,-2576.35938084667,-586.828654052567,-988.514240733011,NA,NA,-988.514240733011,-13448.7396699066,-29253.0494094833,NA,NA,-29253.0494094833
1836.45309007537,1053.38571954114,NA,NA,1053.38571954114,-1097.45069209059,-2241.481281788,NA,NA,-2241.481281788,-0.00231803640074391,-0.0429934577497983,NA,NA,-0.0429934577497983,-1428.29529080655,-2727.68306718636,NA,NA,-2727.68306718636,330.80244853089,485.973671919028,NA,NA,485.973671919028,2933.90378216596,3294.86700132914,NA,NA,3294.86700132914
-7886.96758917984,-21408.7880773799,NA,NA,-21408.7880773799,-977.054408825918,-2132.22059418664,NA,NA,-2132.22059418664,-0.0335652616524281,-0.108028854693155,NA,NA,-0.108028854693155,-1390.71133893586,-2683.01601456726,NA,NA,-2683.01601456726,413.656473662454,550.864921830033,NA,NA,550.864921830033,-6909.91318035393,-19276.5674831932,NA,NA,-19276.5674831932
-10470.1059663685,-20781.3241501574,NA,NA,-20781.3241501574,-1628.67011451901,-2946.10294774151,NA,NA,-2946.10294774151,-0.016010100593632,-0.0754776252101771,NA,NA,-0.0754776252101771,-1421.25389709623,-2595.33887555766,NA,NA,-2595.33887555766,-207.407238639126,-350.699232713352,NA,NA,-350.699232713352,-8841.43585184948,-17835.2212024158,NA,NA,-17835.2212024158
8591.13747875676,8513.08262194835,NA,NA,8513.08262194835,-1312.6147857921,-2823.3953412972,NA,NA,-2823.3953412972,-0.00452526303127254,-0.0744787317478693,NA,NA,-0.0744787317478693,-1680.37830564397,-3345.58851458314,NA,NA,-3345.58851458314,367.831114472686,522.74183678099,NA,NA,522.74183678099,9903.75226454886,11336.4779632455,NA,NA,11336.4779632455
-2623.69394894563,-9955.09530941442,NA,NA,-9955.09530941442,-1262.0734527176,-2360.80989502536,NA,NA,-2360.80989502536,-0.0344864462006105,-0.104284044086301,NA,NA,-0.104284044086301,-1344.21218009266,-2483.47715701116,NA,NA,-2483.47715701116,82.097111455241,122.46059441659,NA,NA,122.46059441659,-1361.62049622804,-7594.28541438906,NA,NA,-7594.28541438906
13214.1267028391,20360.1217555073,NA,NA,20360.1217555073,-1221.30823700125,-2511.13628281522,NA,NA,-2511.13628281522,-0.0548340147808383,-0.147589525463593,NA,NA,-0.147589525463593,-1467.843426477,-2848.90027944439,NA,NA,-2848.90027944439,246.515139719623,337.732054586428,NA,NA,337.732054586428,14435.4349398403,22871.2580383225,NA,NA,22871.2580383225
4868.04170291801,2785.11740374054,NA,NA,2785.11740374054,-2265.97578454567,-4339.71478393221,NA,NA,-4339.71478393221,-0.0517105853482013,-0.153671379997796,NA,NA,-0.153671379997796,-1418.10250253386,-2789.09770703232,NA,NA,-2789.09770703232,-847.739056020596,-1549.8331492045,NA,NA,-1549.8331492045,7134.01748746368,7124.83218767275,NA,NA,7124.83218767275
-13766.4646603518,-34092.5617198065,NA,NA,-34092.5617198065,-1169.74443391725,-2569.78809941878,NA,NA,-2569.78809941878,-0.0451980279886638,-0.149701199542483,NA,NA,-0.149701199542483,-1384.01700423693,-2691.5983959309,NA,NA,-2691.5983959309,214.414815034236,122.769400676925,NA,NA,122.769400676925,-12596.7202264345,-31522.7736203877,NA,NA,-31522.7736203877
-5422.30846159636,-17440.2057157334,NA,NA,-17440.2057157334,-483.007586125641,-1320.45112620752,NA,NA,-1320.45112620752,-0.00860180891616469,-0.0664714504055621,NA,NA,-0.0664714504055621,-1488.92122228869,-2851.63245007123,NA,NA,-2851.63245007123,1005.90283515743,1531.22193714075,NA,NA,1531.22193714075,-4939.30087547072,-16119.7545895259,NA,NA,-16119.7545895259
-10855.554709853,-25407.634675475,NA,NA,-25407.634675475,-1415.42381584206,-2695.73982894376,NA,NA,-2695.73982894376,-0.0397610847476116,-0.113292770394473,NA,NA,-0.113292770394473,-1499.6598800149,-2776.75896323624,NA,NA,-2776.75896323624,84.2065287059822,80.8769782428035,NA,NA,80.8769782428035,-9440.13089401091,-22711.8948465313,NA,NA,-22711.8948465313
-6067.96376775778,-22552.1530304175,NA,NA,-22552.1530304175,-1436.55957310006,-3100.69517168743,NA,NA,-3100.69517168743,-0.0505964653378433,-0.177765859937445,NA,NA,-0.177765859937445,-1402.43765122604,-2758.96355446811,NA,NA,-2758.96355446811,-34.0218853368824,-341.002051763786,NA,NA,-341.002051763786,-4631.40419465772,-19451.4578587301,NA,NA,-19451.4578587301
14625.0564967886,21125.5953799725,NA,NA,21125.5953799725,-1064.62448623472,-2218.71805519326,NA,NA,-2218.71805519326,-0.054426994485259,-0.141071779671905,NA,NA,-0.141071779671905,-1342.18451406073,-2503.08568203568,NA,NA,-2503.08568203568,277.603866125388,284.643364641163,NA,NA,284.643364641163,15689.6809830233,23344.3134351658,NA,NA,23344.3134351658
-535.302770568036,-5924.14310863976,NA,NA,-5924.14310863976,-1213.58092090896,-2459.03635860825,NA,NA,-2459.03635860825,-0.0130169620676837,-0.0798902138378138,NA,NA,-0.0798902138378138,-1626.96256022758,-2950.55702532592,NA,NA,-2950.55702532592,413.402004541803,491.699538648689,NA,NA,491.699538648689,678.278150340921,-3465.10675003151,NA,NA,-3465.10675003151
10480.8698518586,17997.7454090184,NA,NA,17997.7454090184,-1166.28025620257,-2289.15714078884,NA,NA,-2289.15714078884,-0.0474560014314937,-0.120629105230373,NA,NA,-0.120629105230373,-1527.36326207164,-2829.40043445512,NA,NA,-2829.40043445512,361.031690215874,540.000716563563,NA,NA,540.000716563563,11647.1501080612,20286.9025498072,NA,NA,20286.9025498072
-2610.62792688626,-8852.23304668238,NA,NA,-8852.23304668238,-1742.69407907201,-3248.68122687849,NA,NA,-3248.68122687849,-0.0595682521791908,-0.14781604689792,NA,NA,-0.14781604689792,-1519.58855807077,-2947.70632517628,NA,NA,-2947.70632517628,-223.05611651931,-300.673161418785,NA,NA,-300.673161418785,-867.933847814253,-5603.5518198039,NA,NA,-5603.5518198039
646.230638166187,-4010.45566496561,NA,NA,-4010.45566496561,-99.4266516065964,-465.577842764545,NA,NA,-465.577842764545,-0.0207893374703495,-0.0914928789489447,NA,NA,-0.0914928789489447,-1093.51480428065,-2116.97711423509,NA,NA,-2116.97711423509,994.0322197499,1651.08725360795,NA,NA,1651.08725360795,745.657289772782,-3544.87782220106,NA,NA,-3544.87782220106
1381.03578804073,-1585.61458546673,NA,NA,-1585.61458546673,-1176.46485625607,-2097.17181845214,NA,NA,-2097.17181845214,-0.00768763882666995,-0.0414497987932635,NA,NA,-0.0414497987932635,-1399.10191735182,-2433.81879981902,NA,NA,-2433.81879981902,222.549758151116,336.246213058737,NA,NA,336.246213058737,2557.5006442968,511.557232985411,NA,NA,511.557232985411
-9453.5628355118,-22645.718181236,NA,NA,-22645.718181236,-1866.8087566777,-3412.91779249065,NA,NA,-3412.91779249065,-0.0622339768826309,-0.165401042971327,NA,NA,-0.165401042971327,-1376.8740899006,-2507.37010171481,NA,NA,-2507.37010171481,-489.893405832227,-905.346693871037,NA,NA,-905.346693871037,-7586.7540788341,-19232.8003887453,NA,NA,-19232.8003887453
1133.84988267862,-1314.32525565848,NA,NA,-1314.32525565848,-812.153373531911,-1590.2540253893,NA,NA,-1590.2540253893,-0.0485504438382726,-0.118880503762896,NA,NA,-0.118880503762896,-1168.22266841253,-2112.86109990892,NA,NA,-2112.86109990892,356.002352458049,522.232031900624,NA,NA,522.232031900624,1946.00325621053,275.92876973081,NA,NA,275.92876973081
-13498.9414099374,-28141.1267477462,NA,NA,-28141.1267477462,-1070.89655387209,-2033.83495435891,NA,NA,-2033.83495435891,-0.031494572038401,-0.0944309291314049,NA,NA,-0.0944309291314049,-1417.7256033441,-2663.21314144591,NA,NA,-2663.21314144591,346.747153267184,628.90496609325,NA,NA,628.90496609325,-12428.0448560653,-26107.2917933873,NA,NA,-26107.2917933873
5918.72743038466,11183.2370105271,NA,NA,11183.2370105271,-1189.06829809501,-2057.7430591946,NA,NA,-2057.7430591946,-0.0233092370916003,-0.0593065810949479,NA,NA,-0.0593065810949479,-1598.04504949834,-2876.04257930207,NA,NA,-2876.04257930207,408.817421934346,817.407005560252,NA,NA,817.407005560252,7107.79572847967,13240.9800697217,NA,NA,13240.9800697217
8291.61322280586,11754.8606145103,NA,NA,11754.8606145103,-2042.92891888008,-3951.34865108868,NA,NA,-3951.34865108868,-0.0347955410884832,-0.111940933203209,NA,NA,-0.111940933203209,-1791.5300969209,-3476.18931041297,NA,NA,-3476.18931041297,-251.353449888127,-474.858687040525,NA,NA,-474.858687040525,10334.5421416859,15706.209265599,NA,NA,15706.209265599
4606.63657444778,7071.84287092493,NA,NA,7071.84287092493,-1254.72835877252,-2534.7212532699,NA,NA,-2534.7212532699,-0.0306629321105062,-0.0991772998986554,NA,NA,-0.0991772998986554,-1437.35464791466,-2842.02968622451,NA,NA,-2842.02968622451,182.60192419347,307.237900755584,NA,NA,307.237900755584,5861.3649332203,9606.56412419483,NA,NA,9606.56412419483
9965.31020622899,8994.92256761224,NA,NA,8994.92256761224,-1153.10387552163,-2480.47347833199,NA,NA,-2480.47347833199,-0.0497327100055753,-0.137392200925618,NA,NA,-0.137392200925618,-1444.39786354329,-2689.00258245913,NA,NA,-2689.00258245913,291.377800739476,209.011631907147,NA,NA,209.011631907147,11118.4140817506,11475.3960459442,NA,NA,11475.3960459442
