"n_inc_costs_TOTAL_1yr","n_inc_costs_TOTAL_5yr","n_inc_costs_TOTAL_10yr","n_inc_costs_HEALTH_SECTOR_1yr","n_inc_costs_HEALTH_SECTOR_5yr","n_inc_costs_HEALTH_SECTOR_10yr","n_inc_qalys_TOTAL_1yr","n_inc_qalys_TOTAL_5yr","n_inc_qalys_TOTAL_10yr"
-18652.9539055897,NA,NA,-3277.95395309611,NA,NA,-0.293459146863524,NA,NA
-22509.7844830165,NA,NA,-3095.55542812665,NA,NA,-0.284541365448043,NA,NA
-18587.8397083855,NA,NA,-2756.95075494821,NA,NA,-0.266185847801223,NA,NA
-14699.081420891,NA,NA,-3131.02135011596,NA,NA,-0.21988563856329,NA,NA
-34599.4843839164,NA,NA,-3550.49746687832,NA,NA,-0.305267221251603,NA,NA
-24232.8458117519,NA,NA,-3975.54231308446,NA,NA,-0.310292455626649,NA,NA
-17395.8379669014,NA,NA,-3244.9196124817,NA,NA,-0.278069589053764,NA,NA
-12667.089383761,NA,NA,-2599.627211587,NA,NA,-0.253562594003646,NA,NA
-20306.3559837478,NA,NA,-2984.30026937302,NA,NA,-0.303993255781067,NA,NA
-18546.7019837204,NA,NA,-2964.97078694288,NA,NA,-0.256054892823242,NA,NA
-29239.1195507316,NA,NA,-3153.13704903695,NA,NA,-0.308757722199751,NA,NA
-20144.4693786097,NA,NA,-2582.51728995769,NA,NA,-0.28971981333242,NA,NA
-7204.66265036455,NA,NA,-2949.88096070984,NA,NA,-0.236367498275702,NA,NA
-19907.1554933052,NA,NA,-3886.06288085564,NA,NA,-0.31768281760762,NA,NA
-17472.1691736203,NA,NA,-3090.21002620773,NA,NA,-0.328362695763597,NA,NA
-21696.6431695914,NA,NA,-2695.06262288284,NA,NA,-0.256707576351224,NA,NA
-25417.6546538126,NA,NA,-4002.57602047442,NA,NA,-0.28280691157802,NA,NA
-21316.5938167105,NA,NA,-2913.33696616014,NA,NA,-0.275135181870285,NA,NA
-22457.8295204504,NA,NA,-2597.83697662998,NA,NA,-0.279801620584998,NA,NA
-16650.3132856907,NA,NA,-3168.71400962818,NA,NA,-0.240071892088132,NA,NA
-32591.1048171856,NA,NA,-2943.77727947682,NA,NA,-0.307341055463597,NA,NA
-25289.6326442835,NA,NA,-3179.06953046699,NA,NA,-0.256693102808622,NA,NA
-25961.3044524014,NA,NA,-3199.38995049337,NA,NA,-0.295876933861118,NA,NA
-10958.9421531663,NA,NA,-2364.5141564975,NA,NA,-0.212016779286516,NA,NA
-34717.6463166909,NA,NA,-3603.03688925873,NA,NA,-0.268598836604602,NA,NA
-21188.3182782808,NA,NA,-3113.4923921621,NA,NA,-0.234150920717592,NA,NA
-26005.1258200349,NA,NA,-3679.59549429845,NA,NA,-0.309808416643126,NA,NA
-16388.7544588547,NA,NA,-3044.74484446295,NA,NA,-0.291526140900264,NA,NA
-18025.7091919693,NA,NA,-2727.34395286381,NA,NA,-0.216947279031197,NA,NA
-11186.3752662769,NA,NA,-3144.99064666303,NA,NA,-0.24393916781124,NA,NA
-23626.134687462,NA,NA,-3346.68551302892,NA,NA,-0.270085293914227,NA,NA
-18593.0338458591,NA,NA,-3007.99491707733,NA,NA,-0.270016453059016,NA,NA
-27780.6749370914,NA,NA,-3202.13475025319,NA,NA,-0.231247699244249,NA,NA
-18398.8788845846,NA,NA,-2645.86697272326,NA,NA,-0.236779485716511,NA,NA
-18968.664363867,NA,NA,-2796.5074987565,NA,NA,-0.211888475712281,NA,NA
-21790.4095611359,NA,NA,-2574.24029876725,NA,NA,-0.298137760893665,NA,NA
-16398.8948586983,NA,NA,-3123.49609535238,NA,NA,-0.206434650805861,NA,NA
-17241.9831231511,NA,NA,-2370.11372536322,NA,NA,-0.296426047179465,NA,NA
-21195.6587159658,NA,NA,-2235.89297511275,NA,NA,-0.254578738727111,NA,NA
-18998.764269225,NA,NA,-3177.28898864124,NA,NA,-0.198747511928301,NA,NA
-18017.822142688,NA,NA,-2477.02165435092,NA,NA,-0.285669528107726,NA,NA
-25774.4446669299,NA,NA,-2849.07043857383,NA,NA,-0.285629496975224,NA,NA
-19666.1748181548,NA,NA,-3490.71837885269,NA,NA,-0.260827103740319,NA,NA
-22591.7898049612,NA,NA,-3460.39384718097,NA,NA,-0.23626531178712,NA,NA
-38398.2079685961,NA,NA,-3010.07498852896,NA,NA,-0.278380482516029,NA,NA
-21375.2535612783,NA,NA,-2886.11561426184,NA,NA,-0.246788428726064,NA,NA
-19598.1781438355,NA,NA,-3582.08807340386,NA,NA,-0.235132248241602,NA,NA
-18653.4460700049,NA,NA,-3003.07860523375,NA,NA,-0.257591897214446,NA,NA
-26833.5680236445,NA,NA,-2803.67721435859,NA,NA,-0.318588792734089,NA,NA
-23564.5226248036,NA,NA,-3381.04283681949,NA,NA,-0.288157455486034,NA,NA
-19336.1284067544,NA,NA,-3695.2717228595,NA,NA,-0.340920181645565,NA,NA
-22504.725229094,NA,NA,-2696.76366329971,NA,NA,-0.279506637213253,NA,NA
-20349.2080122333,NA,NA,-2882.22994853799,NA,NA,-0.305754915725481,NA,NA
-16391.0609539363,NA,NA,-3370.45470578955,NA,NA,-0.238571210578012,NA,NA
-19294.4370872877,NA,NA,-2944.31798194858,NA,NA,-0.31451439024249,NA,NA
-29752.9773330666,NA,NA,-2631.26270030686,NA,NA,-0.29355202881116,NA,NA
-37218.1991042736,NA,NA,-3078.91529414685,NA,NA,-0.317089222182956,NA,NA
-9041.78011841663,NA,NA,-2737.31265581466,NA,NA,-0.220316264831733,NA,NA
-18878.4602132026,NA,NA,-3140.70706026103,NA,NA,-0.272979505741022,NA,NA
-23012.5423871613,NA,NA,-3052.71919187231,NA,NA,-0.265196631973169,NA,NA
-27169.7594996928,NA,NA,-3047.92112572879,NA,NA,-0.306622465325418,NA,NA
-33472.4934073882,NA,NA,-3620.58357483499,NA,NA,-0.273068037630787,NA,NA
-14876.2310830025,NA,NA,-3133.66556794068,NA,NA,-0.291282546412049,NA,NA
-27746.6751728191,NA,NA,-3244.39373065497,NA,NA,-0.270360267381927,NA,NA
-19447.9147693492,NA,NA,-3284.8042088449,NA,NA,-0.252261124197647,NA,NA
-10413.1961878535,NA,NA,-3241.70321322137,NA,NA,-0.258924616599242,NA,NA
-16908.6784931199,NA,NA,-3007.81159963078,NA,NA,-0.255266459012949,NA,NA
-14109.0511934967,NA,NA,-2591.63905324984,NA,NA,-0.25726705077859,NA,NA
-24480.8332247443,NA,NA,-3235.80025080004,NA,NA,-0.30077762501566,NA,NA
-18758.9313063663,NA,NA,-2884.21721533066,NA,NA,-0.285067292241473,NA,NA
-14322.3830466523,NA,NA,-2639.17518220879,NA,NA,-0.25668078821484,NA,NA
-21844.4455261179,NA,NA,-3338.3253113317,NA,NA,-0.279424769856182,NA,NA
-21978.4581691074,NA,NA,-2577.7035675586,NA,NA,-0.234342679266817,NA,NA
-35559.68001268,NA,NA,-3635.71440767097,NA,NA,-0.29091740350372,NA,NA
-24100.1657114832,NA,NA,-3575.10041732214,NA,NA,-0.26674771192812,NA,NA
-20496.007582199,NA,NA,-3564.18496882532,NA,NA,-0.273738033732486,NA,NA
-24234.0463470315,NA,NA,-2567.4844783388,NA,NA,-0.235513184117782,NA,NA
-26474.8066890533,NA,NA,-2499.22007175813,NA,NA,-0.262260749574844,NA,NA
-20509.9114766983,NA,NA,-2807.09120309256,NA,NA,-0.25413338567685,NA,NA
-15139.4367971828,NA,NA,-3559.99172597251,NA,NA,-0.257737442189176,NA,NA
-17060.1647439599,NA,NA,-3094.01190558428,NA,NA,-0.236372818365833,NA,NA
-16486.9797475205,NA,NA,-3674.53214638264,NA,NA,-0.265907985157269,NA,NA
-29053.1678648565,NA,NA,-3691.04843425357,NA,NA,-0.25329339404307,NA,NA
-23420.1997933794,NA,NA,-3188.66612625631,NA,NA,-0.255640465753062,NA,NA
-19622.4885876307,NA,NA,-3047.63278442529,NA,NA,-0.291816667438492,NA,NA
-15552.1702406994,NA,NA,-2949.02264511343,NA,NA,-0.247722749277296,NA,NA
-25889.1138165258,NA,NA,-3856.67244784093,NA,NA,-0.267094102667119,NA,NA
-14316.1435959628,NA,NA,-3818.64284882229,NA,NA,-0.327157733718222,NA,NA
-25429.653647044,NA,NA,-2268.59889894751,NA,NA,-0.265773263265592,NA,NA
-27433.2588819311,NA,NA,-2830.34151707729,NA,NA,-0.289153173076642,NA,NA
-12348.4974981657,NA,NA,-3580.8488450108,NA,NA,-0.216134875003063,NA,NA
-21435.8850260769,NA,NA,-3480.35971554716,NA,NA,-0.218750184960577,NA,NA
-16792.1059922002,NA,NA,-2649.91379872728,NA,NA,-0.227665124556119,NA,NA
-28361.1054602771,NA,NA,-3810.16840468168,NA,NA,-0.301424974458698,NA,NA
-17867.1259518051,NA,NA,-3043.79645461454,NA,NA,-0.278710345379987,NA,NA
-13693.2271380188,NA,NA,-3737.38940206196,NA,NA,-0.241478441128614,NA,NA
-17885.1569564832,NA,NA,-2663.34132646661,NA,NA,-0.237177487680752,NA,NA
-14865.6674078294,NA,NA,-3292.78154587757,NA,NA,-0.277978683219524,NA,NA
-14787.6373329756,NA,NA,-3081.16653682523,NA,NA,-0.309856157240568,NA,NA
-25884.0056444564,NA,NA,-3053.87775569091,NA,NA,-0.269527309901291,NA,NA
-25319.5807621842,NA,NA,-3369.44523141016,NA,NA,-0.266280006041544,NA,NA
-23049.5402745017,NA,NA,-3499.35580387272,NA,NA,-0.290802325725051,NA,NA
-19874.972193059,NA,NA,-3810.86728738053,NA,NA,-0.262982893572257,NA,NA
-23878.0668748078,NA,NA,-3160.89534887797,NA,NA,-0.321165664760169,NA,NA
-23848.7555623856,NA,NA,-3632.52071897382,NA,NA,-0.23510741041425,NA,NA
-26105.5252073809,NA,NA,-3453.64468450495,NA,NA,-0.306882799864042,NA,NA
-11520.9980831717,NA,NA,-3613.83532473903,NA,NA,-0.2610735646898,NA,NA
-19892.0314078183,NA,NA,-3611.25538543075,NA,NA,-0.350012992808819,NA,NA
-31353.2649966811,NA,NA,-2523.03521384513,NA,NA,-0.262882755220367,NA,NA
-15522.7410224998,NA,NA,-2677.47837461274,NA,NA,-0.245927800389998,NA,NA
-20127.3076787702,NA,NA,-3340.36153103444,NA,NA,-0.281254993201949,NA,NA
-17012.8684163169,NA,NA,-3011.09446046787,NA,NA,-0.244390693453935,NA,NA
-17406.4937701463,NA,NA,-3337.25721957422,NA,NA,-0.32612152947395,NA,NA
-16683.7220959258,NA,NA,-3626.80951426273,NA,NA,-0.296048471623242,NA,NA
-29082.3472750686,NA,NA,-3043.22035138758,NA,NA,-0.245800691670057,NA,NA
-23001.4843636811,NA,NA,-3517.95406920485,NA,NA,-0.244875924627074,NA,NA
-23189.553432609,NA,NA,-3915.47216036324,NA,NA,-0.227543633740585,NA,NA
-22912.3868792564,NA,NA,-3556.6090594289,NA,NA,-0.253877595141085,NA,NA
-31765.7760416007,NA,NA,-3140.24000035498,NA,NA,-0.318841909006444,NA,NA
-21020.7366122677,NA,NA,-2897.9436606582,NA,NA,-0.252459642071887,NA,NA
-18403.872687646,NA,NA,-2889.23646306886,NA,NA,-0.256133720155426,NA,NA
-13323.5243216869,NA,NA,-2387.14831365148,NA,NA,-0.216062142843273,NA,NA
-26577.5218566665,NA,NA,-2799.27989641458,NA,NA,-0.260595871939753,NA,NA
-10705.8285173982,NA,NA,-2966.84173878134,NA,NA,-0.25090642921352,NA,NA
-14485.1688598251,NA,NA,-3064.66151285245,NA,NA,-0.262891788715732,NA,NA
-13993.6120923454,NA,NA,-2969.93673369103,NA,NA,-0.258653054692746,NA,NA
-18124.0776036367,NA,NA,-2841.31111270226,NA,NA,-0.300153063468947,NA,NA
-29391.4981709792,NA,NA,-2424.12761964598,NA,NA,-0.26367958522301,NA,NA
-25429.9394796363,NA,NA,-2721.57883656227,NA,NA,-0.28374876332116,NA,NA
-21811.6510553861,NA,NA,-2295.11176278332,NA,NA,-0.237279514139043,NA,NA
-20709.9466319446,NA,NA,-2806.75438944896,NA,NA,-0.256991062106627,NA,NA
-28317.8320353286,NA,NA,-2965.07048533799,NA,NA,-0.259915848945109,NA,NA
-29560.1048408139,NA,NA,-2937.00490546368,NA,NA,-0.2787125629235,NA,NA
-28738.8628102224,NA,NA,-3472.91560768026,NA,NA,-0.268989014127025,NA,NA
-13173.3454348593,NA,NA,-2762.65292902774,NA,NA,-0.243527535465644,NA,NA
-25874.6349220957,NA,NA,-2966.21003173962,NA,NA,-0.263932890742507,NA,NA
-20552.1161738578,NA,NA,-3368.54313657096,NA,NA,-0.251795439965762,NA,NA
-21454.2005365439,NA,NA,-3036.75718243625,NA,NA,-0.295751735230235,NA,NA
-16205.9574172481,NA,NA,-3227.1168867237,NA,NA,-0.236173551922123,NA,NA
-27491.2043878952,NA,NA,-2730.45119944399,NA,NA,-0.273528008809559,NA,NA
-19823.7548989706,NA,NA,-2659.73168383263,NA,NA,-0.271589423558546,NA,NA
-21882.3086618065,NA,NA,-3503.54270327543,NA,NA,-0.271766991403178,NA,NA
-22252.0859035648,NA,NA,-3279.42588597097,NA,NA,-0.297182504972498,NA,NA
-23992.0659056362,NA,NA,-2718.15062184691,NA,NA,-0.254405809082624,NA,NA
-17007.9508496127,NA,NA,-3084.22475066123,NA,NA,-0.250523644720454,NA,NA
-27300.184305082,NA,NA,-2828.75035586351,NA,NA,-0.27888314646914,NA,NA
-12703.6300920824,NA,NA,-3078.56721329614,NA,NA,-0.271978501202366,NA,NA
-33642.699906024,NA,NA,-2600.99157481566,NA,NA,-0.268240004679449,NA,NA
-13571.5862792272,NA,NA,-2868.54027917456,NA,NA,-0.270898953024861,NA,NA
-19499.1653872415,NA,NA,-2921.67060424812,NA,NA,-0.254505981497477,NA,NA
-20405.5040786383,NA,NA,-3013.28536448232,NA,NA,-0.287346229887655,NA,NA
-18786.3137577908,NA,NA,-3682.25016538105,NA,NA,-0.307111018928426,NA,NA
-17360.5002685059,NA,NA,-2733.88183589799,NA,NA,-0.254539299703549,NA,NA
-29294.8781177488,NA,NA,-2951.81661701592,NA,NA,-0.291688375369786,NA,NA
-21084.5730264703,NA,NA,-3090.89135371333,NA,NA,-0.248869746884464,NA,NA
-21378.8926326336,NA,NA,-3328.20063182797,NA,NA,-0.216648417628116,NA,NA
-13650.5190103638,NA,NA,-2784.60110967598,NA,NA,-0.229690088796059,NA,NA
-17925.9496739936,NA,NA,-3207.27746235957,NA,NA,-0.236450277940967,NA,NA
-20676.523032387,NA,NA,-3024.15818758402,NA,NA,-0.292191469803391,NA,NA
-16951.0977757811,NA,NA,-2600.77165724744,NA,NA,-0.24424323178734,NA,NA
-32519.6599826651,NA,NA,-2365.65218079835,NA,NA,-0.290165583205883,NA,NA
-19974.9169590342,NA,NA,-2856.66866081036,NA,NA,-0.254874127543875,NA,NA
-17711.6002070495,NA,NA,-2553.24455953247,NA,NA,-0.224377109403998,NA,NA
-21266.6580680599,NA,NA,-3432.60664133965,NA,NA,-0.202188633658142,NA,NA
-17445.2179429237,NA,NA,-2656.26644870083,NA,NA,-0.263033668879623,NA,NA
-17976.9010771862,NA,NA,-3143.52758650219,NA,NA,-0.237094399643764,NA,NA
-17181.8968641426,NA,NA,-3059.04205966787,NA,NA,-0.234454072281259,NA,NA
-19147.3487302486,NA,NA,-2748.05939492192,NA,NA,-0.243057320011424,NA,NA
-23500.6410290845,NA,NA,-3556.71744324508,NA,NA,-0.263380370638079,NA,NA
-26324.124964274,NA,NA,-2220.79709783499,NA,NA,-0.241441041470625,NA,NA
-14360.1390710794,NA,NA,-3259.85139149354,NA,NA,-0.226067213775365,NA,NA
-14060.0384503699,NA,NA,-2858.58519262257,NA,NA,-0.275215042368278,NA,NA
-27676.9075842074,NA,NA,-3051.103547806,NA,NA,-0.198292649430728,NA,NA
-23542.9063707627,NA,NA,-3184.7112118647,NA,NA,-0.208612983103333,NA,NA
-19487.6752572447,NA,NA,-3681.09093334107,NA,NA,-0.308555005843287,NA,NA
-13624.984637081,NA,NA,-2900.0733449704,NA,NA,-0.236812352716855,NA,NA
-20107.8620468924,NA,NA,-2832.76155066846,NA,NA,-0.285597250789774,NA,NA
-24378.9357255182,NA,NA,-2917.00431534059,NA,NA,-0.267526503447023,NA,NA
-32438.8480936497,NA,NA,-3002.35062336681,NA,NA,-0.263121878867465,NA,NA
-30684.0581993376,NA,NA,-3618.95919341701,NA,NA,-0.292655330210141,NA,NA
-19563.9246081307,NA,NA,-3562.82419825009,NA,NA,-0.271477965121257,NA,NA
-19055.0523365299,NA,NA,-2505.1249258651,NA,NA,-0.265439903241996,NA,NA
-23550.1027722141,NA,NA,-2733.37850156405,NA,NA,-0.239954217688477,NA,NA
-19710.2758913898,NA,NA,-2903.82160188514,NA,NA,-0.237655329773591,NA,NA
-17088.3131133354,NA,NA,-3054.43396787617,NA,NA,-0.261669275166958,NA,NA
-20851.4840671397,NA,NA,-3291.36986349256,NA,NA,-0.239963137567784,NA,NA
-20999.0814865933,NA,NA,-2590.44388334974,NA,NA,-0.23607720521354,NA,NA
-13079.2248375807,NA,NA,-3189.23694197581,NA,NA,-0.274188980170353,NA,NA
-23263.4891202538,NA,NA,-3221.33681272131,NA,NA,-0.276781126723203,NA,NA
-19070.4757871377,NA,NA,-3547.9743054732,NA,NA,-0.292434983078212,NA,NA
-13685.8284023619,NA,NA,-3203.09862445244,NA,NA,-0.250847843928166,NA,NA
-22238.2827764068,NA,NA,-2522.29989602325,NA,NA,-0.292294235055184,NA,NA
-16682.2796390031,NA,NA,-3127.73380994983,NA,NA,-0.302393098036689,NA,NA
-15534.0975857603,NA,NA,-3111.15607890038,NA,NA,-0.283383409076909,NA,NA
-30105.0354802468,NA,NA,-2784.07025827751,NA,NA,-0.255511573295896,NA,NA
-22289.0330400435,NA,NA,-3652.04766320783,NA,NA,-0.250963377823458,NA,NA
-27472.2108169359,NA,NA,-2871.77009340985,NA,NA,-0.282532967896442,NA,NA
-18338.9499153043,NA,NA,-3357.50144392182,NA,NA,-0.312617666537303,NA,NA
-21752.4978348114,NA,NA,-3033.05604248145,NA,NA,-0.241102316856213,NA,NA
-14647.002726513,NA,NA,-3480.9394030715,NA,NA,-0.286176160669548,NA,NA
-12637.8164091,NA,NA,-2850.23703440473,NA,NA,-0.24592393104357,NA,NA
-31580.1862699252,NA,NA,-2680.71243733658,NA,NA,-0.247462668649198,NA,NA
-22213.3295306193,NA,NA,-3104.2725692715,NA,NA,-0.26339063121687,NA,NA
-24555.107888082,NA,NA,-2919.38456645125,NA,NA,-0.254374906575163,NA,NA
-15827.3283060972,NA,NA,-2412.60530211432,NA,NA,-0.236487946399488,NA,NA
-19897.9924698861,NA,NA,-3221.72475034962,NA,NA,-0.319597940452869,NA,NA
-18522.5864147753,NA,NA,-3413.62273799801,NA,NA,-0.254390069590558,NA,NA
-18799.6352454508,NA,NA,-3294.95689085355,NA,NA,-0.263206205674054,NA,NA
-23759.8597482162,NA,NA,-3291.30650381134,NA,NA,-0.313771116363344,NA,NA
-15163.007102086,NA,NA,-3343.40385681307,NA,NA,-0.222410361758848,NA,NA
-20421.1675271116,NA,NA,-3704.1654865985,NA,NA,-0.252509353114263,NA,NA
-22613.3474381462,NA,NA,-2912.8560650792,NA,NA,-0.24380305389536,NA,NA
-29989.874271754,NA,NA,-3424.14730907518,NA,NA,-0.267693076613349,NA,NA
-31887.9989529074,NA,NA,-3388.2755798068,NA,NA,-0.287298253261458,NA,NA
-20286.8518538571,NA,NA,-3455.36252699907,NA,NA,-0.301788244603596,NA,NA
-31308.2318093293,NA,NA,-2885.42864074446,NA,NA,-0.335987723962865,NA,NA
-18225.6638044072,NA,NA,-3505.86599823606,NA,NA,-0.271559608727371,NA,NA
-31290.3019271822,NA,NA,-3139.97652838211,NA,NA,-0.259020063667665,NA,NA
-22418.4071960361,NA,NA,-3325.26611257289,NA,NA,-0.275782489581545,NA,NA
-24205.6152212653,NA,NA,-2796.48246065032,NA,NA,-0.260694431926367,NA,NA
-31692.4855678837,NA,NA,-2630.62013268705,NA,NA,-0.26622973014295,NA,NA
-8075.62272510364,NA,NA,-3236.66749181508,NA,NA,-0.249344122289954,NA,NA
-18818.0268973579,NA,NA,-3207.90320769238,NA,NA,-0.277773211829196,NA,NA
-15340.99906865,NA,NA,-3311.29665051616,NA,NA,-0.279052113337553,NA,NA
-17063.0704081401,NA,NA,-2781.81275855755,NA,NA,-0.303174899157356,NA,NA
-15798.6962171431,NA,NA,-2799.84554156088,NA,NA,-0.253016141184873,NA,NA
-17530.6317092018,NA,NA,-3306.83606838407,NA,NA,-0.254052900643322,NA,NA
-20568.414366522,NA,NA,-2794.66645115932,NA,NA,-0.305277653043844,NA,NA
-22923.5993722446,NA,NA,-2451.85444314895,NA,NA,-0.218882640543156,NA,NA
-30466.0868788941,NA,NA,-3236.08945609342,NA,NA,-0.288443742441027,NA,NA
-24052.7946366311,NA,NA,-3570.45272217434,NA,NA,-0.257128044794045,NA,NA
-23963.7110878339,NA,NA,-2992.39219915385,NA,NA,-0.270701664696062,NA,NA
-26565.9453762684,NA,NA,-3300.04140039935,NA,NA,-0.313473048072559,NA,NA
-21541.7257953731,NA,NA,-3072.05143083029,NA,NA,-0.268656067732199,NA,NA
-23263.879906917,NA,NA,-3352.32096776651,NA,NA,-0.264474367699738,NA,NA
-23709.944890586,NA,NA,-3310.7052563823,NA,NA,-0.244501470965553,NA,NA
-13583.1448824332,NA,NA,-2714.02022485907,NA,NA,-0.259077875318842,NA,NA
-23033.588247124,NA,NA,-3417.55708379883,NA,NA,-0.286823018213432,NA,NA
-13394.4468085592,NA,NA,-2937.89272255707,NA,NA,-0.248658475456565,NA,NA
-28795.2036795494,NA,NA,-3042.51132786818,NA,NA,-0.216970354475922,NA,NA
-20855.6826110326,NA,NA,-3314.68080297784,NA,NA,-0.265565716963362,NA,NA
-18444.0881749448,NA,NA,-2891.79693752441,NA,NA,-0.287549501167925,NA,NA
-20294.6415988547,NA,NA,-3250.38757439494,NA,NA,-0.278955791465137,NA,NA
-21768.8214887443,NA,NA,-3006.75293812605,NA,NA,-0.285317806486757,NA,NA
-28224.7789474566,NA,NA,-3252.88854111068,NA,NA,-0.298833162315331,NA,NA
-18909.8898554022,NA,NA,-2979.12249480786,NA,NA,-0.259669414104051,NA,NA
-23977.0950853908,NA,NA,-2934.84911855281,NA,NA,-0.308545703036659,NA,NA
-24278.9070060517,NA,NA,-3066.35829481839,NA,NA,-0.288137691875149,NA,NA
-21421.6344642281,NA,NA,-2676.66709669129,NA,NA,-0.275691102058971,NA,NA
-18783.8802925661,NA,NA,-2774.36769899284,NA,NA,-0.22523265181209,NA,NA
-19306.981329033,NA,NA,-3493.1355080772,NA,NA,-0.245505630266043,NA,NA
-14958.5603578386,NA,NA,-3507.20626905587,NA,NA,-0.281026917000932,NA,NA
-20050.720019859,NA,NA,-3100.69582312278,NA,NA,-0.252371768635636,NA,NA
-27410.7171758355,NA,NA,-3186.96249971534,NA,NA,-0.252632948016853,NA,NA
-22013.7210902171,NA,NA,-4033.284072601,NA,NA,-0.199881166188755,NA,NA
-15804.6997623916,NA,NA,-3267.0551092112,NA,NA,-0.20371396050212,NA,NA
-17067.3908346479,NA,NA,-2744.48152948198,NA,NA,-0.26385565796435,NA,NA
-29966.0048084337,NA,NA,-3294.24841750297,NA,NA,-0.305787242690201,NA,NA
-18975.0561262911,NA,NA,-3244.45291573817,NA,NA,-0.258957021578297,NA,NA
-18583.6345241822,NA,NA,-4122.37549879802,NA,NA,-0.249049893731839,NA,NA
-29186.8345723878,NA,NA,-2724.0516626055,NA,NA,-0.277497289796784,NA,NA
-13315.6861856039,NA,NA,-3653.1057465125,NA,NA,-0.251688112761423,NA,NA
-36441.8930176215,NA,NA,-3346.84608864457,NA,NA,-0.296589097333471,NA,NA
-16411.0669931178,NA,NA,-2607.13413730128,NA,NA,-0.28146509192132,NA,NA
-14947.6015867001,NA,NA,-3095.03043653661,NA,NA,-0.279636375841373,NA,NA
-14369.8102487165,NA,NA,-2654.02919568597,NA,NA,-0.216726684075315,NA,NA
-23856.417904744,NA,NA,-2831.10518576448,NA,NA,-0.267995570150976,NA,NA
-9168.07111684812,NA,NA,-3147.46316055311,NA,NA,-0.253951587679913,NA,NA
-20905.2371033608,NA,NA,-3342.42200972211,NA,NA,-0.26301556283377,NA,NA
-15207.3367857201,NA,NA,-3557.44859819166,NA,NA,-0.240561503832379,NA,NA
-11699.3102762171,NA,NA,-3120.32555489998,NA,NA,-0.246503581413891,NA,NA
-22623.2926307898,NA,NA,-2758.84931980559,NA,NA,-0.288152495877567,NA,NA
-29396.0378469315,NA,NA,-2473.3968788617,NA,NA,-0.279666469286542,NA,NA
-14659.0415533985,NA,NA,-2689.73077484173,NA,NA,-0.259737267868775,NA,NA
-22923.1367338722,NA,NA,-2878.16815106454,NA,NA,-0.249601792386442,NA,NA
-19953.9179285646,NA,NA,-2919.7360026981,NA,NA,-0.272676701187732,NA,NA
-17164.0209374266,NA,NA,-3378.58361653104,NA,NA,-0.269926961666109,NA,NA
-16694.8364426085,NA,NA,-2875.91812564927,NA,NA,-0.238492510644946,NA,NA
-17713.7814973721,NA,NA,-2823.20950145168,NA,NA,-0.236136650424035,NA,NA
-25109.8556122729,NA,NA,-3356.00347721863,NA,NA,-0.198416472348766,NA,NA
-21912.7930875768,NA,NA,-2577.88877441314,NA,NA,-0.264119077093707,NA,NA
-20612.3253949597,NA,NA,-3559.35661132914,NA,NA,-0.298447007255925,NA,NA
-34216.7348684362,NA,NA,-3493.78519618923,NA,NA,-0.310940948723902,NA,NA
-17341.3590788016,NA,NA,-2825.79911332725,NA,NA,-0.276095677336051,NA,NA
-19666.0607038333,NA,NA,-3126.30665312492,NA,NA,-0.28263872304889,NA,NA
-21323.9910540294,NA,NA,-2726.28376478755,NA,NA,-0.266830097217903,NA,NA
-13909.0923164752,NA,NA,-2226.05616610793,NA,NA,-0.229226091444083,NA,NA
-25264.6244053621,NA,NA,-3805.80515637187,NA,NA,-0.310794512838769,NA,NA
-23281.0204124714,NA,NA,-2599.1548317949,NA,NA,-0.252021268430998,NA,NA
-15376.4462304808,NA,NA,-3059.71393325018,NA,NA,-0.272907025791817,NA,NA
-24763.2933871256,NA,NA,-2878.32545689481,NA,NA,-0.277486554061553,NA,NA
-16688.8561534018,NA,NA,-2876.58886052075,NA,NA,-0.23551345967613,NA,NA
-33988.5948109344,NA,NA,-3426.98839692906,NA,NA,-0.224152699314744,NA,NA
-28267.1267051105,NA,NA,-2808.0485277603,NA,NA,-0.319150450974301,NA,NA
-10632.5507853474,NA,NA,-3124.37282868821,NA,NA,-0.234250149000466,NA,NA
-21695.6303600499,NA,NA,-3476.24008977537,NA,NA,-0.355239038897088,NA,NA
-37220.9533307715,NA,NA,-3535.40606585401,NA,NA,-0.307952952000522,NA,NA
-19582.8790512579,NA,NA,-3619.59701716517,NA,NA,-0.268985199112822,NA,NA
-27409.5497333761,NA,NA,-3695.62320301855,NA,NA,-0.314508027741758,NA,NA
-22108.059165399,NA,NA,-2604.47521863808,NA,NA,-0.262290023389497,NA,NA
-31832.683325116,NA,NA,-2659.61794715571,NA,NA,-0.255107011957842,NA,NA
-24992.1040861518,NA,NA,-3481.58897338089,NA,NA,-0.275382203994574,NA,NA
-23246.7947120145,NA,NA,-3845.4091351488,NA,NA,-0.193942356649383,NA,NA
-11813.3432553633,NA,NA,-4062.2153012882,NA,NA,-0.278242099077617,NA,NA
-24167.2610351434,NA,NA,-2777.36236421468,NA,NA,-0.283354438061314,NA,NA
-25103.2766397725,NA,NA,-2605.58286472325,NA,NA,-0.291096148456336,NA,NA
-36481.0101811956,NA,NA,-3545.37572233211,NA,NA,-0.255440227766933,NA,NA
