"n_TOTAL_costs_6mo","n_TOTAL_costs_1yr","n_TOTAL_costs_5yr","n_TOTAL_costs_10yr","n_TOTAL_costs_life","n_HEALTH_SECTOR_costs_6mo","n_HEALTH_SECTOR_costs_1yr","n_HEALTH_SECTOR_costs_5yr","n_HEALTH_SECTOR_costs_10yr","n_HEALTH_SECTOR_costs_life","n_CRIMINAL_costs_6mo","n_CRIMINAL_costs_1yr","n_CRIMINAL_costs_5yr","n_CRIMINAL_costs_10yr","n_CRIMINAL_costs_life","n_TX_costs_6mo","n_TX_costs_1yr","n_TX_costs_5yr","n_TX_costs_10yr","n_TX_costs_life","n_HRU_costs_6mo","n_HRU_costs_1yr","n_HRU_costs_5yr","n_HRU_costs_10yr","n_HRU_costs_life","n_TOTAL_qalys_6mo","n_TOTAL_qalys_1yr","n_TOTAL_qalys_5yr","n_TOTAL_qalys_10yr","n_TOTAL_qalys_life"
22884.2123771718,45457.2359484397,NA,NA,45457.2359484397,3741.93718965721,6577.70075493331,NA,NA,6577.70075493331,19142.2751875146,38879.5351935064,NA,NA,38879.5351935064,2431.17284506468,4164.98264843188,NA,NA,4164.98264843188,1307.40893098599,2406.52205847492,NA,NA,2406.52205847492,0.333708002542576,0.588075232384549,NA,NA,0.588075232384549
23287.1034069197,44282.2522438564,NA,NA,44282.2522438564,3598.04570118017,6073.64959272029,NA,NA,6073.64959272029,19689.0577057395,38208.6026511361,NA,NA,38208.6026511361,2272.2478280062,3672.66797130653,NA,NA,3672.66797130653,1322.51814781129,2395.23188932946,NA,NA,2395.23188932946,0.317354813746895,0.535440436188472,NA,NA,0.535440436188472
26972.179112962,53831.170710297,NA,NA,53831.170710297,3521.69169651528,6101.75337132886,NA,NA,6101.75337132886,23450.4874164467,47729.4173389681,NA,NA,47729.4173389681,2447.42961493453,4134.54261530043,NA,NA,4134.54261530043,1070.95701502504,1961.22197054094,NA,NA,1961.22197054094,0.329906578444314,0.573614483094481,NA,NA,0.573614483094481
20660.3264375852,39420.7748313363,NA,NA,39420.7748313363,3226.70153079295,5451.31925999162,NA,NA,5451.31925999162,17433.6249067922,33969.4555713447,NA,NA,33969.4555713447,2311.49689415468,3734.80099676678,NA,NA,3734.80099676678,911.883469847226,1710.50841331583,NA,NA,1710.50841331583,0.292703123042605,0.50235889821493,NA,NA,0.50235889821493
29722.4634741544,56941.30101886,NA,NA,56941.30101886,4095.1200816966,6997.84550429853,NA,NA,6997.84550429853,25627.3433924578,49943.4555145615,NA,NA,49943.4555145615,2390.74285496621,3982.95303273832,NA,NA,3982.95303273832,1701.06702781601,3008.96747320679,NA,NA,3008.96747320679,0.327164597562043,0.562851158338652,NA,NA,0.562851158338652
23492.9723358129,45043.6182741732,NA,NA,45043.6182741732,3129.21432627503,5390.74480838436,NA,NA,5390.74480838436,20363.7580095379,39652.8734657888,NA,NA,39652.8734657888,2264.06977154577,3724.53209799841,NA,NA,3724.53209799841,861.805082775385,1660.04474566278,NA,NA,1660.04474566278,0.3175318944949,0.552729213858424,NA,NA,0.552729213858424
25692.7678173006,47920.1790523951,NA,NA,47920.1790523951,3269.21343114222,5291.82408732841,NA,NA,5291.82408732841,22423.5543861584,42628.3549650667,NA,NA,42628.3549650667,2145.95949393568,3364.78928735525,NA,NA,3364.78928735525,1120.07128948021,1921.76857783639,NA,NA,1921.76857783639,0.320802028977284,0.527843236272349,NA,NA,0.527843236272349
19821.8875796094,41897.597403847,NA,NA,41897.597403847,3540.02659818916,6282.53236527767,NA,NA,6282.53236527767,16281.8609814203,35615.0650385693,NA,NA,35615.0650385693,2470.72836732692,4169.47478507036,NA,NA,4169.47478507036,1065.92616781018,2106.65834987243,NA,NA,2106.65834987243,0.327018669447014,0.586615870864932,NA,NA,0.586615870864932
28216.5863571063,53805.0351193426,NA,NA,53805.0351193426,3600.52061991243,5961.39199669196,NA,NA,5961.39199669196,24616.0657371938,47843.6431226507,NA,NA,47843.6431226507,2223.35495165678,3524.09614391769,NA,NA,3524.09614391769,1373.88578612562,2431.55647129016,NA,NA,2431.55647129016,0.329009429381196,0.553568371894943,NA,NA,0.553568371894943
15843.8338246279,32370.6376614821,NA,NA,32370.6376614821,3717.11297289441,6456.32691810282,NA,NA,6456.32691810282,12126.7208517335,25914.3107433793,NA,NA,25914.3107433793,2377.36894088419,4029.42325863177,NA,NA,4029.42325863177,1336.42979526138,2420.90130837538,NA,NA,2420.90130837538,0.325820094414843,0.568756975132864,NA,NA,0.568756975132864
17332.7621061094,35243.6885426777,NA,NA,35243.6885426777,3990.99970218854,7040.48661647481,NA,NA,7040.48661647481,13341.7624039209,28203.2019262029,NA,NA,28203.2019262029,2254.71786516551,3791.42454933039,NA,NA,3791.42454933039,1732.91564156975,3242.70886179398,NA,NA,3242.70886179398,0.32076030663437,0.572603869677192,NA,NA,0.572603869677192
17234.6232301338,32913.894065283,NA,NA,32913.894065283,4304.332095164,7480.90905164994,NA,NA,7480.90905164994,12930.2911349698,25432.985013633,NA,NA,25432.985013633,2601.2238646777,4401.80258817367,NA,NA,4401.80258817367,1699.75640317299,3072.90165808867,NA,NA,3072.90165808867,0.33541226748687,0.581817964151089,NA,NA,0.581817964151089
32322.9018297662,62702.1970829981,NA,NA,62702.1970829981,3672.94104367585,6448.23632078609,NA,NA,6448.23632078609,28649.9607860903,56253.9607622121,NA,NA,56253.9607622121,2358.82104446202,4016.50909868143,NA,NA,4016.50909868143,1310.78481667722,2425.63974912824,NA,NA,2425.63974912824,0.299437574575529,0.525437191009825,NA,NA,0.525437191009825
